"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 10213739)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 10222768)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
5297,2014-03-13 03:35:00,0.6,-0.1988,0.0000,4.71,16.654,15.867,14.697,81.800,11.6,0.2890,4.315
5298,2014-03-13 03:40:00,0.6,-0.1988,0.0000,4.71,16.654,15.843,14.649,82.100,11.6,0.2895,4.309
5299,2014-03-13 03:45:00,0.6,-0.1988,0.0000,4.12,16.654,15.819,14.792,81.800,11.7,0.2890,4.309
5300,2014-03-13 03:50:00,0.6,-0.1988,0.0000,4.12,16.630,15.819,14.840,81.600,11.7,0.2890,4.309
5301,2014-03-13 03:55:00,0.6,-0.1988,0.0000,4.12,16.630,15.819,14.840,81.600,11.7,0.2890,4.309
5302,2014-03-13 04:00:00,0.6,-0.1988,0.0000,4.12,16.606,15.819,14.840,81.600,11.7,0.2890,4.315
5303,2014-03-13 04:05:00,0.6,-0.1988,0.0000,4.12,16.606,15.796,14.864,81.500,11.7,0.2895,4.309
5304,2014-03-13 04:10:00,0.6,-0.1988,0.0000,4.12,16.606,15.772,14.912,81.300,11.8,0.2895,4.309
5305,2014-03-13 04:15:00,0.6,-0.1988,0.0000,3.53,16.606,15.748,14.936,81.300,11.8,0.2890,4.309
5306,2014-03-13 04:20:00,0.6,-0.1988,0.0000,3.53,16.606,15.748,14.936,81.100,11.7,0.2890,4.309
5307,2014-03-13 04:25:00,0.6,-0.1988,0.0000,3.53,16.582,15.724,14.960,80.900,11.7,0.2890,4.309
5308,2014-03-13 04:30:00,0.6,-0.1988,0.0000,3.53,16.558,15.724,14.960,80.700,11.7,0.2890,4.309
5309,2014-03-13 04:35:00,0.6,-0.2039,0.0000,3.53,16.558,15.724,14.960,80.600,11.7,0.2890,4.309
5310,2014-03-13 04:40:00,0.6,-0.2039,0.0000,3.53,16.558,15.700,14.936,80.200,11.6,0.2890,4.309
5311,2014-03-13 04:45:00,0.6,-0.1988,0.0000,3.53,16.558,15.700,14.888,80.300,11.5,0.2890,4.309
5312,2014-03-13 04:50:00,0.6,-0.1988,0.0000,3.53,16.558,15.700,14.888,80.400,11.6,0.2890,4.309
5313,2014-03-13 04:55:00,0.6,-0.1988,0.0000,3.53,16.534,15.700,14.888,80.300,11.5,0.2890,4.309
5314,2014-03-13 05:00:00,0.6,-0.1988,0.0000,3.53,16.534,15.700,14.840,80.300,11.5,0.2890,4.309
5315,2014-03-13 05:05:00,0.6,-0.1988,0.0000,3.53,16.511,15.676,14.697,80.500,11.4,0.2890,4.309
5316,2014-03-13 05:10:00,0.6,-0.1988,0.0000,4.12,16.534,15.652,14.529,80.600,11.2,0.2890,4.309
5317,2014-03-13 05:15:00,0.6,-0.1988,0.0000,4.12,16.511,15.605,14.385,80.800,11.1,0.2890,4.309
5318,2014-03-13 05:20:00,0.6,-0.1988,0.0000,4.12,16.511,15.557,14.218,80.900,11.0,0.2890,4.309
5319,2014-03-13 05:25:00,0.6,-0.1988,0.0000,3.53,16.487,15.533,14.194,81.000,11.0,0.2890,4.309
5320,2014-03-13 05:30:00,0.6,-0.1988,0.0000,4.12,16.487,15.485,14.122,81.100,10.9,0.2890,4.309
5321,2014-03-13 05:35:00,0.6,-0.1988,0.0000,4.12,16.463,15.438,14.002,81.300,10.9,0.2890,4.339
5322,2014-03-13 05:40:00,0.6,-0.1988,0.0000,4.71,16.439,15.414,13.858,81.500,10.8,0.2890,4.309
5323,2014-03-13 05:45:00,0.6,-0.1988,0.0000,5.29,16.415,15.390,13.738,82.000,10.7,0.2890,4.309
5324,2014-03-13 05:50:00,0.6,-0.1988,0.0000,5.29,16.415,15.342,13.642,82.100,10.7,0.2890,4.309
5325,2014-03-13 05:55:00,0.6,-0.1988,0.0000,5.29,16.392,15.318,13.522,82.400,10.6,0.2890,4.309
5326,2014-03-13 06:00:00,0.6,-0.1988,0.0000,5.88,16.368,15.270,13.449,82.900,10.6,0.2890,4.309
5327,2014-03-13 06:05:00,0.6,-0.1988,0.0000,5.88,16.344,15.247,13.401,83.200,10.6,0.2890,4.309
5328,2014-03-13 06:10:00,0.6,-0.1988,0.0000,6.47,16.320,15.199,13.401,83.300,10.6,0.2890,4.309
5329,2014-03-13 06:15:00,1.9,-0.1988,0.0000,7.65,16.320,15.175,13.353,83.700,10.7,0.2890,4.309
5330,2014-03-13 06:20:00,3.1,-0.1988,0.0000,7.06,16.296,15.127,13.401,83.800,10.7,0.2890,4.309
5331,2014-03-13 06:25:00,3.1,-0.1988,0.0000,6.47,16.272,15.103,13.570,83.700,10.9,0.2890,4.309
5332,2014-03-13 06:30:00,4.4,-0.1988,0.0000,5.88,16.249,15.079,13.449,83.600,10.7,0.2890,4.309
5333,2014-03-13 06:35:00,4.4,-0.1988,0.0000,4.71,16.225,15.055,13.810,83.500,11.1,0.2890,4.309
5334,2014-03-13 06:40:00,3.1,-0.1988,0.0000,3.53,16.201,15.031,14.194,82.800,11.3,0.2890,4.303
5335,2014-03-13 06:45:00,5.6,-0.1988,0.0000,4.12,16.177,15.055,14.314,82.500,11.4,0.2890,4.309
5336,2014-03-13 06:50:00,8.1,-0.1988,0.0000,3.53,16.177,15.079,14.361,82.400,11.4,0.2890,4.303
5337,2014-03-13 06:55:00,9.4,-0.1988,0.0000,3.53,16.177,15.103,14.529,82.200,11.5,0.2890,4.309
5338,2014-03-13 07:00:00,16.9,-0.2039,0.0000,3.53,16.153,15.151,14.625,82.000,11.6,0.2890,4.315
5339,2014-03-13 07:05:00,34.4,-0.1988,0.0000,3.53,16.153,15.175,14.768,81.500,11.6,0.2890,4.327
5340,2014-03-13 07:10:00,30.6,-0.1988,0.0000,3.53,16.153,15.223,14.888,81.300,11.7,0.2890,4.339
5341,2014-03-13 07:15:00,16.9,-0.1988,0.0000,3.53,16.153,15.247,14.912,80.800,11.7,0.2890,4.369
5342,2014-03-13 07:20:00,13.1,-0.1988,0.0000,3.53,16.153,15.270,14.745,80.800,11.5,0.2890,4.339
5343,2014-03-13 07:25:00,18.1,-0.1988,0.0000,3.53,16.153,15.270,14.553,80.900,11.3,0.2890,4.339
5344,2014-03-13 07:30:00,21.9,-0.1988,0.0000,3.53,16.177,15.270,14.481,81.200,11.3,0.2890,4.339
5345,2014-03-13 07:35:00,20.6,-0.1988,0.0000,3.53,16.177,15.270,14.505,81.500,11.4,0.2890,4.339
5346,2014-03-13 07:40:00,30.6,-0.1988,0.0000,3.53,16.177,15.270,14.457,81.500,11.3,0.2890,4.351
5347,2014-03-13 07:45:00,48.1,-0.1988,0.0000,3.53,16.177,15.247,14.577,81.700,11.5,0.2890,4.339
5348,2014-03-13 07:50:00,51.9,-0.1988,0.0000,2.94,16.153,15.270,14.984,81.300,11.8,0.2890,4.339
5349,2014-03-13 07:55:00,53.1,-0.1988,0.0000,2.94,16.153,15.294,15.414,80.400,12.1,0.2890,4.339
5350,2014-03-13 08:00:00,54.4,-0.1988,0.0000,2.94,16.153,15.318,15.629,79.500,12.1,0.2890,4.333
5351,2014-03-13 08:05:00,56.9,-0.1988,0.0000,2.35,16.153,15.342,15.843,78.700,12.2,0.2890,4.345
5352,2014-03-13 08:10:00,56.9,-0.1988,0.0000,2.35,16.177,15.366,16.034,77.700,12.2,0.2890,4.339
5353,2014-03-13 08:15:00,59.4,-0.1988,0.0000,2.35,16.177,15.390,16.296,76.600,12.2,0.2890,4.339
5354,2014-03-13 08:20:00,61.9,-0.1988,0.0000,1.76,16.177,15.414,16.415,75.100,12.0,0.2890,4.339
5355,2014-03-13 08:25:00,64.4,-0.1988,0.0000,1.76,16.177,15.461,16.796,74.700,12.3,0.2890,4.351
5356,2014-03-13 08:30:00,73.1,-0.1988,0.0000,1.76,16.177,15.485,16.820,73.200,12.0,0.2890,4.345
5357,2014-03-13 08:35:00,68.1,-0.1988,0.0000,1.76,16.201,15.509,17.153,72.500,12.2,0.2890,4.339
5358,2014-03-13 08:40:00,68.1,-0.1988,0.0000,1.76,16.225,15.557,17.415,71.300,12.2,0.2890,4.339
5359,2014-03-13 08:45:00,70.6,-0.1988,0.0000,1.76,16.225,15.581,17.605,69.800,12.0,0.2890,4.339
5360,2014-03-13 08:50:00,73.1,-0.1988,0.0000,1.76,16.225,15.629,17.463,69.300,11.8,0.2890,4.363
5361,2014-03-13 08:55:00,75.6,-0.1988,0.0000,1.18,16.249,15.652,17.653,68.200,11.7,0.2890,4.339
5362,2014-03-13 09:00:00,80.6,-0.1988,0.0000,1.18,16.272,15.700,17.962,68.200,12.0,0.2890,4.339
5363,2014-03-13 09:05:00,495.6,-0.1988,0.0000,1.76,16.272,15.748,18.295,66.200,11.9,0.2890,4.339
5364,2014-03-13 09:10:00,511.9,-0.1988,0.0000,1.18,16.296,15.772,17.819,65.100,11.2,0.2890,4.333
5365,2014-03-13 09:15:00,524.4,-0.1988,0.0000,1.18,16.320,15.819,17.915,66.000,11.5,0.2890,4.363
5366,2014-03-13 09:20:00,539.4,-0.1988,0.0000,1.18,16.320,15.843,18.533,64.400,11.7,0.2890,4.351
5367,2014-03-13 09:25:00,551.9,-0.1988,0.0000,1.76,16.344,15.891,19.341,62.400,12.0,0.2890,4.339
5368,2014-03-13 09:30:00,560.6,-0.1988,0.0000,1.18,16.368,15.939,19.627,59.200,11.5,0.2890,4.339
5369,2014-03-13 09:35:00,568.1,-0.1988,0.0000,1.76,16.368,15.986,19.603,61.000,11.9,0.2890,4.339
5370,2014-03-13 09:40:00,580.6,-0.1988,0.0000,1.76,16.415,16.034,20.031,59.200,11.8,0.2890,4.333
5371,2014-03-13 09:45:00,591.9,-0.1988,0.0000,1.76,16.415,16.082,19.960,59.100,11.8,0.2887,4.351
5372,2014-03-13 09:50:00,601.9,-0.1988,0.0000,1.76,16.439,16.129,19.888,58.200,11.5,0.2887,4.339
5373,2014-03-13 09:55:00,605.6,-0.1988,0.0000,1.76,16.463,16.177,20.960,57.100,12.2,0.2887,4.339
5374,2014-03-13 10:00:00,614.4,-0.1988,0.0000,1.76,16.487,16.225,20.984,56.100,11.9,0.2887,4.339
5375,2014-03-13 10:05:00,626.9,-0.1988,0.0000,1.76,16.511,16.296,21.652,55.400,12.4,0.2887,4.333
5376,2014-03-13 10:10:00,629.4,-0.1988,0.0000,1.76,16.534,16.368,20.603,55.200,11.3,0.2887,4.345
5377,2014-03-13 10:15:00,644.4,-0.1988,0.0000,1.76,16.558,16.463,20.531,56.100,11.5,0.2887,4.339
5378,2014-03-13 10:20:00,651.9,-0.1988,0.0000,1.18,16.606,16.534,19.936,55.600,10.8,0.2887,4.333
5379,2014-03-13 10:25:00,659.4,-0.1988,0.0000,1.18,16.630,16.606,20.174,55.900,11.1,0.2887,4.333
5380,2014-03-13 10:30:00,666.9,-0.1988,0.0000,1.76,16.677,16.701,21.724,54.300,12.1,0.2887,4.387
5381,2014-03-13 10:35:00,679.4,-0.1988,0.0000,1.76,16.701,16.796,21.270,52.300,11.1,0.2887,4.345
5382,2014-03-13 10:40:00,685.6,-0.1988,0.0000,1.76,16.749,16.892,20.793,53.400,11.0,0.2887,4.339
5383,2014-03-13 10:45:00,689.4,-0.1988,0.0000,1.76,16.796,17.130,22.393,52.100,12.1,0.2887,4.339
5384,2014-03-13 10:50:00,700.6,-0.1988,0.0000,1.76,16.844,17.534,22.011,50.000,11.1,0.2884,4.333
5385,2014-03-13 10:55:00,695.6,-0.1988,0.0000,1.76,16.939,18.010,22.944,50.300,12.1,0.2884,4.333
5386,2014-03-13 11:00:00,704.4,-0.1988,0.0000,1.76,17.082,18.580,22.561,48.500,11.2,0.2884,4.363
5387,2014-03-13 11:05:00,715.6,-0.1988,0.0000,1.18,17.225,19.127,22.609,49.500,11.5,0.2884,4.351
5388,2014-03-13 11:10:00,715.6,-0.1988,0.0000,1.18,17.391,19.674,21.963,51.400,11.5,0.2884,4.339
5389,2014-03-13 11:15:00,724.4,-0.1988,0.0000,1.18,17.582,20.055,22.154,50.100,11.3,0.2884,4.339
5390,2014-03-13 11:20:00,713.1,-0.1988,0.0000,1.18,17.772,20.317,23.737,48.900,12.4,0.2881,4.339
5391,2014-03-13 11:25:00,723.1,-0.1988,0.0000,1.18,17.962,20.579,23.112,50.600,12.3,0.2881,4.333
5392,2014-03-13 11:30:00,725.6,-0.1988,0.0000,1.18,18.129,20.817,21.557,51.900,11.3,0.2881,4.333
5393,2014-03-13 11:35:00,731.9,-0.1988,0.0000,1.18,18.271,21.056,22.681,52.700,12.5,0.2881,4.393
5394,2014-03-13 11:40:00,736.9,-0.1988,0.0000,1.18,18.438,21.246,23.208,49.900,12.2,0.2881,4.363
5395,2014-03-13 11:45:00,723.1,-0.1988,0.0000,1.18,18.604,21.437,23.665,48.000,12.0,0.2877,4.351
5396,2014-03-13 11:50:00,741.9,-0.1988,0.0000,1.18,18.723,21.604,22.178,50.100,11.3,0.2877,4.345
5397,2014-03-13 11:55:00,729.4,-0.1988,0.0000,1.18,18.842,21.724,22.824,48.800,11.5,0.2877,4.339
5398,2014-03-13 12:00:00,729.4,-0.1988,0.0000,1.18,18.985,21.795,22.417,51.100,11.8,0.2877,4.339
5399,2014-03-13 12:05:00,724.4,-0.1988,0.0000,1.18,19.080,21.843,22.202,51.400,11.7,0.2874,4.339
5400,2014-03-13 12:10:00,736.9,-0.1988,0.0000,1.18,19.127,21.795,22.345,50.900,11.7,0.2877,4.333
5401,2014-03-13 12:15:00,733.1,-0.1988,0.0000,1.18,19.199,21.724,22.776,52.100,12.5,0.2874,4.333
5402,2014-03-13 12:20:00,729.4,-0.1988,0.0000,1.18,19.222,21.628,21.963,51.800,11.6,0.2874,4.393
5403,2014-03-13 12:25:00,726.9,-0.1988,0.0000,1.18,19.270,21.533,22.154,52.000,11.9,0.2874,4.363
5404,2014-03-13 12:30:00,731.9,-0.1988,0.0000,1.18,19.318,21.509,22.776,52.300,12.5,0.2874,4.351
5405,2014-03-13 12:35:00,721.9,-0.1988,0.0000,1.18,19.318,21.533,23.136,50.500,12.3,0.2871,4.345
5406,2014-03-13 12:40:00,723.1,-0.1988,0.0000,1.18,19.341,21.533,21.557,52.800,11.5,0.2874,4.339
5407,2014-03-13 12:45:00,721.9,-0.1988,0.0000,1.18,19.365,21.461,22.178,54.400,12.6,0.2871,4.339
5408,2014-03-13 12:50:00,715.6,-0.1988,0.0000,1.18,19.389,21.390,22.800,51.800,12.4,0.2871,4.339
5409,2014-03-13 12:55:00,715.6,-0.1988,0.0000,1.18,19.413,21.342,22.465,52.500,12.3,0.2874,4.333
5410,2014-03-13 13:00:00,704.4,-0.1988,0.0000,1.18,19.436,21.318,22.345,51.800,12.0,0.2871,4.333
5411,2014-03-13 13:05:00,704.4,-0.1988,0.0000,1.18,19.460,21.318,22.393,52.100,12.1,0.2871,4.333
5412,2014-03-13 13:10:00,693.1,-0.1988,0.0000,1.18,19.508,21.342,22.321,52.800,12.2,0.2871,4.375
5413,2014-03-13 13:15:00,686.9,-0.1988,0.0000,1.18,19.508,21.366,22.058,52.700,12.0,0.2871,4.363
5414,2014-03-13 13:20:00,681.9,-0.1988,0.0000,0.59,19.555,21.366,21.557,53.100,11.6,0.2871,4.351
5415,2014-03-13 13:25:00,676.9,-0.1988,0.0000,1.18,19.579,21.366,22.561,52.200,12.3,0.2871,4.345
5416,2014-03-13 13:30:00,673.1,-0.1988,0.0000,0.59,19.603,21.390,20.698,53.400,10.9,0.2868,4.339
5417,2014-03-13 13:35:00,665.6,-0.1988,0.0000,1.18,19.674,21.390,21.581,51.400,11.1,0.2868,4.339
5418,2014-03-13 13:40:00,659.4,-0.1988,0.0000,1.18,19.722,21.366,22.250,52.200,12.0,0.2868,4.339
5419,2014-03-13 13:45:00,649.4,-0.1988,0.0000,0.59,19.793,21.390,21.390,51.900,11.1,0.2868,4.339
5420,2014-03-13 13:50:00,643.1,-0.1988,0.0000,1.18,19.865,21.413,22.345,52.400,12.1,0.2868,4.333
5421,2014-03-13 13:55:00,633.1,-0.1988,0.0000,1.18,19.936,21.485,22.058,51.500,11.6,0.2868,4.333
5422,2014-03-13 14:00:00,628.1,-0.1988,0.0000,1.18,20.007,21.628,22.681,50.900,12.0,0.2864,4.387
5423,2014-03-13 14:05:00,624.4,-0.1988,0.0000,0.59,20.079,21.819,21.628,50.300,10.9,0.2864,4.363
5424,2014-03-13 14:10:00,611.9,-0.1988,0.0000,0.59,20.150,21.987,21.390,51.400,11.0,0.2868,4.351
5425,2014-03-13 14:15:00,589.4,-0.1988,0.0000,1.18,20.222,22.106,21.939,51.800,11.6,0.2864,4.345
5426,2014-03-13 14:20:00,580.6,-0.1988,0.0000,1.18,20.293,22.106,21.342,53.200,11.4,0.2864,4.339
5427,2014-03-13 14:25:00,580.6,-0.1988,0.0000,1.18,20.341,22.034,21.843,52.200,11.6,0.2864,4.339
5428,2014-03-13 14:30:00,568.1,-0.1988,0.0000,1.18,20.365,22.226,22.250,51.200,11.7,0.2864,4.339
5429,2014-03-13 14:35:00,558.1,-0.1988,0.0000,0.59,20.412,22.489,21.509,51.700,11.2,0.2864,4.339
5430,2014-03-13 14:40:00,546.9,-0.1988,0.0000,1.18,20.460,22.561,21.963,52.900,11.9,0.2861,4.333
5431,2014-03-13 14:45:00,533.1,-0.1988,0.0000,0.59,20.507,22.657,21.485,51.000,10.9,0.2861,4.333
5432,2014-03-13 14:50:00,520.6,-0.1988,0.0000,0.59,20.531,22.800,21.939,52.800,11.9,0.2861,4.424
5433,2014-03-13 14:55:00,511.9,-0.1988,0.0000,0.59,20.579,22.896,21.151,53.000,11.2,0.2861,4.369
5434,2014-03-13 15:00:00,496.9,-0.1988,0.0000,0.59,20.627,22.872,21.604,53.000,11.6,0.2861,4.357
5435,2014-03-13 15:05:00,481.9,-0.1988,0.0000,0.59,20.674,22.800,21.700,52.500,11.6,0.2861,4.351
5436,2014-03-13 15:10:00,469.4,-0.1988,0.0000,0.59,20.722,22.705,21.151,53.400,11.3,0.2861,4.339
5437,2014-03-13 15:15:00,456.9,-0.1988,0.0000,0.59,20.746,22.537,20.722,54.800,11.3,0.2857,4.339
5438,2014-03-13 15:20:00,440.6,-0.1988,0.0000,0.59,20.770,22.321,19.984,54.900,10.7,0.2857,4.339
5439,2014-03-13 15:25:00,428.1,-0.1988,0.0000,0.59,20.770,22.082,20.388,54.300,10.9,0.2861,4.339
5440,2014-03-13 15:30:00,56.9,-0.1988,0.0000,0.59,20.746,21.819,19.722,54.800,10.4,0.2857,4.339
5441,2014-03-13 15:35:00,46.9,-0.1988,0.0000,0.00,20.698,21.557,19.579,55.700,10.5,0.2857,4.333
5442,2014-03-13 15:40:00,45.6,-0.1988,0.0000,0.00,20.650,21.294,18.913,58.300,10.6,0.2857,4.333
5443,2014-03-13 15:45:00,43.1,-0.1988,0.0000,0.00,20.555,21.032,18.889,58.800,10.7,0.2857,4.345
5444,2014-03-13 15:50:00,41.9,-0.1988,0.0000,0.00,20.484,20.817,19.175,58.600,10.9,0.2857,4.339
5445,2014-03-13 15:55:00,44.4,-0.1988,0.0000,0.00,20.412,20.603,19.460,57.700,10.9,0.2857,4.339
5446,2014-03-13 16:00:00,70.6,-0.1988,0.0000,0.00,20.317,20.507,18.913,58.600,10.6,0.2857,4.333
5447,2014-03-13 16:05:00,39.4,-0.1988,0.0000,0.00,20.246,20.388,18.913,58.200,10.5,0.2857,4.333
5448,2014-03-13 16:10:00,35.6,-0.1988,0.0000,0.00,20.150,20.222,18.533,59.300,10.5,0.2857,4.351
5449,2014-03-13 16:15:00,115.6,-0.1988,0.0000,0.00,20.079,20.031,18.723,59.600,10.7,0.2853,4.339
5450,2014-03-13 16:20:00,61.9,-0.1988,0.0000,0.00,19.984,19.841,18.889,58.200,10.5,0.2853,4.339
5451,2014-03-13 16:25:00,31.9,-0.1988,0.0000,0.00,19.912,19.698,18.628,58.900,10.5,0.2853,4.339
5452,2014-03-13 16:30:00,34.4,-0.1988,0.0000,0.00,19.841,19.532,18.319,60.400,10.5,0.2853,4.339
5453,2014-03-13 16:35:00,30.6,-0.1988,0.0000,0.00,19.746,19.389,18.247,61.200,10.7,0.2857,4.333
5454,2014-03-13 16:40:00,48.1,-0.1988,0.0000,0.00,19.674,19.246,18.010,63.100,10.9,0.2853,4.339
5455,2014-03-13 16:45:00,30.6,-0.1988,0.0000,0.00,19.603,19.127,17.891,63.500,10.9,0.2853,4.339
5456,2014-03-13 16:50:00,26.9,-0.1988,0.0000,0.00,19.508,19.008,18.176,62.700,11.0,0.2857,4.339
5457,2014-03-13 16:55:00,41.9,-0.1988,0.0000,0.00,19.436,18.913,17.962,61.800,10.5,0.2857,4.333
5458,2014-03-13 17:00:00,24.4,-0.1988,0.0000,0.00,19.365,18.842,17.605,64.000,10.7,0.2857,4.339
5459,2014-03-13 17:05:00,24.4,-0.1988,0.0000,0.00,19.294,18.747,17.320,64.600,10.6,0.2853,4.339
5460,2014-03-13 17:10:00,21.9,-0.1988,0.0000,0.00,19.222,18.652,17.201,65.500,10.7,0.2853,4.339
5461,2014-03-13 17:15:00,30.6,-0.1988,0.0000,0.00,19.175,18.557,17.034,67.500,11.0,0.2857,4.339
5462,2014-03-13 17:20:00,19.4,-0.1988,0.0000,0.00,19.103,18.438,17.106,66.600,10.9,0.2857,4.333
5463,2014-03-13 17:25:00,16.9,-0.1988,0.0000,0.00,19.032,18.343,17.082,67.000,10.9,0.2853,4.339
5464,2014-03-13 17:30:00,14.4,-0.1988,0.0000,0.00,18.985,18.247,16.915,66.300,10.6,0.2853,4.339
5465,2014-03-13 17:35:00,11.9,-0.1988,0.0000,0.00,18.937,18.152,16.892,66.600,10.7,0.2857,4.339
5466,2014-03-13 17:40:00,10.6,-0.1988,0.0000,0.00,18.842,18.081,16.725,68.400,10.9,0.2857,4.333
5467,2014-03-13 17:45:00,9.4,-0.1988,0.0000,0.00,18.818,17.986,16.558,69.400,11.0,0.2853,4.333
5468,2014-03-13 17:50:00,5.6,-0.1988,0.0000,0.00,18.747,17.915,16.368,70.300,11.0,0.2857,4.339
5469,2014-03-13 17:55:00,3.1,-0.1988,0.0000,0.00,18.699,17.819,16.272,70.700,11.0,0.2857,4.333
5470,2014-03-13 18:00:00,1.9,-0.1988,0.0000,0.00,18.652,17.748,16.177,71.800,11.1,0.2857,4.333
5471,2014-03-13 18:05:00,0.6,-0.1988,0.0000,0.00,18.604,17.653,16.082,72.400,11.1,0.2857,4.333
5472,2014-03-13 18:10:00,0.6,-0.1988,0.0000,0.00,18.533,17.582,15.986,72.900,11.1,0.2853,4.333
5473,2014-03-13 18:15:00,0.6,-0.1988,0.0000,0.00,18.485,17.510,15.963,73.700,11.3,0.2857,4.333
5474,2014-03-13 18:20:00,0.6,-0.1988,0.0000,0.59,18.438,17.463,15.891,74.700,11.4,0.2857,4.333
5475,2014-03-13 18:25:00,0.6,-0.1988,0.0000,0.59,18.390,17.391,15.843,75.500,11.5,0.2857,4.333
5476,2014-03-13 18:30:00,0.6,-0.1988,0.0000,0.59,18.343,17.320,15.796,75.500,11.5,0.2857,4.333
5477,2014-03-13 18:35:00,0.6,-0.1988,0.0000,0.59,18.295,17.272,15.796,75.900,11.6,0.2857,4.327
5478,2014-03-13 18:40:00,0.6,-0.1988,0.0000,0.59,18.247,17.225,15.700,76.500,11.6,0.2857,4.327
5479,2014-03-13 18:45:00,0.6,-0.1988,0.0000,1.18,18.200,17.177,15.629,76.900,11.6,0.2857,4.327
5480,2014-03-13 18:50:00,0.6,-0.1988,0.0000,1.18,18.176,17.130,15.605,77.500,11.7,0.2853,4.327
5481,2014-03-13 18:55:00,0.6,-0.1988,0.0000,1.18,18.129,17.082,15.557,77.600,11.7,0.2857,4.327
5482,2014-03-13 19:00:00,0.6,-0.1988,0.0000,1.18,18.081,17.058,15.461,78.100,11.7,0.2857,4.327
5483,2014-03-13 19:05:00,0.6,-0.1988,0.0000,1.18,18.033,17.011,15.485,78.300,11.7,0.2853,4.327
5484,2014-03-13 19:10:00,0.6,-0.1988,0.0000,1.76,18.010,16.963,15.390,78.800,11.7,0.2857,4.327
5485,2014-03-13 19:15:00,0.6,-0.1988,0.0000,1.76,17.986,16.939,15.366,79.400,11.8,0.2857,4.321
5486,2014-03-13 19:20:00,0.6,-0.1988,0.0000,1.76,17.938,16.915,15.414,79.800,12.0,0.2857,4.321
5487,2014-03-13 19:25:00,0.6,-0.1988,0.0000,1.76,17.891,16.892,15.485,79.900,12.0,0.2853,4.321
5488,2014-03-13 19:30:00,0.6,-0.1988,0.0000,2.35,17.891,16.868,15.414,80.300,12.1,0.2853,4.321
5489,2014-03-13 19:35:00,0.6,-0.1988,0.0000,2.94,17.843,16.844,15.366,80.700,12.1,0.2857,4.321
5490,2014-03-13 19:40:00,0.6,-0.1988,0.0000,2.94,17.819,16.844,15.366,81.200,12.2,0.2857,4.321
5491,2014-03-13 19:45:00,0.6,-0.1988,0.0000,2.94,17.796,16.820,15.318,81.100,12.1,0.2853,4.321
5492,2014-03-13 19:50:00,0.6,-0.1988,0.0000,2.35,17.772,16.796,15.342,81.100,12.1,0.2853,4.321
5493,2014-03-13 19:55:00,0.6,-0.1988,0.0000,2.94,17.748,16.773,15.390,81.700,12.3,0.2857,4.321
5494,2014-03-13 20:00:00,0.6,-0.1988,0.0000,2.94,17.724,16.773,15.390,81.700,12.3,0.2857,4.321
5495,2014-03-13 20:05:00,0.6,-0.1988,0.0000,2.94,17.701,16.749,15.342,81.900,12.3,0.2853,4.321
5496,2014-03-13 20:10:00,0.6,-0.1988,0.0000,3.53,17.677,16.725,15.318,82.400,12.4,0.2853,4.321
5497,2014-03-13 20:15:00,0.6,-0.1988,0.0000,4.12,17.653,16.701,15.247,82.200,12.2,0.2857,4.321
5498,2014-03-13 20:20:00,0.6,-0.1988,0.0000,6.47,17.653,16.677,15.103,82.500,12.2,0.2857,4.333
5499,2014-03-13 20:25:00,0.6,-0.1988,0.0000,6.47,17.605,16.630,15.055,82.600,12.1,0.2853,4.321
5500,2014-03-13 20:30:00,0.6,-0.1988,0.0000,7.65,17.605,16.606,15.031,83.000,12.2,0.2853,4.321
5501,2014-03-13 20:35:00,0.6,-0.1988,0.0000,8.82,17.582,16.582,14.936,83.100,12.1,0.2853,4.321
5502,2014-03-13 20:40:00,0.6,-0.1988,0.0000,10.00,17.558,16.534,14.840,83.500,12.1,0.2853,4.321
5503,2014-03-13 20:45:00,0.6,-0.1988,0.0000,10.00,17.534,16.511,14.912,83.700,12.2,0.2853,4.321
5504,2014-03-13 20:50:00,0.6,-0.1988,0.0000,10.59,17.510,16.487,14.816,83.500,12.1,0.2853,4.321
5505,2014-03-13 20:55:00,0.6,-0.1988,0.0000,12.94,17.486,16.463,14.697,83.800,12.0,0.2857,4.321
5506,2014-03-13 21:00:00,0.6,-0.1988,0.0000,15.88,17.463,16.439,14.625,84.100,12.0,0.2857,4.321
5507,2014-03-13 21:05:00,0.6,-0.1988,0.0000,17.65,17.439,16.415,14.577,84.300,12.0,0.2853,4.321
5508,2014-03-13 21:10:00,0.6,-0.1988,0.0000,20.00,17.415,16.392,14.481,84.700,12.0,0.2853,4.321
