Date Time	Solar Radiation (W/m²)  #10200136	Voltage (V)  #10200856	Current (mA)  #10200856	Wetness (%)  #10205909	Temp (°F)  #10213641	RH (%)  #10213641	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10222872	Batt (V) c:5
05/06/15 20:20:02.0	0.6	-0.2039	0.0000	0.00	60.561	64.800	67.199	65.829	0.0660	4.315
05/06/15 20:25:02.0	0.6	-0.2039	0.0000	0.00	60.517	65.000	67.114	65.745	0.0660	4.321
05/06/15 20:30:02.0	0.6	-0.2039	0.0000	0.00	60.561	64.500	67.071	65.658	0.0660	4.315
05/06/15 20:35:02.0	0.6	-0.2039	0.0000	0.00	60.517	64.100	67.028	65.574	0.0653	4.315
05/06/15 20:40:02.0	0.6	-0.2039	0.0000	0.00	60.561	64.300	66.985	65.487	0.0660	4.315
05/06/15 20:45:02.0	0.6	-0.2039	0.0000	0.00	60.433	64.400	66.943	65.403	0.0660	4.315
05/06/15 20:50:02.0	0.6	-0.2039	0.0000	0.00	60.217	65.500	66.900	65.316	0.0653	4.315
05/06/15 20:55:02.0	0.6	-0.2039	0.0000	0.00	60.132	66.000	66.857	65.230	0.0653	4.315
05/06/15 21:00:02.0	0.6	-0.2039	0.0000	0.00	60.089	66.900	66.814	65.145	0.0653	4.315
05/06/15 21:05:02.0	0.6	-0.2039	0.0000	0.00	60.089	67.700	66.772	65.102	0.0653	4.315
05/06/15 21:10:02.0	0.6	-0.2039	0.0000	0.00	60.089	68.200	66.729	65.059	0.0653	4.315
05/06/15 21:15:02.0	0.6	-0.2039	0.0000	0.00	60.046	68.500	66.643	65.059	0.0653	4.315
05/06/15 21:20:02.0	0.6	-0.2039	0.0000	0.00	59.745	69.300	66.600	64.974	0.0653	4.309
05/06/15 21:25:02.0	0.6	-0.2039	0.0000	0.00	59.745	70.000	66.558	64.931	0.0653	4.309
05/06/15 21:30:02.0	0.6	-0.2039	0.0000	0.00	59.788	69.700	66.558	64.888	0.0653	4.309
05/06/15 21:35:02.0	0.6	-0.2039	0.0000	0.00	59.788	69.800	66.515	64.888	0.0653	4.309
05/06/15 21:40:02.0	0.6	-0.2039	0.0000	0.00	59.702	70.200	66.472	64.803	0.0653	4.309
05/06/15 21:45:02.0	0.6	-0.2039	0.0000	0.59	59.659	70.000	66.429	64.760	0.0646	4.309
05/06/15 21:50:02.0	0.6	-0.2039	0.0000	0.59	59.702	70.300	66.385	64.717	0.0653	4.309
05/06/15 21:55:02.0	0.6	-0.2039	0.0000	0.59	59.788	70.800	66.344	64.717	0.0646	4.309
05/06/15 22:00:02.0	0.6	-0.2039	0.0000	0.59	59.616	72.100	66.301	64.674	0.0646	4.309
05/06/15 22:05:02.0	0.6	-0.2039	0.0000	0.59	59.659	72.500	66.301	64.632	0.0646	4.309
05/06/15 22:10:02.0	0.6	-0.2039	0.0000	0.59	59.616	72.700	66.258	64.632	0.0646	4.303
05/06/15 22:15:02.0	0.6	-0.2039	0.0000	0.59	59.529	73.300	66.214	64.589	0.0646	4.309
05/06/15 22:20:02.0	0.6	-0.2039	0.0000	0.59	59.358	74.500	66.214	64.546	0.0646	4.303
05/06/15 22:25:02.0	0.6	-0.2039	0.0000	0.59	59.272	74.500	66.173	64.546	0.0646	4.303
05/06/15 22:30:02.0	0.6	-0.2039	0.0000	0.59	59.272	74.500	66.130	64.546	0.0646	4.303
05/06/15 22:35:02.0	0.6	-0.2039	0.0000	0.59	59.142	74.400	66.130	64.503	0.0646	4.303
05/06/15 22:40:02.0	0.6	-0.2039	0.0000	0.59	59.185	74.300	66.087	64.459	0.0646	4.303
05/06/15 22:45:02.0	0.6	-0.2039	0.0000	0.59	59.315	74.400	66.043	64.459	0.0646	4.303
05/06/15 22:50:02.0	0.6	-0.2039	0.0000	0.59	59.229	73.300	66.043	64.418	0.0646	4.303
05/06/15 22:55:02.0	0.6	-0.2039	0.0000	0.59	59.185	72.500	66.000	64.418	0.0646	4.303
05/06/15 23:00:02.0	0.6	-0.2039	0.0000	0.59	59.185	71.500	66.000	64.375	0.0646	4.303
05/06/15 23:05:02.0	0.6	-0.2039	0.0000	0.59	59.229	70.600	65.959	64.332	0.0646	4.303
05/06/15 23:10:02.0	0.6	-0.2039	0.0000	0.59	59.272	70.500	65.959	64.288	0.0646	4.303
05/06/15 23:15:02.0	0.6	-0.2039	0.0000	0.59	59.315	70.500	65.916	64.247	0.0646	4.303
05/06/15 23:20:02.0	0.6	-0.2039	0.0000	0.59	59.315	69.900	65.916	64.204	0.0646	4.303
05/06/15 23:25:02.0	0.6	-0.2039	0.0000	0.59	59.272	69.300	65.872	64.161	0.0646	4.303
05/06/15 23:30:02.0	0.6	-0.2039	0.0000	0.59	59.445	69.400	65.872	64.117	0.0646	4.303
05/06/15 23:35:02.0	0.6	-0.2039	0.0000	0.59	59.358	69.200	65.829	64.117	0.0646	4.303
05/06/15 23:40:02.0	0.6	-0.2039	0.0000	0.59	59.315	69.000	65.788	64.074	0.0646	4.303
05/06/15 23:45:02.0	0.6	-0.2039	0.0000	0.59	59.401	69.200	65.788	64.033	0.0646	4.303
05/06/15 23:50:02.0	0.6	-0.2039	0.0000	0.59	59.401	68.200	65.745	64.033	0.0646	4.303
05/06/15 23:55:02.0	0.6	-0.2039	0.0000	0.59	59.445	68.500	65.701	63.990	0.0646	4.303
05/07/15 00:00:02.0	0.6	-0.2039	0.0000	0.59	59.486	67.700	65.701	63.990	0.0646	4.303
05/07/15 00:05:02.0	0.6	-0.2039	0.0000	0.59	59.401	68.300	65.701	63.946	0.0646	4.303
05/07/15 00:10:02.0	0.6	-0.2039	0.0000	0.59	59.401	68.000	65.658	63.946	0.0646	4.303
05/07/15 00:15:02.0	0.6	-0.2039	0.0000	0.00	59.401	68.100	65.658	63.946	0.0646	4.303
05/07/15 00:20:02.0	0.6	-0.2039	0.0000	0.59	59.401	68.100	65.615	63.903	0.0646	4.303
05/07/15 00:25:02.0	0.6	-0.2039	0.0000	0.59	59.445	68.400	65.615	63.903	0.0646	4.303
05/07/15 00:30:02.0	0.6	-0.2039	0.0000	0.59	59.358	68.700	65.574	63.903	0.0646	4.303
05/07/15 00:35:02.0	0.6	-0.2039	0.0000	0.59	59.445	69.300	65.574	63.862	0.0646	4.297
05/07/15 00:40:02.0	0.6	-0.2039	0.0000	0.59	59.401	68.900	65.530	63.862	0.0646	4.297
05/07/15 00:45:02.0	0.6	-0.2039	0.0000	0.59	59.315	68.400	65.530	63.862	0.0646	4.297
05/07/15 00:50:02.0	0.6	-0.2039	0.0000	0.59	59.229	68.800	65.530	63.819	0.0646	4.297
05/07/15 00:55:02.0	0.6	-0.2039	0.0000	0.59	59.315	68.900	65.487	63.819	0.0646	4.297
05/07/15 01:00:02.0	0.6	-0.2039	0.0000	0.59	59.358	69.300	65.487	63.775	0.0646	4.297
05/07/15 01:05:02.0	0.6	-0.2039	0.0000	0.59	59.401	69.700	65.444	63.775	0.0646	4.297
05/07/15 01:10:02.0	0.6	-0.2039	0.0000	0.59	59.401	70.500	65.444	63.775	0.0646	4.297
05/07/15 01:15:02.0	0.6	-0.2039	0.0000	0.59	59.229	69.700	65.403	63.775	0.0646	4.297
05/07/15 01:20:02.0	0.6	-0.2039	0.0000	0.59	59.272	69.200	65.403	63.732	0.0639	4.297
05/07/15 01:25:02.0	0.6	-0.2039	0.0000	0.59	59.358	69.300	65.403	63.732	0.0646	4.297
05/07/15 01:30:02.0	0.6	-0.2039	0.0000	0.59	59.315	69.900	65.359	63.732	0.0646	4.297
05/07/15 01:35:02.0	0.6	-0.2039	0.0000	0.59	59.229	69.800	65.359	63.689	0.0646	4.297
05/07/15 01:40:02.0	0.6	-0.2039	0.0000	0.59	59.185	69.900	65.359	63.689	0.0639	4.297
05/07/15 01:45:02.0	0.6	-0.2039	0.0000	0.59	59.142	69.600	65.316	63.689	0.0646	4.297
05/07/15 01:50:02.0	0.6	-0.2039	0.0000	0.59	59.185	70.200	65.316	63.648	0.0639	4.297
05/07/15 01:55:02.0	0.6	-0.2039	0.0000	0.59	59.185	70.100	65.316	63.648	0.0646	4.297
05/07/15 02:00:02.0	0.6	-0.2039	0.0000	0.59	59.229	70.500	65.273	63.648	0.0639	4.297
05/07/15 02:05:02.0	0.6	-0.2039	0.0000	0.59	59.185	70.700	65.273	63.648	0.0639	4.297
05/07/15 02:10:02.0	0.6	-0.2039	0.0000	0.59	59.185	71.000	65.273	63.648	0.0639	4.297
05/07/15 02:15:02.0	0.6	-0.2039	0.0000	0.59	59.185	71.100	65.230	63.648	0.0646	4.297
05/07/15 02:20:02.0	0.6	-0.2039	0.0000	0.59	59.185	71.400	65.230	63.604	0.0639	4.297
05/07/15 02:25:02.0	0.6	-0.2039	0.0000	0.59	59.099	71.300	65.230	63.604	0.0639	4.297
05/07/15 02:30:02.0	0.6	-0.2039	0.0000	0.59	58.971	71.500	65.230	63.604	0.0639	4.297
05/07/15 02:35:02.0	0.6	-0.2039	0.0000	0.59	58.885	71.900	65.188	63.561	0.0646	4.297
05/07/15 02:40:02.0	0.6	-0.2039	0.0000	0.59	58.755	72.100	65.188	63.518	0.0639	4.297
05/07/15 02:45:02.0	0.6	-0.2039	0.0000	0.59	58.755	72.400	65.188	63.518	0.0639	4.297
05/07/15 02:50:02.0	0.6	-0.2039	0.0000	0.59	58.755	72.400	65.145	63.518	0.0639	4.297
05/07/15 02:55:02.0	0.6	-0.2039	0.0000	0.59	58.712	72.600	65.145	63.475	0.0646	4.297
05/07/15 03:00:02.0	0.6	-0.2039	0.0000	0.59	58.582	72.700	65.145	63.475	0.0639	4.297
05/07/15 03:05:02.0	0.6	-0.2039	0.0000	0.59	58.498	72.600	65.102	63.433	0.0639	4.297
05/07/15 03:10:02.0	0.6	-0.2039	0.0000	0.59	58.455	72.800	65.102	63.390	0.0639	4.297
05/07/15 03:15:02.0	0.6	-0.2039	0.0000	0.59	58.455	72.900	65.102	63.390	0.0646	4.327
05/07/15 03:20:02.0	0.6	-0.2039	0.0000	0.59	58.455	72.000	65.059	63.347	0.0639	4.297
05/07/15 03:25:02.0	0.6	-0.2039	0.0000	0.59	58.455	72.000	65.059	63.304	0.0639	4.297
05/07/15 03:30:02.0	0.6	-0.2039	0.0000	0.59	58.498	71.700	65.017	63.304	0.0639	4.297
05/07/15 03:35:02.0	0.6	-0.2039	0.0000	0.59	58.455	71.200	65.017	63.262	0.0646	4.297
05/07/15 03:40:02.0	0.6	-0.2039	0.0000	0.59	58.498	71.200	65.017	63.262	0.0639	4.291
05/07/15 03:45:02.0	0.6	-0.2039	0.0000	0.59	58.498	70.300	64.974	63.262	0.0639	4.291
05/07/15 03:50:02.0	0.6	-0.2039	0.0000	0.59	58.455	70.400	64.974	63.219	0.0639	4.291
05/07/15 03:55:02.0	0.6	-0.2039	0.0000	0.59	58.541	70.600	64.974	63.176	0.0646	4.291
05/07/15 04:00:02.0	0.6	-0.2039	0.0000	0.59	58.411	71.300	64.931	63.176	0.0639	4.291
05/07/15 04:05:02.0	0.6	-0.2039	0.0000	0.59	58.411	72.100	64.931	63.133	0.0639	4.291
05/07/15 04:10:02.0	0.6	-0.2039	0.0000	0.59	58.411	72.400	64.931	63.133	0.0639	4.291
05/07/15 04:15:02.0	0.6	-0.2039	0.0000	0.59	58.239	73.400	64.888	63.090	0.0646	4.291
05/07/15 04:20:02.0	0.6	-0.2039	0.0000	0.59	58.023	74.400	64.888	63.090	0.0639	4.291
05/07/15 04:25:02.0	0.6	-0.2039	0.0000	0.59	57.850	75.000	64.888	63.048	0.0639	4.291
05/07/15 04:30:02.0	0.6	-0.2039	0.0000	0.59	57.765	75.500	64.845	63.005	0.0639	4.291
05/07/15 04:35:02.0	0.6	-0.2039	0.0000	0.59	57.722	75.800	64.845	62.962	0.0646	4.291
05/07/15 04:40:02.0	0.6	-0.2039	0.0000	0.59	57.765	76.000	64.803	62.962	0.0639	4.291
05/07/15 04:45:02.0	0.6	-0.2039	0.0000	1.18	57.765	76.400	64.803	62.962	0.0639	4.291
05/07/15 04:50:02.0	0.6	-0.2039	0.0000	1.18	57.722	76.600	64.803	62.962	0.0639	4.291
05/07/15 04:55:02.0	0.6	-0.2039	0.0000	1.18	57.636	76.500	64.760	62.962	0.0639	4.291
05/07/15 05:00:02.0	0.6	-0.2039	0.0000	1.18	57.592	76.200	64.760	62.962	0.0639	4.291
05/07/15 05:05:02.0	0.6	-0.2039	0.0000	1.18	57.636	76.000	64.760	62.919	0.0639	4.291
05/07/15 05:10:02.0	0.6	-0.2039	0.0000	0.59	57.592	75.800	64.717	62.919	0.0639	4.297
05/07/15 05:15:02.0	0.6	-0.2039	0.0000	1.18	57.679	75.900	64.717	62.875	0.0639	4.291
05/07/15 05:20:02.0	0.6	-0.2039	0.0000	0.59	57.722	75.500	64.717	62.875	0.0639	4.291
05/07/15 05:25:02.0	0.6	-0.2039	0.0000	1.18	57.679	75.700	64.674	62.834	0.0639	4.291
05/07/15 05:30:02.0	0.6	-0.2039	0.0000	1.18	57.722	76.100	64.674	62.834	0.0639	4.291
05/07/15 05:35:02.0	0.6	-0.2039	0.0000	1.18	57.636	76.100	64.632	62.834	0.0639	4.291
05/07/15 05:40:02.0	0.6	-0.2039	0.0000	1.18	57.636	76.300	64.632	62.834	0.0639	4.291
05/07/15 05:45:02.0	0.6	-0.2039	0.0000	1.18	57.679	76.700	64.632	62.834	0.0639	4.291
05/07/15 05:50:02.0	0.6	-0.2039	0.0000	1.18	57.679	77.100	64.632	62.791	0.0639	4.291
05/07/15 05:55:02.0	0.6	-0.2039	0.0000	1.18	57.636	77.500	64.589	62.791	0.0639	4.291
05/07/15 06:00:02.0	0.6	-0.2039	0.0000	1.18	57.506	77.800	64.589	62.791	0.0639	4.291
05/07/15 06:05:02.0	0.6	-0.2039	0.0000	1.18	57.506	78.100	64.589	62.791	0.0639	4.291
05/07/15 06:10:02.0	0.6	-0.2039	0.0000	1.18	57.463	78.200	64.589	62.791	0.0639	4.291
05/07/15 06:15:02.0	1.9	-0.2039	0.0000	1.76	57.506	78.200	64.546	62.748	0.0639	4.291
05/07/15 06:20:02.0	1.9	-0.2039	0.0000	1.76	57.420	77.900	64.546	62.748	0.0639	4.291
05/07/15 06:25:02.0	3.1	-0.2039	0.0000	1.76	57.376	78.000	64.546	62.704	0.0639	4.291
05/07/15 06:30:02.0	4.4	-0.2039	0.0000	1.76	57.376	78.100	64.503	62.704	0.0639	4.291
05/07/15 06:35:02.0	4.4	-0.2039	0.0000	1.76	57.290	77.900	64.503	62.661	0.0639	4.291
05/07/15 06:40:02.0	4.4	-0.2039	0.0000	1.76	57.247	78.000	64.503	62.661	0.0639	4.291
05/07/15 06:45:02.0	6.9	-0.2039	0.0000	1.76	57.247	78.200	64.503	62.620	0.0639	4.291
05/07/15 06:50:02.0	9.4	-0.2039	0.0000	1.76	57.204	78.200	64.459	62.620	0.0639	4.291
05/07/15 06:55:02.0	8.1	-0.2039	0.0000	1.76	57.247	78.300	64.459	62.577	0.0639	4.291
05/07/15 07:00:02.0	9.4	-0.2039	0.0000	1.76	57.290	78.300	64.418	62.577	0.0639	4.291
05/07/15 07:05:02.0	10.6	-0.2039	0.0000	1.76	57.204	78.200	64.418	62.533	0.0639	4.291
05/07/15 07:10:02.0	16.9	-0.2039	0.0000	1.76	57.204	78.200	64.418	62.533	0.0632	4.291
05/07/15 07:15:02.0	21.9	-0.2039	0.0000	1.76	57.376	78.100	64.375	62.490	0.0639	4.297
05/07/15 07:20:02.0	24.4	-0.2039	0.0000	1.18	57.807	77.600	64.375	62.490	0.0632	4.291
05/07/15 07:25:02.0	26.9	-0.2039	0.0000	1.18	58.282	76.900	64.375	62.533	0.0632	4.291
05/07/15 07:30:02.0	23.1	-0.2039	0.0000	1.18	58.541	76.000	64.332	62.577	0.0639	4.291
05/07/15 07:35:02.0	29.4	-0.2039	0.0000	1.18	58.541	75.700	64.332	62.620	0.0632	4.291
05/07/15 07:40:02.0	24.4	-0.2039	0.0000	1.18	58.541	74.600	64.332	62.661	0.0639	4.291
05/07/15 07:45:02.0	31.9	-0.2039	0.0000	1.18	58.498	74.800	64.332	62.704	0.0639	4.291
05/07/15 07:50:02.0	38.1	-0.2039	0.0000	1.18	58.755	74.700	64.332	62.748	0.0639	4.291
05/07/15 07:55:02.0	50.6	-0.2039	0.0000	1.18	59.142	74.400	64.332	62.834	0.0632	4.303
05/07/15 08:00:02.0	46.9	-0.2039	0.0000	0.59	59.572	73.300	64.332	62.919	0.0639	4.309
05/07/15 08:05:02.0	33.1	-0.2039	0.0000	0.59	59.702	73.100	64.332	63.005	0.0639	4.309
05/07/15 08:10:02.0	26.9	-0.2039	0.0000	0.59	59.830	72.500	64.332	63.048	0.0639	4.309
05/07/15 08:15:02.0	35.6	-0.2039	0.0000	0.59	59.659	72.000	64.375	63.090	0.0639	4.309
05/07/15 08:20:02.0	38.1	-0.2039	0.0000	0.59	60.046	71.800	64.375	63.090	0.0639	4.315
05/07/15 08:25:02.0	29.4	-0.2039	0.0000	0.59	60.132	71.200	64.375	63.133	0.0639	4.315
05/07/15 08:30:02.0	38.1	-0.2039	0.0000	0.59	60.217	70.600	64.375	63.176	0.0632	4.321
05/07/15 08:35:02.0	55.6	-0.2039	0.0000	0.59	59.959	70.200	64.418	63.262	0.0639	4.321
05/07/15 08:40:02.0	60.6	-0.2039	0.0000	0.59	60.303	70.200	64.418	63.304	0.0639	4.333
05/07/15 08:45:02.0	53.1	-0.2039	0.0000	0.59	61.162	69.900	64.418	63.433	0.0639	4.339
05/07/15 08:50:02.0	64.4	-0.2039	0.0000	0.59	61.633	68.900	64.459	63.561	0.0632	4.345
05/07/15 08:55:02.0	69.4	-0.2039	0.0000	0.59	61.290	67.100	64.459	63.689	0.0639	4.357
05/07/15 09:00:02.0	73.1	-0.2039	0.0000	0.59	61.119	67.800	64.503	63.819	0.0639	4.363
05/07/15 09:05:02.0	64.4	-0.2039	0.0000	0.59	61.590	67.800	64.503	63.862	0.0639	4.369
05/07/15 09:10:02.0	65.6	-0.2039	0.0000	0.59	62.319	65.100	64.546	64.033	0.0639	4.375
05/07/15 09:15:02.0	73.1	-0.2039	0.0000	0.59	62.062	64.000	64.589	64.074	0.0639	4.381
05/07/15 09:20:02.0	68.1	-0.2039	0.0000	0.59	63.262	63.800	64.589	64.117	0.0639	4.418
05/07/15 09:25:02.0	84.4	-0.2039	0.0000	0.59	62.704	62.300	64.632	64.204	0.0639	4.393
05/07/15 09:30:02.0	60.6	-0.2039	0.0000	0.59	62.319	62.600	64.674	64.288	0.0639	4.387
05/07/15 09:35:02.0	48.1	-0.2039	0.0000	0.59	61.720	63.700	64.717	64.332	0.0639	4.375
05/07/15 09:40:02.0	71.9	-0.2039	0.0000	0.59	62.233	63.900	64.760	64.375	0.0639	4.363
05/07/15 09:45:02.0	70.6	-0.2039	0.0000	0.59	61.677	64.000	64.760	64.418	0.0639	4.381
05/07/15 09:50:02.0	61.9	-0.2039	0.0000	0.59	62.577	63.400	64.803	64.459	0.0639	4.393
05/07/15 09:55:02.0	70.6	-0.2039	0.0000	0.59	62.447	62.600	64.845	64.546	0.0639	4.400
05/07/15 10:00:02.0	60.6	-0.2039	0.0000	0.59	63.304	61.200	64.888	64.674	0.0639	4.393
05/07/15 10:05:02.0	94.4	-0.2039	0.0000	0.59	62.834	61.100	64.888	64.760	0.0639	4.381
05/07/15 10:10:02.0	66.9	-0.2039	0.0000	0.59	63.903	59.800	64.931	64.845	0.0646	4.369
05/07/15 10:15:02.0	70.6	-0.2039	0.0000	0.59	63.648	60.800	64.974	65.017	0.0639	4.375
05/07/15 10:20:02.0	60.6	-0.2039	0.0000	0.59	63.946	61.000	65.017	65.145	0.0646	4.381
05/07/15 10:25:02.0	63.1	-0.2039	0.0000	0.59	63.390	61.400	65.059	65.230	0.0639	4.393
05/07/15 10:30:02.0	83.1	-0.2039	0.0000	0.59	62.962	62.100	65.102	65.316	0.0639	4.400
05/07/15 10:35:02.0	68.1	-0.2039	0.0000	0.59	63.433	62.100	65.145	65.316	0.0639	4.393
05/07/15 10:40:02.0	55.6	-0.2039	0.0000	0.59	63.390	61.600	65.188	65.403	0.0639	4.381
05/07/15 10:45:02.0	95.6	-0.2039	0.0000	0.59	63.390	62.200	65.188	65.487	0.0639	4.369
05/07/15 10:50:02.0	70.6	-0.2039	0.0000	0.59	63.819	62.000	65.273	65.574	0.0639	4.381
05/07/15 10:55:02.0	35.6	-0.2039	0.0000	0.59	63.604	61.700	65.273	65.658	0.0646	4.381
05/07/15 11:00:02.0	65.6	-0.2039	0.0000	0.59	62.704	62.600	65.316	65.701	0.0639	4.387
05/07/15 11:05:02.0	116.9	-0.2039	0.0000	0.59	62.834	63.000	65.359	65.658	0.0639	4.412
05/07/15 11:10:02.0	108.1	-0.2039	0.0000	0.59	64.845	59.500	65.403	65.788	0.0639	4.418
05/07/15 11:15:02.0	64.4	-0.2039	0.0000	0.59	64.974	59.300	65.444	65.959	0.0639	4.381
05/07/15 11:20:02.0	140.6	-0.2039	0.0000	0.59	64.888	59.500	65.487	66.173	0.0639	4.375
05/07/15 11:25:02.0	108.1	-0.2039	0.0000	0.59	65.102	59.500	65.530	67.199	0.0646	4.369
05/07/15 11:30:02.0	114.4	-0.2039	0.0000	0.59	65.188	59.000	65.574	67.757	0.0646	4.406
05/07/15 11:35:02.0	111.9	-0.2039	0.0000	0.59	65.487	57.200	65.658	68.056	0.0646	4.393
05/07/15 11:40:02.0	131.9	-0.2039	0.0000	0.59	65.273	57.600	65.788	68.400	0.0646	4.381
05/07/15 11:45:02.0	158.1	-0.2039	0.0000	0.59	65.487	58.100	65.916	68.913	0.0646	4.375
05/07/15 11:50:02.0	111.9	-0.2039	0.0000	0.59	66.472	55.600	66.043	69.471	0.0646	4.369
05/07/15 11:55:02.0	158.1	-0.2039	0.0000	0.59	65.102	57.300	66.173	69.942	0.0653	4.406
05/07/15 12:00:02.0	76.9	-0.2039	0.0000	0.59	66.686	55.700	66.344	70.372	0.0646	4.400
05/07/15 12:05:02.0	91.9	-0.2039	0.0000	0.59	65.273	55.100	66.515	70.543	0.0653	4.393
05/07/15 12:10:02.0	115.6	-0.2039	0.0000	0.59	64.760	56.100	66.643	70.372	0.0653	4.381
05/07/15 12:15:02.0	274.4	-0.2039	0.0000	0.59	64.418	56.600	66.814	70.372	0.0653	4.375
05/07/15 12:20:02.0	96.9	-0.2039	0.0000	0.59	64.204	57.500	66.943	70.459	0.0653	4.369
05/07/15 12:25:02.0	608.1	-0.2039	0.0000	0.59	64.503	57.700	67.028	70.372	0.0653	4.424
05/07/15 12:30:02.0	98.1	-0.2039	0.0000	0.59	64.503	56.800	67.158	70.243	0.0653	4.412
05/07/15 12:35:02.0	81.9	-0.2039	0.0000	0.59	64.632	57.200	67.242	70.072	0.0653	4.400
05/07/15 12:40:02.0	509.4	-0.2039	0.0000	0.59	65.059	57.700	67.285	69.901	0.0653	4.393
05/07/15 12:45:02.0	231.9	-0.2039	0.0000	0.59	65.574	56.900	67.372	69.858	0.0653	4.381
05/07/15 12:50:02.0	75.6	-0.2039	0.0000	0.59	65.574	57.900	67.413	69.858	0.0660	4.375
05/07/15 12:55:02.0	105.6	-0.2039	0.0000	0.59	64.674	59.800	67.456	69.771	0.0660	4.381
05/07/15 13:00:02.0	239.4	-0.2039	0.0000	0.59	64.931	60.100	67.500	69.685	0.0653	4.424
05/07/15 13:05:02.0	133.1	-0.2039	0.0000	0.59	65.359	59.300	67.500	69.685	0.0660	4.430
05/07/15 13:10:02.0	123.1	-0.2039	0.0000	0.59	65.188	60.200	67.543	69.771	0.0660	4.400
05/07/15 13:15:02.0	925.6	-0.2039	0.0000	1.18	64.247	61.200	67.543	69.814	0.0660	4.393
05/07/15 13:20:02.0	213.1	-0.2039	0.0000	1.18	67.242	58.200	67.586	69.985	0.0660	4.381
05/07/15 13:25:02.0	120.6	-0.2039	0.0000	1.18	67.199	55.800	67.627	70.416	0.0660	4.375
05/07/15 13:30:02.0	224.4	-0.2039	0.0000	1.18	65.403	59.200	67.671	70.630	0.0660	4.381
05/07/15 13:35:02.0	123.1	-0.2039	0.0000	1.18	66.301	57.100	67.714	70.803	0.0664	4.393
05/07/15 13:40:02.0	89.4	-0.2039	0.0000	0.59	65.487	59.400	67.798	70.930	0.0660	4.381
05/07/15 13:45:02.0	105.6	-0.2039	0.0000	0.59	63.946	61.500	67.842	70.846	0.0664	4.375
05/07/15 13:50:02.0	456.9	-0.2039	0.0000	0.59	63.433	61.700	67.885	70.716	0.0664	4.369
05/07/15 13:55:02.0	225.6	-0.2039	0.0000	1.18	65.444	60.200	67.971	70.673	0.0664	4.400
05/07/15 14:00:02.0	204.4	-0.2039	0.0000	0.59	64.888	59.900	68.013	70.803	0.0660	4.393
