Date Time	Voltage (V)  #10348620	Current (mA)  #10348620	Temp (°F)  #10359300	RH (%)  #10359300	Inside Temp (°F)	Outside Temp (°F)	Water Content (m³/m³)  #10374525	Solar Radiation (W/m²)  #10375652	Wetness (%)  #10791397	Batt (V) c:5
11/13/15 12:00:00.0	-0.2039	0.0000	76.593	17.200	62.276	59.014	0.0841	41.9	0.59	4.206
11/13/15 12:05:00.0	-0.2039	0.0000	76.375	17.400	62.620	59.185	0.0841	38.1	0.00	4.206
11/13/15 12:10:00.0	-0.2039	0.0000	77.072	17.100	63.005	59.315	0.0841	38.1	0.00	4.206
11/13/15 12:15:00.0	-0.2039	0.0000	77.247	16.700	63.304	59.486	0.0841	36.9	0.00	4.206
11/13/15 12:20:00.0	-0.2039	0.0000	77.117	17.100	63.604	59.616	0.0841	39.4	0.00	4.206
11/13/15 12:25:00.0	-0.2039	0.0000	77.378	16.500	63.689	59.745	0.0844	39.4	0.59	4.206
11/13/15 12:30:00.0	-0.2039	0.0000	77.727	16.400	63.689	59.873	0.0844	40.6	0.59	4.206
11/13/15 12:35:00.0	-0.2039	0.0000	78.121	16.100	63.732	59.959	0.0844	41.9	0.59	4.206
11/13/15 12:40:00.0	-0.2039	0.0000	78.165	16.300	63.819	60.046	0.0850	50.6	0.59	4.206
11/13/15 12:45:00.0	-0.2039	0.0000	78.471	16.200	64.247	60.132	0.0850	54.4	0.59	4.206
11/13/15 12:50:00.0	-0.2039	0.0000	78.471	15.900	65.017	60.303	0.0850	44.4	0.59	4.206
11/13/15 12:55:00.0	-0.2039	0.0000	78.514	15.800	65.273	60.474	0.0850	46.9	0.59	4.206
11/13/15 13:00:00.0	-0.2039	0.0000	78.865	16.200	65.273	60.647	0.0850	61.9	0.59	4.206
11/13/15 13:05:00.0	-0.2039	0.0000	78.865	15.700	65.230	60.775	0.0850	48.1	0.59	4.206
11/13/15 13:10:00.0	-0.2039	0.0000	79.084	15.400	65.188	60.861	0.0857	50.6	0.59	4.206
11/13/15 13:15:00.0	-0.2039	0.0000	79.567	15.500	65.188	60.948	0.0857	64.4	0.59	4.206
11/13/15 13:20:00.0	-0.2039	0.0000	78.953	15.100	65.188	61.032	0.0857	50.6	0.59	4.206
11/13/15 13:25:00.0	-0.2039	0.0000	78.777	15.100	65.230	61.075	0.0857	51.9	0.59	4.206
11/13/15 13:30:00.0	-0.2039	0.0000	78.953	15.800	65.273	61.162	0.0857	51.9	0.59	4.206
11/13/15 13:35:00.0	-0.2039	0.0000	79.084	15.000	65.273	61.248	0.0857	51.9	0.59	4.206
11/13/15 13:40:00.0	-0.2039	0.0000	79.216	15.600	65.359	61.290	0.0863	51.9	0.59	4.200
11/13/15 13:45:00.0	-0.2039	0.0000	79.084	14.100	65.403	61.333	0.0863	50.6	0.59	4.200
11/13/15 13:50:00.0	-0.2039	0.0000	78.777	14.700	65.403	61.419	0.0863	49.4	0.59	4.200
11/13/15 13:55:00.0	-0.2039	0.0000	78.865	13.700	65.403	61.462	0.0863	48.1	0.59	4.200
11/13/15 14:00:00.0	-0.2039	0.0000	78.910	14.200	65.359	61.506	0.0863	46.9	0.59	4.200
11/13/15 14:05:00.0	-0.2039	0.0000	79.041	13.800	65.316	61.547	0.0863	43.1	0.59	4.200
11/13/15 14:10:00.0	-0.2039	0.0000	79.392	14.200	65.273	61.590	0.0863	40.6	0.59	4.200
11/13/15 14:15:00.0	-0.2039	0.0000	78.996	13.900	65.230	61.590	0.0863	38.1	0.59	4.200
11/13/15 14:20:00.0	-0.2039	0.0000	79.392	13.400	65.188	61.633	0.0863	34.4	0.59	4.200
11/13/15 14:25:00.0	-0.2039	0.0000	79.173	12.800	65.102	61.633	0.0869	31.9	0.00	4.200
11/13/15 14:30:00.0	-0.2039	0.0000	78.690	13.100	65.017	61.633	0.0869	28.1	0.00	4.200
11/13/15 14:35:00.0	-0.2039	0.0000	78.602	12.700	64.931	61.677	0.0863	25.6	0.00	4.200
11/13/15 14:40:00.0	-0.2039	0.0000	78.427	13.500	64.845	61.677	0.0869	23.1	0.00	4.200
11/13/15 14:45:00.0	-0.2039	0.0000	78.382	13.000	64.717	61.633	0.0869	20.6	0.00	4.200
11/13/15 14:50:00.0	-0.2039	0.0000	78.382	12.700	64.589	61.633	0.0869	19.4	0.00	4.200
11/13/15 14:55:00.0	-0.2039	0.0000	78.251	13.000	64.503	61.633	0.0869	18.1	0.00	4.200
11/13/15 15:00:00.0	-0.2039	0.0000	78.602	12.700	64.418	61.590	0.0869	16.9	0.00	4.200
11/13/15 15:05:00.0	-0.2039	0.0000	78.208	13.400	64.332	61.590	0.0869	16.9	0.00	4.200
11/13/15 15:10:00.0	-0.2039	0.0000	78.208	13.500	64.204	61.547	0.0869	16.9	0.00	4.200
11/13/15 15:15:00.0	-0.2039	0.0000	77.596	14.100	64.117	61.547	0.0869	16.9	0.00	4.200
11/13/15 15:20:00.0	-0.2039	0.0000	77.859	13.800	63.990	61.506	0.0863	15.6	0.00	4.200
11/13/15 15:25:00.0	-0.2039	0.0000	77.990	13.500	63.903	61.506	0.0869	15.6	0.00	4.224
11/13/15 15:30:00.0	-0.2039	0.0000	77.553	13.400	63.819	61.462	0.0869	15.6	0.00	4.200
11/13/15 15:35:00.0	-0.2039	0.0000	77.117	13.700	63.732	61.419	0.0863	15.6	0.00	4.200
11/13/15 15:40:00.0	-0.2039	0.0000	76.854	14.300	63.648	61.419	0.0869	14.4	0.00	4.200
11/13/15 15:45:00.0	-0.2039	0.0000	76.942	14.500	63.518	61.376	0.0869	14.4	0.00	4.200
11/13/15 15:50:00.0	-0.2039	0.0000	76.854	14.700	63.433	61.333	0.0863	13.1	0.00	4.200
11/13/15 15:55:00.0	-0.2039	0.0000	76.332	14.900	63.347	61.290	0.0869	11.9	0.00	4.200
11/13/15 16:00:00.0	-0.2039	0.0000	76.203	15.100	63.262	61.290	0.0863	13.1	0.00	4.200
11/13/15 16:05:00.0	-0.2039	0.0000	75.942	15.500	63.133	61.248	0.0869	10.6	0.00	4.200
11/13/15 16:10:00.0	-0.2039	0.0000	75.333	16.300	63.048	61.205	0.0869	10.6	0.00	4.200
11/13/15 16:15:00.0	-0.2039	0.0000	74.856	16.400	62.919	61.162	0.0869	9.4	0.00	4.200
11/13/15 16:20:00.0	-0.2039	0.0000	74.163	17.000	62.791	61.119	0.0863	6.9	0.00	4.200
11/13/15 16:25:00.0	-0.2039	0.0000	73.299	17.600	62.661	61.075	0.0863	5.6	0.00	4.200
11/13/15 16:30:00.0	-0.2039	0.0000	73.126	20.300	62.533	61.032	0.0863	5.6	0.00	4.200
11/13/15 16:35:00.0	-0.2039	0.0000	73.342	23.400	62.406	60.991	0.0863	4.4	0.00	4.200
11/13/15 16:40:00.0	-0.2039	0.0000	73.083	25.300	62.319	60.948	0.0863	3.1	0.00	4.200
11/13/15 16:45:00.0	-0.2039	0.0000	72.783	26.100	62.319	60.904	0.0863	1.9	0.00	4.200
11/13/15 16:50:00.0	-0.2039	0.0000	72.653	26.500	62.362	60.904	0.0863	0.6	0.00	4.200
11/13/15 16:55:00.0	-0.2039	0.0000	72.221	26.800	62.362	60.904	0.0863	0.6	0.00	4.200
11/13/15 17:00:00.0	-0.2039	0.0000	71.877	27.100	62.406	60.861	0.0863	0.6	0.00	4.200
11/13/15 17:05:00.0	-0.2039	0.0000	71.317	27.900	62.362	60.861	0.0863	0.6	0.00	4.200
11/13/15 17:10:00.0	-0.2039	0.0000	70.630	29.000	62.319	60.861	0.0863	0.6	0.00	4.200
11/13/15 17:15:00.0	-0.2039	0.0000	70.329	29.800	62.233	60.818	0.0863	0.6	0.00	4.200
11/13/15 17:20:00.0	-0.2039	0.0000	69.814	29.900	62.148	60.818	0.0857	0.6	0.00	4.200
11/13/15 17:25:00.0	-0.2039	0.0000	69.685	29.600	62.062	60.775	0.0863	0.6	0.00	4.200
11/13/15 17:30:00.0	-0.2039	0.0000	69.300	29.900	61.934	60.733	0.0857	0.6	0.00	4.200
11/13/15 17:35:00.0	-0.2039	0.0000	68.956	30.300	61.804	60.690	0.0857	0.6	0.00	4.200
11/13/15 17:40:00.0	-0.2039	0.0000	68.698	30.600	61.677	60.647	0.0857	0.6	0.00	4.200
11/13/15 17:45:00.0	-0.2039	0.0000	68.313	30.800	61.547	60.604	0.0857	0.6	0.00	4.200
11/13/15 17:50:00.0	-0.2039	0.0000	67.971	30.900	61.419	60.561	0.0857	0.6	0.00	4.200
11/13/15 17:55:00.0	-0.2039	0.0000	67.413	31.400	61.248	60.517	0.0857	0.6	0.00	4.200
11/13/15 18:00:00.0	-0.2039	0.0000	67.071	31.900	61.119	60.433	0.0857	0.6	0.00	4.200
11/13/15 18:05:00.0	-0.2039	0.0000	66.729	32.200	60.948	60.390	0.0857	0.6	0.00	4.200
11/13/15 18:10:00.0	-0.2039	0.0000	66.515	32.900	60.818	60.303	0.0857	0.6	0.00	4.200
11/13/15 18:15:00.0	-0.2039	0.0000	66.472	33.400	60.690	60.260	0.0857	0.6	0.00	4.231
11/13/15 18:20:00.0	-0.2039	0.0000	66.214	34.000	60.604	60.174	0.0857	0.6	0.00	4.200
11/13/15 18:25:00.0	-0.2039	0.0000	65.829	34.600	60.474	60.132	0.0857	0.6	0.00	4.200
11/13/15 18:30:00.0	-0.2039	0.0000	65.230	35.100	60.390	60.089	0.0850	0.6	0.00	4.200
11/13/15 18:35:00.0	-0.2039	0.0000	65.017	35.600	60.260	60.003	0.0850	0.6	0.00	4.200
11/13/15 18:40:00.0	-0.2039	0.0000	64.888	36.100	60.132	59.959	0.0850	0.6	0.00	4.200
11/13/15 18:45:00.0	-0.2039	0.0000	64.803	36.700	60.046	59.916	0.0850	0.6	0.00	4.200
11/13/15 18:50:00.0	-0.2039	0.0000	65.102	36.700	59.959	59.830	0.0850	0.6	0.00	4.200
11/13/15 18:55:00.0	-0.2039	0.0000	64.931	37.100	59.873	59.788	0.0850	0.6	0.00	4.200
11/13/15 19:00:00.0	-0.2039	0.0000	64.717	37.800	59.788	59.745	0.0850	0.6	0.00	4.200
11/13/15 19:05:00.0	-0.2039	0.0000	64.288	38.500	59.702	59.702	0.0850	0.6	0.00	4.200
11/13/15 19:10:00.0	-0.2039	0.0000	64.247	39.200	59.616	59.659	0.0850	0.6	0.00	4.200
11/13/15 19:15:00.0	-0.2039	0.0000	64.204	39.400	59.529	59.616	0.0850	0.6	0.00	4.200
11/13/15 19:20:00.0	-0.2039	0.0000	64.033	39.400	59.486	59.529	0.0850	0.6	0.00	4.200
11/13/15 19:25:00.0	-0.2039	0.0000	63.518	40.100	59.401	59.486	0.0850	0.6	0.00	4.200
11/13/15 19:30:00.0	-0.2039	0.0000	62.919	40.400	59.315	59.445	0.0850	0.6	0.00	4.200
11/13/15 19:35:00.0	-0.2039	0.0000	62.062	41.100	59.142	59.401	0.0844	0.6	0.00	4.200
11/13/15 19:40:00.0	-0.2039	0.0000	61.119	42.100	59.014	59.358	0.0844	0.6	0.00	4.200
11/13/15 19:45:00.0	-0.2039	0.0000	60.346	43.400	58.842	59.272	0.0844	0.6	0.00	4.200
11/13/15 19:50:00.0	-0.2039	0.0000	60.132	44.100	58.669	59.185	0.0844	0.6	0.00	4.200
11/13/15 19:55:00.0	-0.2039	0.0000	60.003	44.000	58.541	59.142	0.0841	0.6	0.00	4.200
11/13/15 20:00:00.0	-0.2039	0.0000	59.959	44.300	58.368	59.056	0.0841	0.6	0.00	4.200
11/13/15 20:05:00.0	-0.2039	0.0000	59.358	44.500	58.195	58.971	0.0841	0.6	0.00	4.200
11/13/15 20:10:00.0	-0.2039	0.0000	58.798	45.300	58.066	58.885	0.0841	0.6	0.00	4.200
11/13/15 20:15:00.0	-0.2039	0.0000	58.368	46.000	57.893	58.798	0.0841	0.6	0.00	4.200
11/13/15 20:20:00.0	-0.2039	0.0000	58.023	46.800	57.765	58.712	0.0841	0.6	0.00	4.200
11/13/15 20:25:00.0	-0.2039	0.0000	57.850	47.600	57.636	58.669	0.0841	0.6	0.00	4.200
11/13/15 20:30:00.0	-0.2039	0.0000	57.765	47.900	57.506	58.582	0.0841	0.6	0.00	4.200
11/13/15 20:35:00.0	-0.2039	0.0000	57.765	48.300	57.420	58.498	0.0841	0.6	0.00	4.200
11/13/15 20:40:00.0	-0.2039	0.0000	58.152	47.900	57.290	58.455	0.0835	0.6	0.00	4.200
11/13/15 20:45:00.0	-0.2039	0.0000	58.282	47.400	57.204	58.368	0.0835	0.6	0.00	4.200
11/13/15 20:50:00.0	-0.2039	0.0000	57.850	47.500	57.074	58.282	0.0835	0.6	0.00	4.200
11/13/15 20:55:00.0	-0.2039	0.0000	57.333	48.600	56.988	58.239	0.0835	0.6	0.00	4.200
11/13/15 21:00:00.0	-0.2039	0.0000	56.858	49.100	56.901	58.152	0.0835	0.6	0.00	4.200
11/13/15 21:05:00.0	-0.2039	0.0000	56.944	49.800	56.772	58.109	0.0835	0.6	0.00	4.200
11/13/15 21:10:00.0	-0.2039	0.0000	56.944	49.300	56.685	58.023	0.0835	0.6	0.00	4.200
11/13/15 21:15:00.0	-0.2039	0.0000	56.642	49.300	56.556	57.979	0.0835	0.6	0.00	4.224
11/13/15 21:20:00.0	-0.2039	0.0000	56.208	49.600	56.426	57.893	0.0835	0.6	0.00	4.200
11/13/15 21:25:00.0	-0.2039	0.0000	56.079	49.600	56.340	57.850	0.0835	0.6	0.00	4.200
11/13/15 21:30:00.0	-0.2039	0.0000	55.690	49.300	56.208	57.765	0.0829	0.6	0.00	4.200
11/13/15 21:35:00.0	-0.2039	0.0000	55.472	49.700	56.122	57.679	0.0829	0.6	0.00	4.200
11/13/15 21:40:00.0	-0.2039	0.0000	55.299	49.600	56.035	57.636	0.0829	0.6	0.00	4.200
11/13/15 21:45:00.0	-0.2039	0.0000	54.909	49.800	55.906	57.592	0.0829	0.6	0.00	4.200
11/13/15 21:50:00.0	-0.2039	0.0000	54.734	49.500	55.819	57.506	0.0829	0.6	0.00	4.200
11/13/15 21:55:00.0	-0.2039	0.0000	54.734	49.500	55.690	57.463	0.0829	0.6	0.00	4.200
11/13/15 22:00:00.0	-0.2039	0.0000	54.777	48.300	55.602	57.376	0.0829	0.6	0.00	4.200
11/13/15 22:05:00.0	-0.2039	0.0000	54.343	48.200	55.515	57.333	0.0829	0.6	0.00	4.200
11/13/15 22:10:00.0	-0.2039	0.0000	54.082	48.500	55.386	57.247	0.0829	0.6	0.00	4.200
11/13/15 22:15:00.0	-0.2039	0.0000	54.082	48.300	55.299	57.204	0.0829	0.6	0.00	4.200
11/13/15 22:20:00.0	-0.2039	0.0000	53.994	48.100	55.168	57.117	0.0829	0.6	0.00	4.200
11/13/15 22:25:00.0	-0.2039	0.0000	53.951	47.700	55.081	57.074	0.0829	0.6	0.00	4.200
11/13/15 22:30:00.0	-0.2039	0.0000	53.690	47.500	54.995	56.988	0.0822	0.6	0.00	4.200
11/13/15 22:35:00.0	-0.2039	0.0000	53.559	47.700	54.909	56.944	0.0829	0.6	0.00	4.200
11/13/15 22:40:00.0	-0.2039	0.0000	53.427	47.400	54.820	56.858	0.0822	0.6	0.00	4.200
11/13/15 22:45:00.0	-0.2039	0.0000	53.384	46.700	54.691	56.815	0.0822	0.6	0.00	4.200
11/13/15 22:50:00.0	-0.2039	0.0000	53.341	45.900	54.648	56.728	0.0822	0.6	0.00	4.200
11/13/15 22:55:00.0	-0.2039	0.0000	53.384	44.700	54.516	56.685	0.0822	0.6	0.00	4.200
11/13/15 23:00:00.0	-0.2039	0.0000	53.121	44.200	54.473	56.642	0.0822	0.6	0.00	4.200
11/13/15 23:05:00.0	-0.2039	0.0000	52.903	44.500	54.387	56.556	0.0822	0.6	0.00	4.200
11/13/15 23:10:00.0	-0.2039	0.0000	53.209	44.300	54.300	56.512	0.0822	0.6	0.00	4.200
11/13/15 23:15:00.0	-0.2039	0.0000	53.121	43.900	54.255	56.469	0.0816	0.6	0.00	4.200
11/13/15 23:20:00.0	-0.2039	0.0000	53.078	43.700	54.169	56.426	0.0816	0.6	0.00	4.200
11/13/15 23:25:00.0	-0.2039	0.0000	52.860	43.500	54.082	56.340	0.0822	0.6	0.00	4.200
11/13/15 23:30:00.0	-0.2039	0.0000	52.817	43.000	53.994	56.295	0.0816	0.6	0.00	4.200
11/13/15 23:35:00.0	-0.2039	0.0000	52.641	43.100	53.951	56.251	0.0816	0.6	0.00	4.200
11/13/15 23:40:00.0	-0.2039	0.0000	52.686	42.800	53.865	56.208	0.0816	0.6	0.00	4.200
11/13/15 23:45:00.0	-0.2039	0.0000	52.641	42.600	53.820	56.122	0.0816	0.6	0.00	4.200
11/13/15 23:50:00.0	-0.2039	0.0000	52.686	42.500	53.733	56.079	0.0816	0.6	0.00	4.200
11/13/15 23:55:00.0	-0.2039	0.0000	52.641	42.400	53.645	56.035	0.0816	0.6	0.00	4.200
11/14/15 00:00:00.0	-0.2039	0.0000	52.554	42.500	53.602	55.992	0.0810	0.6	0.00	4.200
11/14/15 00:05:00.0	-0.2039	0.0000	52.291	42.700	53.515	55.949	0.0816	0.6	0.00	4.200
11/14/15 00:10:00.0	-0.2039	0.0000	52.203	43.200	53.472	55.906	0.0816	0.6	0.00	4.200
11/14/15 00:15:00.0	-0.2039	0.0000	52.115	45.700	53.427	55.863	0.0816	0.6	0.00	4.200
11/14/15 00:20:00.0	-0.2039	0.0000	51.940	48.700	53.384	55.776	0.0810	0.6	0.00	4.200
11/14/15 00:25:00.0	-0.2039	0.0000	51.852	47.300	53.341	55.733	0.0810	0.6	0.00	4.200
11/14/15 00:30:00.0	-0.2039	0.0000	51.589	47.300	53.298	55.690	0.0810	0.6	0.00	4.218
11/14/15 00:35:00.0	-0.2039	0.0000	51.544	51.800	53.253	55.690	0.0810	0.6	0.00	4.200
11/14/15 00:40:00.0	-0.2039	0.0000	51.544	50.800	53.209	55.602	0.0810	0.6	0.00	4.200
11/14/15 00:45:00.0	-0.2039	0.0000	51.370	49.700	53.209	55.602	0.0810	0.6	0.00	4.200
11/14/15 00:50:00.0	-0.2039	0.0000	51.325	48.900	53.166	55.558	0.0810	0.6	0.00	4.200
11/14/15 00:55:00.0	-0.2039	0.0000	51.193	48.600	53.121	55.515	0.0810	0.6	0.00	4.200
11/14/15 01:00:00.0	-0.2039	0.0000	50.929	48.600	53.078	55.472	0.0810	0.6	0.00	4.200
11/14/15 01:05:00.0	-0.2039	0.0000	51.105	48.500	53.035	55.429	0.0810	0.6	0.00	4.200
11/14/15 01:10:00.0	-0.2039	0.0000	51.017	48.300	52.947	55.429	0.0816	0.6	0.00	4.200
11/14/15 01:15:00.0	-0.2039	0.0000	50.886	47.900	52.860	55.386	0.0810	0.6	0.00	4.200
11/14/15 01:20:00.0	-0.2039	0.0000	50.886	48.100	52.817	55.342	0.0810	0.6	0.00	4.200
11/14/15 01:25:00.0	-0.2039	0.0000	50.488	48.000	52.772	55.256	0.0810	0.6	0.00	4.200
11/14/15 01:30:00.0	-0.2039	0.0000	50.841	47.700	52.686	55.213	0.0810	0.6	0.00	4.200
11/14/15 01:35:00.0	-0.2039	0.0000	50.752	47.600	52.641	55.168	0.0803	0.6	0.00	4.200
11/14/15 01:40:00.0	-0.2039	0.0000	51.062	48.000	52.597	55.125	0.0810	0.6	0.00	4.200
11/14/15 01:45:00.0	-0.2039	0.0000	50.841	48.400	52.509	55.081	0.0810	0.6	0.00	4.200
11/14/15 01:50:00.0	-0.2039	0.0000	50.445	49.500	52.466	55.081	0.0803	0.6	0.00	4.200
11/14/15 01:55:00.0	-0.2039	0.0000	50.268	49.300	52.423	54.995	0.0803	0.6	0.00	4.200
11/14/15 02:00:00.0	-0.2039	0.0000	50.311	49.600	52.378	54.909	0.0803	0.6	0.00	4.200
11/14/15 02:05:00.0	-0.2039	0.0000	50.311	49.800	52.335	54.909	0.0803	0.6	0.00	4.200
11/14/15 02:10:00.0	-0.2039	0.0000	50.092	49.900	52.246	54.909	0.0803	0.6	0.00	4.200
11/14/15 02:15:00.0	-0.2039	0.0000	49.737	50.400	52.203	54.865	0.0803	0.6	0.00	4.200
11/14/15 02:20:00.0	-0.2039	0.0000	49.516	51.100	52.160	54.820	0.0803	0.6	0.00	4.200
11/14/15 02:25:00.0	-0.2039	0.0000	49.649	50.700	52.115	54.777	0.0803	0.6	0.00	4.200
11/14/15 02:30:00.0	-0.2039	0.0000	49.516	50.300	52.029	54.734	0.0803	0.6	0.00	4.200
11/14/15 02:35:00.0	-0.2039	0.0000	49.516	50.400	51.984	54.691	0.0797	0.6	0.00	4.200
11/14/15 02:40:00.0	-0.2039	0.0000	49.471	50.000	51.940	54.648	0.0803	0.6	0.00	4.200
11/14/15 02:45:00.0	-0.2039	0.0000	49.561	49.600	51.852	54.604	0.0803	0.6	0.00	4.200
11/14/15 02:50:00.0	-0.2039	0.0000	49.561	48.800	51.809	54.561	0.0797	0.6	0.00	4.200
11/14/15 02:55:00.0	-0.2039	0.0000	49.338	48.600	51.721	54.516	0.0797	0.6	0.00	4.200
11/14/15 03:00:00.0	-0.2039	0.0000	49.471	48.600	51.678	54.473	0.0797	0.6	0.00	4.200
11/14/15 03:05:00.0	-0.2039	0.0000	49.249	48.500	51.633	54.430	0.0797	0.6	0.00	4.200
11/14/15 03:10:00.0	-0.2039	0.0000	49.338	48.900	51.589	54.387	0.0797	0.6	0.00	4.212
11/14/15 03:15:00.0	-0.2039	0.0000	49.383	48.300	51.544	54.387	0.0797	0.6	0.00	4.200
11/14/15 03:20:00.0	-0.2039	0.0000	49.561	47.100	51.501	54.343	0.0797	0.6	0.00	4.200
11/14/15 03:25:00.0	-0.2039	0.0000	49.338	46.500	51.458	54.300	0.0797	0.6	0.00	4.200
11/14/15 03:30:00.0	-0.2039	0.0000	49.561	46.600	51.413	54.212	0.0797	0.6	0.00	4.200
11/14/15 03:35:00.0	-0.2039	0.0000	49.604	46.300	51.370	54.212	0.0797	0.6	0.00	4.200
11/14/15 03:40:00.0	-0.2039	0.0000	49.428	46.100	51.325	54.169	0.0797	0.6	0.00	4.200
11/14/15 03:45:00.0	-0.2039	0.0000	49.471	45.600	51.282	54.126	0.0797	0.6	0.00	4.200
11/14/15 03:50:00.0	-0.2039	0.0000	49.383	45.400	51.237	54.082	0.0797	0.6	0.00	4.200
11/14/15 03:55:00.0	-0.2039	0.0000	49.249	45.900	51.193	54.037	0.0797	0.6	0.00	4.200
11/14/15 04:00:00.0	-0.2039	0.0000	49.294	45.900	51.148	54.037	0.0797	0.6	0.00	4.200
11/14/15 04:05:00.0	-0.2039	0.0000	49.428	45.400	51.105	53.994	0.0794	0.6	0.00	4.200
11/14/15 04:10:00.0	-0.2039	0.0000	49.073	45.400	51.062	53.951	0.0794	0.6	0.00	4.200
11/14/15 04:15:00.0	-0.2039	0.0000	49.116	45.000	51.017	53.951	0.0794	0.6	0.00	4.200
11/14/15 04:20:00.0	-0.2039	0.0000	48.983	45.300	50.974	53.865	0.0794	0.6	0.00	4.200
11/14/15 04:25:00.0	-0.2039	0.0000	48.895	45.800	50.929	53.865	0.0794	0.6	0.00	4.200
11/14/15 04:30:00.0	-0.2039	0.0000	48.895	45.800	50.886	53.820	0.0794	0.6	0.00	4.200
11/14/15 04:35:00.0	-0.2039	0.0000	48.493	46.100	50.886	53.776	0.0794	0.6	0.00	4.200
11/14/15 04:40:00.0	-0.2039	0.0000	48.182	47.000	50.841	53.776	0.0794	0.6	0.00	4.200
11/14/15 04:45:00.0	-0.2039	0.0000	48.360	46.800	50.752	53.733	0.0794	0.6	0.00	4.200
11/14/15 04:50:00.0	-0.2039	0.0000	48.717	46.200	50.709	53.690	0.0794	0.6	0.00	4.200
11/14/15 04:55:00.0	-0.2039	0.0000	48.717	46.500	50.664	53.645	0.0794	0.6	0.00	4.200
11/14/15 05:00:00.0	-0.2039	0.0000	48.762	46.100	50.664	53.602	0.0794	0.6	0.00	4.200
11/14/15 05:05:00.0	-0.2039	0.0000	48.895	45.200	50.621	53.602	0.0794	0.6	0.00	4.200
11/14/15 05:10:00.0	-0.2039	0.0000	48.628	45.800	50.576	53.515	0.0794	0.6	0.00	4.200
11/14/15 05:15:00.0	-0.2039	0.0000	48.315	45.700	50.533	53.515	0.0794	0.6	0.00	4.200
11/14/15 05:20:00.0	-0.2039	0.0000	48.137	46.400	50.488	53.515	0.0794	0.6	0.00	4.200
11/14/15 05:25:00.0	-0.2039	0.0000	48.360	46.500	50.488	53.472	0.0787	0.6	0.00	4.200
11/14/15 05:30:00.0	-0.2039	0.0000	48.315	46.900	50.445	53.427	0.0794	0.6	0.00	4.200
11/14/15 05:35:00.0	-0.2039	0.0000	48.227	46.800	50.400	53.384	0.0794	0.6	0.00	4.200
11/14/15 05:40:00.0	-0.2039	0.0000	48.094	46.700	50.356	53.341	0.0787	0.6	0.00	4.200
11/14/15 05:45:00.0	-0.2039	0.0000	48.004	47.000	50.311	53.341	0.0787	0.6	0.00	4.200
11/14/15 05:50:00.0	-0.2039	0.0000	47.959	47.400	50.311	53.298	0.0787	0.6	0.00	4.200
11/14/15 05:55:00.0	-0.2039	0.0000	47.871	47.600	50.268	53.253	0.0787	0.6	0.00	4.200
11/14/15 06:00:00.0	-0.2039	0.0000	48.094	47.000	50.223	53.253	0.0787	0.6	0.00	4.200
11/14/15 06:05:00.0	-0.2039	0.0000	48.182	46.900	50.180	53.209	0.0787	0.6	0.00	4.200
11/14/15 06:10:00.0	-0.2039	0.0000	48.049	47.100	50.180	53.166	0.0787	0.6	0.00	4.200
11/14/15 06:15:00.0	-0.2039	0.0000	47.871	47.400	50.135	53.166	0.0787	0.6	0.00	4.200
11/14/15 06:20:00.0	-0.2039	0.0000	47.781	47.600	50.092	53.121	0.0787	0.6	0.00	4.200
11/14/15 06:25:00.0	-0.2039	0.0000	48.004	47.200	50.092	53.078	0.0787	1.9	0.00	4.200
11/14/15 06:30:00.0	-0.2039	0.0000	47.959	47.200	50.047	53.078	0.0787	3.1	0.00	4.200
11/14/15 06:35:00.0	-0.2039	0.0000	47.914	47.400	50.002	53.035	0.0787	4.4	0.00	4.200
11/14/15 06:40:00.0	-0.2039	0.0000	47.826	47.300	50.002	52.992	0.0787	5.6	0.00	4.200
11/14/15 06:45:00.0	-0.2039	0.0000	47.557	47.800	50.002	52.992	0.0787	5.6	0.00	4.200
11/14/15 06:50:00.0	-0.2039	0.0000	47.602	48.100	50.002	52.992	0.0787	6.9	0.00	4.200
11/14/15 06:55:00.0	-0.2039	0.0000	47.736	48.000	50.002	52.947	0.0787	6.9	0.00	4.200
11/14/15 07:00:00.0	-0.2039	0.0000	47.736	48.100	50.002	52.947	0.0787	8.1	0.00	4.200
11/14/15 07:05:00.0	-0.2039	0.0000	47.736	49.000	50.002	52.903	0.0781	9.4	0.00	4.200
11/14/15 07:10:00.0	-0.2039	0.0000	47.781	49.000	50.002	52.903	0.0787	9.4	0.00	4.200
11/14/15 07:15:00.0	-0.2039	0.0000	47.914	49.400	50.047	52.903	0.0781	10.6	0.00	4.200
11/14/15 07:20:00.0	-0.2039	0.0000	48.137	49.700	50.047	52.903	0.0781	10.6	0.00	4.200
11/14/15 07:25:00.0	-0.2039	0.0000	48.315	49.400	50.092	52.903	0.0781	11.9	0.00	4.200
11/14/15 07:30:00.0	-0.2039	0.0000	48.762	49.100	50.135	52.903	0.0781	11.9	0.00	4.200
11/14/15 07:35:00.0	-0.2039	0.0000	49.204	48.700	50.180	52.903	0.0781	13.1	0.00	4.200
11/14/15 07:40:00.0	-0.2039	0.0000	49.649	48.800	50.268	52.860	0.0781	14.4	0.00	4.200
11/14/15 07:45:00.0	-0.2039	0.0000	49.782	50.000	50.311	52.903	0.0781	15.6	0.00	4.200
11/14/15 07:50:00.0	-0.2039	0.0000	50.135	49.500	50.356	52.903	0.0781	15.6	0.00	4.200
