"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10374904)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
1322,2013-11-25 03:50:00,-0.2039,0.0000,6.306,87.000,4.3,11.613,10.638,0.0425,3.53,0.6,4.321
1323,2013-11-25 03:55:00,-0.2039,0.0000,6.230,87.300,4.3,11.589,10.614,0.0425,2.94,0.6,4.321
1324,2013-11-25 04:00:00,-0.2039,0.0000,6.102,87.700,4.2,11.565,10.590,0.0425,3.53,0.6,4.321
1325,2013-11-25 04:05:00,-0.2039,0.0000,6.102,87.800,4.2,11.540,10.565,0.0425,3.53,0.6,4.321
1326,2013-11-25 04:10:00,-0.2039,0.0000,6.102,87.900,4.3,11.516,10.565,0.0425,2.94,0.6,4.321
1327,2013-11-25 04:15:00,-0.2039,0.0000,6.051,88.000,4.2,11.516,10.541,0.0421,2.35,0.6,4.321
1328,2013-11-25 04:20:00,-0.2039,0.0000,5.975,88.300,4.2,11.492,10.516,0.0425,2.35,0.6,4.321
1329,2013-11-25 04:25:00,-0.2039,0.0000,6.077,88.200,4.3,11.467,10.492,0.0421,2.94,0.6,4.321
1330,2013-11-25 04:30:00,-0.2039,0.0000,5.924,88.100,4.1,11.443,10.467,0.0421,2.35,0.6,4.321
1331,2013-11-25 04:35:00,-0.2039,0.0000,5.796,88.400,4.0,11.419,10.443,0.0425,2.35,0.6,4.321
1332,2013-11-25 04:40:00,-0.2039,0.0000,5.642,88.800,3.9,11.394,10.418,0.0421,2.94,0.6,4.321
1333,2013-11-25 04:45:00,-0.2039,0.0000,5.745,89.400,4.1,11.370,10.369,0.0421,3.53,0.6,4.321
1334,2013-11-25 04:50:00,-0.2039,0.0000,5.719,89.300,4.1,11.346,10.345,0.0421,3.53,0.6,4.321
1335,2013-11-25 04:55:00,-0.2039,0.0000,5.565,89.200,3.9,11.321,10.320,0.0421,3.53,0.6,4.321
1336,2013-11-25 05:00:00,-0.2039,0.0000,5.437,89.500,3.9,11.297,10.296,0.0421,4.12,0.6,4.321
1337,2013-11-25 05:05:00,-0.2039,0.0000,5.437,89.700,3.9,11.273,10.271,0.0421,4.71,0.6,4.321
1338,2013-11-25 05:10:00,-0.2039,0.0000,5.385,90.000,3.9,11.248,10.247,0.0421,4.71,0.6,4.321
1339,2013-11-25 05:15:00,-0.2039,0.0000,5.539,90.300,4.1,11.224,10.222,0.0421,5.29,0.6,4.321
1340,2013-11-25 05:20:00,-0.2039,0.0000,5.591,89.900,4.1,11.200,10.198,0.0421,5.88,0.6,4.321
1341,2013-11-25 05:25:00,-0.2039,0.0000,5.385,89.800,3.8,11.175,10.173,0.0421,6.47,0.6,4.321
1342,2013-11-25 05:30:00,-0.2039,0.0000,5.231,90.300,3.8,11.151,10.149,0.0421,7.06,0.6,4.321
1343,2013-11-25 05:35:00,-0.2039,0.0000,5.205,90.800,3.8,11.127,10.124,0.0421,8.24,0.6,4.321
1344,2013-11-25 05:40:00,-0.2039,0.0000,5.257,90.900,3.9,11.102,10.100,0.0421,8.82,0.6,4.321
1345,2013-11-25 05:45:00,-0.2039,0.0000,5.462,90.900,4.1,11.078,10.075,0.0421,9.41,0.6,4.321
1346,2013-11-25 05:50:00,-0.2039,0.0000,5.360,90.500,3.9,11.053,10.051,0.0421,10.59,0.6,4.321
1347,2013-11-25 05:55:00,-0.2039,0.0000,5.334,90.600,3.9,11.029,10.026,0.0421,11.18,0.6,4.321
1348,2013-11-25 06:00:00,-0.2039,0.0000,5.308,90.600,3.9,11.005,10.001,0.0421,11.76,0.6,4.321
1349,2013-11-25 06:05:00,-0.2039,0.0000,5.282,90.800,3.9,11.005,9.977,0.0413,12.35,0.6,4.321
1350,2013-11-25 06:10:00,-0.2039,0.0000,5.565,90.900,4.2,10.980,9.952,0.0413,12.94,0.6,4.321
1351,2013-11-25 06:15:00,-0.2039,0.0000,5.488,90.400,4.0,10.956,9.928,0.0413,14.12,0.6,4.321
1352,2013-11-25 06:20:00,-0.2039,0.0000,5.385,90.600,4.0,10.932,9.928,0.0413,14.12,0.6,4.321
1353,2013-11-25 06:25:00,-0.2039,0.0000,5.282,90.700,3.9,10.907,9.879,0.0413,15.29,0.6,4.339
1354,2013-11-25 06:30:00,-0.2039,0.0000,5.257,91.000,3.9,10.883,9.879,0.0413,16.47,0.6,4.321
1355,2013-11-25 06:35:00,-0.2039,0.0000,5.308,90.900,3.9,10.883,9.854,0.0413,16.47,0.6,4.321
1356,2013-11-25 06:40:00,-0.2039,0.0000,5.231,90.900,3.9,10.858,9.829,0.0413,17.65,0.6,4.321
1357,2013-11-25 06:45:00,-0.2039,0.0000,5.128,91.000,3.8,10.834,9.829,0.0413,19.41,0.6,4.321
1358,2013-11-25 06:50:00,-0.2039,0.0000,5.282,91.100,4.0,10.810,9.780,0.0413,19.41,0.6,4.321
1359,2013-11-25 06:55:00,-0.2039,0.0000,5.257,90.900,3.9,10.785,9.780,0.0413,20.00,0.6,4.321
1360,2013-11-25 07:00:00,-0.2039,0.0000,5.360,91.000,4.0,10.761,9.756,0.0413,20.59,0.6,4.321
1361,2013-11-25 07:05:00,-0.2039,0.0000,5.360,90.800,4.0,10.761,9.731,0.0413,21.18,0.6,4.321
1362,2013-11-25 07:10:00,-0.2039,0.0000,5.360,90.700,4.0,10.736,9.731,0.0413,21.76,0.6,4.321
1363,2013-11-25 07:15:00,-0.2039,0.0000,5.308,90.600,3.9,10.712,9.706,0.0413,22.35,0.6,4.321
1364,2013-11-25 07:20:00,-0.2039,0.0000,5.360,90.700,4.0,10.712,9.682,0.0413,22.35,0.6,4.321
1365,2013-11-25 07:25:00,-0.2039,0.0000,5.257,90.300,3.8,10.687,9.682,0.0413,22.35,0.6,4.321
1366,2013-11-25 07:30:00,-0.2039,0.0000,5.231,90.700,3.8,10.663,9.657,0.0413,22.94,0.6,4.321
1367,2013-11-25 07:35:00,-0.2039,0.0000,5.179,90.700,3.8,10.638,9.632,0.0413,23.53,1.9,4.321
1368,2013-11-25 07:40:00,-0.2039,0.0000,5.024,90.800,3.6,10.638,9.632,0.0413,24.71,4.4,4.321
1369,2013-11-25 07:45:00,-0.2039,0.0000,5.179,91.100,3.9,10.614,9.608,0.0413,25.29,5.6,4.321
1370,2013-11-25 07:50:00,-0.2039,0.0000,5.257,90.900,3.9,10.614,9.583,0.0413,25.88,6.9,4.321
1371,2013-11-25 07:55:00,-0.2039,0.0000,5.462,90.800,4.1,10.590,9.583,0.0413,26.47,14.4,4.321
1372,2013-11-25 08:00:00,-0.2039,0.0000,5.565,90.200,4.1,10.565,9.558,0.0413,27.06,21.9,4.321
1373,2013-11-25 08:05:00,-0.2039,0.0000,5.693,90.100,4.2,10.565,9.558,0.0413,27.65,29.4,4.321
1374,2013-11-25 08:10:00,-0.2039,0.0000,5.898,90.000,4.4,10.541,9.558,0.0405,26.47,35.6,4.321
1375,2013-11-25 08:15:00,-0.2039,0.0000,6.077,89.600,4.5,10.541,9.534,0.0413,24.71,40.6,4.321
1376,2013-11-25 08:20:00,-0.2039,0.0000,6.230,89.700,4.7,10.516,9.534,0.0413,19.41,43.1,4.321
1377,2013-11-25 08:25:00,-0.2039,0.0000,6.737,89.100,5.1,10.516,9.534,0.0413,10.00,45.6,4.321
1378,2013-11-25 08:30:00,-0.2039,0.0000,7.066,88.300,5.3,10.492,9.558,0.0413,1.18,46.9,4.321
1379,2013-11-25 08:35:00,-0.2039,0.0000,7.368,87.800,5.5,10.492,9.558,0.0405,1.18,49.4,4.321
1380,2013-11-25 08:40:00,-0.2039,0.0000,7.594,87.100,5.6,10.492,9.583,0.0413,1.18,51.9,4.321
1381,2013-11-25 08:45:00,-0.2039,0.0000,7.945,86.500,5.8,10.492,9.583,0.0413,0.59,53.1,4.321
1382,2013-11-25 08:50:00,-0.2039,0.0000,8.444,85.700,6.2,10.492,9.608,0.0405,1.18,59.4,4.321
1383,2013-11-25 08:55:00,-0.2039,0.0000,8.941,84.400,6.5,10.516,9.632,0.0413,1.18,66.9,4.321
1384,2013-11-25 09:00:00,-0.2039,0.0000,9.435,82.500,6.6,10.516,9.657,0.0413,1.18,69.4,4.321
1385,2013-11-25 09:05:00,-0.2039,0.0000,9.952,81.400,6.9,10.516,9.682,0.0413,1.18,123.1,4.321
1386,2013-11-25 09:10:00,-0.2039,0.0000,10.858,76.400,6.9,10.541,9.731,0.0413,1.18,276.9,4.321
1387,2013-11-25 09:15:00,-0.2039,0.0000,11.734,72.800,7.0,10.541,9.756,0.0413,1.18,264.4,4.321
1388,2013-11-25 09:20:00,-0.2039,0.0000,12.751,71.100,7.7,10.565,9.805,0.0413,1.18,326.9,4.327
1389,2013-11-25 09:25:00,-0.2039,0.0000,14.361,66.700,8.3,10.590,9.854,0.0413,1.76,341.9,4.333
1390,2013-11-25 09:30:00,-0.2039,0.0000,14.481,63.300,7.6,10.614,9.928,0.0413,1.18,361.9,4.333
1391,2013-11-25 09:35:00,-0.2039,0.0000,14.960,61.400,7.6,10.638,10.001,0.0413,1.76,371.9,4.339
1392,2013-11-25 09:40:00,-0.2039,0.0000,14.984,59.600,7.2,10.687,10.075,0.0413,1.76,400.6,4.412
1393,2013-11-25 09:45:00,-0.2039,0.0000,15.986,57.900,7.7,10.712,10.149,0.0413,1.76,418.1,4.454
1394,2013-11-25 09:50:00,-0.2039,0.0000,16.534,56.800,7.9,10.761,10.222,0.0421,1.76,426.9,4.393
1395,2013-11-25 09:55:00,-0.2039,0.0000,16.701,54.100,7.4,10.810,10.320,0.0421,1.76,426.9,4.375
1396,2013-11-25 10:00:00,-0.2039,0.0000,17.177,52.400,7.4,10.858,10.418,0.0421,1.76,438.1,4.363
1397,2013-11-25 10:05:00,-0.2039,0.0000,17.962,51.600,7.9,10.932,10.516,0.0421,1.76,449.4,4.400
1398,2013-11-25 10:10:00,-0.2039,0.0000,17.653,51.000,7.4,11.005,10.638,0.0421,1.76,463.1,4.406
1399,2013-11-25 10:15:00,-0.2039,0.0000,17.891,48.900,7.0,11.053,10.736,0.0425,1.76,473.1,4.387
1400,2013-11-25 10:20:00,-0.2039,0.0000,18.675,48.400,7.6,11.127,10.858,0.0425,1.76,484.4,4.369
1401,2013-11-25 10:25:00,-0.2039,0.0000,19.508,46.700,7.8,11.200,10.980,0.0425,1.76,495.6,4.363
1402,2013-11-25 10:30:00,-0.2039,0.0000,18.604,45.900,6.7,11.273,11.102,0.0425,1.76,506.9,4.400
1403,2013-11-25 10:35:00,-0.2039,0.0000,18.747,47.300,7.3,11.370,11.200,0.0425,1.76,514.4,4.448
1404,2013-11-25 10:40:00,-0.2039,0.0000,19.080,46.900,7.5,11.443,11.321,0.0434,1.76,523.1,4.412
1405,2013-11-25 10:45:00,-0.2039,0.0000,19.746,44.500,7.3,11.516,11.443,0.0434,2.35,533.1,4.381
1406,2013-11-25 10:50:00,-0.2039,0.0000,20.007,42.600,6.9,11.589,11.565,0.0434,2.35,470.6,4.363
1407,2013-11-25 10:55:00,-0.2039,0.0000,19.912,43.700,7.2,11.686,11.662,0.0434,2.35,550.6,4.400
1408,2013-11-25 11:00:00,-0.2039,0.0000,20.793,44.400,8.2,11.759,11.783,0.0434,2.35,556.9,4.369
1409,2013-11-25 11:05:00,-0.2039,0.0000,21.843,41.400,8.2,11.856,11.904,0.0442,2.35,566.9,4.387
1410,2013-11-25 11:10:00,-0.2039,0.0000,22.441,39.400,8.0,11.929,12.050,0.0442,2.94,573.1,4.369
1411,2013-11-25 11:15:00,-0.2039,0.0000,21.795,37.700,6.7,12.025,12.171,0.0442,2.35,584.4,4.363
1412,2013-11-25 11:20:00,-0.2039,0.0000,21.915,38.600,7.2,12.122,12.316,0.0442,2.94,586.9,4.351
1413,2013-11-25 11:25:00,-0.2039,0.0000,22.058,37.600,6.9,12.219,12.461,0.0446,2.94,406.9,4.400
1414,2013-11-25 11:30:00,-0.2039,0.0000,22.298,36.200,6.6,12.316,12.606,0.0442,2.94,599.4,4.369
1415,2013-11-25 11:35:00,-0.2039,0.0000,23.064,36.300,7.3,12.413,12.775,0.0446,2.94,605.6,4.363
1416,2013-11-25 11:40:00,-0.2039,0.0000,23.497,35.100,7.2,12.534,13.040,0.0454,3.53,613.1,4.351
1417,2013-11-25 11:45:00,-0.2039,0.0000,23.472,35.700,7.4,12.678,13.353,0.0462,2.94,614.4,4.406
1418,2013-11-25 11:50:00,-0.2039,0.0000,23.713,35.100,7.4,12.871,13.810,0.0462,3.53,614.4,4.387
1419,2013-11-25 11:55:00,-0.2039,0.0000,23.112,35.000,6.8,13.088,14.337,0.0470,3.53,619.4,4.363
1420,2013-11-25 12:00:00,-0.2039,0.0000,23.208,34.200,6.6,13.377,14.888,0.0470,3.53,619.4,4.357
1421,2013-11-25 12:05:00,-0.2039,0.0000,23.472,33.600,6.6,13.666,15.438,0.0470,3.53,626.9,4.351
1422,2013-11-25 12:10:00,-0.2039,0.0000,23.593,33.000,6.4,13.978,15.963,0.0474,3.53,629.4,4.393
1423,2013-11-25 12:15:00,-0.2039,0.0000,24.195,32.200,6.6,14.314,16.463,0.0482,3.53,629.4,4.363
1424,2013-11-25 12:20:00,-0.2039,0.0000,24.484,30.800,6.2,14.673,16.915,0.0482,3.53,631.9,4.357
1425,2013-11-25 12:25:00,-0.2039,0.0000,24.508,31.800,6.7,14.984,17.320,0.0482,3.53,630.6,4.351
1426,2013-11-25 12:30:00,-0.2039,0.0000,24.798,31.300,6.7,15.318,17.677,0.0490,3.53,631.9,4.430
1427,2013-11-25 12:35:00,-0.2039,0.0000,24.460,31.100,6.3,15.629,17.962,0.0494,3.53,630.6,4.363
1428,2013-11-25 12:40:00,-0.2039,0.0000,24.195,31.400,6.2,15.939,18.200,0.0494,3.53,628.1,4.369
1429,2013-11-25 12:45:00,-0.2039,0.0000,24.823,31.700,6.9,16.201,18.366,0.0501,3.53,629.4,4.357
1430,2013-11-25 12:50:00,-0.2039,0.0000,24.508,30.800,6.2,16.463,18.461,0.0501,3.53,629.4,4.351
1431,2013-11-25 12:55:00,-0.2039,0.0000,24.677,30.800,6.3,16.677,18.557,0.0509,3.53,628.1,4.363
1432,2013-11-25 13:00:00,-0.2039,0.0000,25.137,29.800,6.3,16.892,18.628,0.0517,3.53,625.6,4.369
1433,2013-11-25 13:05:00,-0.2039,0.0000,24.629,29.900,5.9,17.082,18.699,0.0517,3.53,621.9,4.357
1434,2013-11-25 13:10:00,-0.2039,0.0000,24.460,30.300,5.9,17.272,18.723,0.0517,3.53,616.9,4.351
1435,2013-11-25 13:15:00,-0.2039,0.0000,24.702,29.800,5.9,17.391,18.699,0.0521,3.53,610.6,4.369
1436,2013-11-25 13:20:00,-0.2039,0.0000,24.581,31.400,6.5,17.486,18.675,0.0517,3.53,601.9,4.393
1437,2013-11-25 13:25:00,-0.2039,0.0000,25.598,29.800,6.7,17.534,18.628,0.0517,3.53,599.4,4.363
1438,2013-11-25 13:30:00,-0.2039,0.0000,24.532,30.500,6.1,17.558,18.604,0.0517,3.53,595.6,4.357
1439,2013-11-25 13:35:00,-0.2039,0.0000,24.363,30.100,5.7,17.582,18.580,0.0517,3.53,586.9,4.351
1440,2013-11-25 13:40:00,-0.2039,0.0000,24.267,31.000,6.1,17.582,18.580,0.0521,3.53,579.4,4.442
1441,2013-11-25 13:45:00,-0.2039,0.0000,24.412,30.300,5.9,17.582,18.557,0.0521,3.53,575.6,4.363
1442,2013-11-25 13:50:00,-0.2039,0.0000,24.219,30.300,5.7,17.558,18.509,0.0517,3.53,561.9,4.357
1443,2013-11-25 13:55:00,-0.2039,0.0000,24.605,31.000,6.4,17.558,18.485,0.0517,3.53,559.4,4.351
1444,2013-11-25 14:00:00,-0.2039,0.0000,25.065,31.200,6.9,17.534,18.485,0.0521,3.53,546.9,4.381
1445,2013-11-25 14:05:00,-0.2039,0.0000,24.653,32.300,7.0,17.534,18.485,0.0521,3.53,543.1,4.381
1446,2013-11-25 14:10:00,-0.2039,0.0000,23.737,33.300,6.7,17.510,18.485,0.0521,3.53,530.6,4.363
1447,2013-11-25 14:15:00,-0.2039,0.0000,23.737,33.200,6.6,17.510,18.485,0.0521,2.94,525.6,4.357
1448,2013-11-25 14:20:00,-0.2039,0.0000,23.376,33.500,6.4,17.486,18.461,0.0521,2.94,513.1,4.351
1449,2013-11-25 14:25:00,-0.2039,0.0000,23.593,34.000,6.8,17.486,18.414,0.0521,3.53,506.9,4.393
1450,2013-11-25 14:30:00,-0.2039,0.0000,23.376,34.100,6.7,17.463,18.343,0.0521,2.94,494.4,4.363
1451,2013-11-25 14:35:00,-0.2039,0.0000,22.824,35.400,6.7,17.463,18.295,0.0521,2.94,486.9,4.357
1452,2013-11-25 14:40:00,-0.2039,0.0000,23.352,35.600,7.3,17.439,18.247,0.0521,2.94,475.6,4.351
1453,2013-11-25 14:45:00,-0.2039,0.0000,23.256,34.600,6.8,17.415,18.200,0.0521,2.94,466.9,4.418
1454,2013-11-25 14:50:00,-0.2039,0.0000,22.992,35.300,6.9,17.415,18.129,0.0521,2.94,451.9,4.381
1455,2013-11-25 14:55:00,-0.2039,0.0000,22.513,37.800,7.4,17.391,18.081,0.0521,2.94,443.1,4.363
1456,2013-11-25 15:00:00,-0.2039,0.0000,22.872,37.400,7.6,17.344,18.057,0.0521,2.94,429.4,4.357
1457,2013-11-25 15:05:00,-0.2039,0.0000,22.513,37.600,7.3,17.344,18.129,0.0528,2.94,418.1,4.351
1458,2013-11-25 15:10:00,-0.2039,0.0000,22.657,38.100,7.7,17.344,18.271,0.0521,2.94,408.1,4.381
1459,2013-11-25 15:15:00,-0.2039,0.0000,22.082,38.600,7.3,17.391,18.414,0.0528,2.94,395.6,4.363
1460,2013-11-25 15:20:00,-0.2039,0.0000,22.178,39.600,7.8,17.439,18.533,0.0528,2.94,383.1,4.363
1461,2013-11-25 15:25:00,-0.2039,0.0000,22.441,38.700,7.7,17.510,18.533,0.0528,2.94,364.4,4.357
1462,2013-11-25 15:30:00,-0.2039,0.0000,22.226,38.900,7.6,17.534,18.461,0.0528,2.94,359.4,4.363
1463,2013-11-25 15:35:00,-0.2039,0.0000,22.082,39.100,7.5,17.558,18.414,0.0528,2.94,346.9,4.363
1464,2013-11-25 15:40:00,-0.2039,0.0000,21.795,39.900,7.6,17.558,18.414,0.0528,2.94,333.1,4.363
1465,2013-11-25 15:45:00,-0.2039,0.0000,21.581,40.200,7.5,17.558,18.461,0.0536,2.94,319.4,4.387
1466,2013-11-25 15:50:00,-0.2039,0.0000,21.413,40.700,7.5,17.582,18.485,0.0528,2.94,306.9,4.381
1467,2013-11-25 15:55:00,-0.2039,0.0000,21.151,42.000,7.8,17.629,18.438,0.0536,2.35,291.9,4.363
1468,2013-11-25 16:00:00,-0.2039,0.0000,20.936,42.100,7.6,17.653,18.390,0.0536,2.35,278.1,4.363
1469,2013-11-25 16:05:00,-0.2039,0.0000,20.531,43.600,7.7,17.653,18.319,0.0536,2.35,265.6,4.375
1470,2013-11-25 16:10:00,-0.2039,0.0000,20.365,44.300,7.8,17.653,18.247,0.0536,2.35,249.4,4.387
1471,2013-11-25 16:15:00,-0.2039,0.0000,20.222,44.600,7.8,17.605,18.129,0.0528,2.35,236.9,4.369
1472,2013-11-25 16:20:00,-0.2039,0.0000,19.912,45.800,7.9,17.558,18.033,0.0536,2.35,95.6,4.363
1473,2013-11-25 16:25:00,-0.2039,0.0000,19.746,44.800,7.4,17.510,17.938,0.0528,1.76,164.4,4.363
1474,2013-11-25 16:30:00,-0.2039,0.0000,19.484,44.700,7.2,17.463,17.819,0.0528,1.18,194.4,4.363
1475,2013-11-25 16:35:00,-0.2039,0.0000,19.270,44.600,6.9,17.391,17.724,0.0528,1.18,180.6,4.363
1476,2013-11-25 16:40:00,-0.2039,0.0000,18.866,45.700,6.9,17.344,17.629,0.0528,1.18,168.1,4.363
1477,2013-11-25 16:45:00,-0.2039,0.0000,18.675,44.400,6.3,17.296,17.534,0.0528,1.76,151.9,4.357
1478,2013-11-25 16:50:00,-0.2039,0.0000,18.438,44.900,6.3,17.225,17.439,0.0528,1.18,134.4,4.357
1479,2013-11-25 16:55:00,-0.2039,0.0000,18.247,46.200,6.5,17.153,17.344,0.0528,1.18,121.9,4.351
1480,2013-11-25 17:00:00,-0.2039,0.0000,18.152,47.700,6.9,17.106,17.272,0.0528,0.59,81.9,4.351
1481,2013-11-25 17:05:00,-0.2039,0.0000,17.891,49.000,7.0,17.058,17.177,0.0528,0.59,19.4,4.351
1482,2013-11-25 17:10:00,-0.2039,0.0000,17.677,47.800,6.5,16.987,17.082,0.0521,0.59,18.1,4.351
1483,2013-11-25 17:15:00,-0.2039,0.0000,17.510,46.700,6.0,16.915,16.987,0.0528,0.59,15.6,4.351
1484,2013-11-25 17:20:00,-0.2039,0.0000,17.391,45.800,5.6,16.868,16.915,0.0521,0.59,13.1,4.351
1485,2013-11-25 17:25:00,-0.2039,0.0000,17.249,45.500,5.4,16.796,16.820,0.0521,0.59,10.6,4.351
1486,2013-11-25 17:30:00,-0.2039,0.0000,16.987,46.100,5.3,16.749,16.725,0.0521,0.59,6.9,4.351
1487,2013-11-25 17:35:00,-0.2039,0.0000,16.677,46.100,5.0,16.677,16.630,0.0521,0.59,4.4,4.351
1488,2013-11-25 17:40:00,-0.2039,0.0000,16.606,45.200,4.7,16.630,16.534,0.0521,0.59,1.9,4.351
1489,2013-11-25 17:45:00,-0.2039,0.0000,16.392,45.000,4.4,16.558,16.439,0.0521,0.59,0.6,4.345
1490,2013-11-25 17:50:00,-0.2039,0.0000,16.368,45.000,4.4,16.487,16.344,0.0517,0.59,0.6,4.351
1491,2013-11-25 17:55:00,-0.2039,0.0000,15.915,46.400,4.4,16.439,16.272,0.0521,0.59,0.6,4.345
1492,2013-11-25 18:00:00,-0.2039,0.0000,15.676,47.700,4.6,16.368,16.177,0.0517,0.00,0.6,4.345
1493,2013-11-25 18:05:00,-0.2039,0.0000,15.318,47.900,4.4,16.296,16.082,0.0517,0.00,0.6,4.345
1494,2013-11-25 18:10:00,-0.2039,0.0000,15.247,47.600,4.2,16.225,15.986,0.0517,0.00,0.6,4.345
1495,2013-11-25 18:15:00,-0.2039,0.0000,15.127,47.400,4.0,16.177,15.891,0.0517,0.00,0.6,4.345
1496,2013-11-25 18:20:00,-0.2039,0.0000,14.721,48.200,3.9,16.106,15.796,0.0517,0.00,0.6,4.345
1497,2013-11-25 18:25:00,-0.2039,0.0000,14.290,50.200,4.1,16.034,15.700,0.0517,0.00,0.6,4.345
1498,2013-11-25 18:30:00,-0.2039,0.0000,14.098,50.500,4.0,15.963,15.605,0.0517,0.00,0.6,4.345
1499,2013-11-25 18:35:00,-0.2039,0.0000,14.026,51.500,4.2,15.891,15.509,0.0509,0.00,0.6,4.345
1500,2013-11-25 18:40:00,-0.2039,0.0000,13.858,51.800,4.1,15.819,15.414,0.0509,0.00,0.6,4.345
1501,2013-11-25 18:45:00,-0.2039,0.0000,14.170,53.000,4.7,15.772,15.342,0.0509,0.00,0.6,4.345
1502,2013-11-25 18:50:00,-0.2039,0.0000,14.433,53.800,5.2,15.700,15.247,0.0509,0.00,0.6,4.345
1503,2013-11-25 18:55:00,-0.2039,0.0000,14.481,54.700,5.5,15.629,15.175,0.0509,0.00,0.6,4.345
1504,2013-11-25 19:00:00,-0.2039,0.0000,14.242,56.700,5.8,15.581,15.127,0.0509,0.00,0.6,4.345
1505,2013-11-25 19:05:00,-0.2039,0.0000,14.361,58.200,6.3,15.509,15.055,0.0509,0.00,0.6,4.345
1506,2013-11-25 19:10:00,-0.2039,0.0000,14.074,59.200,6.2,15.461,15.008,0.0501,0.00,0.6,4.345
1507,2013-11-25 19:15:00,-0.2039,0.0000,13.786,61.000,6.4,15.414,14.960,0.0501,0.00,0.6,4.345
1508,2013-11-25 19:20:00,-0.2039,0.0000,13.570,63.300,6.7,15.366,14.912,0.0501,0.00,0.6,4.345
1509,2013-11-25 19:25:00,-0.2039,0.0000,13.497,64.500,6.9,15.318,14.840,0.0501,0.00,0.6,4.345
1510,2013-11-25 19:30:00,-0.2039,0.0000,13.353,65.800,7.1,15.270,14.792,0.0501,0.59,0.6,4.345
1511,2013-11-25 19:35:00,-0.2039,0.0000,13.040,67.200,7.1,15.223,14.745,0.0501,0.00,0.6,4.345
1512,2013-11-25 19:40:00,-0.2039,0.0000,12.968,68.600,7.3,15.175,14.697,0.0501,0.59,0.6,4.345
1513,2013-11-25 19:45:00,-0.2039,0.0000,12.751,70.200,7.5,15.127,14.625,0.0494,0.59,0.6,4.339
1514,2013-11-25 19:50:00,-0.2039,0.0000,12.413,71.800,7.5,15.103,14.577,0.0501,1.18,0.6,4.339
1515,2013-11-25 19:55:00,-0.2039,0.0000,12.461,73.000,7.8,15.055,14.529,0.0494,0.59,0.6,4.339
1516,2013-11-25 20:00:00,-0.2039,0.0000,12.195,74.200,7.8,15.008,14.481,0.0494,1.76,0.6,4.339
1517,2013-11-25 20:05:00,-0.2039,0.0000,12.243,75.400,8.0,14.960,14.433,0.0494,1.18,0.6,4.339
1518,2013-11-25 20:10:00,-0.2039,0.0000,12.050,76.000,8.0,14.912,14.385,0.0494,1.18,0.6,4.339
1519,2013-11-25 20:15:00,-0.2039,0.0000,12.050,75.500,7.9,14.888,14.337,0.0494,1.18,0.6,4.339
1520,2013-11-25 20:20:00,-0.2039,0.0000,11.807,75.600,7.6,14.840,14.290,0.0494,1.18,0.6,4.339
1521,2013-11-25 20:25:00,-0.2039,0.0000,11.734,75.600,7.6,14.792,14.242,0.0494,1.18,0.6,4.339
1522,2013-11-25 20:30:00,-0.2039,0.0000,11.467,75.900,7.4,14.768,14.194,0.0490,1.18,0.6,4.339
1523,2013-11-25 20:35:00,-0.2039,0.0000,11.419,76.400,7.4,14.721,14.146,0.0490,1.18,0.6,4.339
1524,2013-11-25 20:40:00,-0.2039,0.0000,11.248,76.700,7.3,14.673,14.098,0.0490,1.18,0.6,4.339
1525,2013-11-25 20:45:00,-0.2039,0.0000,11.394,77.100,7.5,14.625,14.050,0.0490,0.59,0.6,4.339
1526,2013-11-25 20:50:00,-0.2039,0.0000,11.248,76.800,7.3,14.577,14.002,0.0490,1.18,0.6,4.339
1527,2013-11-25 20:55:00,-0.2039,0.0000,10.932,77.600,7.2,14.553,13.954,0.0490,1.76,0.6,4.339
1528,2013-11-25 21:00:00,-0.2039,0.0000,10.687,78.700,7.2,14.505,13.906,0.0490,1.18,0.6,4.339
1529,2013-11-25 21:05:00,-0.2039,0.0000,10.932,78.400,7.3,14.481,13.858,0.0490,1.18,0.6,4.339
1530,2013-11-25 21:10:00,-0.2039,0.0000,10.980,78.600,7.4,14.433,13.810,0.0490,1.18,0.6,4.339
1531,2013-11-25 21:15:00,-0.2039,0.0000,10.932,78.200,7.3,14.385,13.762,0.0490,1.76,0.6,4.339
1532,2013-11-25 21:20:00,-0.2039,0.0000,10.614,79.000,7.1,14.337,13.714,0.0490,1.76,0.6,4.339
1533,2013-11-25 21:25:00,-0.2039,0.0000,10.443,79.700,7.1,14.314,13.666,0.0482,2.35,0.6,4.339
