Date Time	Solar Radiation (W/m²)  #10200133	Wetness (%)  #10205911	Temp (°F)  #10213634	RH (%)  #10213634	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10222874	Voltage (V)  #10348610	Current (mA)  #10348610	Batt (V) c:5
06/15/15 11:40:00.0	73.1	4.12	75.290	69.700	67.413	67.971	0.2483	-0.1988	0.0000	4.333
06/15/15 11:45:00.0	74.4	4.12	74.597	69.400	67.456	68.056	0.2479	-0.1988	0.0000	4.315
06/15/15 11:50:00.0	73.1	4.12	74.856	70.000	67.543	68.142	0.2483	-0.1988	0.0000	4.303
06/15/15 11:55:00.0	74.4	4.12	75.463	68.900	67.627	68.227	0.2479	-0.1988	0.0000	4.297
06/15/15 12:00:00.0	74.4	4.12	75.204	68.700	67.714	68.313	0.2479	-0.1988	0.0000	4.333
06/15/15 12:05:00.0	74.4	4.12	75.681	68.300	67.798	68.400	0.2479	-0.1988	0.0000	4.315
06/15/15 12:10:00.0	75.6	4.12	76.289	67.100	67.842	68.484	0.2479	-0.2039	0.0000	4.303
06/15/15 12:15:00.0	76.9	4.12	76.725	66.000	67.928	68.571	0.2479	-0.1988	0.0000	4.297
06/15/15 12:20:00.0	76.9	4.12	76.854	66.300	68.013	68.657	0.2483	-0.1988	0.0000	4.418
06/15/15 12:25:00.0	78.1	4.12	76.942	65.100	68.056	68.742	0.2479	-0.1988	0.0000	4.321
06/15/15 12:30:00.0	79.4	4.12	77.203	66.500	68.142	68.785	0.2479	-0.1988	0.0000	4.303
06/15/15 12:35:00.0	79.4	4.12	77.815	63.700	68.227	68.871	0.2479	-0.1988	0.0000	4.297
06/15/15 12:40:00.0	79.4	4.12	77.509	64.100	68.270	68.913	0.2479	-0.1988	0.0000	4.321
06/15/15 12:45:00.0	113.1	4.12	76.725	65.800	68.313	68.956	0.2479	-0.1988	0.0000	4.321
06/15/15 12:50:00.0	220.6	4.12	76.942	64.800	68.356	68.956	0.2479	-0.1988	0.0000	4.303
06/15/15 12:55:00.0	941.9	4.12	77.553	64.400	68.400	68.999	0.2479	-0.1988	0.0000	4.303
06/15/15 13:00:00.0	841.9	4.12	76.986	65.400	68.400	68.999	0.2483	-0.1988	0.0000	4.321
06/15/15 13:05:00.0	390.6	4.12	77.378	65.000	68.443	69.042	0.2479	-0.1988	0.0000	4.321
06/15/15 13:10:00.0	484.4	4.12	77.509	64.600	68.484	69.042	0.2479	-0.1988	0.0000	4.309
06/15/15 13:15:00.0	93.1	4.12	77.727	63.500	68.484	69.042	0.2479	-0.1988	0.0000	4.303
06/15/15 13:20:00.0	170.6	4.12	77.815	63.400	68.527	69.085	0.2479	-0.1988	0.0000	4.321
06/15/15 13:25:00.0	161.9	4.12	77.464	63.800	68.571	69.085	0.2479	-0.1988	0.0000	4.321
06/15/15 13:30:00.0	126.9	4.12	78.339	63.300	68.571	69.129	0.2479	-0.1988	0.0000	4.315
06/15/15 13:35:00.0	88.1	4.12	77.945	62.500	68.614	69.129	0.2479	-0.1988	0.0000	4.303
06/15/15 13:40:00.0	85.6	4.12	78.471	62.900	68.614	69.129	0.2475	-0.1988	0.0000	4.400
06/15/15 13:45:00.0	85.6	4.12	77.509	62.600	68.614	69.129	0.2475	-0.1988	0.0000	4.327
06/15/15 13:50:00.0	233.1	4.12	77.464	62.900	68.657	69.170	0.2475	-0.1988	0.0000	4.315
06/15/15 13:55:00.0	220.6	4.12	77.509	63.600	68.657	69.170	0.2475	-0.1988	0.0000	4.303
06/15/15 14:00:00.0	131.9	4.12	77.859	63.300	68.657	69.213	0.2475	-0.1988	0.0000	4.381
06/15/15 14:05:00.0	86.9	4.12	78.121	62.300	68.698	69.213	0.2475	-0.1988	0.0000	4.333
06/15/15 14:10:00.0	85.6	4.12	78.733	61.400	68.742	69.256	0.2475	-0.1988	0.0000	4.315
06/15/15 14:15:00.0	89.4	4.12	79.084	60.800	68.742	69.300	0.2475	-0.1988	0.0000	4.303
06/15/15 14:20:00.0	88.1	4.12	77.945	61.800	68.785	69.343	0.2475	-0.1988	0.0000	4.297
06/15/15 14:25:00.0	183.1	4.12	77.945	62.200	68.828	69.471	0.2471	-0.1988	0.0000	4.424
06/15/15 14:30:00.0	104.4	4.12	77.815	62.400	68.871	69.557	0.2475	-0.1988	0.0000	4.321
06/15/15 14:35:00.0	124.4	3.53	77.596	63.000	68.956	69.685	0.2471	-0.1988	0.0000	4.303
06/15/15 14:40:00.0	103.1	3.53	76.986	63.800	68.999	69.814	0.2475	-0.1988	0.0000	4.297
06/15/15 14:45:00.0	694.4	3.53	76.203	64.400	69.085	69.901	0.2475	-0.1988	0.0000	4.327
06/15/15 14:50:00.0	834.4	3.53	76.725	63.700	69.170	70.029	0.2475	-0.1988	0.0000	4.315
06/15/15 14:55:00.0	800.6	3.53	76.593	64.600	69.213	70.115	0.2475	-0.1988	0.0000	4.303
06/15/15 15:00:00.0	501.9	3.53	76.986	63.500	69.256	70.201	0.2475	-0.1988	0.0000	4.297
06/15/15 15:05:00.0	663.1	3.53	75.810	64.700	69.343	70.286	0.2475	-0.1988	0.0000	4.321
06/15/15 15:10:00.0	281.9	3.53	75.767	65.400	69.386	70.372	0.2475	-0.1988	0.0000	4.321
06/15/15 15:15:00.0	130.6	4.12	76.986	63.800	69.427	70.416	0.2475	-0.1988	0.0000	4.309
06/15/15 15:20:00.0	101.9	3.53	76.114	65.000	69.471	70.459	0.2475	-0.1988	0.0000	4.303
06/15/15 15:25:00.0	203.1	4.12	75.853	64.500	69.514	70.543	0.2475	-0.1988	0.0000	4.418
06/15/15 15:30:00.0	568.1	3.53	76.028	64.500	69.557	70.630	0.2475	-0.1988	0.0000	4.345
06/15/15 15:35:00.0	206.9	3.53	76.942	63.400	69.643	70.759	0.2475	-0.1988	0.0000	4.321
06/15/15 15:40:00.0	154.4	4.12	77.160	63.700	69.685	70.846	0.2475	-0.1988	0.0000	4.309
06/15/15 15:45:00.0	190.6	4.12	76.289	64.900	69.771	70.930	0.2475	-0.1988	0.0000	4.303
06/15/15 15:50:00.0	306.9	4.12	76.681	64.400	69.814	71.017	0.2475	-0.1988	0.0000	4.333
06/15/15 15:55:00.0	470.6	3.53	77.072	63.400	69.901	71.060	0.2475	-0.1988	0.0000	4.327
06/15/15 16:00:00.0	390.6	4.12	75.985	64.700	69.942	71.103	0.2471	-0.1988	0.0000	4.315
06/15/15 16:05:00.0	90.6	3.53	76.507	64.100	69.985	71.103	0.2475	-0.1988	0.0000	4.303
06/15/15 16:10:00.0	89.4	3.53	75.942	65.200	70.029	71.103	0.2475	-0.1988	0.0000	4.297
06/15/15 16:15:00.0	89.4	3.53	77.117	63.700	70.072	71.103	0.2475	-0.1988	0.0000	4.321
06/15/15 16:20:00.0	88.1	3.53	76.986	63.300	70.072	71.103	0.2475	-0.1988	0.0000	4.309
06/15/15 16:25:00.0	159.4	3.53	76.464	64.400	70.115	71.060	0.2471	-0.1988	0.0000	4.303
06/15/15 16:30:00.0	89.4	4.12	77.072	63.400	70.115	71.060	0.2471	-0.1988	0.0000	4.297
06/15/15 16:35:00.0	88.1	4.12	76.768	63.900	70.115	71.017	0.2475	-0.1988	0.0000	4.418
06/15/15 16:40:00.0	86.9	4.12	76.507	64.000	70.158	71.017	0.2471	-0.1988	0.0000	4.321
06/15/15 16:45:00.0	86.9	4.12	76.636	63.600	70.158	70.974	0.2475	-0.1988	0.0000	4.303
06/15/15 16:50:00.0	88.1	3.53	76.375	64.300	70.158	70.930	0.2471	-0.1988	0.0000	4.297
06/15/15 16:55:00.0	136.9	3.53	75.898	64.900	70.115	70.930	0.2471	-0.1988	0.0000	4.393
06/15/15 17:00:00.0	84.4	3.53	76.203	64.300	70.115	70.887	0.2471	-0.1988	0.0000	4.321
06/15/15 17:05:00.0	133.1	3.53	75.508	66.600	70.115	70.846	0.2471	-0.1988	0.0000	4.303
06/15/15 17:10:00.0	83.1	3.53	75.681	64.700	70.115	70.803	0.2471	-0.1988	0.0000	4.297
06/15/15 17:15:00.0	306.9	3.53	75.247	66.100	70.115	70.803	0.2471	-0.1988	0.0000	4.321
06/15/15 17:20:00.0	81.9	3.53	75.029	66.400	70.115	70.759	0.2471	-0.1988	0.0000	4.321
06/15/15 17:25:00.0	83.1	3.53	75.160	65.900	70.115	70.759	0.2471	-0.1988	0.0000	4.309
06/15/15 17:30:00.0	83.1	3.53	74.986	66.000	70.072	70.716	0.2468	-0.1988	0.0000	4.303
06/15/15 17:35:00.0	81.9	3.53	74.856	66.200	70.072	70.673	0.2471	-0.1988	0.0000	4.321
06/15/15 17:40:00.0	101.9	3.53	75.204	65.800	70.072	70.630	0.2471	-0.1988	0.0000	4.321
06/15/15 17:45:00.0	79.4	3.53	75.029	65.700	70.029	70.630	0.2468	-0.1988	0.0000	4.321
06/15/15 17:50:00.0	81.9	3.53	74.511	66.400	70.029	70.587	0.2468	-0.1988	0.0000	4.309
06/15/15 17:55:00.0	76.9	4.71	74.683	65.900	70.029	70.587	0.2468	-0.1988	0.0000	4.303
06/15/15 18:00:00.0	75.6	3.53	74.120	67.100	70.029	70.543	0.2468	-0.1988	0.0000	4.321
06/15/15 18:05:00.0	74.4	3.53	73.861	68.700	70.029	70.543	0.2468	-0.1988	0.0000	4.393
06/15/15 18:10:00.0	73.1	3.53	73.774	68.300	69.985	70.502	0.2468	-0.1988	0.0000	4.321
06/15/15 18:15:00.0	71.9	3.53	74.034	67.600	69.985	70.502	0.2471	-0.1988	0.0000	4.309
06/15/15 18:20:00.0	74.4	3.53	73.688	68.100	69.985	70.459	0.2468	-0.1988	0.0000	4.303
06/15/15 18:25:00.0	68.1	3.53	73.472	68.600	69.942	70.416	0.2471	-0.1988	0.0000	4.315
06/15/15 18:30:00.0	66.9	3.53	72.783	69.400	69.942	70.416	0.2468	-0.1988	0.0000	4.321
06/15/15 18:35:00.0	64.4	3.53	72.178	70.600	69.942	70.416	0.2468	-0.1988	0.0000	4.315
06/15/15 18:40:00.0	61.9	3.53	72.480	70.400	69.942	70.372	0.2468	-0.1988	0.0000	4.303
06/15/15 18:45:00.0	60.6	3.53	72.136	71.000	69.901	70.372	0.2468	-0.1988	0.0000	4.297
06/15/15 18:50:00.0	56.9	3.53	71.791	71.500	69.901	70.372	0.2468	-0.1988	0.0000	4.339
06/15/15 18:55:00.0	53.1	3.53	71.447	72.300	69.901	70.329	0.2468	-0.1988	0.0000	4.321
06/15/15 19:00:00.0	83.1	3.53	70.543	73.100	69.901	70.329	0.2468	-0.1988	0.0000	4.309
06/15/15 19:05:00.0	91.9	3.53	70.543	73.500	69.901	70.329	0.2468	-0.1988	0.0000	4.303
06/15/15 19:10:00.0	29.4	3.53	70.115	74.400	69.901	70.329	0.2468	-0.1988	0.0000	4.321
06/15/15 19:15:00.0	11.9	3.53	69.386	75.600	69.858	70.329	0.2468	-0.1988	0.0000	4.303
06/15/15 19:20:00.0	6.9	3.53	68.871	76.200	69.858	70.329	0.2468	-0.2039	0.0000	4.297
06/15/15 19:25:00.0	4.4	3.53	68.270	77.500	69.858	70.286	0.2468	-0.1988	0.0000	4.291
06/15/15 19:30:00.0	4.4	3.53	67.757	78.700	69.858	70.243	0.2468	-0.1988	0.0000	4.291
06/15/15 19:35:00.0	3.1	3.53	67.413	79.300	69.858	70.243	0.2468	-0.1988	0.0000	4.291
06/15/15 19:40:00.0	3.1	4.12	67.071	80.000	69.858	70.201	0.2464	-0.1988	0.0000	4.291
06/15/15 19:45:00.0	1.9	4.12	66.985	80.400	69.814	70.158	0.2468	-0.2039	0.0000	4.291
06/15/15 19:50:00.0	1.9	4.12	66.643	80.900	69.814	70.115	0.2464	-0.2039	0.0000	4.291
06/15/15 19:55:00.0	0.6	4.12	66.385	81.300	69.771	70.072	0.2464	-0.1988	0.0000	4.285
06/15/15 20:00:00.0	0.6	4.12	66.173	81.800	69.771	70.029	0.2468	-0.1988	0.0000	4.285
06/15/15 20:05:00.0	0.6	4.71	65.959	81.900	69.728	69.985	0.2464	-0.2039	0.0000	4.285
06/15/15 20:10:00.0	0.6	4.12	65.701	82.300	69.728	69.901	0.2464	-0.1988	0.0000	4.321
06/15/15 20:15:00.0	0.6	4.71	65.658	82.500	69.685	69.858	0.2468	-0.2039	0.0000	4.303
06/15/15 20:20:00.0	0.6	4.71	65.403	82.700	69.643	69.814	0.2464	-0.2039	0.0000	4.339
06/15/15 20:25:00.0	0.6	4.71	65.102	83.300	69.643	69.771	0.2468	-0.2039	0.0000	4.285
06/15/15 20:30:00.0	0.6	5.29	64.931	83.800	69.600	69.685	0.2464	-0.1988	0.0000	4.285
06/15/15 20:35:00.0	0.6	5.29	64.717	84.200	69.557	69.643	0.2464	-0.2039	0.0000	4.279
06/15/15 20:40:00.0	0.6	5.29	64.503	84.800	69.514	69.600	0.2464	-0.2039	0.0000	4.291
06/15/15 20:45:00.0	0.6	5.88	64.418	85.000	69.514	69.514	0.2464	-0.2039	0.0000	4.279
06/15/15 20:50:00.0	0.6	5.88	64.204	85.300	69.471	69.471	0.2464	-0.2039	0.0000	4.273
06/15/15 20:55:00.0	0.6	6.47	64.117	85.500	69.427	69.427	0.2464	-0.2039	0.0000	4.273
06/15/15 21:00:00.0	0.6	6.47	63.862	86.000	69.386	69.386	0.2464	-0.2039	0.0000	4.273
06/15/15 21:05:00.0	0.6	7.06	63.689	86.100	69.343	69.300	0.2464	-0.2039	0.0000	4.273
06/15/15 21:10:00.0	0.6	7.65	63.604	86.300	69.300	69.256	0.2464	-0.2039	0.0000	4.273
06/15/15 21:15:00.0	0.6	7.06	63.561	86.500	69.300	69.213	0.2464	-0.2039	0.0000	4.273
06/15/15 21:20:00.0	0.6	7.65	63.518	86.600	69.256	69.170	0.2464	-0.2039	0.0000	4.273
06/15/15 21:25:00.0	0.6	7.65	63.390	86.700	69.213	69.129	0.2464	-0.1988	0.0000	4.273
06/15/15 21:30:00.0	0.6	7.65	63.304	87.000	69.170	69.042	0.2464	-0.2039	0.0000	4.267
06/15/15 21:35:00.0	0.6	8.24	63.262	87.100	69.129	68.999	0.2464	-0.2039	0.0000	4.267
06/15/15 21:40:00.0	0.6	8.24	63.090	87.300	69.085	68.956	0.2464	-0.2039	0.0000	4.267
06/15/15 21:45:00.0	0.6	8.82	62.962	87.400	69.085	68.913	0.2460	-0.2039	0.0000	4.267
06/15/15 21:50:00.0	0.6	9.41	62.704	87.700	68.999	68.871	0.2464	-0.2039	0.0000	4.267
06/15/15 21:55:00.0	0.6	10.00	62.447	87.800	68.999	68.828	0.2464	-0.2039	0.0000	4.267
06/15/15 22:00:00.0	0.6	10.59	62.319	88.100	68.956	68.785	0.2460	-0.2039	0.0000	4.267
06/15/15 22:05:00.0	0.6	11.18	62.191	88.300	68.913	68.698	0.2464	-0.2039	0.0000	4.267
06/15/15 22:10:00.0	0.6	11.18	62.019	88.500	68.871	68.698	0.2460	-0.2039	0.0000	4.267
06/15/15 22:15:00.0	0.6	11.76	61.977	88.600	68.828	68.614	0.2464	-0.2039	0.0000	4.267
06/15/15 22:20:00.0	0.6	13.53	61.848	88.800	68.828	68.571	0.2464	-0.2039	0.0000	4.267
06/15/15 22:25:00.0	0.6	13.53	61.677	88.900	68.785	68.527	0.2464	-0.2039	0.0000	4.267
06/15/15 22:30:00.0	0.6	12.94	61.547	89.000	68.742	68.484	0.2460	-0.2039	0.0000	4.267
06/15/15 22:35:00.0	0.6	14.12	61.419	89.300	68.698	68.443	0.2460	-0.2039	0.0000	4.267
06/15/15 22:40:00.0	0.6	14.12	61.376	89.300	68.657	68.400	0.2464	-0.2039	0.0000	4.267
06/15/15 22:45:00.0	0.6	15.88	61.248	89.600	68.657	68.356	0.2460	-0.2039	0.0000	4.267
06/15/15 22:50:00.0	0.6	15.29	61.248	89.600	68.614	68.313	0.2460	-0.2039	0.0000	4.267
06/15/15 22:55:00.0	0.6	15.29	61.205	89.700	68.571	68.270	0.2460	-0.2039	0.0000	4.267
06/15/15 23:00:00.0	0.6	16.47	60.991	89.800	68.527	68.227	0.2460	-0.2039	0.0000	4.267
06/15/15 23:05:00.0	0.6	17.06	60.904	89.900	68.484	68.185	0.2460	-0.2039	0.0000	4.267
06/15/15 23:10:00.0	0.6	21.18	60.733	90.000	68.484	68.142	0.2460	-0.2039	0.0000	4.267
06/15/15 23:15:00.0	0.6	21.76	60.647	90.000	68.400	68.099	0.2460	-0.2039	0.0000	4.267
06/15/15 23:20:00.0	0.6	23.53	60.604	90.300	68.400	68.056	0.2460	-0.2039	0.0000	4.267
06/15/15 23:25:00.0	0.6	24.71	60.561	90.400	68.356	68.013	0.2460	-0.1988	0.0000	4.267
06/15/15 23:30:00.0	0.6	26.47	60.433	90.600	68.313	67.971	0.2460	-0.2039	0.0000	4.267
06/15/15 23:35:00.0	0.6	24.71	60.433	90.800	68.270	67.928	0.2460	-0.2039	0.0000	4.261
06/15/15 23:40:00.0	0.6	23.53	60.390	90.900	68.227	67.885	0.2460	-0.2039	0.0000	4.267
06/15/15 23:45:00.0	0.6	25.88	60.390	91.000	68.227	67.842	0.2460	-0.2039	0.0000	4.267
06/15/15 23:50:00.0	0.6	28.24	60.217	91.100	68.185	67.798	0.2460	-0.2039	0.0000	4.261
06/15/15 23:55:00.0	0.6	31.18	60.089	91.000	68.142	67.757	0.2460	-0.2039	0.0000	4.261
06/16/15 00:00:00.0	0.6	33.53	59.916	91.200	68.099	67.714	0.2460	-0.2039	0.0000	4.261
06/16/15 00:05:00.0	0.6	34.12	59.873	91.300	68.056	67.671	0.2456	-0.2039	0.0000	4.261
06/16/15 00:10:00.0	0.6	30.00	59.873	91.400	68.056	67.627	0.2456	-0.2039	0.0000	4.261
06/16/15 00:15:00.0	0.6	30.59	59.959	91.500	68.013	67.586	0.2456	-0.2039	0.0000	4.261
06/16/15 00:20:00.0	0.6	33.53	59.873	91.600	67.971	67.543	0.2456	-0.2039	0.0000	4.261
06/16/15 00:25:00.0	0.6	35.29	59.830	91.600	67.928	67.500	0.2456	-0.2039	0.0000	4.261
06/16/15 00:30:00.0	0.6	39.41	59.702	91.700	67.885	67.500	0.2456	-0.2039	0.0000	4.261
06/16/15 00:35:00.0	0.6	41.76	59.486	91.800	67.885	67.456	0.2456	-0.2039	0.0000	4.261
06/16/15 00:40:00.0	0.6	39.41	59.445	91.900	67.842	67.413	0.2456	-0.2039	0.0000	4.255
06/16/15 00:45:00.0	0.6	40.00	59.401	92.100	67.798	67.372	0.2456	-0.2039	0.0000	4.255
06/16/15 00:50:00.0	0.6	41.76	59.445	92.200	67.798	67.329	0.2456	-0.2039	0.0000	4.255
06/16/15 00:55:00.0	0.6	42.35	59.529	92.400	67.757	67.285	0.2456	-0.2039	0.0000	4.255
06/16/15 01:00:00.0	0.6	43.53	59.401	92.400	67.714	67.242	0.2456	-0.2039	0.0000	4.255
06/16/15 01:05:00.0	0.6	44.71	59.401	92.500	67.671	67.199	0.2456	-0.2039	0.0000	4.255
06/16/15 01:10:00.0	0.6	47.65	59.315	92.600	67.627	67.158	0.2456	-0.2039	0.0000	4.255
06/16/15 01:15:00.0	0.6	54.12	59.185	92.700	67.627	67.158	0.2456	-0.2039	0.0000	4.255
06/16/15 01:20:00.0	0.6	50.59	59.272	92.900	67.586	67.114	0.2456	-0.2039	0.0000	4.255
06/16/15 01:25:00.0	0.6	51.18	59.272	92.900	67.543	67.071	0.2456	-0.2039	0.0000	4.255
06/16/15 01:30:00.0	0.6	55.88	59.229	92.900	67.500	67.028	0.2456	-0.2039	0.0000	4.255
06/16/15 01:35:00.0	0.6	60.00	59.142	93.000	67.500	66.985	0.2456	-0.2039	0.0000	4.255
06/16/15 01:40:00.0	0.6	61.18	59.056	93.000	67.456	66.985	0.2456	-0.2039	0.0000	4.255
06/16/15 01:45:00.0	0.6	64.71	58.798	93.100	67.413	66.943	0.2456	-0.2039	0.0000	4.255
06/16/15 01:50:00.0	0.6	65.29	58.842	93.200	67.413	66.900	0.2452	-0.2039	0.0000	4.255
06/16/15 01:55:00.0	0.6	65.29	58.755	93.400	67.372	66.857	0.2456	-0.2039	0.0000	4.255
06/16/15 02:00:00.0	0.6	65.88	58.928	93.500	67.329	66.857	0.2456	-0.2039	0.0000	4.255
06/16/15 02:05:00.0	0.6	69.41	58.928	93.400	67.329	66.814	0.2456	-0.2039	0.0000	4.255
06/16/15 02:10:00.0	0.6	71.76	58.712	93.500	67.285	66.772	0.2456	-0.2039	0.0000	4.255
06/16/15 02:15:00.0	0.6	76.47	58.582	93.700	67.242	66.729	0.2456	-0.2039	0.0000	4.255
06/16/15 02:20:00.0	0.6	80.59	58.712	93.700	67.242	66.729	0.2456	-0.2039	0.0000	4.255
06/16/15 02:25:00.0	0.6	82.94	58.755	93.900	67.199	66.686	0.2456	-0.2039	0.0000	4.255
06/16/15 02:30:00.0	0.6	85.29	58.712	93.900	67.158	66.643	0.2456	-0.2039	0.0000	4.255
06/16/15 02:35:00.0	0.6	91.18	58.626	93.900	67.114	66.643	0.2452	-0.2039	0.0000	4.255
06/16/15 02:40:00.0	0.6	90.59	58.712	94.100	67.114	66.600	0.2456	-0.2039	0.0000	4.255
06/16/15 02:45:00.0	0.6	90.00	58.755	94.200	67.071	66.558	0.2452	-0.2039	0.0000	4.255
06/16/15 02:50:00.0	0.6	92.35	58.626	94.000	67.028	66.515	0.2456	-0.2039	0.0000	4.255
06/16/15 02:55:00.0	0.6	94.12	58.455	94.100	67.028	66.515	0.2452	-0.2039	0.0000	4.255
06/16/15 03:00:00.0	0.6	94.71	58.455	94.300	66.985	66.472	0.2456	-0.2039	0.0000	4.255
06/16/15 03:05:00.0	0.6	96.47	58.282	94.300	66.985	66.429	0.2452	-0.2039	0.0000	4.255
06/16/15 03:10:00.0	0.6	95.29	58.239	94.400	66.943	66.429	0.2456	-0.2039	0.0000	4.249
06/16/15 03:15:00.0	0.6	98.24	58.195	94.400	66.900	66.385	0.2456	-0.2039	0.0000	4.255
06/16/15 03:20:00.0	0.6	99.41	58.239	94.600	66.900	66.344	0.2452	-0.2039	0.0000	4.255
06/16/15 03:25:00.0	0.6	97.06	58.282	94.600	66.857	66.344	0.2452	-0.2039	0.0000	4.249
06/16/15 03:30:00.0	0.6	98.82	58.282	94.700	66.857	66.301	0.2452	-0.2039	0.0000	4.249
06/16/15 03:35:00.0	0.6	100.00	58.282	94.800	66.814	66.258	0.2452	-0.2039	0.0000	4.255
06/16/15 03:40:00.0	0.6	100.00	58.325	94.900	66.772	66.258	0.2456	-0.2039	0.0000	4.249
06/16/15 03:45:00.0	0.6	100.00	58.282	94.800	66.772	66.214	0.2452	-0.2039	0.0000	4.249
06/16/15 03:50:00.0	0.6	100.00	58.109	94.700	66.729	66.173	0.2452	-0.2039	0.0000	4.249
06/16/15 03:55:00.0	0.6	100.00	57.936	94.800	66.729	66.173	0.2452	-0.2039	0.0000	4.249
06/16/15 04:00:00.0	0.6	100.00	57.936	94.900	66.686	66.130	0.2452	-0.2039	0.0000	4.249
06/16/15 04:05:00.0	0.6	100.00	58.023	95.000	66.643	66.087	0.2452	-0.2039	0.0000	4.249
06/16/15 04:10:00.0	0.6	100.00	58.023	95.100	66.643	66.087	0.2452	-0.2039	0.0000	4.249
06/16/15 04:15:00.0	0.6	100.00	57.979	95.100	66.600	66.043	0.2452	-0.2039	0.0000	4.249
06/16/15 04:20:00.0	0.6	100.00	58.023	95.200	66.600	66.043	0.2452	-0.2039	0.0000	4.249
06/16/15 04:25:00.0	0.6	100.00	57.979	95.200	66.558	66.000	0.2452	-0.2039	0.0000	4.249
06/16/15 04:30:00.0	0.6	100.00	57.893	95.200	66.515	65.959	0.2452	-0.2039	0.0000	4.249
06/16/15 04:35:00.0	0.6	100.00	57.722	95.300	66.515	65.959	0.2452	-0.2039	0.0000	4.249
06/16/15 04:40:00.0	0.6	100.00	57.679	95.400	66.472	65.959	0.2452	-0.2039	0.0000	4.249
06/16/15 04:45:00.0	0.6	100.00	57.722	95.400	66.472	65.916	0.2452	-0.2039	0.0000	4.249
06/16/15 04:50:00.0	0.6	100.00	57.722	95.500	66.429	65.872	0.2452	-0.2039	0.0000	4.249
06/16/15 04:55:00.0	0.6	100.00	57.636	95.600	66.429	65.872	0.2452	-0.2039	0.0000	4.249
06/16/15 05:00:00.0	0.6	100.00	57.549	95.500	66.385	65.829	0.2452	-0.2039	0.0000	4.249
06/16/15 05:05:00.0	0.6	100.00	57.463	95.500	66.385	65.788	0.2452	-0.2039	0.0000	4.249
06/16/15 05:10:00.0	0.6	100.00	57.420	95.600	66.344	65.788	0.2452	-0.2039	0.0000	4.249
06/16/15 05:15:00.0	0.6	100.00	57.376	95.600	66.344	65.745	0.2452	-0.2039	0.0000	4.249
06/16/15 05:20:00.0	0.6	100.00	57.420	95.700	66.301	65.745	0.2452	-0.2039	0.0000	4.249
06/16/15 05:25:00.0	0.6	100.00	57.549	95.800	66.258	65.701	0.2452	-0.2039	0.0000	4.249
06/16/15 05:30:00.0	0.6	100.00	57.765	95.800	66.258	65.701	0.2452	-0.2039	0.0000	4.249
06/16/15 05:35:00.0	0.6	100.00	57.979	95.800	66.214	65.658	0.2452	-0.2039	0.0000	4.249
06/16/15 05:40:00.0	0.6	100.00	58.455	96.000	66.214	65.658	0.2452	-0.2039	0.0000	4.249
06/16/15 05:45:00.0	0.6	100.00	58.626	96.000	66.173	65.615	0.2452	-0.2039	0.0000	4.249
06/16/15 05:50:00.0	0.6	100.00	58.885	96.000	66.173	65.615	0.2452	-0.2039	0.0000	4.249
06/16/15 05:55:00.0	0.6	100.00	59.099	96.100	66.130	65.574	0.2452	-0.2039	0.0000	4.249
06/16/15 06:00:00.0	1.9	100.00	59.229	96.100	66.130	65.574	0.2452	-0.2039	0.0000	4.249
06/16/15 06:05:00.0	3.1	100.00	59.358	96.100	66.087	65.530	0.2452	-0.2039	0.0000	4.249
06/16/15 06:10:00.0	4.4	100.00	59.401	96.200	66.087	65.530	0.2452	-0.2039	0.0000	4.249
06/16/15 06:15:00.0	5.6	100.00	59.358	96.300	66.087	65.530	0.2452	-0.2039	0.0000	4.249
06/16/15 06:20:00.0	6.9	100.00	59.445	96.300	66.043	65.487	0.2452	-0.2039	0.0000	4.249
06/16/15 06:25:00.0	6.9	100.00	59.529	96.400	66.043	65.487	0.2452	-0.2039	0.0000	4.249
06/16/15 06:30:00.0	6.9	100.00	59.486	96.400	66.000	65.487	0.2452	-0.2039	0.0000	4.249
06/16/15 06:35:00.0	8.1	100.00	59.572	96.400	66.000	65.487	0.2452	-0.2039	0.0000	4.255
06/16/15 06:40:00.0	8.1	100.00	59.358	96.500	66.000	65.487	0.2452	-0.2039	0.0000	4.255
06/16/15 06:45:00.0	9.4	100.00	59.401	96.600	65.959	65.487	0.2452	-0.2039	0.0000	4.261
06/16/15 06:50:00.0	11.9	100.00	59.445	96.600	65.959	65.444	0.2452	-0.2039	0.0000	4.285
06/16/15 06:55:00.0	11.9	100.00	59.830	96.600	65.959	65.487	0.2452	-0.2039	0.0000	4.291
06/16/15 07:00:00.0	13.1	100.00	59.959	96.700	65.959	65.444	0.2452	-0.2039	0.0000	4.285
06/16/15 07:05:00.0	15.6	100.00	59.916	96.600	65.959	65.444	0.2452	-0.2039	0.0000	4.303
06/16/15 07:10:00.0	15.6	100.00	59.830	96.700	65.916	65.444	0.2452	-0.2039	0.0000	4.315
06/16/15 07:15:00.0	19.4	100.00	59.659	96.700	65.916	65.444	0.2452	-0.2039	0.0000	4.333
06/16/15 07:20:00.0	24.4	100.00	59.916	96.800	65.916	65.444	0.2452	-0.2039	0.0000	4.363
06/16/15 07:25:00.0	28.1	84.12	60.132	96.800	65.916	65.487	0.2452	-0.2039	0.0000	4.333
