"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10374904)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
702,2014-04-26 00:10:00,-0.2039,0.0000,11.443,84.200,8.9,16.820,16.392,0.2274,84.12,0.6,4.333
703,2014-04-26 00:15:00,-0.2039,0.0000,11.273,84.400,8.8,16.796,16.344,0.2274,74.71,0.6,4.333
704,2014-04-26 00:20:00,-0.2039,0.0000,11.492,83.200,8.8,16.773,16.320,0.2274,57.65,0.6,4.333
705,2014-04-26 00:25:00,-0.2039,0.0000,11.297,83.200,8.6,16.749,16.296,0.2274,68.24,0.6,4.333
706,2014-04-26 00:30:00,-0.2039,0.0000,11.175,83.000,8.4,16.725,16.272,0.2274,60.00,0.6,4.333
707,2014-04-26 00:35:00,-0.2039,0.0000,11.029,82.600,8.2,16.725,16.249,0.2274,64.71,0.6,4.327
708,2014-04-26 00:40:00,-0.2039,0.0000,10.980,82.500,8.1,16.677,16.201,0.2274,61.76,0.6,4.327
709,2014-04-26 00:45:00,-0.2039,0.0000,10.980,82.200,8.1,16.677,16.153,0.2274,56.47,0.6,4.327
710,2014-04-26 00:50:00,-0.2039,0.0000,10.785,82.200,7.9,16.630,16.129,0.2274,63.53,0.6,4.327
711,2014-04-26 00:55:00,-0.2039,0.0000,10.687,82.200,7.8,16.606,16.106,0.2274,61.18,0.6,4.327
712,2014-04-26 01:00:00,-0.2039,0.0000,10.663,82.000,7.7,16.582,16.058,0.2274,60.59,0.6,4.327
713,2014-04-26 01:05:00,-0.2039,0.0000,10.516,81.900,7.6,16.582,16.034,0.2274,62.94,0.6,4.327
714,2014-04-26 01:10:00,-0.2039,0.0000,10.492,82.400,7.6,16.534,16.010,0.2274,62.35,0.6,4.327
715,2014-04-26 01:15:00,-0.2039,0.0000,10.663,82.100,7.7,16.511,15.963,0.2274,55.29,0.6,4.327
716,2014-04-26 01:20:00,-0.2039,0.0000,10.785,81.300,7.7,16.487,15.915,0.2274,51.18,0.6,4.327
717,2014-04-26 01:25:00,-0.2039,0.0000,10.810,80.900,7.7,16.463,15.891,0.2274,41.76,0.6,4.327
718,2014-04-26 01:30:00,-0.2039,0.0000,10.712,80.700,7.5,16.439,15.867,0.2274,44.12,0.6,4.327
719,2014-04-26 01:35:00,-0.2039,0.0000,10.541,80.800,7.4,16.415,15.843,0.2274,46.47,0.6,4.321
720,2014-04-26 01:40:00,-0.2039,0.0000,10.394,80.900,7.3,16.392,15.819,0.2274,45.29,0.6,4.321
721,2014-04-26 01:45:00,-0.2039,0.0000,10.492,80.900,7.4,16.368,15.772,0.2274,39.41,0.6,4.321
722,2014-04-26 01:50:00,-0.2039,0.0000,10.394,80.600,7.2,16.344,15.748,0.2274,42.35,0.6,4.321
723,2014-04-26 01:55:00,-0.2039,0.0000,10.443,80.600,7.3,16.320,15.724,0.2274,38.24,0.6,4.321
724,2014-04-26 02:00:00,-0.2039,0.0000,10.247,80.500,7.1,16.296,15.700,0.2274,44.12,0.6,4.321
725,2014-04-26 02:05:00,-0.2039,0.0000,10.247,80.500,7.1,16.272,15.676,0.2274,40.59,0.6,4.321
726,2014-04-26 02:10:00,-0.2039,0.0000,10.271,80.300,7.0,16.249,15.652,0.2269,35.88,0.6,4.321
727,2014-04-26 02:15:00,-0.2039,0.0000,10.296,79.600,6.9,16.225,15.629,0.2269,22.94,0.6,4.321
728,2014-04-26 02:20:00,-0.2039,0.0000,10.198,79.200,6.8,16.201,15.605,0.2269,20.59,0.6,4.321
729,2014-04-26 02:25:00,-0.2039,0.0000,10.026,79.300,6.6,16.201,15.581,0.2274,18.24,0.6,4.321
730,2014-04-26 02:30:00,-0.2039,0.0000,10.051,78.900,6.6,16.177,15.557,0.2274,15.88,0.6,4.321
731,2014-04-26 02:35:00,-0.2039,0.0000,10.001,78.300,6.4,16.153,15.509,0.2274,14.71,0.6,4.321
732,2014-04-26 02:40:00,-0.2039,0.0000,9.977,77.500,6.2,16.129,15.485,0.2274,14.12,0.6,4.321
733,2014-04-26 02:45:00,-0.2039,0.0000,9.854,77.500,6.1,16.106,15.461,0.2274,12.94,0.6,4.321
734,2014-04-26 02:50:00,-0.2039,0.0000,9.706,77.300,5.9,16.082,15.438,0.2274,12.35,0.6,4.321
735,2014-04-26 02:55:00,-0.2039,0.0000,9.731,77.500,6.0,16.058,15.414,0.2274,12.35,0.6,4.321
736,2014-04-26 03:00:00,-0.2039,0.0000,9.608,77.400,5.9,16.034,15.366,0.2274,11.76,0.6,4.321
737,2014-04-26 03:05:00,-0.2039,0.0000,9.583,77.000,5.8,16.010,15.342,0.2269,11.76,0.6,4.321
738,2014-04-26 03:10:00,-0.2039,0.0000,9.632,76.700,5.8,15.986,15.318,0.2269,10.59,0.6,4.321
739,2014-04-26 03:15:00,-0.2039,0.0000,9.756,76.500,5.8,15.963,15.270,0.2269,9.41,0.6,4.321
740,2014-04-26 03:20:00,-0.2039,0.0000,9.706,76.300,5.7,15.939,15.247,0.2274,10.00,0.6,4.321
741,2014-04-26 03:25:00,-0.2039,0.0000,9.558,76.400,5.6,15.915,15.223,0.2274,10.59,0.6,4.321
742,2014-04-26 03:30:00,-0.2039,0.0000,9.410,76.600,5.5,15.891,15.199,0.2269,10.00,0.6,4.321
743,2014-04-26 03:35:00,-0.2039,0.0000,9.361,77.000,5.5,15.867,15.151,0.2266,10.00,0.6,4.321
744,2014-04-26 03:40:00,-0.2039,0.0000,9.361,77.300,5.6,15.843,15.127,0.2269,10.00,0.6,4.321
745,2014-04-26 03:45:00,-0.2039,0.0000,9.287,77.500,5.6,15.819,15.103,0.2269,9.41,0.6,4.321
746,2014-04-26 03:50:00,-0.2039,0.0000,9.361,77.500,5.6,15.796,15.079,0.2274,9.41,0.6,4.339
747,2014-04-26 03:55:00,-0.2039,0.0000,9.238,77.400,5.5,15.772,15.055,0.2269,10.59,0.6,4.327
748,2014-04-26 04:00:00,-0.2039,0.0000,8.990,77.900,5.4,15.748,15.008,0.2269,11.18,0.6,4.339
749,2014-04-26 04:05:00,-0.2039,0.0000,8.668,78.500,5.1,15.724,14.984,0.2269,12.94,0.6,4.321
750,2014-04-26 04:10:00,-0.2039,0.0000,8.543,79.200,5.2,15.700,14.984,0.2269,12.35,0.6,4.321
751,2014-04-26 04:15:00,-0.2039,0.0000,8.319,79.900,5.1,15.676,14.936,0.2274,14.71,0.6,4.321
752,2014-04-26 04:20:00,-0.2039,0.0000,8.195,80.700,5.1,15.652,14.912,0.2274,15.88,0.6,4.321
753,2014-04-26 04:25:00,-0.2039,0.0000,8.120,81.100,5.1,15.629,14.888,0.2269,18.82,0.6,4.321
754,2014-04-26 04:30:00,-0.2039,0.0000,7.970,81.700,5.0,15.605,14.864,0.2266,22.35,0.6,4.321
755,2014-04-26 04:35:00,-0.2039,0.0000,8.145,82.000,5.3,15.581,14.816,0.2269,16.47,0.6,4.321
756,2014-04-26 04:40:00,-0.2039,0.0000,8.444,81.300,5.4,15.557,14.792,0.2269,15.29,0.6,4.321
757,2014-04-26 04:45:00,-0.2039,0.0000,8.543,80.700,5.4,15.533,14.768,0.2274,15.88,0.6,4.321
758,2014-04-26 04:50:00,-0.2039,0.0000,8.494,80.400,5.3,15.509,14.721,0.2274,15.88,0.6,4.321
759,2014-04-26 04:55:00,-0.2039,0.0000,8.444,80.500,5.3,15.485,14.697,0.2266,15.88,0.6,4.321
760,2014-04-26 05:00:00,-0.2039,0.0000,8.344,80.600,5.2,15.461,14.673,0.2266,17.06,0.6,4.321
761,2014-04-26 05:05:00,-0.2039,0.0000,8.245,80.900,5.2,15.438,14.649,0.2269,18.24,0.6,4.321
762,2014-04-26 05:10:00,-0.2039,0.0000,8.145,81.200,5.1,15.414,14.601,0.2269,17.65,1.9,4.321
763,2014-04-26 05:15:00,-0.2039,0.0000,8.070,81.600,5.1,15.390,14.577,0.2274,18.82,3.1,4.321
764,2014-04-26 05:20:00,-0.2039,0.0000,8.394,81.700,5.5,15.366,14.553,0.2269,15.88,5.6,4.321
765,2014-04-26 05:25:00,-0.2039,0.0000,9.040,80.900,5.9,15.342,14.529,0.2266,11.76,6.9,4.321
766,2014-04-26 05:30:00,-0.2039,0.0000,9.312,79.800,6.0,15.318,14.529,0.2266,11.18,8.1,4.321
767,2014-04-26 05:35:00,-0.2039,0.0000,9.410,79.400,6.0,15.294,14.505,0.2269,10.59,10.6,4.315
768,2014-04-26 05:40:00,-0.2039,0.0000,9.410,79.100,6.0,15.270,14.481,0.2269,10.00,13.1,4.315
769,2014-04-26 05:45:00,-0.2039,0.0000,9.410,79.000,6.0,15.247,14.481,0.2269,10.00,14.4,4.315
770,2014-04-26 05:50:00,-0.2039,0.0000,9.460,79.000,6.0,15.247,14.481,0.2274,8.82,15.6,4.315
771,2014-04-26 05:55:00,-0.2039,0.0000,9.805,78.500,6.3,15.223,14.457,0.2266,7.65,16.9,4.315
772,2014-04-26 06:00:00,-0.2039,0.0000,10.001,77.500,6.3,15.199,14.457,0.2266,6.47,18.1,4.315
773,2014-04-26 06:05:00,-0.2039,0.0000,10.222,76.600,6.3,15.199,14.457,0.2269,5.88,20.6,4.315
774,2014-04-26 06:10:00,-0.2039,0.0000,10.369,75.900,6.3,15.175,14.433,0.2269,4.71,21.9,4.315
775,2014-04-26 06:15:00,-0.2039,0.0000,10.516,75.000,6.3,15.175,14.433,0.2269,3.53,24.4,4.315
776,2014-04-26 06:20:00,-0.2039,0.0000,10.590,74.300,6.2,15.151,14.433,0.2269,3.53,25.6,4.315
777,2014-04-26 06:25:00,-0.2039,0.0000,10.736,73.900,6.3,15.151,14.433,0.2274,2.94,91.9,4.315
778,2014-04-26 06:30:00,-0.2039,0.0000,10.932,72.700,6.2,15.151,14.433,0.2269,2.35,31.9,4.315
779,2014-04-26 06:35:00,-0.2039,0.0000,10.956,72.700,6.3,15.151,14.433,0.2274,2.35,34.4,4.321
780,2014-04-26 06:40:00,-0.2039,0.0000,11.224,72.100,6.4,15.127,14.433,0.2274,1.18,48.1,4.321
781,2014-04-26 06:45:00,-0.2039,0.0000,11.492,71.800,6.6,15.127,14.433,0.2274,0.59,246.9,4.321
782,2014-04-26 06:50:00,-0.2039,0.0000,11.589,70.900,6.5,15.103,14.433,0.2269,0.59,241.9,4.333
783,2014-04-26 06:55:00,-0.2039,0.0000,12.098,70.300,6.9,15.103,14.433,0.2274,0.59,275.6,4.333
784,2014-04-26 07:00:00,-0.2039,0.0000,12.509,68.800,6.9,15.103,14.433,0.2269,0.59,315.6,4.339
785,2014-04-26 07:05:00,-0.2039,0.0000,13.449,67.200,7.5,15.103,14.433,0.2274,1.18,335.6,4.369
786,2014-04-26 07:10:00,-0.2039,0.0000,14.146,65.500,7.8,15.079,14.433,0.2274,0.59,170.6,4.363
787,2014-04-26 07:15:00,-0.2039,0.0000,13.353,65.200,7.0,15.103,14.457,0.2274,0.59,318.1,4.412
788,2014-04-26 07:20:00,-0.2039,0.0000,14.170,65.100,7.7,15.079,14.457,0.2274,1.18,60.6,4.418
789,2014-04-26 07:25:00,-0.2039,0.0000,14.721,63.000,7.8,15.103,14.481,0.2269,0.59,415.6,4.400
790,2014-04-26 07:30:00,-0.2039,0.0000,15.008,61.800,7.8,15.079,14.505,0.2274,1.18,349.4,4.393
791,2014-04-26 07:35:00,-0.2039,0.0000,15.127,60.800,7.6,15.103,14.529,0.2274,1.18,195.6,4.381
792,2014-04-26 07:40:00,-0.2039,0.0000,15.318,60.800,7.8,15.103,14.553,0.2274,1.18,478.1,4.369
793,2014-04-26 07:45:00,-0.2039,0.0000,15.676,58.800,7.7,15.103,14.577,0.2274,1.18,498.1,4.363
794,2014-04-26 07:50:00,-0.2039,0.0000,16.129,58.100,7.9,15.103,14.601,0.2274,1.18,513.1,4.412
795,2014-04-26 07:55:00,-0.2039,0.0000,16.153,56.700,7.6,15.127,14.649,0.2274,1.18,530.6,4.393
796,2014-04-26 08:00:00,-0.2039,0.0000,16.463,56.400,7.8,15.151,14.697,0.2274,1.18,545.6,4.387
797,2014-04-26 08:05:00,-0.2039,0.0000,17.106,55.200,8.1,15.175,14.745,0.2274,1.18,561.9,4.375
798,2014-04-26 08:10:00,-0.2039,0.0000,16.868,54.600,7.7,15.199,14.768,0.2269,1.18,576.9,4.369
799,2014-04-26 08:15:00,-0.2039,0.0000,17.558,53.700,8.1,15.199,14.816,0.2269,1.18,593.1,4.363
800,2014-04-26 08:20:00,-0.2039,0.0000,16.868,51.800,6.9,15.223,14.864,0.2274,1.18,604.4,4.393
801,2014-04-26 08:25:00,-0.2039,0.0000,17.558,50.200,7.1,15.247,14.888,0.2274,1.18,634.4,4.381
802,2014-04-26 08:30:00,-0.2039,0.0000,17.843,50.800,7.5,15.270,14.936,0.2269,1.18,636.9,4.375
803,2014-04-26 08:35:00,-0.2039,0.0000,18.366,50.700,8.0,15.294,14.984,0.2269,1.18,651.9,4.363
804,2014-04-26 08:40:00,-0.2039,0.0000,18.414,48.900,7.5,15.318,15.031,0.2274,1.18,669.4,4.363
805,2014-04-26 08:45:00,-0.2039,0.0000,18.604,49.300,7.8,15.342,15.079,0.2274,1.18,684.4,4.393
806,2014-04-26 08:50:00,-0.2039,0.0000,18.747,47.200,7.3,15.390,15.127,0.2269,1.18,698.1,4.381
807,2014-04-26 08:55:00,-0.2039,0.0000,19.080,47.500,7.7,15.414,15.175,0.2269,1.18,728.1,4.369
808,2014-04-26 09:00:00,-0.2039,0.0000,19.270,46.400,7.5,15.438,15.223,0.2269,1.18,736.9,4.363
809,2014-04-26 09:05:00,-0.2039,0.0000,18.985,44.300,6.6,15.461,15.270,0.2269,1.18,746.9,4.363
810,2014-04-26 09:10:00,-0.2039,0.0000,19.127,43.500,6.4,15.509,15.318,0.2266,1.18,669.4,4.406
811,2014-04-26 09:15:00,-0.2039,0.0000,17.867,44.700,5.7,15.533,15.366,0.2269,0.59,806.9,4.393
812,2014-04-26 09:20:00,-0.2039,0.0000,18.913,43.600,6.3,15.557,15.390,0.2269,1.18,169.4,4.400
813,2014-04-26 09:25:00,-0.2039,0.0000,17.819,44.300,5.5,15.581,15.438,0.2269,0.59,125.6,4.369
814,2014-04-26 09:30:00,-0.2039,0.0000,18.010,45.000,5.9,15.629,15.485,0.2266,0.59,726.9,4.363
815,2014-04-26 09:35:00,-0.2039,0.0000,19.460,44.400,7.0,15.652,15.509,0.2266,1.18,845.6,4.363
816,2014-04-26 09:40:00,-0.2039,0.0000,18.913,44.600,6.6,15.676,15.557,0.2269,1.18,819.4,4.393
817,2014-04-26 09:45:00,-0.2039,0.0000,19.770,43.500,7.0,15.700,15.605,0.2269,1.18,826.9,4.381
818,2014-04-26 09:50:00,-0.2039,0.0000,20.484,43.000,7.5,15.724,15.652,0.2266,1.18,848.1,4.369
819,2014-04-26 09:55:00,-0.2039,0.0000,20.317,42.700,7.2,15.772,15.724,0.2266,1.18,563.1,4.363
820,2014-04-26 10:00:00,-0.2039,0.0000,19.508,44.100,7.0,15.796,15.772,0.2269,1.18,860.6,4.363
821,2014-04-26 10:05:00,-0.2039,0.0000,19.888,44.500,7.5,15.843,15.843,0.2269,1.76,876.9,4.393
822,2014-04-26 10:10:00,-0.2039,0.0000,20.913,44.000,8.2,15.867,15.915,0.2266,1.76,893.1,4.381
823,2014-04-26 10:15:00,-0.2039,0.0000,19.627,41.100,6.1,15.915,15.963,0.2266,1.18,206.9,4.375
824,2014-04-26 10:20:00,-0.2039,0.0000,18.271,42.600,5.4,15.963,16.034,0.2266,0.59,121.9,4.369
825,2014-04-26 10:25:00,-0.2039,0.0000,19.032,42.800,6.1,16.010,16.058,0.2266,1.18,945.6,4.363
826,2014-04-26 10:30:00,-0.2039,0.0000,20.055,40.500,6.2,16.034,16.082,0.2262,1.18,964.4,4.363
827,2014-04-26 10:35:00,-0.2039,0.0000,21.008,40.000,6.9,16.058,16.129,0.2266,1.18,139.4,4.400
828,2014-04-26 10:40:00,-0.2039,0.0000,19.413,40.900,5.8,16.106,16.177,0.2266,1.18,948.1,4.387
829,2014-04-26 10:45:00,-0.2039,0.0000,20.793,42.000,7.4,16.129,16.201,0.2269,1.76,765.6,4.381
830,2014-04-26 10:50:00,-0.2039,0.0000,21.557,40.100,7.4,16.153,16.249,0.2266,1.76,1033.1,4.369
831,2014-04-26 10:55:00,-0.2039,0.0000,20.698,40.700,6.9,16.201,16.296,0.2266,1.76,1014.4,4.369
832,2014-04-26 11:00:00,-0.2039,0.0000,21.724,39.000,7.2,16.225,16.344,0.2269,1.76,1023.1,4.363
833,2014-04-26 11:05:00,-0.2039,0.0000,21.724,38.600,7.0,16.272,16.415,0.2266,1.76,983.1,4.484
834,2014-04-26 11:10:00,-0.2039,0.0000,22.130,39.800,7.8,16.296,16.463,0.2266,1.76,999.4,4.393
835,2014-04-26 11:15:00,-0.2039,0.0000,22.011,37.400,6.8,16.344,16.534,0.2269,1.76,991.9,4.381
836,2014-04-26 11:20:00,-0.2039,0.0000,22.705,37.700,7.6,16.392,16.606,0.2266,2.35,988.1,4.375
837,2014-04-26 11:25:00,-0.2039,0.0000,22.824,36.400,7.1,16.439,16.677,0.2266,2.35,988.1,4.369
838,2014-04-26 11:30:00,-0.2039,0.0000,22.944,36.500,7.3,16.487,16.749,0.2269,2.35,993.1,4.363
839,2014-04-26 11:35:00,-0.2039,0.0000,22.848,36.900,7.4,16.534,16.820,0.2266,2.35,1004.4,4.363
840,2014-04-26 11:40:00,-0.2039,0.0000,22.633,37.100,7.3,16.582,16.868,0.2266,2.35,980.6,4.400
841,2014-04-26 11:45:00,-0.2039,0.0000,22.705,37.700,7.6,16.630,16.939,0.2269,2.35,980.6,4.387
842,2014-04-26 11:50:00,-0.2039,0.0000,22.537,37.500,7.3,16.677,17.011,0.2266,1.76,976.9,4.381
843,2014-04-26 11:55:00,-0.2039,0.0000,22.896,37.700,7.7,16.725,17.082,0.2266,2.35,983.1,4.369
844,2014-04-26 12:00:00,-0.2039,0.0000,22.944,37.300,7.6,16.773,17.130,0.2269,2.35,981.9,4.363
845,2014-04-26 12:05:00,-0.2039,0.0000,22.896,37.500,7.6,16.820,17.201,0.2262,2.35,981.9,4.363
846,2014-04-26 12:10:00,-0.2039,0.0000,22.561,37.700,7.4,16.868,17.272,0.2266,2.35,974.4,4.393
847,2014-04-26 12:15:00,-0.2039,0.0000,22.824,38.000,7.8,16.939,17.344,0.2266,2.35,960.6,4.393
848,2014-04-26 12:20:00,-0.2039,0.0000,22.896,37.100,7.5,16.987,17.391,0.2266,2.35,963.1,4.381
849,2014-04-26 12:25:00,-0.2039,0.0000,22.106,37.200,6.8,17.034,17.463,0.2266,2.35,965.6,4.375
850,2014-04-26 12:30:00,-0.2039,0.0000,22.968,37.500,7.7,17.082,17.510,0.2266,2.35,953.1,4.369
851,2014-04-26 12:35:00,-0.2039,0.0000,22.633,39.000,8.0,17.130,17.582,0.2262,2.35,940.6,4.363
852,2014-04-26 12:40:00,-0.2039,0.0000,22.609,38.200,7.7,17.177,17.629,0.2266,1.76,941.9,4.375
853,2014-04-26 12:45:00,-0.2039,0.0000,22.896,40.700,8.9,17.225,17.677,0.2266,2.35,948.1,4.448
854,2014-04-26 12:50:00,-0.2039,0.0000,22.537,39.000,7.9,17.249,17.724,0.2266,2.35,953.1,4.406
855,2014-04-26 12:55:00,-0.2039,0.0000,22.489,39.500,8.1,17.296,17.772,0.2266,1.76,940.6,4.400
856,2014-04-26 13:00:00,-0.2039,0.0000,22.393,39.600,8.0,17.344,17.796,0.2266,1.76,914.4,4.381
857,2014-04-26 13:05:00,-0.2039,0.0000,23.400,39.600,8.9,17.368,17.843,0.2266,2.35,913.1,4.387
858,2014-04-26 13:10:00,-0.2039,0.0000,22.992,38.700,8.2,17.415,17.891,0.2266,1.76,889.4,4.369
859,2014-04-26 13:15:00,-0.2039,0.0000,22.369,39.000,7.8,17.439,17.938,0.2266,1.76,884.4,4.363
860,2014-04-26 13:20:00,-0.2039,0.0000,22.633,39.800,8.3,17.486,17.962,0.2266,1.76,880.6,4.418
861,2014-04-26 13:25:00,-0.2039,0.0000,22.298,39.000,7.7,17.510,17.986,0.2262,1.76,861.9,4.393
862,2014-04-26 13:30:00,-0.2039,0.0000,23.328,39.100,8.6,17.534,18.033,0.2266,2.35,854.4,4.381
863,2014-04-26 13:35:00,-0.2039,0.0000,22.848,37.600,7.6,17.582,18.081,0.2262,1.76,843.1,4.375
864,2014-04-26 13:40:00,-0.2039,0.0000,22.465,39.200,7.9,17.605,18.129,0.2262,1.76,829.4,4.369
865,2014-04-26 13:45:00,-0.2039,0.0000,22.537,37.300,7.3,17.629,18.152,0.2266,1.76,821.9,4.369
866,2014-04-26 13:50:00,-0.2039,0.0000,22.729,38.900,8.0,17.677,18.176,0.2262,1.76,811.9,4.363
867,2014-04-26 13:55:00,-0.2039,0.0000,22.753,37.800,7.6,17.701,18.224,0.2262,1.76,803.1,4.400
868,2014-04-26 14:00:00,-0.2039,0.0000,22.369,38.100,7.4,17.724,18.247,0.2266,1.76,783.1,4.387
869,2014-04-26 14:05:00,-0.2039,0.0000,22.011,39.000,7.4,17.748,18.271,0.2262,1.76,758.1,4.381
870,2014-04-26 14:10:00,-0.2039,0.0000,21.891,38.100,7.0,17.772,18.295,0.2266,1.76,758.1,4.369
871,2014-04-26 14:15:00,-0.2039,0.0000,22.202,38.300,7.3,17.796,18.295,0.2266,1.76,725.6,4.369
872,2014-04-26 14:20:00,-0.2039,0.0000,22.489,37.700,7.4,17.819,18.295,0.2262,1.76,689.4,4.363
873,2014-04-26 14:25:00,-0.2039,0.0000,22.058,38.200,7.2,17.843,18.295,0.2262,1.76,705.6,4.400
874,2014-04-26 14:30:00,-0.2039,0.0000,21.509,38.900,7.0,17.843,18.271,0.2266,1.76,706.9,4.387
875,2014-04-26 14:35:00,-0.2039,0.0000,22.034,38.400,7.2,17.843,18.224,0.2262,1.76,716.9,4.381
876,2014-04-26 14:40:00,-0.2039,0.0000,21.676,38.000,6.8,17.843,18.176,0.2262,1.76,690.6,4.369
877,2014-04-26 14:45:00,-0.2039,0.0000,21.843,38.100,6.9,17.819,18.129,0.2266,1.76,670.6,4.363
878,2014-04-26 14:50:00,-0.2039,0.0000,22.226,38.300,7.4,17.819,18.105,0.2262,1.76,651.9,4.363
879,2014-04-26 14:55:00,-0.2039,0.0000,22.011,37.700,6.9,17.796,18.057,0.2262,1.76,640.6,4.393
880,2014-04-26 15:00:00,-0.2039,0.0000,22.130,37.700,7.0,17.796,18.010,0.2262,1.76,464.4,4.381
881,2014-04-26 15:05:00,-0.2039,0.0000,21.748,38.200,6.9,17.772,17.938,0.2266,1.76,585.6,4.369
882,2014-04-26 15:10:00,-0.2039,0.0000,21.628,38.000,6.7,17.748,17.891,0.2262,1.76,84.4,4.369
883,2014-04-26 15:15:00,-0.2039,0.0000,22.058,37.300,6.8,17.724,17.843,0.2262,1.18,79.4,4.363
884,2014-04-26 15:20:00,-0.2039,0.0000,22.417,37.900,7.4,17.701,17.796,0.2262,0.59,78.1,4.381
885,2014-04-26 15:25:00,-0.2039,0.0000,22.130,38.300,7.3,17.677,17.748,0.2262,0.59,68.1,4.375
886,2014-04-26 15:30:00,-0.2039,0.0000,21.461,38.600,6.8,17.653,17.724,0.2257,0.59,66.9,4.369
887,2014-04-26 15:35:00,-0.2039,0.0000,21.413,40.300,7.4,17.629,17.677,0.2262,0.00,69.4,4.363
888,2014-04-26 15:40:00,-0.2039,0.0000,21.437,41.000,7.7,17.605,17.653,0.2262,0.59,69.4,4.363
889,2014-04-26 15:45:00,-0.2039,0.0000,21.437,39.200,7.0,17.605,17.605,0.2262,0.00,80.6,4.381
890,2014-04-26 15:50:00,-0.2039,0.0000,20.793,39.700,6.6,17.582,17.605,0.2257,0.00,60.6,4.387
891,2014-04-26 15:55:00,-0.2039,0.0000,20.936,40.600,7.1,17.558,17.582,0.2257,0.00,48.1,4.375
892,2014-04-26 16:00:00,-0.2039,0.0000,21.294,40.400,7.3,17.534,17.534,0.2262,0.00,44.4,4.369
893,2014-04-26 16:05:00,-0.2039,0.0000,21.246,40.400,7.3,17.534,17.534,0.2262,0.00,41.9,4.369
894,2014-04-26 16:10:00,-0.2039,0.0000,20.793,41.300,7.2,17.510,17.510,0.2257,0.00,39.4,4.363
895,2014-04-26 16:15:00,-0.2039,0.0000,21.199,39.800,7.0,17.510,17.486,0.2257,0.00,38.1,4.369
896,2014-04-26 16:20:00,-0.2039,0.0000,21.366,39.000,6.9,17.486,17.463,0.2262,0.00,38.1,4.369
897,2014-04-26 16:25:00,-0.2039,0.0000,21.246,39.100,6.8,17.486,17.439,0.2257,0.00,35.6,4.375
898,2014-04-26 16:30:00,-0.2039,0.0000,21.151,38.900,6.6,17.463,17.415,0.2257,0.00,34.4,4.375
899,2014-04-26 16:35:00,-0.2039,0.0000,20.984,38.900,6.5,17.439,17.391,0.2257,0.00,33.1,4.369
900,2014-04-26 16:40:00,-0.2039,0.0000,20.889,38.200,6.1,17.439,17.391,0.2257,0.00,33.1,4.369
901,2014-04-26 16:45:00,-0.2039,0.0000,20.889,38.200,6.1,17.415,17.368,0.2257,0.00,31.9,4.369
902,2014-04-26 16:50:00,-0.2039,0.0000,20.793,38.200,6.0,17.415,17.344,0.2254,0.00,31.9,4.369
903,2014-04-26 16:55:00,-0.2039,0.0000,20.889,38.000,6.1,17.391,17.344,0.2254,0.00,30.6,4.369
904,2014-04-26 17:00:00,-0.2039,0.0000,20.674,37.900,5.8,17.391,17.320,0.2257,0.00,41.9,4.369
905,2014-04-26 17:05:00,-0.2039,0.0000,20.698,38.100,5.9,17.368,17.296,0.2257,0.00,49.4,4.369
906,2014-04-26 17:10:00,-0.2039,0.0000,20.460,38.800,6.0,17.368,17.272,0.2254,0.00,48.1,4.375
907,2014-04-26 17:15:00,-0.2039,0.0000,20.484,39.100,6.1,17.344,17.272,0.2254,0.00,45.6,4.375
908,2014-04-26 17:20:00,-0.2039,0.0000,20.174,39.400,5.9,17.344,17.249,0.2257,0.00,41.9,4.369
909,2014-04-26 17:25:00,-0.2039,0.0000,19.936,39.800,5.9,17.344,17.249,0.2257,0.00,43.1,4.369
910,2014-04-26 17:30:00,-0.2039,0.0000,19.936,39.700,5.8,17.320,17.225,0.2254,0.00,43.1,4.369
911,2014-04-26 17:35:00,-0.2039,0.0000,19.722,39.900,5.7,17.320,17.201,0.2254,0.00,43.1,4.375
912,2014-04-26 17:40:00,-0.2039,0.0000,19.722,40.500,5.9,17.296,17.201,0.2257,0.00,43.1,4.375
913,2014-04-26 17:45:00,-0.2039,0.0000,19.579,41.000,6.0,17.296,17.177,0.2257,0.00,43.1,4.369
914,2014-04-26 17:50:00,-0.2039,0.0000,19.341,41.400,5.9,17.296,17.177,0.2254,0.00,43.1,4.375
915,2014-04-26 17:55:00,-0.2039,0.0000,19.199,42.000,6.0,17.272,17.153,0.2254,0.00,36.9,4.369
916,2014-04-26 18:00:00,-0.2039,0.0000,18.985,42.600,6.0,17.272,17.153,0.2257,0.00,33.1,4.369
