Date Time	Voltage (V)  #10348614	Current (mA)  #10348614	Temp (°F)  #10359311	RH (%)  #10359311	5 cm Temp (°F)	1 cm Temp (°F)	Water Content (m³/m³)  #10374509	Wetness (%)  #10374907	Solar Radiation (W/m²)  #10375654	Batt (V) c:5
05/14/15 13:10:00.0	-0.2039	0.0000	58.239	72.900	68.484	68.400	0.0176	100.00	80.6	4.345
05/14/15 13:15:00.0	-0.2039	0.0000	58.023	73.100	68.227	68.142	0.0176	98.24	93.1	4.339
05/14/15 13:20:00.0	-0.2039	0.0000	58.023	75.500	67.971	67.885	0.0176	100.00	81.9	4.339
05/14/15 13:25:00.0	-0.2039	0.0000	57.290	77.600	67.714	67.586	0.0176	100.00	99.4	4.381
05/14/15 13:30:00.0	-0.2039	0.0000	57.160	79.100	67.456	67.329	0.0176	100.00	128.1	4.345
05/14/15 13:35:00.0	-0.2039	0.0000	57.247	80.800	67.285	67.199	0.0176	100.00	151.9	4.345
05/14/15 13:40:00.0	-0.2039	0.0000	57.117	80.300	67.242	67.158	0.0186	100.00	88.1	4.339
05/14/15 13:45:00.0	-0.2039	0.0000	56.815	81.300	67.158	67.071	0.0190	100.00	64.4	4.339
05/14/15 13:50:00.0	-0.2039	0.0000	56.815	82.200	67.028	66.900	0.0186	100.00	86.9	4.351
05/14/15 13:55:00.0	-0.2039	0.0000	56.556	83.300	66.857	66.686	0.0186	100.00	78.1	4.351
05/14/15 14:00:00.0	-0.2039	0.0000	56.208	83.500	66.729	66.558	0.0186	100.00	50.6	4.345
05/14/15 14:05:00.0	-0.2039	0.0000	56.208	84.100	66.558	66.429	0.0186	100.00	48.1	4.339
05/14/15 14:10:00.0	-0.2039	0.0000	55.776	85.100	66.301	66.130	0.0186	100.00	71.9	4.339
05/14/15 14:15:00.0	-0.2039	0.0000	55.602	86.200	66.087	65.959	0.0190	100.00	56.9	4.339
05/14/15 14:20:00.0	-0.2039	0.0000	55.863	86.800	65.916	65.788	0.0200	100.00	50.6	4.339
05/14/15 14:25:00.0	-0.2039	0.0000	55.863	87.100	65.745	65.615	0.0214	100.00	94.4	4.351
05/14/15 14:30:00.0	-0.2039	0.0000	56.035	87.600	65.615	65.530	0.0228	100.00	93.1	4.351
05/14/15 14:35:00.0	-0.2039	0.0000	55.733	87.800	65.574	65.487	0.0252	100.00	78.1	4.345
05/14/15 14:40:00.0	-0.2039	0.0000	55.558	88.300	65.487	65.403	0.0306	100.00	45.6	4.345
05/14/15 14:45:00.0	-0.2039	0.0000	55.213	89.000	65.316	65.230	0.0371	100.00	61.9	4.339
05/14/15 14:50:00.0	-0.2039	0.0000	54.777	89.000	65.145	65.059	0.0442	100.00	63.1	4.345
05/14/15 14:55:00.0	-0.2039	0.0000	54.777	89.200	64.845	64.760	0.0536	100.00	86.9	4.351
05/14/15 15:00:00.0	-0.2039	0.0000	55.125	89.700	64.546	64.418	0.0607	100.00	81.9	4.351
05/14/15 15:05:00.0	-0.2039	0.0000	55.081	89.900	64.418	64.161	0.0653	100.00	88.1	4.345
05/14/15 15:10:00.0	-0.2039	0.0000	54.648	89.300	64.288	63.990	0.0691	100.00	89.4	4.339
05/14/15 15:15:00.0	-0.2039	0.0000	54.343	88.500	64.161	63.862	0.0722	100.00	106.9	4.339
05/14/15 15:20:00.0	-0.2039	0.0000	54.909	89.200	64.074	63.775	0.0738	100.00	64.4	4.345
05/14/15 15:25:00.0	-0.2039	0.0000	55.081	89.200	63.990	63.732	0.0758	100.00	60.6	4.345
05/14/15 15:30:00.0	-0.2039	0.0000	55.386	89.500	63.903	63.648	0.0775	100.00	124.4	4.363
05/14/15 15:35:00.0	-0.2039	0.0000	55.386	89.000	63.862	63.604	0.0787	68.82	264.4	4.351
05/14/15 15:40:00.0	-0.2039	0.0000	56.251	87.900	64.033	63.819	0.0797	47.06	420.6	4.345
05/14/15 15:45:00.0	-0.2039	0.0000	57.420	85.600	64.418	64.288	0.0803	43.53	920.6	4.339
05/14/15 15:50:00.0	-0.2039	0.0000	60.046	83.200	64.845	64.803	0.0816	37.65	1,009.4	4.339
05/14/15 15:55:00.0	-0.2039	0.0000	60.604	81.400	65.444	65.487	0.0829	41.18	231.9	4.351
05/14/15 16:00:00.0	-0.2039	0.0000	58.885	79.400	65.829	65.829	0.0841	40.59	251.9	4.345
05/14/15 16:05:00.0	-0.2039	0.0000	59.099	79.600	66.043	66.000	0.0850	37.06	356.9	4.339
05/14/15 16:10:00.0	-0.2039	0.0000	59.056	77.100	66.258	66.214	0.0857	38.24	255.6	4.339
05/14/15 16:15:00.0	-0.2039	0.0000	58.885	77.300	66.472	66.429	0.0869	38.82	250.6	4.357
05/14/15 16:20:00.0	-0.2039	0.0000	59.185	75.700	66.643	66.558	0.0875	38.24	320.6	4.345
05/14/15 16:25:00.0	-0.2039	0.0000	60.433	74.500	66.729	66.643	0.0887	33.53	845.6	4.345
05/14/15 16:30:00.0	-0.2039	0.0000	62.191	71.200	66.772	66.729	0.0887	33.53	200.6	4.369
05/14/15 16:35:00.0	-0.2039	0.0000	60.775	69.900	66.857	66.772	0.0893	34.71	165.6	4.339
05/14/15 16:40:00.0	-0.2039	0.0000	59.745	72.400	66.857	66.729	0.0896	36.47	75.6	4.345
05/14/15 16:45:00.0	-0.2039	0.0000	58.669	73.200	66.686	66.558	0.0902	35.29	49.4	4.345
05/14/15 16:50:00.0	-0.2039	0.0000	58.368	73.700	66.429	66.301	0.0902	36.47	40.6	4.339
05/14/15 16:55:00.0	-0.2039	0.0000	57.893	74.300	66.173	66.043	0.0914	31.18	66.9	4.339
05/14/15 17:00:00.0	-0.2039	0.0000	57.807	75.200	65.872	65.745	0.0914	0.00	103.1	4.345
05/14/15 17:05:00.0	-0.2039	0.0000	58.195	75.900	65.658	65.574	0.0920	0.00	108.1	4.345
05/14/15 17:10:00.0	-0.2039	0.0000	58.498	75.300	65.530	65.444	0.0926	0.00	139.4	4.345
05/14/15 17:15:00.0	-0.2039	0.0000	58.798	75.700	65.487	65.403	0.0926	0.00	69.4	4.339
05/14/15 17:20:00.0	-0.2039	0.0000	58.411	75.100	65.359	65.273	0.0932	0.00	35.6	4.339
05/14/15 17:25:00.0	-0.2039	0.0000	58.455	76.200	65.188	65.102	0.0932	0.00	25.6	4.339
05/14/15 17:30:00.0	-0.2039	0.0000	58.239	75.700	65.017	64.888	0.0932	0.00	35.6	4.339
05/14/15 17:35:00.0	-0.2039	0.0000	57.979	76.100	64.803	64.674	0.0937	0.00	10.6	4.339
05/14/15 17:40:00.0	-0.2039	0.0000	57.506	77.700	64.546	64.418	0.0955	100.00	6.9	4.339
05/14/15 17:45:00.0	-0.2039	0.0000	56.512	81.500	64.204	64.074	0.0969	100.00	45.6	4.339
05/14/15 17:50:00.0	-0.2039	0.0000	56.383	82.100	63.990	63.903	0.0969	100.00	79.4	4.339
05/14/15 17:55:00.0	-0.2039	0.0000	56.340	81.200	63.819	63.732	0.0975	61.76	36.9	4.339
05/14/15 18:00:00.0	-0.2039	0.0000	56.295	81.400	63.648	63.561	0.0975	61.18	23.1	4.339
05/14/15 18:05:00.0	-0.2039	0.0000	56.122	81.200	63.433	63.347	0.0981	60.59	50.6	4.339
05/14/15 18:10:00.0	-0.2039	0.0000	56.079	81.400	63.262	63.176	0.0981	57.65	28.1	4.351
05/14/15 18:15:00.0	-0.2039	0.0000	56.035	81.900	63.090	63.005	0.0981	60.59	28.1	4.339
05/14/15 18:20:00.0	-0.2039	0.0000	55.863	82.100	62.919	62.834	0.0986	58.24	18.1	4.339
05/14/15 18:25:00.0	-0.2039	0.0000	55.863	82.400	62.748	62.620	0.0992	64.12	9.4	4.339
05/14/15 18:30:00.0	-0.2039	0.0000	55.733	82.300	62.577	62.447	0.0992	67.06	11.9	4.333
05/14/15 18:35:00.0	-0.2039	0.0000	55.819	82.500	62.406	62.276	0.0992	66.47	23.1	4.333
05/14/15 18:40:00.0	-0.2039	0.0000	55.863	82.200	62.233	62.105	0.0992	58.24	24.4	4.333
05/14/15 18:45:00.0	-0.2039	0.0000	55.949	82.100	62.105	61.977	0.0992	62.35	13.1	4.333
05/14/15 18:50:00.0	-0.2039	0.0000	55.949	81.600	61.934	61.848	0.0998	62.35	9.4	4.333
05/14/15 18:55:00.0	-0.2039	0.0000	55.949	81.700	61.761	61.633	0.0998	63.53	9.4	4.333
05/14/15 19:00:00.0	-0.2039	0.0000	55.906	81.500	61.590	61.506	0.0998	65.29	9.4	4.333
05/14/15 19:05:00.0	-0.2039	0.0000	55.863	81.400	61.506	61.376	0.1003	64.71	5.6	4.333
05/14/15 19:10:00.0	-0.2039	0.0000	55.819	81.500	61.376	61.290	0.1003	65.29	1.9	4.333
05/14/15 19:15:00.0	-0.2039	0.0000	55.863	81.300	61.290	61.162	0.1009	60.00	1.9	4.333
05/14/15 19:20:00.0	-0.2039	0.0000	55.863	80.600	61.162	61.075	0.1009	57.65	0.6	4.333
05/14/15 19:25:00.0	-0.2039	0.0000	55.863	80.700	61.075	60.948	0.1009	99.41	0.6	4.333
05/14/15 19:30:00.0	-0.2039	0.0000	55.819	81.200	60.948	60.818	0.1014	100.00	0.6	4.333
05/14/15 19:35:00.0	-0.2039	0.0000	55.819	81.300	60.861	60.733	0.1014	98.24	0.6	4.327
05/14/15 19:40:00.0	-0.2039	0.0000	55.863	81.900	60.775	60.690	0.1014	100.00	0.6	4.327
05/14/15 19:45:00.0	-0.2039	0.0000	55.949	81.700	60.775	60.647	0.1020	87.06	0.6	4.327
05/14/15 19:50:00.0	-0.2039	0.0000	55.863	82.100	60.690	60.561	0.1025	100.00	0.6	4.327
05/14/15 19:55:00.0	-0.2039	0.0000	55.342	83.100	60.604	60.474	0.1069	100.00	0.6	4.327
05/14/15 20:00:00.0	-0.2039	0.0000	54.604	84.600	60.390	60.260	0.1122	100.00	0.6	4.327
05/14/15 20:05:00.0	-0.2039	0.0000	54.126	85.400	60.217	60.089	0.1159	100.00	0.6	4.327
05/14/15 20:10:00.0	-0.2039	0.0000	54.255	86.900	60.089	60.003	0.1174	100.00	0.6	4.327
05/14/15 20:15:00.0	-0.2039	0.0000	54.255	87.700	60.046	59.916	0.1189	100.00	0.6	4.321
05/14/15 20:20:00.0	-0.2039	0.0000	54.126	88.000	60.003	59.873	0.1194	100.00	0.6	4.321
05/14/15 20:25:00.0	-0.2039	0.0000	54.212	88.200	59.916	59.788	0.1209	100.00	0.6	4.321
05/14/15 20:30:00.0	-0.2039	0.0000	53.994	88.000	59.873	59.745	0.1214	100.00	0.6	4.321
05/14/15 20:35:00.0	-0.2039	0.0000	53.602	88.400	59.745	59.616	0.1331	100.00	0.6	4.321
05/14/15 20:40:00.0	-0.2039	0.0000	53.166	89.000	59.401	59.272	0.1412	100.00	0.6	4.321
05/14/15 20:45:00.0	-0.2039	0.0000	53.078	89.500	59.099	58.928	0.1499	100.00	0.6	4.321
05/14/15 20:50:00.0	-0.2039	0.0000	52.860	90.300	58.626	58.411	0.1793	100.00	0.6	4.321
05/14/15 20:55:00.0	-0.2039	0.0000	52.554	91.300	58.023	57.850	0.2211	100.00	0.6	4.321
05/14/15 21:00:00.0	-0.2039	0.0000	52.291	92.300	57.592	57.463	0.2677	100.00	0.6	4.321
05/14/15 21:05:00.0	-0.2039	0.0000	52.378	92.800	57.333	57.204	0.2813	100.00	0.6	4.321
05/14/15 21:10:00.0	-0.2039	0.0000	52.509	92.900	57.074	56.901	0.2874	100.00	0.6	4.321
05/14/15 21:15:00.0	-0.2039	0.0000	52.203	93.100	56.901	56.685	0.2864	100.00	0.6	4.345
05/14/15 21:20:00.0	-0.2039	0.0000	52.378	93.400	56.772	56.556	0.2911	100.00	0.6	4.321
05/14/15 21:25:00.0	-0.2039	0.0000	52.378	93.600	56.728	56.512	0.2904	100.00	0.6	4.321
05/14/15 21:30:00.0	-0.2039	0.0000	52.423	93.600	56.685	56.469	0.2868	100.00	0.6	4.321
05/14/15 21:35:00.0	-0.2039	0.0000	52.378	93.600	56.685	56.469	0.2861	100.00	0.6	4.321
05/14/15 21:40:00.0	-0.2039	0.0000	51.852	93.700	56.642	56.426	0.2847	100.00	0.6	4.321
05/14/15 21:45:00.0	-0.2039	0.0000	51.370	93.700	56.599	56.383	0.2830	100.00	0.6	4.321
05/14/15 21:50:00.0	-0.2039	0.0000	51.017	93.600	56.556	56.340	0.2817	100.00	0.6	4.321
05/14/15 21:55:00.0	-0.2039	0.0000	50.974	93.600	56.512	56.340	0.2810	100.00	0.6	4.321
05/14/15 22:00:00.0	-0.2039	0.0000	50.797	93.600	56.469	56.251	0.2800	100.00	0.6	4.321
05/14/15 22:05:00.0	-0.2039	0.0000	50.797	93.500	56.426	56.165	0.2793	100.00	0.6	4.321
05/14/15 22:10:00.0	-0.2039	0.0000	50.752	93.600	56.295	56.122	0.2793	100.00	0.6	4.321
05/14/15 22:15:00.0	-0.2039	0.0000	50.886	93.600	56.251	56.035	0.2786	100.00	0.6	4.321
05/14/15 22:20:00.0	-0.2039	0.0000	51.017	93.600	56.208	55.992	0.2783	100.00	0.6	4.321
05/14/15 22:25:00.0	-0.2039	0.0000	50.886	93.600	56.165	55.949	0.2780	100.00	0.6	4.321
05/14/15 22:30:00.0	-0.2039	0.0000	50.709	93.600	56.079	55.906	0.2773	100.00	0.6	4.321
05/14/15 22:35:00.0	-0.2039	0.0000	50.621	93.600	56.035	55.776	0.2770	100.00	0.6	4.321
05/14/15 22:40:00.0	-0.2039	0.0000	50.533	93.700	55.906	55.690	0.2766	100.00	0.6	4.321
05/14/15 22:45:00.0	-0.2039	0.0000	50.533	93.700	55.819	55.602	0.2766	100.00	0.6	4.321
05/14/15 22:50:00.0	-0.2039	0.0000	50.356	93.600	55.733	55.515	0.2759	100.00	0.6	4.321
05/14/15 22:55:00.0	-0.2039	0.0000	50.268	93.700	55.647	55.386	0.2746	100.00	0.6	4.321
05/14/15 23:00:00.0	-0.2039	0.0000	50.135	93.800	55.558	55.299	0.2743	100.00	0.6	4.339
05/14/15 23:05:00.0	-0.2039	0.0000	50.047	93.800	55.429	55.213	0.2739	100.00	0.6	4.321
05/14/15 23:10:00.0	-0.2039	0.0000	50.092	94.000	55.342	55.125	0.2736	100.00	0.6	4.321
05/14/15 23:15:00.0	-0.2039	0.0000	50.092	94.000	55.256	55.038	0.2729	100.00	0.6	4.321
05/14/15 23:20:00.0	-0.2039	0.0000	50.092	94.100	55.213	54.952	0.2726	100.00	0.6	4.321
05/14/15 23:25:00.0	-0.2039	0.0000	50.092	94.100	55.168	54.865	0.2722	100.00	0.6	4.321
05/14/15 23:30:00.0	-0.2039	0.0000	50.180	94.100	55.081	54.820	0.2722	100.00	0.6	4.321
05/14/15 23:35:00.0	-0.2039	0.0000	50.268	94.100	55.081	54.777	0.2719	100.00	0.6	4.321
05/14/15 23:40:00.0	-0.2039	0.0000	50.268	94.100	55.081	54.777	0.2715	100.00	0.6	4.321
05/14/15 23:45:00.0	-0.2039	0.0000	50.356	94.100	55.081	54.820	0.2712	100.00	0.6	4.321
05/14/15 23:50:00.0	-0.2039	0.0000	50.400	94.100	55.125	54.865	0.2708	100.00	0.6	4.321
05/14/15 23:55:00.0	-0.2039	0.0000	50.268	94.100	55.125	54.865	0.2705	100.00	0.6	4.321
05/15/15 00:00:00.0	-0.2039	0.0000	50.092	94.200	55.125	54.820	0.2705	100.00	0.6	4.321
05/15/15 00:05:00.0	-0.2039	0.0000	50.092	94.300	55.081	54.777	0.2701	100.00	0.6	4.321
05/15/15 00:10:00.0	-0.2039	0.0000	50.135	94.300	54.995	54.691	0.2701	100.00	0.6	4.321
05/15/15 00:15:00.0	-0.2039	0.0000	50.047	94.300	54.909	54.648	0.2698	100.00	0.6	4.315
05/15/15 00:20:00.0	-0.2039	0.0000	50.092	94.400	54.909	54.604	0.2698	100.00	0.6	4.321
05/15/15 00:25:00.0	-0.2039	0.0000	50.223	94.600	54.909	54.604	0.2694	100.00	0.6	4.315
05/15/15 00:30:00.0	-0.2039	0.0000	50.311	94.500	54.909	54.604	0.2694	100.00	0.6	4.315
05/15/15 00:35:00.0	-0.2039	0.0000	50.445	94.600	54.909	54.561	0.2691	100.00	0.6	4.315
05/15/15 00:40:00.0	-0.2039	0.0000	50.488	94.500	54.909	54.604	0.2687	100.00	0.6	4.321
05/15/15 00:45:00.0	-0.2039	0.0000	50.488	94.500	54.909	54.604	0.2687	100.00	0.6	4.315
05/15/15 00:50:00.0	-0.2039	0.0000	50.533	94.500	54.909	54.561	0.2684	100.00	0.6	4.315
05/15/15 00:55:00.0	-0.2039	0.0000	50.576	94.400	54.909	54.561	0.2684	100.00	0.6	4.315
05/15/15 01:00:00.0	-0.2039	0.0000	50.533	94.400	54.909	54.604	0.2684	100.00	0.6	4.315
05/15/15 01:05:00.0	-0.2039	0.0000	50.576	94.300	54.909	54.604	0.2680	100.00	0.6	4.315
05/15/15 01:10:00.0	-0.2039	0.0000	50.488	94.300	54.909	54.604	0.2680	100.00	0.6	4.315
05/15/15 01:15:00.0	-0.2039	0.0000	50.400	94.400	54.909	54.561	0.2677	100.00	0.6	4.315
05/15/15 01:20:00.0	-0.2039	0.0000	50.445	94.500	54.865	54.516	0.2677	100.00	0.6	4.315
05/15/15 01:25:00.0	-0.2039	0.0000	50.488	94.400	54.865	54.516	0.2673	100.00	0.6	4.315
05/15/15 01:30:00.0	-0.2039	0.0000	50.445	94.400	54.865	54.516	0.2673	100.00	0.6	4.315
05/15/15 01:35:00.0	-0.2039	0.0000	50.445	94.400	54.909	54.561	0.2670	100.00	0.6	4.315
05/15/15 01:40:00.0	-0.2039	0.0000	50.268	94.400	54.909	54.561	0.2670	100.00	0.6	4.315
05/15/15 01:45:00.0	-0.2039	0.0000	50.268	94.500	54.909	54.516	0.2670	100.00	0.6	4.315
05/15/15 01:50:00.0	-0.2039	0.0000	50.180	94.300	54.865	54.516	0.2666	100.00	0.6	4.315
05/15/15 01:55:00.0	-0.2039	0.0000	50.223	94.600	54.820	54.473	0.2666	100.00	0.6	4.315
05/15/15 02:00:00.0	-0.2039	0.0000	50.223	94.700	54.820	54.430	0.2666	100.00	0.6	4.315
05/15/15 02:05:00.0	-0.2039	0.0000	50.268	94.600	54.777	54.430	0.2664	100.00	0.6	4.315
05/15/15 02:10:00.0	-0.2039	0.0000	50.268	94.700	54.734	54.387	0.2664	100.00	0.6	4.315
05/15/15 02:15:00.0	-0.2039	0.0000	50.356	94.600	54.734	54.343	0.2660	100.00	0.6	4.315
05/15/15 02:20:00.0	-0.2039	0.0000	50.268	94.700	54.691	54.343	0.2660	100.00	0.6	4.315
05/15/15 02:25:00.0	-0.2039	0.0000	50.311	94.500	54.648	54.300	0.2660	100.00	0.6	4.309
05/15/15 02:30:00.0	-0.2039	0.0000	50.223	94.400	54.648	54.255	0.2657	100.00	0.6	4.309
05/15/15 02:35:00.0	-0.2039	0.0000	50.180	94.400	54.648	54.255	0.2657	100.00	0.6	4.309
05/15/15 02:40:00.0	-0.2039	0.0000	50.223	94.500	54.648	54.255	0.2657	100.00	0.6	4.309
05/15/15 02:45:00.0	-0.2039	0.0000	50.268	94.500	54.648	54.255	0.2653	100.00	0.6	4.309
05/15/15 02:50:00.0	-0.2039	0.0000	50.311	94.500	54.648	54.255	0.2653	100.00	0.6	4.309
05/15/15 02:55:00.0	-0.2039	0.0000	50.356	94.500	54.604	54.255	0.2653	100.00	0.6	4.309
05/15/15 03:00:00.0	-0.2039	0.0000	50.400	94.400	54.604	54.255	0.2653	100.00	0.6	4.309
05/15/15 03:05:00.0	-0.2039	0.0000	50.356	94.400	54.648	54.255	0.2650	100.00	0.6	4.309
05/15/15 03:10:00.0	-0.2039	0.0000	50.400	94.400	54.648	54.255	0.2650	100.00	0.6	4.309
05/15/15 03:15:00.0	-0.2039	0.0000	50.311	94.300	54.648	54.255	0.2650	100.00	0.6	4.309
05/15/15 03:20:00.0	-0.2039	0.0000	50.268	94.400	54.648	54.255	0.2646	100.00	0.6	4.309
05/15/15 03:25:00.0	-0.2039	0.0000	50.311	94.400	54.648	54.255	0.2646	100.00	0.6	4.309
05/15/15 03:30:00.0	-0.2039	0.0000	50.356	94.600	54.604	54.255	0.2646	100.00	0.6	4.309
05/15/15 03:35:00.0	-0.2039	0.0000	50.400	94.700	54.604	54.212	0.2646	100.00	0.6	4.309
05/15/15 03:40:00.0	-0.2039	0.0000	50.356	94.700	54.604	54.212	0.2646	100.00	0.6	4.309
05/15/15 03:45:00.0	-0.2039	0.0000	50.356	94.600	54.604	54.212	0.2642	100.00	0.6	4.327
05/15/15 03:50:00.0	-0.2039	0.0000	50.356	94.600	54.604	54.212	0.2642	100.00	0.6	4.309
05/15/15 03:55:00.0	-0.2039	0.0000	50.356	94.600	54.648	54.255	0.2642	100.00	0.6	4.309
05/15/15 04:00:00.0	-0.2039	0.0000	50.400	94.600	54.648	54.255	0.2642	100.00	0.6	4.309
05/15/15 04:05:00.0	-0.2039	0.0000	50.400	94.700	54.648	54.255	0.2642	100.00	0.6	4.309
05/15/15 04:10:00.0	-0.2039	0.0000	50.445	94.700	54.691	54.300	0.2642	100.00	0.6	4.303
05/15/15 04:15:00.0	-0.2039	0.0000	50.311	94.600	54.691	54.300	0.2639	100.00	0.6	4.303
05/15/15 04:20:00.0	-0.2039	0.0000	50.135	94.400	54.691	54.300	0.2639	100.00	0.6	4.309
05/15/15 04:25:00.0	-0.2039	0.0000	50.223	94.700	54.734	54.300	0.2639	100.00	0.6	4.303
05/15/15 04:30:00.0	-0.2039	0.0000	50.311	94.600	54.734	54.343	0.2635	100.00	0.6	4.309
05/15/15 04:35:00.0	-0.2039	0.0000	50.268	94.600	54.734	54.343	0.2639	100.00	0.6	4.303
05/15/15 04:40:00.0	-0.2039	0.0000	50.311	94.600	54.734	54.387	0.2635	100.00	0.6	4.303
05/15/15 04:45:00.0	-0.2039	0.0000	50.356	94.700	54.777	54.387	0.2635	100.00	0.6	4.303
05/15/15 04:50:00.0	-0.2039	0.0000	50.488	94.700	54.820	54.430	0.2635	100.00	0.6	4.303
05/15/15 04:55:00.0	-0.2039	0.0000	50.445	94.700	54.820	54.430	0.2635	100.00	0.6	4.303
05/15/15 05:00:00.0	-0.2039	0.0000	50.445	94.800	54.865	54.473	0.2632	100.00	0.6	4.303
05/15/15 05:05:00.0	-0.2039	0.0000	50.533	94.900	54.865	54.473	0.2632	100.00	0.6	4.303
05/15/15 05:10:00.0	-0.2039	0.0000	50.621	94.900	54.909	54.516	0.2632	100.00	0.6	4.303
05/15/15 05:15:00.0	-0.2039	0.0000	50.664	94.900	54.909	54.516	0.2632	100.00	0.6	4.321
05/15/15 05:20:00.0	-0.2039	0.0000	50.664	94.900	54.909	54.516	0.2632	100.00	0.6	4.303
05/15/15 05:25:00.0	-0.2039	0.0000	50.621	95.000	54.909	54.516	0.2632	100.00	0.6	4.303
05/15/15 05:30:00.0	-0.2039	0.0000	50.533	94.900	54.909	54.561	0.2632	100.00	0.6	4.303
05/15/15 05:35:00.0	-0.2039	0.0000	50.445	94.900	54.909	54.561	0.2632	100.00	0.6	4.303
05/15/15 05:40:00.0	-0.2039	0.0000	50.576	95.000	54.909	54.561	0.2628	100.00	0.6	4.303
05/15/15 05:45:00.0	-0.2039	0.0000	50.621	95.100	54.909	54.561	0.2632	100.00	0.6	4.303
05/15/15 05:50:00.0	-0.2039	0.0000	50.621	95.200	54.909	54.561	0.2628	100.00	0.6	4.303
05/15/15 05:55:00.0	-0.2039	0.0000	50.621	95.100	54.909	54.561	0.2628	100.00	0.6	4.303
05/15/15 06:00:00.0	-0.2039	0.0000	50.621	95.200	54.909	54.561	0.2628	100.00	0.6	4.303
05/15/15 06:05:00.0	-0.2039	0.0000	50.664	95.200	54.909	54.561	0.2628	100.00	4.4	4.303
05/15/15 06:10:00.0	-0.2039	0.0000	50.709	95.200	54.909	54.604	0.2624	100.00	6.9	4.303
05/15/15 06:15:00.0	-0.2039	0.0000	50.797	95.200	54.995	54.604	0.2624	100.00	8.1	4.303
05/15/15 06:20:00.0	-0.2039	0.0000	50.929	95.200	54.995	54.604	0.2624	100.00	10.6	4.303
05/15/15 06:25:00.0	-0.2039	0.0000	51.017	95.200	54.995	54.604	0.2624	100.00	14.4	4.303
05/15/15 06:30:00.0	-0.2039	0.0000	51.105	95.200	55.038	54.648	0.2624	100.00	16.9	4.303
05/15/15 06:35:00.0	-0.2039	0.0000	51.148	95.100	55.038	54.691	0.2624	100.00	20.6	4.303
05/15/15 06:40:00.0	-0.2039	0.0000	51.193	95.000	55.081	54.691	0.2624	100.00	25.6	4.303
05/15/15 06:45:00.0	-0.2039	0.0000	51.237	94.800	55.125	54.777	0.2621	100.00	26.9	4.303
05/15/15 06:50:00.0	-0.2039	0.0000	51.237	94.600	55.168	54.820	0.2621	100.00	29.4	4.303
05/15/15 06:55:00.0	-0.2039	0.0000	51.370	94.400	55.256	54.865	0.2621	100.00	33.1	4.321
05/15/15 07:00:00.0	-0.2039	0.0000	51.501	94.200	55.299	54.952	0.2621	100.00	31.9	4.303
05/15/15 07:05:00.0	-0.2039	0.0000	51.589	94.000	55.342	54.995	0.2621	100.00	30.6	4.303
05/15/15 07:10:00.0	-0.2039	0.0000	51.678	93.800	55.386	55.038	0.2621	100.00	35.6	4.303
05/15/15 07:15:00.0	-0.2039	0.0000	51.809	93.700	55.472	55.125	0.2618	100.00	36.9	4.303
05/15/15 07:20:00.0	-0.2039	0.0000	51.852	93.600	55.558	55.168	0.2618	100.00	43.1	4.303
05/15/15 07:25:00.0	-0.2039	0.0000	52.029	93.400	55.602	55.256	0.2618	100.00	49.4	4.303
05/15/15 07:30:00.0	-0.2039	0.0000	52.291	93.000	55.690	55.299	0.2618	100.00	48.1	4.309
05/15/15 07:35:00.0	-0.2039	0.0000	52.423	92.900	55.776	55.386	0.2618	100.00	50.6	4.309
05/15/15 07:40:00.0	-0.2039	0.0000	52.554	92.700	55.819	55.472	0.2618	100.00	50.6	4.309
05/15/15 07:45:00.0	-0.2039	0.0000	52.729	92.500	55.906	55.558	0.2618	100.00	60.6	4.315
05/15/15 07:50:00.0	-0.2039	0.0000	52.860	92.400	55.992	55.647	0.2618	100.00	60.6	4.321
05/15/15 07:55:00.0	-0.2039	0.0000	53.035	92.200	56.122	55.776	0.2618	100.00	64.4	4.321
05/15/15 08:00:00.0	-0.2039	0.0000	53.166	91.800	56.208	55.863	0.2618	100.00	71.9	4.321
05/15/15 08:05:00.0	-0.2039	0.0000	53.427	91.700	56.295	55.992	0.2618	100.00	74.4	4.327
05/15/15 08:10:00.0	-0.2039	0.0000	53.515	90.900	56.426	56.079	0.2618	100.00	79.4	4.333
05/15/15 08:15:00.0	-0.2039	0.0000	53.690	90.600	56.556	56.208	0.2618	100.00	86.9	4.333
05/15/15 08:20:00.0	-0.2039	0.0000	53.865	90.000	56.642	56.340	0.2618	100.00	89.4	4.339
05/15/15 08:25:00.0	-0.2039	0.0000	54.255	90.000	56.815	56.469	0.2618	100.00	90.6	4.339
05/15/15 08:30:00.0	-0.2039	0.0000	54.212	89.100	56.901	56.599	0.2618	100.00	96.9	4.345
05/15/15 08:35:00.0	-0.2039	0.0000	54.430	88.800	57.031	56.728	0.2618	100.00	101.9	4.351
05/15/15 08:40:00.0	-0.2039	0.0000	54.648	88.600	57.160	56.858	0.2618	100.00	100.6	4.357
05/15/15 08:45:00.0	-0.2039	0.0000	54.648	87.700	57.290	56.988	0.2618	100.00	104.4	4.345
05/15/15 08:50:00.0	-0.2039	0.0000	54.909	87.800	57.420	57.117	0.2618	100.00	104.4	4.339
05/15/15 08:55:00.0	-0.2039	0.0000	54.995	87.200	57.506	57.247	0.2618	100.00	108.1	4.345
