"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Wetness, % (LGR S/N: 10374971, SEN S/N: 10314897)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
7133,2014-05-20 08:46:44,9.4,17.153,17.582,0.1547,57.06,-0.1988,0.0000,16.534,73.000,11.7,4.315
7134,2014-05-20 08:51:44,13.1,17.153,17.582,0.1547,40.00,-0.1988,0.0000,16.534,73.000,11.7,4.315
7135,2014-05-20 08:56:44,33.1,17.153,17.605,0.1547,31.18,-0.1988,0.0000,16.749,72.400,11.8,4.321
7136,2014-05-20 09:01:44,28.1,17.177,17.605,0.1551,35.29,-0.1988,0.0000,16.939,70.900,11.6,4.321
7137,2014-05-20 09:06:44,11.9,17.177,17.605,0.1547,31.18,-0.1988,0.0000,17.272,68.500,11.4,4.321
7138,2014-05-20 09:11:44,8.1,17.201,17.605,0.1547,37.65,-0.1988,0.0000,16.963,68.600,11.2,4.321
7139,2014-05-20 09:16:44,26.9,17.201,17.605,0.1547,35.88,-0.1988,0.0000,16.725,69.500,11.1,4.321
7140,2014-05-20 09:21:44,10.6,17.201,17.605,0.1547,34.71,-0.1988,0.0000,16.820,69.000,11.1,4.321
7141,2014-05-20 09:26:44,9.4,17.201,17.605,0.1547,32.35,-0.1988,0.0000,17.106,67.800,11.1,4.315
7142,2014-05-20 09:31:44,8.1,17.201,17.605,0.1547,32.35,-0.1988,0.0000,17.130,67.700,11.1,4.315
7143,2014-05-20 09:36:44,19.4,17.201,17.605,0.1547,31.76,-0.1988,0.0000,17.011,67.000,10.9,4.315
7144,2014-05-20 09:41:44,9.4,17.177,17.605,0.1547,29.41,-0.1988,0.0000,17.058,66.900,10.9,4.315
7145,2014-05-20 09:46:44,33.1,17.177,17.605,0.1547,27.06,-0.1988,0.0000,17.320,66.500,11.0,4.321
7146,2014-05-20 09:51:44,10.6,17.177,17.605,0.1547,23.53,-0.1988,0.0000,17.653,64.800,11.0,4.333
7147,2014-05-20 09:56:44,11.9,17.177,17.605,0.1547,24.12,-0.1988,0.0000,17.653,64.800,11.0,4.333
7148,2014-05-20 10:01:44,16.9,17.201,17.605,0.1547,24.71,-0.1988,0.0000,17.867,64.400,11.1,4.327
7149,2014-05-20 10:06:44,10.6,17.201,17.605,0.1547,21.18,-0.1988,0.0000,18.081,62.900,10.9,4.321
7150,2014-05-20 10:11:44,15.6,17.225,17.605,0.1547,20.59,-0.1988,0.0000,18.152,61.200,10.6,4.321
7151,2014-05-20 10:16:44,14.4,17.225,17.605,0.1547,19.41,-0.1988,0.0000,18.176,61.300,10.6,4.327
7152,2014-05-20 10:21:44,14.4,17.249,17.629,0.1547,21.18,-0.1988,0.0000,17.867,61.200,10.3,4.321
7153,2014-05-20 10:26:44,36.9,17.249,17.629,0.1547,17.65,-0.1988,0.0000,18.247,61.200,10.7,4.333
7154,2014-05-20 10:31:44,13.1,17.272,17.629,0.1547,19.41,-0.1988,0.0000,18.366,59.500,10.4,4.321
7155,2014-05-20 10:36:44,40.6,17.296,17.629,0.1547,18.82,-0.1988,0.0000,18.224,60.400,10.4,4.321
7156,2014-05-20 10:41:44,31.9,17.296,17.653,0.1547,17.65,-0.1988,0.0000,18.628,59.100,10.5,4.321
7157,2014-05-20 10:46:44,30.6,17.320,17.653,0.1547,17.06,-0.1988,0.0000,18.961,58.600,10.7,4.339
7158,2014-05-20 10:51:44,29.4,17.344,17.653,0.1547,17.65,-0.1988,0.0000,18.866,58.300,10.5,4.327
7159,2014-05-20 10:56:44,29.4,17.368,17.677,0.1547,16.47,-0.1988,0.0000,18.889,58.200,10.5,4.321
7160,2014-05-20 11:01:44,29.4,17.368,17.677,0.1547,14.12,-0.1988,0.0000,19.175,56.300,10.3,4.339
7161,2014-05-20 11:06:44,31.9,17.391,17.677,0.1547,13.53,-0.1988,0.0000,19.365,56.700,10.6,4.333
7162,2014-05-20 11:11:44,29.4,17.439,17.701,0.1547,12.35,-0.1988,0.0000,19.888,54.200,10.4,4.339
7163,2014-05-20 11:16:44,25.6,17.463,17.724,0.1547,10.59,-0.1988,0.0000,20.365,52.400,10.3,4.327
7164,2014-05-20 11:21:44,29.4,17.486,17.724,0.1547,11.76,-0.1988,0.0000,19.865,53.200,10.1,4.321
7165,2014-05-20 11:26:44,28.1,17.510,17.748,0.1547,8.82,-0.1988,0.0000,19.865,51.600,9.6,4.321
7166,2014-05-20 11:31:44,28.1,17.534,17.772,0.1547,7.65,-0.1988,0.0000,20.055,49.700,9.2,4.321
7167,2014-05-20 11:36:44,29.4,17.558,17.772,0.1547,6.47,-0.1988,0.0000,20.484,50.200,9.8,4.339
7168,2014-05-20 11:41:44,31.9,17.605,17.796,0.1547,7.06,-0.1988,0.0000,20.460,47.900,9.1,4.327
7169,2014-05-20 11:46:44,29.4,17.605,17.819,0.1551,5.88,-0.1988,0.0000,20.317,48.200,9.0,4.321
7170,2014-05-20 11:51:44,30.6,17.629,17.819,0.1547,5.29,-0.1988,0.0000,20.365,47.900,9.0,4.321
7171,2014-05-20 11:56:44,31.9,17.653,17.843,0.1547,5.88,-0.1988,0.0000,20.531,47.300,8.9,4.327
7172,2014-05-20 12:01:44,33.1,17.677,17.843,0.1547,5.88,-0.1988,0.0000,20.603,48.300,9.3,4.333
7173,2014-05-20 12:06:44,30.6,17.701,17.867,0.1547,4.71,-0.1988,0.0000,20.674,46.700,8.9,4.321
7174,2014-05-20 12:11:44,31.9,17.724,17.891,0.1547,4.71,-0.1988,0.0000,20.531,46.500,8.7,4.321
7175,2014-05-20 12:16:44,33.1,17.748,17.891,0.1547,4.12,-0.1988,0.0000,20.698,46.500,8.8,4.321
7176,2014-05-20 12:21:44,30.6,17.772,17.915,0.1547,5.29,-0.1988,0.0000,20.936,45.800,8.8,4.333
7177,2014-05-20 12:26:44,30.6,17.796,17.938,0.1547,5.88,-0.1988,0.0000,20.936,47.300,9.3,4.321
7178,2014-05-20 12:31:44,39.4,17.819,17.962,0.1547,5.29,-0.1988,0.0000,21.294,46.500,9.4,4.321
7179,2014-05-20 12:36:44,34.4,17.843,17.962,0.1547,5.29,-0.1988,0.0000,21.103,47.000,9.4,4.321
7180,2014-05-20 12:41:44,34.4,17.867,17.986,0.1547,7.06,-0.1988,0.0000,20.913,48.300,9.6,4.339
7181,2014-05-20 12:46:44,38.1,17.915,18.010,0.1547,7.06,-0.1988,0.0000,20.412,49.500,9.5,4.333
7182,2014-05-20 12:51:44,34.4,17.938,18.010,0.1547,5.88,-0.1988,0.0000,21.056,48.600,9.8,4.321
7183,2014-05-20 12:56:44,35.6,17.962,18.033,0.1547,7.06,-0.1988,0.0000,21.151,48.900,10.0,4.321
7184,2014-05-20 13:01:44,35.6,18.010,18.057,0.1551,7.06,-0.1988,0.0000,21.390,47.800,9.9,4.321
7185,2014-05-20 13:06:44,33.1,18.033,18.081,0.1551,10.59,-0.1988,0.0000,20.817,50.300,10.1,4.327
7186,2014-05-20 13:11:44,40.6,18.081,18.105,0.1547,10.59,-0.1988,0.0000,20.603,51.700,10.3,4.321
7187,2014-05-20 13:16:44,35.6,18.129,18.129,0.1547,11.18,-0.1988,0.0000,20.984,51.800,10.7,4.321
7188,2014-05-20 13:21:44,35.6,18.152,18.152,0.1547,12.35,-0.1988,0.0000,20.412,53.100,10.6,4.321
7189,2014-05-20 13:26:44,38.1,18.200,18.176,0.1547,10.00,-0.1988,0.0000,20.698,52.800,10.7,4.339
7190,2014-05-20 13:31:44,46.9,18.247,18.200,0.1547,9.41,-0.1988,0.0000,21.223,50.500,10.6,4.327
7191,2014-05-20 13:36:44,38.1,18.295,18.247,0.1547,7.65,-0.1988,0.0000,20.412,52.300,10.3,4.321
7192,2014-05-20 13:41:44,31.9,18.366,18.271,0.1551,7.65,-0.1988,0.0000,20.627,52.200,10.5,4.321
7193,2014-05-20 13:46:44,31.9,18.414,18.295,0.1551,8.82,-0.1988,0.0000,20.841,50.900,10.3,4.333
7194,2014-05-20 13:51:44,38.1,18.461,18.343,0.1551,9.41,-0.1988,0.0000,20.412,51.500,10.1,4.339
7195,2014-05-20 13:56:44,33.1,18.485,18.366,0.1547,9.41,-0.1988,0.0000,20.817,50.600,10.2,4.333
7196,2014-05-20 14:01:44,38.1,18.509,18.414,0.1547,8.82,-0.1988,0.0000,20.627,51.400,10.3,4.321
7197,2014-05-20 14:06:44,34.4,18.533,18.438,0.1547,8.82,-0.1988,0.0000,20.841,50.500,10.2,4.321
7198,2014-05-20 14:11:44,33.1,18.557,18.461,0.1547,10.00,-0.1988,0.0000,20.436,51.200,10.0,4.321
7199,2014-05-20 14:16:44,38.1,18.604,18.485,0.1547,8.82,-0.1988,0.0000,20.317,52.100,10.2,4.333
7200,2014-05-20 14:21:44,51.9,18.652,18.509,0.1551,7.06,-0.1988,0.0000,20.627,49.800,9.8,4.321
7201,2014-05-20 14:26:44,45.6,18.723,18.557,0.1551,6.47,-0.1988,0.0000,20.507,48.500,9.3,4.321
7202,2014-05-20 14:31:44,34.4,18.771,18.580,0.1551,7.65,-0.1988,0.0000,20.293,49.900,9.5,4.321
7203,2014-05-20 14:36:44,36.9,18.794,18.604,0.1551,7.06,-0.1988,0.0000,20.531,49.800,9.7,4.339
7204,2014-05-20 14:41:44,29.4,18.794,18.652,0.1551,6.47,-0.1988,0.0000,20.746,49.100,9.7,4.333
7205,2014-05-20 14:46:44,36.9,18.794,18.675,0.1551,5.88,-0.1988,0.0000,20.865,48.000,9.5,4.321
7206,2014-05-20 14:51:44,38.1,18.842,18.675,0.1551,5.88,-0.1988,0.0000,20.531,47.800,9.1,4.321
7207,2014-05-20 14:56:44,40.6,18.937,18.723,0.1551,5.88,-0.1988,0.0000,20.960,47.500,9.4,4.321
7208,2014-05-20 15:01:44,34.4,19.008,18.747,0.1547,6.47,-0.1988,0.0000,20.817,48.000,9.4,4.333
7209,2014-05-20 15:06:44,35.6,19.056,18.794,0.1547,8.24,-0.1988,0.0000,20.722,50.000,9.9,4.321
7210,2014-05-20 15:11:44,40.6,19.080,18.818,0.1551,5.88,-0.1988,0.0000,21.103,47.300,9.5,4.321
7211,2014-05-20 15:16:44,35.6,19.080,18.866,0.1551,5.88,-0.1988,0.0000,20.817,47.200,9.2,4.321
7212,2014-05-20 15:21:44,49.4,19.103,18.889,0.1551,4.71,-0.1988,0.0000,20.770,46.600,8.9,4.345
7213,2014-05-20 15:26:44,38.1,19.127,18.913,0.1551,5.88,-0.1988,0.0000,20.698,47.500,9.2,4.333
7214,2014-05-20 15:31:44,45.6,19.127,18.937,0.1547,5.88,-0.1988,0.0000,20.507,47.700,9.0,4.321
7215,2014-05-20 15:36:44,40.6,19.127,18.937,0.1547,7.06,-0.1988,0.0000,20.341,49.200,9.4,4.321
7216,2014-05-20 15:41:44,35.6,19.175,18.961,0.1551,6.47,-0.1988,0.0000,20.770,48.700,9.6,4.321
7217,2014-05-20 15:46:44,53.1,19.246,18.985,0.1551,5.29,-0.1988,0.0000,20.889,46.900,9.1,4.327
7218,2014-05-20 15:51:44,43.1,19.270,19.008,0.1551,5.88,-0.1988,0.0000,20.412,47.900,9.0,4.333
7219,2014-05-20 15:56:44,33.1,19.294,19.056,0.1551,5.88,-0.1988,0.0000,20.365,47.300,8.8,4.321
7220,2014-05-20 16:01:44,36.9,19.318,19.080,0.1547,5.88,-0.1988,0.0000,20.793,48.100,9.4,4.321
7221,2014-05-20 16:06:44,34.4,19.365,19.103,0.1551,5.29,-0.1988,0.0000,20.793,46.900,9.1,4.321
7222,2014-05-20 16:11:44,51.9,19.365,19.127,0.1551,4.71,-0.1988,0.0000,20.650,47.300,9.1,4.333
7223,2014-05-20 16:16:44,59.4,19.389,19.151,0.1547,4.12,-0.1988,0.0000,20.913,46.500,9.0,4.321
7224,2014-05-20 16:21:44,33.1,19.460,19.175,0.1547,5.88,-0.1988,0.0000,20.603,46.800,8.9,4.321
7225,2014-05-20 16:26:44,48.1,19.579,19.199,0.1551,6.47,-0.1988,0.0000,19.888,48.600,8.8,4.327
7226,2014-05-20 16:31:44,126.9,19.651,19.246,0.1547,7.06,-0.1988,0.0000,20.126,49.600,9.3,4.339
7227,2014-05-20 16:36:44,56.9,19.770,19.294,0.1551,5.29,-0.1988,0.0000,20.436,47.900,9.0,4.327
7228,2014-05-20 16:41:44,49.4,19.984,19.365,0.1551,5.88,-0.1988,0.0000,20.341,48.500,9.1,4.321
7229,2014-05-20 16:46:44,55.6,20.246,19.436,0.1551,4.71,-0.1988,0.0000,20.698,47.100,9.0,4.321
7230,2014-05-20 16:51:44,100.6,20.412,19.532,0.1551,4.12,-0.1988,0.0000,21.199,46.600,9.3,4.321
7231,2014-05-20 16:56:44,46.9,20.555,19.627,0.1551,5.29,-0.1988,0.0000,20.793,47.300,9.2,4.333
7232,2014-05-20 17:01:44,55.6,20.650,19.722,0.1558,4.71,-0.1988,0.0000,21.056,46.800,9.3,4.327
7233,2014-05-20 17:06:44,46.9,20.770,19.817,0.1551,4.12,-0.1988,0.0000,20.698,46.000,8.7,4.321
7234,2014-05-20 17:11:44,100.6,20.865,19.912,0.1551,4.12,-0.1988,0.0000,20.484,46.200,8.6,4.321
7235,2014-05-20 17:16:44,258.1,20.913,19.984,0.1558,2.94,-0.1988,0.0000,21.437,43.400,8.5,4.321
7236,2014-05-20 17:21:44,44.4,20.960,20.055,0.1558,3.53,-0.1988,0.0000,20.793,44.300,8.2,4.345
7237,2014-05-20 17:26:44,56.9,20.960,20.126,0.1558,5.29,-0.1988,0.0000,20.031,46.100,8.1,4.333
7238,2014-05-20 17:31:44,51.9,20.913,20.174,0.1558,3.53,-0.1988,0.0000,20.603,45.400,8.4,4.327
7239,2014-05-20 17:36:44,19.4,20.841,20.222,0.1551,4.12,-0.1988,0.0000,20.079,45.400,7.9,4.321
7240,2014-05-20 17:41:44,48.1,20.770,20.222,0.1551,4.71,-0.1988,0.0000,19.865,46.400,8.1,4.321
7241,2014-05-20 17:46:44,13.1,20.674,20.222,0.1551,5.29,-0.1988,0.0000,19.579,46.500,7.8,4.321
7242,2014-05-20 17:51:44,8.1,20.579,20.222,0.1551,5.29,-0.1988,0.0000,19.389,46.800,7.7,4.321
7243,2014-05-20 17:56:44,8.1,20.484,20.198,0.1551,5.29,-0.1988,0.0000,19.341,46.800,7.7,4.321
7244,2014-05-20 18:01:44,6.9,20.388,20.174,0.1551,7.06,-0.1988,0.0000,19.222,47.900,7.9,4.321
7245,2014-05-20 18:06:44,8.1,20.293,20.150,0.1551,7.06,-0.1988,0.0000,19.222,48.400,8.1,4.321
7246,2014-05-20 18:11:44,14.4,20.198,20.103,0.1551,7.65,-0.1988,0.0000,19.318,49.300,8.4,4.321
7247,2014-05-20 18:16:44,23.1,20.126,20.055,0.1551,7.06,-0.1988,0.0000,19.651,48.800,8.6,4.321
7248,2014-05-20 18:21:44,14.4,20.055,20.031,0.1547,9.41,-0.1988,0.0000,19.603,50.000,8.9,4.321
7249,2014-05-20 18:26:44,16.9,20.007,19.984,0.1547,10.59,-0.1988,0.0000,19.389,52.000,9.3,4.321
7250,2014-05-20 18:31:44,11.9,19.936,19.936,0.1551,12.35,-0.1988,0.0000,19.246,53.000,9.4,4.321
7251,2014-05-20 18:36:44,15.6,19.888,19.912,0.1551,10.59,-0.1988,0.0000,19.698,52.100,9.6,4.339
7252,2014-05-20 18:41:44,26.9,19.841,19.888,0.1551,12.35,-0.1988,0.0000,19.341,53.000,9.5,4.327
7253,2014-05-20 18:46:44,26.9,19.793,19.841,0.1547,11.76,-0.1988,0.0000,19.460,53.400,9.8,4.321
7254,2014-05-20 18:51:44,5.6,19.770,19.817,0.1551,12.35,-0.1988,0.0000,19.484,52.900,9.6,4.321
7255,2014-05-20 18:56:44,4.4,19.722,19.793,0.1551,14.12,-0.1988,0.0000,19.032,54.400,9.6,4.321
7256,2014-05-20 19:01:44,5.6,19.674,19.746,0.1551,14.71,-0.1988,0.0000,18.771,54.900,9.5,4.321
7257,2014-05-20 19:06:44,3.1,19.627,19.722,0.1547,15.29,-0.1988,0.0000,18.675,55.800,9.7,4.321
7258,2014-05-20 19:11:44,1.9,19.579,19.698,0.1551,17.06,-0.1988,0.0000,18.509,57.200,9.9,4.321
7259,2014-05-20 19:16:44,1.9,19.532,19.674,0.1547,18.24,-0.1988,0.0000,18.271,57.900,9.9,4.321
7260,2014-05-20 19:21:44,1.9,19.484,19.627,0.1547,17.06,-0.1988,0.0000,18.176,57.700,9.7,4.321
7261,2014-05-20 19:26:44,0.6,19.413,19.603,0.1547,18.82,-0.1988,0.0000,17.962,58.700,9.8,4.321
7262,2014-05-20 19:31:44,3.1,19.365,19.579,0.1547,18.82,-0.1988,0.0000,17.938,59.400,9.9,4.321
7263,2014-05-20 19:36:44,0.6,19.318,19.532,0.1547,19.41,-0.1988,0.0000,17.915,59.200,9.9,4.321
7264,2014-05-20 19:41:44,0.6,19.270,19.508,0.1547,20.00,-0.1988,0.0000,17.796,59.600,9.8,4.321
7265,2014-05-20 19:46:44,0.6,19.222,19.460,0.1547,21.18,-0.1988,0.0000,17.748,60.500,10.0,4.315
7266,2014-05-20 19:51:44,0.6,19.175,19.436,0.1547,22.35,-0.1988,0.0000,17.772,60.900,10.1,4.315
7267,2014-05-20 19:56:44,0.6,19.127,19.413,0.1547,22.35,-0.1988,0.0000,17.653,61.300,10.1,4.315
7268,2014-05-20 20:01:44,0.6,19.103,19.365,0.1547,23.53,-0.1988,0.0000,17.605,61.600,10.2,4.315
7269,2014-05-20 20:06:44,0.6,19.056,19.341,0.1547,25.29,-0.1988,0.0000,17.534,62.200,10.2,4.315
7270,2014-05-20 20:11:44,0.6,19.008,19.318,0.1547,26.47,-0.1988,0.0000,17.415,62.900,10.3,4.315
7271,2014-05-20 20:16:44,0.6,18.985,19.270,0.1542,27.65,-0.1988,0.0000,17.272,63.400,10.3,4.315
7272,2014-05-20 20:21:44,0.6,18.937,19.246,0.1547,28.82,-0.1988,0.0000,17.201,64.200,10.4,4.309
7273,2014-05-20 20:26:44,0.6,18.913,19.222,0.1547,29.41,-0.1988,0.0000,17.225,64.700,10.5,4.309
7274,2014-05-20 20:31:44,0.6,18.866,19.199,0.1542,29.41,-0.1988,0.0000,17.201,64.600,10.5,4.309
7275,2014-05-20 20:36:44,0.6,18.842,19.175,0.1547,31.18,-0.1988,0.0000,17.201,65.200,10.6,4.309
7276,2014-05-20 20:41:44,0.6,18.794,19.127,0.1542,33.53,-0.1988,0.0000,17.153,65.900,10.7,4.309
7277,2014-05-20 20:46:44,0.6,18.771,19.103,0.1542,35.88,-0.1988,0.0000,17.082,66.500,10.8,4.309
7278,2014-05-20 20:51:44,0.6,18.723,19.080,0.1547,40.00,-0.1988,0.0000,16.987,67.200,10.9,4.309
7279,2014-05-20 20:56:44,0.6,18.699,19.056,0.1542,40.00,-0.1988,0.0000,16.939,67.700,10.9,4.309
7280,2014-05-20 21:01:44,0.6,18.652,19.032,0.1542,40.59,-0.1988,0.0000,16.844,68.100,10.9,4.309
7281,2014-05-20 21:06:44,0.6,18.628,19.008,0.1547,42.35,-0.1988,0.0000,16.701,68.700,10.9,4.309
7282,2014-05-20 21:11:44,0.6,18.604,18.961,0.1542,44.71,-0.1988,0.0000,16.654,68.900,10.9,4.309
7283,2014-05-20 21:16:44,0.6,18.557,18.961,0.1542,45.29,-0.1988,0.0000,16.606,69.100,10.9,4.309
7284,2014-05-20 21:21:44,0.6,18.533,18.913,0.1542,47.65,-0.1988,0.0000,16.487,69.600,10.9,4.309
7285,2014-05-20 21:26:44,0.6,18.509,18.889,0.1547,47.06,-0.1988,0.0000,16.511,69.800,11.0,4.315
7286,2014-05-20 21:31:44,0.6,18.485,18.866,0.1547,49.41,-0.1988,0.0000,16.511,70.100,11.1,4.303
7287,2014-05-20 21:36:44,0.6,18.461,18.842,0.1542,53.53,-0.1988,0.0000,16.534,70.600,11.2,4.303
7288,2014-05-20 21:41:44,0.6,18.438,18.818,0.1542,56.47,-0.1988,0.0000,16.511,70.800,11.2,4.309
7289,2014-05-20 21:46:44,0.6,18.390,18.794,0.1547,54.12,-0.1988,0.0000,16.487,71.000,11.2,4.303
7290,2014-05-20 21:51:44,0.6,18.366,18.771,0.1547,55.88,-0.1988,0.0000,16.487,71.100,11.3,4.303
7291,2014-05-20 21:56:44,0.6,18.366,18.747,0.1542,58.24,-0.1988,0.0000,16.463,71.300,11.3,4.303
7292,2014-05-20 22:01:44,0.6,18.319,18.723,0.1547,58.24,-0.1988,0.0000,16.415,71.500,11.3,4.303
7293,2014-05-20 22:06:44,0.6,18.319,18.699,0.1542,58.24,-0.1988,0.0000,16.392,71.600,11.3,4.303
7294,2014-05-20 22:11:44,0.6,18.271,18.699,0.1542,59.41,-0.1988,0.0000,16.296,71.700,11.2,4.303
7295,2014-05-20 22:16:44,0.6,18.271,18.675,0.1547,58.82,-0.1988,0.0000,16.225,71.800,11.1,4.303
7296,2014-05-20 22:21:44,0.6,18.224,18.652,0.1547,60.00,-0.1988,0.0000,16.153,72.000,11.1,4.303
7297,2014-05-20 22:26:44,0.6,18.200,18.628,0.1542,60.59,-0.1988,0.0000,16.153,72.300,11.2,4.303
7298,2014-05-20 22:31:44,0.6,18.176,18.604,0.1547,62.35,-0.1988,0.0000,16.153,72.300,11.2,4.303
7299,2014-05-20 22:36:44,0.6,18.152,18.580,0.1547,65.29,-0.1988,0.0000,16.034,72.500,11.1,4.303
7300,2014-05-20 22:41:44,0.6,18.129,18.580,0.1547,65.29,-0.1988,0.0000,15.963,72.900,11.1,4.303
7301,2014-05-20 22:46:44,0.6,18.105,18.557,0.1542,70.59,-0.1988,0.0000,15.796,73.300,11.0,4.303
7302,2014-05-20 22:51:44,0.6,18.081,18.533,0.1542,72.35,-0.1988,0.0000,15.819,73.900,11.2,4.303
7303,2014-05-20 22:56:44,0.6,18.081,18.509,0.1547,68.82,-0.1988,0.0000,15.819,73.700,11.1,4.303
7304,2014-05-20 23:01:44,0.6,18.033,18.485,0.1542,73.53,-0.1988,0.0000,15.819,73.700,11.1,4.303
7305,2014-05-20 23:06:44,0.6,18.033,18.461,0.1542,74.71,-0.1988,0.0000,15.748,73.900,11.1,4.303
7306,2014-05-20 23:11:44,0.6,17.986,18.461,0.1542,74.12,-0.1988,0.0000,15.605,74.000,11.0,4.303
7307,2014-05-20 23:16:44,0.6,17.962,18.438,0.1547,71.76,-0.1988,0.0000,15.533,74.400,11.0,4.303
7308,2014-05-20 23:21:44,0.6,17.938,18.414,0.1547,71.76,-0.1988,0.0000,15.509,74.300,11.0,4.303
7309,2014-05-20 23:26:44,0.6,17.915,18.390,0.1542,72.35,-0.1988,0.0000,15.485,74.400,11.0,4.303
7310,2014-05-20 23:31:44,0.6,17.891,18.366,0.1542,73.53,-0.1988,0.0000,15.461,74.400,10.9,4.303
7311,2014-05-20 23:36:44,0.6,17.867,18.343,0.1542,78.82,-0.1988,0.0000,15.438,74.600,11.0,4.303
7312,2014-05-20 23:41:44,0.6,17.843,18.319,0.1542,70.59,-0.1988,0.0000,15.509,74.500,11.0,4.303
7313,2014-05-20 23:46:44,0.6,17.819,18.319,0.1542,71.76,-0.1988,0.0000,15.533,74.500,11.0,4.303
7314,2014-05-20 23:51:44,0.6,17.796,18.295,0.1542,71.76,-0.1988,0.0000,15.605,74.400,11.1,4.303
7315,2014-05-20 23:56:44,0.6,17.772,18.271,0.1542,72.35,-0.1988,0.0000,15.581,74.200,11.0,4.303
7316,2014-05-21 00:01:44,0.6,17.772,18.247,0.1542,75.88,-0.1988,0.0000,15.557,74.400,11.0,4.303
7317,2014-05-21 00:06:44,0.6,17.748,18.224,0.1542,75.29,-0.1988,0.0000,15.509,74.500,11.0,4.297
7318,2014-05-21 00:11:44,0.6,17.724,18.224,0.1542,75.88,-0.1988,0.0000,15.461,74.600,11.0,4.297
7319,2014-05-21 00:16:44,0.6,17.701,18.200,0.1542,80.59,-0.1988,0.0000,15.318,75.100,10.9,4.303
7320,2014-05-21 00:21:44,0.6,17.701,18.176,0.1542,79.41,-0.1988,0.0000,15.199,75.100,10.8,4.297
7321,2014-05-21 00:26:44,0.6,17.653,18.152,0.1542,82.35,-0.1988,0.0000,15.103,75.500,10.8,4.297
7322,2014-05-21 00:31:44,0.6,17.653,18.152,0.1547,81.18,-0.1988,0.0000,15.031,75.600,10.8,4.297
7323,2014-05-21 00:36:44,0.6,17.629,18.129,0.1542,82.94,-0.1988,0.0000,14.960,75.900,10.8,4.297
7324,2014-05-21 00:41:44,0.6,17.605,18.105,0.1542,84.12,-0.1988,0.0000,14.888,76.100,10.7,4.297
7325,2014-05-21 00:46:44,0.6,17.582,18.105,0.1542,84.71,-0.1988,0.0000,14.816,76.400,10.7,4.297
7326,2014-05-21 00:51:44,0.6,17.558,18.081,0.1542,84.12,-0.1988,0.0000,14.840,76.800,10.8,4.297
7327,2014-05-21 00:56:44,0.6,17.534,18.057,0.1542,85.29,-0.1988,0.0000,14.768,76.500,10.7,4.297
7328,2014-05-21 01:01:44,0.6,17.510,18.033,0.1542,86.47,-0.1988,0.0000,14.721,76.800,10.7,4.297
7329,2014-05-21 01:06:44,0.6,17.486,18.010,0.1542,86.47,-0.1988,0.0000,14.649,77.100,10.7,4.297
7330,2014-05-21 01:11:44,0.6,17.463,17.986,0.1542,87.65,-0.1988,0.0000,14.625,77.300,10.7,4.297
7331,2014-05-21 01:16:44,0.6,17.439,17.986,0.1542,88.24,-0.1988,0.0000,14.601,77.400,10.7,4.297
7332,2014-05-21 01:21:44,0.6,17.415,17.962,0.1542,88.82,-0.1988,0.0000,14.553,77.600,10.7,4.297
7333,2014-05-21 01:26:44,0.6,17.391,17.938,0.1542,88.24,-0.1988,0.0000,14.529,77.700,10.7,4.297
7334,2014-05-21 01:31:44,0.6,17.368,17.915,0.1542,87.65,-0.1988,0.0000,14.553,77.700,10.7,4.297
7335,2014-05-21 01:36:44,0.6,17.344,17.891,0.1542,88.82,-0.1988,0.0000,14.433,77.600,10.6,4.297
7336,2014-05-21 01:41:44,0.6,17.320,17.891,0.1542,87.65,-0.1988,0.0000,14.361,77.600,10.5,4.297
7337,2014-05-21 01:46:44,0.6,17.296,17.867,0.1542,88.82,-0.1988,0.0000,14.266,77.800,10.5,4.297
7338,2014-05-21 01:51:44,0.6,17.272,17.843,0.1542,88.82,-0.1988,0.0000,14.266,78.000,10.5,4.297
7339,2014-05-21 01:56:44,0.6,17.249,17.819,0.1542,90.00,-0.1988,0.0000,14.290,78.300,10.6,4.297
7340,2014-05-21 02:01:44,0.6,17.225,17.796,0.1542,88.24,-0.1988,0.0000,14.314,78.100,10.6,4.297
7341,2014-05-21 02:06:44,0.6,17.201,17.796,0.1542,89.41,-0.1988,0.0000,14.290,78.100,10.5,4.297
7342,2014-05-21 02:11:44,0.6,17.201,17.772,0.1542,89.41,-0.1988,0.0000,14.290,78.100,10.5,4.297
7343,2014-05-21 02:16:44,0.6,17.177,17.748,0.1542,88.82,-0.1988,0.0000,14.194,78.000,10.4,4.297
7344,2014-05-21 02:21:44,0.6,17.153,17.724,0.1542,91.76,-0.1988,0.0000,14.170,78.500,10.5,4.297
