"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
232,2014-03-15 09:41:44,33.1,13.786,13.882,0.2490,-0.1988,0.0000,17.106,75.800,12.8,4.333
233,2014-03-15 09:46:44,33.1,13.834,13.906,0.2490,-0.1988,0.0000,16.987,75.000,12.5,4.321
234,2014-03-15 09:51:44,33.1,13.882,13.930,0.2490,-0.1988,0.0000,17.011,74.700,12.5,4.321
235,2014-03-15 09:56:44,34.4,13.930,13.954,0.2490,-0.1988,0.0000,17.201,74.200,12.6,4.333
236,2014-03-15 10:01:44,34.4,13.978,13.978,0.2490,-0.1988,0.0000,17.486,72.400,12.5,4.345
237,2014-03-15 10:06:44,35.6,14.026,14.002,0.2490,-0.1988,0.0000,17.938,70.000,12.4,4.333
238,2014-03-15 10:11:44,35.6,14.074,14.050,0.2490,-0.1988,0.0000,18.081,67.600,12.0,4.321
239,2014-03-15 10:16:44,35.6,14.122,14.074,0.2490,-0.1988,0.0000,18.319,66.900,12.1,4.321
240,2014-03-15 10:21:44,35.6,14.170,14.098,0.2490,-0.1988,0.0000,18.771,66.000,12.3,4.321
241,2014-03-15 10:26:44,36.9,14.218,14.146,0.2490,-0.1988,0.0000,19.056,63.600,12.0,4.345
242,2014-03-15 10:31:44,38.1,14.290,14.170,0.2490,-0.1988,0.0000,19.579,61.800,12.1,4.333
243,2014-03-15 10:36:44,38.1,14.337,14.194,0.2490,-0.1988,0.0000,20.031,59.400,11.9,4.321
244,2014-03-15 10:41:44,39.4,14.385,14.242,0.2487,-0.1988,0.0000,20.293,59.900,12.3,4.321
245,2014-03-15 10:46:44,40.6,14.457,14.266,0.2490,-0.1988,0.0000,20.841,56.500,11.9,4.321
246,2014-03-15 10:51:44,41.9,14.529,14.290,0.2487,-0.1988,0.0000,21.056,55.900,11.9,4.339
247,2014-03-15 10:56:44,44.4,14.577,14.337,0.2487,-0.1988,0.0000,21.891,53.400,12.0,4.327
248,2014-03-15 11:01:44,46.9,14.649,14.385,0.2487,-0.1988,0.0000,22.106,51.700,11.7,4.321
249,2014-03-15 11:06:44,49.4,14.721,14.433,0.2487,-0.1988,0.0000,22.345,51.500,11.9,4.339
250,2014-03-15 11:11:44,53.1,14.768,14.457,0.2487,-0.1988,0.0000,22.657,47.600,11.0,4.333
251,2014-03-15 11:16:44,56.9,14.840,14.505,0.2487,-0.1988,0.0000,23.280,46.200,11.1,4.339
252,2014-03-15 11:21:44,60.6,14.912,14.553,0.2487,-0.1988,0.0000,23.713,43.300,10.5,4.327
253,2014-03-15 11:26:44,64.4,14.984,14.601,0.2487,-0.1988,0.0000,24.098,42.200,10.5,4.321
254,2014-03-15 11:31:44,66.9,15.055,14.649,0.2487,-0.1988,0.0000,24.219,41.500,10.3,4.321
255,2014-03-15 11:36:44,70.6,15.127,14.673,0.2487,-0.1988,0.0000,24.484,40.800,10.3,4.345
256,2014-03-15 11:41:44,639.4,15.199,14.721,0.2487,-0.1988,0.0000,24.460,38.400,9.4,4.333
257,2014-03-15 11:46:44,646.9,15.270,14.792,0.2483,-0.1988,0.0000,24.798,37.200,9.2,4.321
258,2014-03-15 11:51:44,654.4,15.342,14.840,0.2483,-0.1988,0.0000,25.089,36.700,9.3,4.321
259,2014-03-15 11:56:44,548.1,15.414,14.888,0.2483,-0.1988,0.0000,25.307,34.600,8.6,4.327
260,2014-03-15 12:01:44,669.4,15.485,14.936,0.2483,-0.1988,0.0000,25.501,33.800,8.4,4.339
261,2014-03-15 12:06:44,678.1,15.557,14.984,0.2483,-0.1988,0.0000,26.036,34.500,9.2,4.321
262,2014-03-15 12:11:44,671.9,15.629,15.031,0.2479,-0.1988,0.0000,26.598,35.700,10.2,4.321
263,2014-03-15 12:16:44,684.4,15.700,15.079,0.2483,-0.1988,0.0000,26.622,33.200,9.1,4.321
264,2014-03-15 12:21:44,691.9,15.796,15.127,0.2483,-0.1988,0.0000,26.818,31.600,8.6,4.393
265,2014-03-15 12:26:44,690.6,15.891,15.199,0.2483,-0.1988,0.0000,27.259,32.300,9.3,4.345
266,2014-03-15 12:31:44,693.1,15.986,15.247,0.2479,-0.1988,0.0000,27.924,30.800,9.2,4.333
267,2014-03-15 12:36:44,699.4,16.082,15.318,0.2479,-0.1988,0.0000,28.196,30.300,9.1,4.327
268,2014-03-15 12:41:44,694.4,16.177,15.366,0.2479,-0.1988,0.0000,27.628,31.100,9.0,4.321
269,2014-03-15 12:46:44,698.1,16.320,15.438,0.2471,-0.1988,0.0000,28.419,31.900,10.1,4.321
270,2014-03-15 12:51:44,691.9,16.749,15.509,0.2471,-0.1988,0.0000,29.115,32.000,10.8,4.315
271,2014-03-15 12:56:44,428.1,17.486,15.652,0.2468,-0.1988,0.0000,29.290,30.000,9.9,4.363
272,2014-03-15 13:01:44,219.4,18.319,15.867,0.2468,-0.1937,0.0000,29.490,30.000,10.1,4.339
273,2014-03-15 13:06:44,693.1,19.127,16.153,0.2464,-0.1988,0.0000,29.690,29.100,9.8,4.333
274,2014-03-15 13:11:44,263.1,19.888,16.511,0.2464,-0.1988,0.0000,29.490,29.600,9.9,4.321
275,2014-03-15 13:16:44,690.6,20.627,16.868,0.2464,-0.1988,0.0000,28.692,28.800,8.8,4.321
276,2014-03-15 13:21:44,689.4,21.318,17.272,0.2460,-0.1988,0.0000,29.265,30.400,10.1,4.315
277,2014-03-15 13:26:44,645.6,21.939,17.677,0.2460,-0.1988,0.0000,29.640,30.800,10.6,4.315
278,2014-03-15 13:31:44,476.9,22.513,18.057,0.2460,-0.1988,0.0000,29.190,33.700,11.6,4.357
279,2014-03-15 13:36:44,86.9,23.016,18.461,0.2456,-0.1988,0.0000,28.692,34.200,11.4,4.333
280,2014-03-15 13:41:44,661.9,23.521,18.866,0.2456,-0.1988,0.0000,28.717,34.800,11.7,4.321
281,2014-03-15 13:46:44,663.1,24.002,19.222,0.2456,-0.1988,0.0000,29.090,35.300,12.2,4.321
282,2014-03-15 13:51:44,476.9,24.436,19.603,0.2456,-0.1988,0.0000,28.742,34.400,11.5,4.321
283,2014-03-15 13:56:44,639.4,24.460,19.960,0.2452,-0.1988,0.0000,28.916,36.200,12.4,4.315
284,2014-03-15 14:01:44,84.4,24.195,20.246,0.2456,-0.1988,0.0000,29.090,36.000,12.5,4.333
285,2014-03-15 14:06:44,638.1,23.881,20.436,0.2452,-0.1988,0.0000,28.468,37.000,12.4,4.321
286,2014-03-15 14:11:44,76.9,23.569,20.531,0.2452,-0.1988,0.0000,27.998,36.400,11.7,4.315
287,2014-03-15 14:16:44,181.9,23.256,20.603,0.2449,-0.1988,0.0000,28.122,36.400,11.8,4.321
288,2014-03-15 14:21:44,68.1,22.992,20.603,0.2449,-0.1988,0.0000,27.875,36.800,11.8,4.315
289,2014-03-15 14:26:44,63.1,22.753,20.603,0.2449,-0.1988,0.0000,27.825,35.000,11.0,4.321
290,2014-03-15 14:31:44,56.9,22.513,20.579,0.2445,-0.1988,0.0000,27.505,33.500,10.0,4.315
291,2014-03-15 14:36:44,54.4,22.298,20.531,0.2445,-0.1988,0.0000,27.702,32.800,9.9,4.321
292,2014-03-15 14:41:44,53.1,22.106,20.484,0.2445,-0.1988,0.0000,27.677,30.500,8.8,4.321
293,2014-03-15 14:46:44,49.4,21.915,20.436,0.2445,-0.1988,0.0000,27.628,30.500,8.7,4.321
294,2014-03-15 14:51:44,45.6,21.772,20.365,0.2445,-0.1988,0.0000,27.505,30.800,8.8,4.321
295,2014-03-15 14:56:44,45.6,21.604,20.317,0.2441,-0.1988,0.0000,27.431,31.900,9.2,4.321
296,2014-03-15 15:01:44,44.4,21.461,20.246,0.2441,-0.1988,0.0000,27.407,30.400,8.5,4.321
297,2014-03-15 15:06:44,43.1,21.318,20.198,0.2441,-0.1988,0.0000,27.136,28.200,7.2,4.321
298,2014-03-15 15:11:44,45.6,21.199,20.126,0.2441,-0.1988,0.0000,27.333,28.500,7.5,4.321
299,2014-03-15 15:16:44,43.1,21.079,20.079,0.2441,-0.1988,0.0000,26.867,31.000,8.3,4.315
300,2014-03-15 15:21:44,59.4,20.960,20.007,0.2441,-0.1988,0.0000,26.818,27.400,6.5,4.327
301,2014-03-15 15:26:44,44.4,20.865,19.936,0.2441,-0.1988,0.0000,26.549,30.500,7.8,4.333
302,2014-03-15 15:31:44,43.1,20.770,19.888,0.2437,-0.1988,0.0000,26.940,29.200,7.5,4.321
303,2014-03-15 15:36:44,43.1,20.698,19.841,0.2437,-0.1988,0.0000,27.038,29.200,7.6,4.321
304,2014-03-15 15:41:44,45.6,20.627,19.793,0.2441,-0.1988,0.0000,27.161,29.800,8.0,4.321
305,2014-03-15 15:46:44,61.9,20.555,19.746,0.2437,-0.1988,0.0000,26.965,29.700,7.8,4.333
306,2014-03-15 15:51:44,45.6,20.507,19.698,0.2437,-0.1988,0.0000,26.989,31.500,8.7,4.321
307,2014-03-15 15:56:44,45.6,20.436,19.651,0.2437,-0.1988,0.0000,26.891,30.900,8.3,4.321
308,2014-03-15 16:01:44,45.6,20.365,19.603,0.2437,-0.1988,0.0000,26.573,32.800,8.9,4.315
309,2014-03-15 16:06:44,68.1,20.293,19.579,0.2437,-0.1988,0.0000,26.622,29.200,7.2,4.321
310,2014-03-15 16:11:44,43.1,20.222,19.532,0.2434,-0.1988,0.0000,26.353,29.100,7.0,4.333
311,2014-03-15 16:16:44,43.1,20.150,19.484,0.2437,-0.1988,0.0000,26.475,30.900,7.9,4.321
312,2014-03-15 16:21:44,43.1,20.079,19.436,0.2437,-0.1988,0.0000,26.304,31.600,8.1,4.321
313,2014-03-15 16:26:44,44.4,19.984,19.413,0.2434,-0.1988,0.0000,26.353,30.300,7.6,4.315
314,2014-03-15 16:31:44,50.6,19.912,19.365,0.2434,-0.1988,0.0000,25.817,30.100,7.0,4.333
315,2014-03-15 16:36:44,43.1,19.841,19.318,0.2437,-0.1988,0.0000,26.109,30.500,7.4,4.321
316,2014-03-15 16:41:44,85.6,19.770,19.270,0.2434,-0.1988,0.0000,25.817,28.600,6.2,4.321
317,2014-03-15 16:46:44,53.1,19.698,19.222,0.2434,-0.1988,0.0000,25.817,29.500,6.7,4.327
318,2014-03-15 16:51:44,239.4,19.627,19.175,0.2434,-0.1988,0.0000,25.939,30.200,7.1,4.321
319,2014-03-15 16:56:44,63.1,19.555,19.127,0.2434,-0.1988,0.0000,25.914,29.100,6.6,4.333
320,2014-03-15 17:01:44,39.4,19.532,19.080,0.2425,-0.1988,0.0000,25.841,29.300,6.6,4.321
321,2014-03-15 17:06:44,68.1,19.484,19.056,0.2414,-0.1988,0.0000,25.768,29.900,6.9,4.321
322,2014-03-15 17:11:44,35.6,19.436,19.008,0.2425,-0.1988,0.0000,25.914,28.000,6.0,4.321
323,2014-03-15 17:16:44,35.6,19.389,18.961,0.2410,-0.1988,0.0000,25.623,28.400,6.0,4.327
324,2014-03-15 17:21:44,38.1,19.365,18.937,0.2403,-0.1988,0.0000,25.428,30.800,7.0,4.381
325,2014-03-15 17:26:44,31.9,19.365,18.889,0.2399,-0.1988,0.0000,25.355,31.600,7.3,4.321
326,2014-03-15 17:31:44,33.1,19.318,18.866,0.2390,-0.1988,0.0000,25.210,30.200,6.5,4.321
327,2014-03-15 17:36:44,26.9,19.270,18.842,0.2390,-0.1988,0.0000,25.040,31.500,7.0,4.321
328,2014-03-15 17:41:44,28.1,19.199,18.818,0.2390,-0.1988,0.0000,25.113,31.700,7.1,4.333
329,2014-03-15 17:46:44,30.6,19.151,18.794,0.2390,-0.1988,0.0000,24.992,32.700,7.5,4.321
330,2014-03-15 17:51:44,24.4,19.127,18.747,0.2390,-0.1988,0.0000,24.992,32.200,7.3,4.321
331,2014-03-15 17:56:44,24.4,19.103,18.723,0.2390,-0.1988,0.0000,24.895,32.700,7.4,4.321
332,2014-03-15 18:01:44,41.9,19.080,18.699,0.2390,-0.1988,0.0000,24.823,33.800,7.8,4.321
333,2014-03-15 18:06:44,30.6,19.032,18.675,0.2390,-0.1988,0.0000,24.653,35.200,8.3,4.333
334,2014-03-15 18:11:44,19.4,19.008,18.652,0.2387,-0.1988,0.0000,24.581,34.700,8.0,4.327
335,2014-03-15 18:16:44,16.9,18.961,18.628,0.2390,-0.1988,0.0000,24.412,34.300,7.7,4.321
336,2014-03-15 18:21:44,15.6,18.937,18.604,0.2387,-0.1988,0.0000,24.267,34.600,7.7,4.321
337,2014-03-15 18:26:44,13.1,18.913,18.580,0.2387,-0.1988,0.0000,24.098,34.800,7.6,4.321
338,2014-03-15 18:31:44,13.1,18.866,18.557,0.2387,-0.1988,0.0000,23.881,35.300,7.6,4.321
339,2014-03-15 18:36:44,11.9,18.842,18.533,0.2387,-0.1988,0.0000,23.593,36.300,7.8,4.321
340,2014-03-15 18:41:44,5.6,18.818,18.509,0.2387,-0.1988,0.0000,23.376,36.400,7.6,4.321
341,2014-03-15 18:46:44,3.1,18.771,18.485,0.2387,-0.1988,0.0000,23.064,38.800,8.3,4.321
342,2014-03-15 18:51:44,3.1,18.747,18.461,0.2387,-0.1988,0.0000,22.681,38.900,8.0,4.315
343,2014-03-15 18:56:44,0.6,18.699,18.438,0.2387,-0.1988,0.0000,22.274,39.300,7.8,4.315
344,2014-03-15 19:01:44,0.6,18.652,18.414,0.2387,-0.1988,0.0000,21.987,38.000,7.0,4.315
345,2014-03-15 19:06:44,0.6,18.604,18.390,0.2387,-0.1988,0.0000,21.724,38.900,7.1,4.315
346,2014-03-15 19:11:44,0.6,18.557,18.366,0.2387,-0.1988,0.0000,21.437,38.600,6.8,4.309
347,2014-03-15 19:16:44,0.6,18.509,18.319,0.2387,-0.1988,0.0000,21.270,41.000,7.5,4.309
348,2014-03-15 19:21:44,0.6,18.461,18.295,0.2387,-0.1988,0.0000,21.175,42.600,8.0,4.309
349,2014-03-15 19:26:44,0.6,18.390,18.271,0.2387,-0.1988,0.0000,20.936,45.200,8.6,4.309
350,2014-03-15 19:31:44,0.6,18.343,18.224,0.2387,-0.1988,0.0000,20.698,45.000,8.4,4.309
351,2014-03-15 19:36:44,0.6,18.295,18.200,0.2387,-0.1988,0.0000,20.436,44.200,7.9,4.309
352,2014-03-15 19:41:44,0.6,18.247,18.152,0.2387,-0.1988,0.0000,20.198,44.300,7.7,4.309
353,2014-03-15 19:46:44,0.6,18.176,18.129,0.2387,-0.1988,0.0000,19.984,43.800,7.3,4.303
354,2014-03-15 19:51:44,0.6,18.129,18.081,0.2387,-0.1988,0.0000,19.841,45.000,7.6,4.309
355,2014-03-15 19:56:44,0.6,18.081,18.057,0.2387,-0.1988,0.0000,19.674,45.700,7.7,4.303
356,2014-03-15 20:01:44,0.6,18.033,18.010,0.2387,-0.1988,0.0000,19.627,45.700,7.6,4.303
357,2014-03-15 20:06:44,0.6,17.986,17.986,0.2387,-0.1988,0.0000,19.460,48.500,8.3,4.303
358,2014-03-15 20:11:44,0.6,17.938,17.938,0.2387,-0.1988,0.0000,19.341,49.000,8.4,4.303
359,2014-03-15 20:16:44,0.6,17.867,17.915,0.2387,-0.1988,0.0000,19.103,47.700,7.8,4.303
360,2014-03-15 20:21:44,0.6,17.843,17.867,0.2387,-0.1988,0.0000,18.937,48.200,7.8,4.303
361,2014-03-15 20:26:44,0.6,17.772,17.819,0.2387,-0.1988,0.0000,18.913,49.100,8.0,4.303
362,2014-03-15 20:31:44,0.6,17.724,17.796,0.2387,-0.1988,0.0000,18.818,48.100,7.6,4.303
363,2014-03-15 20:36:44,0.6,17.677,17.748,0.2383,-0.1988,0.0000,18.723,47.600,7.4,4.303
364,2014-03-15 20:41:44,0.6,17.629,17.724,0.2387,-0.1988,0.0000,18.652,48.700,7.7,4.303
365,2014-03-15 20:46:44,0.6,17.582,17.677,0.2387,-0.1988,0.0000,18.557,48.900,7.6,4.303
366,2014-03-15 20:51:44,0.6,17.534,17.653,0.2387,-0.1988,0.0000,18.533,47.600,7.2,4.303
367,2014-03-15 20:56:44,0.6,17.486,17.605,0.2387,-0.1988,0.0000,18.509,48.900,7.6,4.303
368,2014-03-15 21:01:44,0.6,17.439,17.582,0.2387,-0.1988,0.0000,18.271,49.700,7.6,4.303
369,2014-03-15 21:06:44,0.6,17.415,17.534,0.2387,-0.1988,0.0000,18.105,49.600,7.4,4.303
370,2014-03-15 21:11:44,0.6,17.368,17.510,0.2383,-0.1988,0.0000,18.010,50.200,7.5,4.303
371,2014-03-15 21:16:44,0.6,17.320,17.463,0.2383,-0.1988,0.0000,17.986,50.800,7.7,4.303
372,2014-03-15 21:21:44,0.6,17.272,17.439,0.2387,-0.1988,0.0000,17.867,52.100,7.9,4.303
373,2014-03-15 21:26:44,0.6,17.225,17.391,0.2383,-0.1988,0.0000,17.677,53.300,8.1,4.333
374,2014-03-15 21:31:44,0.6,17.177,17.368,0.2387,-0.1988,0.0000,17.486,55.100,8.4,4.321
375,2014-03-15 21:36:44,0.6,17.153,17.344,0.2387,-0.1988,0.0000,17.320,54.900,8.2,4.303
376,2014-03-15 21:41:44,0.6,17.106,17.296,0.2383,-0.1988,0.0000,17.368,53.900,8.0,4.303
377,2014-03-15 21:46:44,0.6,17.058,17.249,0.2387,-0.1988,0.0000,17.344,54.200,8.0,4.303
378,2014-03-15 21:51:44,0.6,17.034,17.225,0.2383,-0.1988,0.0000,17.201,55.900,8.3,4.303
379,2014-03-15 21:56:44,0.6,16.987,17.201,0.2383,-0.1988,0.0000,17.082,58.700,8.9,4.303
380,2014-03-15 22:01:44,0.6,16.939,17.153,0.2387,-0.1988,0.0000,17.011,57.800,8.7,4.303
381,2014-03-15 22:06:44,0.6,16.915,17.130,0.2383,-0.1988,0.0000,16.987,56.800,8.4,4.303
382,2014-03-15 22:11:44,0.6,16.868,17.106,0.2387,-0.1988,0.0000,16.892,58.400,8.7,4.297
383,2014-03-15 22:16:44,0.6,16.844,17.058,0.2387,-0.1988,0.0000,16.796,55.600,7.9,4.297
384,2014-03-15 22:21:44,0.6,16.796,17.034,0.2387,-0.1988,0.0000,16.749,59.100,8.7,4.297
385,2014-03-15 22:26:44,0.6,16.749,16.987,0.2387,-0.1988,0.0000,16.701,58.500,8.5,4.303
386,2014-03-15 22:31:44,0.6,16.725,16.963,0.2387,-0.1988,0.0000,16.582,60.700,9.0,4.297
387,2014-03-15 22:36:44,0.6,16.677,16.939,0.2387,-0.1988,0.0000,16.439,58.700,8.3,4.297
388,2014-03-15 22:41:44,0.6,16.654,16.915,0.2387,-0.1988,0.0000,16.415,58.500,8.3,4.297
389,2014-03-15 22:46:44,0.6,16.606,16.868,0.2387,-0.1988,0.0000,16.344,60.400,8.7,4.297
390,2014-03-15 22:51:44,0.6,16.558,16.844,0.2387,-0.1988,0.0000,16.201,59.300,8.3,4.297
391,2014-03-15 22:56:44,0.6,16.534,16.820,0.2387,-0.1988,0.0000,16.129,59.700,8.3,4.297
392,2014-03-15 23:01:44,0.6,16.511,16.773,0.2387,-0.1988,0.0000,16.058,59.800,8.3,4.297
393,2014-03-15 23:06:44,0.6,16.463,16.749,0.2387,-0.1988,0.0000,16.010,60.900,8.5,4.297
394,2014-03-15 23:11:44,0.6,16.439,16.725,0.2387,-0.1988,0.0000,15.939,61.100,8.5,4.297
395,2014-03-15 23:16:44,0.6,16.392,16.701,0.2387,-0.1988,0.0000,15.915,61.200,8.5,4.297
396,2014-03-15 23:21:44,0.6,16.368,16.654,0.2387,-0.1988,0.0000,15.796,61.100,8.3,4.297
397,2014-03-15 23:26:44,0.6,16.320,16.630,0.2387,-0.1988,0.0000,15.700,61.500,8.3,4.297
398,2014-03-15 23:31:44,0.6,16.296,16.606,0.2387,-0.1988,0.0000,15.700,60.800,8.2,4.297
399,2014-03-15 23:36:44,0.6,16.249,16.582,0.2387,-0.1988,0.0000,15.748,61.200,8.3,4.297
400,2014-03-15 23:41:44,0.6,16.225,16.534,0.2387,-0.1988,0.0000,15.676,60.800,8.1,4.297
401,2014-03-15 23:46:44,0.6,16.177,16.511,0.2387,-0.1988,0.0000,15.557,62.300,8.4,4.297
402,2014-03-15 23:51:44,0.6,16.153,16.487,0.2387,-0.1988,0.0000,15.414,61.700,8.1,4.297
403,2014-03-15 23:56:44,0.6,16.129,16.463,0.2387,-0.1988,0.0000,15.342,63.000,8.4,4.297
404,2014-03-16 00:01:44,0.6,16.082,16.415,0.2387,-0.1988,0.0000,15.294,62.800,8.3,4.297
405,2014-03-16 00:06:44,0.6,16.034,16.392,0.2387,-0.1988,0.0000,15.318,62.300,8.2,4.297
406,2014-03-16 00:11:44,0.6,16.010,16.368,0.2387,-0.1988,0.0000,15.223,62.200,8.1,4.297
407,2014-03-16 00:16:44,0.6,15.986,16.344,0.2387,-0.1988,0.0000,15.151,62.400,8.0,4.297
408,2014-03-16 00:21:44,0.6,15.939,16.296,0.2387,-0.1988,0.0000,15.031,62.600,8.0,4.297
409,2014-03-16 00:26:44,0.6,15.915,16.272,0.2387,-0.1988,0.0000,14.960,65.400,8.5,4.297
410,2014-03-16 00:31:44,0.6,15.891,16.249,0.2387,-0.1988,0.0000,14.912,64.500,8.3,4.297
411,2014-03-16 00:36:44,0.6,15.843,16.225,0.2387,-0.1988,0.0000,14.888,65.800,8.6,4.297
412,2014-03-16 00:41:44,0.6,15.819,16.201,0.2387,-0.1988,0.0000,14.792,65.300,8.4,4.297
413,2014-03-16 00:46:44,0.6,15.796,16.177,0.2387,-0.1988,0.0000,14.697,65.200,8.2,4.297
414,2014-03-16 00:51:44,0.6,15.772,16.153,0.2387,-0.1988,0.0000,14.649,68.900,9.0,4.297
415,2014-03-16 00:56:44,0.6,15.724,16.129,0.2387,-0.1988,0.0000,14.553,66.100,8.3,4.297
416,2014-03-16 01:01:44,0.6,15.700,16.082,0.2387,-0.1988,0.0000,14.433,66.600,8.3,4.291
417,2014-03-16 01:06:44,0.6,15.652,16.058,0.2387,-0.1988,0.0000,14.314,67.800,8.5,4.297
418,2014-03-16 01:11:44,0.6,15.629,16.034,0.2387,-0.1988,0.0000,14.457,66.500,8.3,4.297
419,2014-03-16 01:16:44,0.6,15.581,16.010,0.2387,-0.1988,0.0000,14.385,65.900,8.1,4.291
420,2014-03-16 01:21:44,0.6,15.557,15.963,0.2387,-0.1988,0.0000,14.242,65.800,7.9,4.291
421,2014-03-16 01:26:44,0.6,15.533,15.939,0.2387,-0.1988,0.0000,14.146,66.100,7.9,4.291
422,2014-03-16 01:31:44,0.6,15.509,15.915,0.2387,-0.1988,0.0000,14.098,65.300,7.7,4.291
423,2014-03-16 01:36:44,0.6,15.461,15.891,0.2387,-0.1988,0.0000,14.074,65.000,7.6,4.291
424,2014-03-16 01:41:44,0.6,15.438,15.867,0.2387,-0.1988,0.0000,14.002,66.100,7.8,4.291
425,2014-03-16 01:46:44,0.6,15.390,15.843,0.2387,-0.1988,0.0000,13.882,67.000,7.9,4.291
426,2014-03-16 01:51:44,0.6,15.366,15.819,0.2387,-0.1988,0.0000,13.762,66.800,7.7,4.291
427,2014-03-16 01:56:44,0.6,15.318,15.772,0.2387,-0.1988,0.0000,13.690,66.800,7.6,4.291
428,2014-03-16 02:01:44,0.6,15.294,15.748,0.2387,-0.1988,0.0000,13.570,66.400,7.4,4.291
429,2014-03-16 02:06:44,0.6,15.270,15.724,0.2390,-0.1988,0.0000,13.570,66.600,7.5,4.291
430,2014-03-16 02:11:44,0.6,15.223,15.700,0.2387,-0.1988,0.0000,13.497,67.500,7.6,4.291
431,2014-03-16 02:16:44,0.6,15.199,15.676,0.2387,-0.1988,0.0000,13.401,66.900,7.4,4.291
432,2014-03-16 02:21:44,0.6,15.151,15.629,0.2390,-0.1988,0.0000,13.401,65.300,7.0,4.291
433,2014-03-16 02:26:44,0.6,15.127,15.605,0.2387,-0.1988,0.0000,13.353,67.600,7.5,4.291
434,2014-03-16 02:31:44,0.6,15.079,15.581,0.2390,-0.1988,0.0000,13.305,68.800,7.7,4.291
435,2014-03-16 02:36:44,0.6,15.055,15.557,0.2390,-0.1988,0.0000,13.522,69.600,8.1,4.291
436,2014-03-16 02:41:44,0.6,15.008,15.533,0.2390,-0.1988,0.0000,13.497,68.300,7.8,4.291
437,2014-03-16 02:46:44,0.6,14.984,15.485,0.2390,-0.1988,0.0000,13.449,69.500,8.0,4.291
438,2014-03-16 02:51:44,0.6,14.960,15.461,0.2390,-0.1988,0.0000,13.377,68.700,7.8,4.291
439,2014-03-16 02:56:44,0.6,14.936,15.438,0.2387,-0.1988,0.0000,13.281,69.700,7.9,4.291
440,2014-03-16 03:01:44,0.6,14.912,15.414,0.2387,-0.1988,0.0000,13.185,70.400,7.9,4.291
441,2014-03-16 03:06:44,0.6,14.888,15.390,0.2390,-0.1988,0.0000,13.112,71.100,8.0,4.291
442,2014-03-16 03:11:44,0.6,14.864,15.366,0.2387,-0.1988,0.0000,13.233,69.700,7.8,4.291
443,2014-03-16 03:16:44,0.6,14.840,15.342,0.2390,-0.1988,0.0000,13.305,69.100,7.8,4.291
444,2014-03-16 03:21:44,0.6,14.792,15.318,0.2387,-0.1988,0.0000,13.257,68.900,7.7,4.291
445,2014-03-16 03:26:44,0.6,14.768,15.294,0.2390,-0.1988,0.0000,13.137,70.100,7.8,4.291
446,2014-03-16 03:31:44,0.6,14.745,15.270,0.2390,-0.1988,0.0000,13.040,70.700,7.9,4.291
447,2014-03-16 03:36:44,0.6,14.721,15.247,0.2390,-0.1988,0.0000,12.896,69.400,7.4,4.291
448,2014-03-16 03:41:44,0.6,14.697,15.223,0.2390,-0.1988,0.0000,12.823,71.100,7.7,4.291
449,2014-03-16 03:46:44,0.6,14.649,15.199,0.2390,-0.1988,0.0000,12.678,70.900,7.5,4.291
450,2014-03-16 03:51:44,0.6,14.649,15.175,0.2390,-0.1988,0.0000,12.534,70.100,7.2,4.291
451,2014-03-16 03:56:44,0.6,14.601,15.151,0.2390,-0.1988,0.0000,12.437,70.000,7.1,4.291
452,2014-03-16 04:01:44,0.6,14.577,15.103,0.2390,-0.1988,0.0000,12.389,69.300,6.9,4.291
453,2014-03-16 04:06:44,0.6,14.529,15.079,0.2390,-0.1988,0.0000,12.534,67.700,6.7,4.291
454,2014-03-16 04:11:44,0.6,14.505,15.055,0.2390,-0.1988,0.0000,12.630,64.400,6.1,4.291
455,2014-03-16 04:16:44,0.6,14.481,15.055,0.2390,-0.1988,0.0000,12.654,65.800,6.4,4.291
456,2014-03-16 04:21:44,0.6,14.457,15.008,0.2390,-0.1988,0.0000,12.534,65.800,6.3,4.291
457,2014-03-16 04:26:44,0.6,14.433,14.984,0.2390,-0.1988,0.0000,12.461,66.800,6.5,4.291
458,2014-03-16 04:31:44,0.6,14.409,14.960,0.2390,-0.1988,0.0000,12.389,67.500,6.6,4.291
459,2014-03-16 04:36:44,0.6,14.361,14.936,0.2390,-0.1988,0.0000,12.268,70.300,7.0,4.291
460,2014-03-16 04:41:44,0.6,14.337,14.912,0.2390,-0.1988,0.0000,12.268,71.400,7.3,4.291
461,2014-03-16 04:46:44,0.6,14.314,14.888,0.2390,-0.1988,0.0000,12.437,69.800,7.1,4.291
462,2014-03-16 04:51:44,0.6,14.290,14.864,0.2390,-0.1988,0.0000,12.485,69.100,7.0,4.291
