"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10374904)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
2270,2013-12-26 08:45:00,-0.2039,0.0000,4.895,67.700,-0.6,7.945,7.066,0.1159,0.00,46.9,4.315
2271,2013-12-26 08:50:00,-0.2039,0.0000,5.179,67.700,-0.3,7.945,7.066,0.1159,0.00,48.1,4.315
2272,2013-12-26 08:55:00,-0.2039,0.0000,5.462,67.600,-0.0,7.920,7.066,0.1159,0.00,50.6,4.327
2273,2013-12-26 09:00:00,-0.2039,0.0000,5.770,67.000,0.1,7.920,7.066,0.1159,0.00,51.9,4.315
2274,2013-12-26 09:05:00,-0.2039,0.0000,5.872,66.800,0.2,7.920,7.091,0.1159,0.00,54.4,4.315
2275,2013-12-26 09:10:00,-0.2039,0.0000,6.484,66.300,0.7,7.920,7.091,0.1159,0.00,55.6,4.315
2276,2013-12-26 09:15:00,-0.2039,0.0000,7.192,64.800,1.0,7.895,7.091,0.1159,0.00,61.9,4.315
2277,2013-12-26 09:20:00,-0.2039,0.0000,7.594,63.500,1.1,7.895,7.116,0.1159,0.00,69.4,4.321
2278,2013-12-26 09:25:00,-0.2039,0.0000,8.344,61.600,1.4,7.895,7.142,0.1159,0.00,71.9,4.321
2279,2013-12-26 09:30:00,-0.2039,0.0000,9.040,59.700,1.6,7.895,7.142,0.1159,0.00,96.9,4.321
2280,2013-12-26 09:35:00,-0.2039,0.0000,9.608,58.000,1.8,7.920,7.167,0.1159,0.00,305.6,4.321
2281,2013-12-26 09:40:00,-0.2039,0.0000,10.369,55.800,1.9,7.920,7.192,0.1164,0.00,324.4,4.321
2282,2013-12-26 09:45:00,-0.2039,0.0000,11.370,53.100,2.2,7.945,7.242,0.1159,0.00,339.4,4.321
2283,2013-12-26 09:50:00,-0.2039,0.0000,13.738,49.500,3.4,7.945,7.293,0.1164,0.59,354.4,4.321
2284,2013-12-26 09:55:00,-0.2039,0.0000,15.605,44.800,3.7,7.970,7.343,0.1164,0.59,371.9,4.327
2285,2013-12-26 10:00:00,-0.2039,0.0000,17.724,40.700,4.2,7.995,7.393,0.1164,0.59,381.9,4.333
2286,2013-12-26 10:05:00,-0.2039,0.0000,18.438,37.500,3.7,8.020,7.444,0.1164,0.59,395.6,4.418
2287,2013-12-26 10:10:00,-0.2039,0.0000,18.937,36.500,3.7,8.045,7.519,0.1164,0.59,406.9,4.412
2288,2013-12-26 10:15:00,-0.2039,0.0000,19.341,35.200,3.6,8.095,7.594,0.1164,0.59,419.4,4.393
2289,2013-12-26 10:20:00,-0.2039,0.0000,19.936,33.500,3.4,8.120,7.670,0.1164,0.59,431.9,4.381
2290,2013-12-26 10:25:00,-0.2039,0.0000,21.246,32.000,3.9,8.170,7.745,0.1169,1.18,443.1,4.369
2291,2013-12-26 10:30:00,-0.2039,0.0000,22.250,30.300,4.0,8.245,7.845,0.1169,1.18,453.1,4.363
2292,2013-12-26 10:35:00,-0.2039,0.0000,22.633,29.600,4.0,8.295,7.945,0.1169,1.18,465.6,4.393
2293,2013-12-26 10:40:00,-0.2039,0.0000,22.848,27.400,3.1,8.344,8.045,0.1169,1.18,476.9,4.381
2294,2013-12-26 10:45:00,-0.2039,0.0000,22.800,26.500,2.6,8.394,8.145,0.1169,1.18,485.6,4.369
2295,2013-12-26 10:50:00,-0.2039,0.0000,22.800,25.600,2.1,8.469,8.245,0.1169,1.18,496.9,4.363
2296,2013-12-26 10:55:00,-0.2039,0.0000,23.280,26.200,2.8,8.543,8.369,0.1174,1.18,505.6,4.400
2297,2013-12-26 11:00:00,-0.2039,0.0000,23.737,24.300,2.2,8.618,8.469,0.1174,1.76,516.9,4.381
2298,2013-12-26 11:05:00,-0.2039,0.0000,24.122,22.600,1.5,8.693,8.593,0.1174,1.76,525.6,4.369
2299,2013-12-26 11:10:00,-0.2039,0.0000,23.641,23.200,1.4,8.767,8.717,0.1174,1.76,533.1,4.363
2300,2013-12-26 11:15:00,-0.2039,0.0000,23.497,22.000,0.6,8.841,8.841,0.1174,1.76,540.6,4.412
2301,2013-12-26 11:20:00,-0.2039,0.0000,23.689,21.900,0.7,8.941,8.941,0.1179,1.76,545.6,4.381
2302,2013-12-26 11:25:00,-0.2039,0.0000,24.919,21.500,1.4,9.015,9.064,0.1179,1.76,503.1,4.369
2303,2013-12-26 11:30:00,-0.2039,0.0000,25.453,20.000,0.9,9.089,9.188,0.1179,2.35,556.9,4.363
2304,2013-12-26 11:35:00,-0.2039,0.0000,25.793,19.100,0.5,9.188,9.312,0.1179,2.35,566.9,4.448
2305,2013-12-26 11:40:00,-0.2039,0.0000,26.402,17.600,-0.1,9.287,9.435,0.1184,2.35,574.4,4.381
2306,2013-12-26 11:45:00,-0.2039,0.0000,26.695,18.200,0.6,9.361,9.558,0.1184,2.35,578.1,4.363
2307,2013-12-26 11:50:00,-0.2039,0.0000,26.524,17.100,-0.4,9.460,9.706,0.1184,2.35,584.4,4.357
2308,2013-12-26 11:55:00,-0.2039,0.0000,26.304,17.400,-0.4,9.558,9.829,0.1189,2.35,590.6,4.400
2309,2013-12-26 12:00:00,-0.2039,0.0000,27.063,18.200,0.9,9.657,9.977,0.1189,2.35,424.4,4.375
2310,2013-12-26 12:05:00,-0.2039,0.0000,26.989,16.000,-1.0,9.756,10.173,0.1189,2.35,596.9,4.363
2311,2013-12-26 12:10:00,-0.2039,0.0000,27.112,15.600,-1.2,9.879,10.541,0.1194,2.35,599.4,4.357
2312,2013-12-26 12:15:00,-0.2039,0.0000,26.940,13.600,-3.2,10.051,11.005,0.1194,2.35,601.9,4.351
2313,2013-12-26 12:20:00,-0.2039,0.0000,26.622,12.300,-4.8,10.320,11.492,0.1194,2.35,606.9,4.393
2314,2013-12-26 12:25:00,-0.2039,0.0000,26.793,12.500,-4.4,10.614,11.904,0.1199,2.35,606.9,4.369
2315,2013-12-26 12:30:00,-0.2039,0.0000,27.038,12.300,-4.5,10.907,12.316,0.1199,2.35,609.4,4.363
2316,2013-12-26 12:35:00,-0.2039,0.0000,26.769,12.800,-4.1,11.200,12.678,0.1204,2.35,610.6,4.357
2317,2013-12-26 12:40:00,-0.2039,0.0000,27.186,13.000,-3.6,11.492,13.016,0.1204,2.35,609.4,4.412
2318,2013-12-26 12:45:00,-0.2039,0.0000,27.014,12.900,-3.8,11.783,13.305,0.1204,2.35,610.6,4.369
2319,2013-12-26 12:50:00,-0.2039,0.0000,27.407,12.300,-4.2,12.074,13.570,0.1209,2.35,609.4,4.363
2320,2013-12-26 12:55:00,-0.2039,0.0000,27.308,12.400,-4.1,12.340,13.786,0.1209,2.35,608.1,4.351
2321,2013-12-26 13:00:00,-0.2039,0.0000,27.308,11.800,-4.8,12.582,14.002,0.1209,2.35,609.4,4.393
2322,2013-12-26 13:05:00,-0.2039,0.0000,27.801,11.600,-4.6,12.823,14.194,0.1214,2.35,605.6,4.393
2323,2013-12-26 13:10:00,-0.2039,0.0000,27.924,11.500,-4.7,13.040,14.337,0.1214,2.94,603.1,4.375
2324,2013-12-26 13:15:00,-0.2039,0.0000,28.171,11.800,-4.1,13.233,14.457,0.1214,2.94,601.9,4.363
2325,2013-12-26 13:20:00,-0.2039,0.0000,27.949,12.500,-3.5,13.401,14.505,0.1219,2.94,599.4,4.357
2326,2013-12-26 13:25:00,-0.2039,0.0000,28.196,11.800,-4.1,13.522,14.529,0.1219,2.94,593.1,4.351
2327,2013-12-26 13:30:00,-0.2039,0.0000,28.122,11.100,-5.0,13.618,14.529,0.1219,2.94,586.9,4.375
2328,2013-12-26 13:35:00,-0.2039,0.0000,27.875,12.100,-4.0,13.666,14.529,0.1224,2.94,584.4,4.363
2329,2013-12-26 13:40:00,-0.2039,0.0000,28.221,11.200,-4.8,13.714,14.529,0.1224,2.94,579.4,4.357
2330,2013-12-26 13:45:00,-0.2039,0.0000,28.196,10.800,-5.3,13.714,14.529,0.1224,2.94,571.9,4.351
2331,2013-12-26 13:50:00,-0.2039,0.0000,28.791,11.900,-3.5,13.762,14.529,0.1224,2.94,568.1,4.400
2332,2013-12-26 13:55:00,-0.2039,0.0000,28.990,10.500,-5.0,13.762,14.529,0.1224,2.94,559.4,4.375
2333,2013-12-26 14:00:00,-0.2039,0.0000,27.974,10.700,-5.6,13.762,14.529,0.1224,2.94,551.9,4.363
2334,2013-12-26 14:05:00,-0.2039,0.0000,28.171,10.800,-5.3,13.762,14.505,0.1229,2.94,545.6,4.363
2335,2013-12-26 14:10:00,-0.2039,0.0000,28.419,11.300,-4.5,13.762,14.529,0.1229,2.94,535.6,4.351
2336,2013-12-26 14:15:00,-0.2039,0.0000,27.899,11.800,-4.3,13.762,14.553,0.1229,2.94,528.1,4.369
2337,2013-12-26 14:20:00,-0.2039,0.0000,28.766,11.400,-4.1,13.786,14.601,0.1229,2.94,521.9,4.363
2338,2013-12-26 14:25:00,-0.2039,0.0000,28.891,11.100,-4.4,13.810,14.673,0.1237,2.94,515.6,4.357
2339,2013-12-26 14:30:00,-0.2039,0.0000,28.891,11.300,-4.1,13.834,14.721,0.1229,2.94,505.6,4.351
2340,2013-12-26 14:35:00,-0.2039,0.0000,27.974,11.000,-5.2,13.858,14.768,0.1237,2.94,495.6,4.363
2341,2013-12-26 14:40:00,-0.2039,0.0000,28.394,11.300,-4.5,13.906,14.792,0.1237,2.94,486.9,4.381
2342,2013-12-26 14:45:00,-0.2039,0.0000,28.369,10.200,-5.9,13.930,14.792,0.1237,2.94,476.9,4.363
2343,2013-12-26 14:50:00,-0.2039,0.0000,28.369,10.100,-6.0,13.954,14.792,0.1237,2.94,466.9,4.363
2344,2013-12-26 14:55:00,-0.2039,0.0000,28.097,11.200,-4.9,13.954,14.816,0.1237,2.94,455.6,4.357
2345,2013-12-26 15:00:00,-0.2039,0.0000,28.221,10.500,-5.6,14.002,14.840,0.1237,2.94,444.4,4.375
2346,2013-12-26 15:05:00,-0.2039,0.0000,28.097,10.400,-5.8,14.002,14.864,0.1237,2.94,434.4,4.400
2347,2013-12-26 15:10:00,-0.2039,0.0000,28.345,10.100,-6.0,14.050,14.888,0.1242,2.94,421.9,4.369
2348,2013-12-26 15:15:00,-0.2039,0.0000,28.245,10.100,-6.1,14.050,14.888,0.1242,2.94,409.4,4.363
2349,2013-12-26 15:20:00,-0.2039,0.0000,28.147,10.700,-5.4,14.098,14.912,0.1242,2.94,396.9,4.357
2350,2013-12-26 15:25:00,-0.2039,0.0000,28.147,10.100,-6.2,14.098,14.984,0.1242,2.94,386.9,4.357
2351,2013-12-26 15:30:00,-0.2039,0.0000,27.702,10.700,-5.8,14.146,15.127,0.1246,2.94,373.1,4.387
2352,2013-12-26 15:35:00,-0.2039,0.0000,27.727,11.200,-5.2,14.194,15.247,0.1246,2.35,360.6,4.369
2353,2013-12-26 15:40:00,-0.2039,0.0000,27.850,11.800,-4.4,14.290,15.366,0.1246,2.94,348.1,4.363
2354,2013-12-26 15:45:00,-0.2039,0.0000,27.481,10.500,-6.2,14.337,15.366,0.1246,2.35,336.9,4.363
2355,2013-12-26 15:50:00,-0.2039,0.0000,27.259,10.800,-6.0,14.385,15.318,0.1251,2.35,323.1,4.363
2356,2013-12-26 15:55:00,-0.2039,0.0000,27.333,11.800,-4.8,14.409,15.270,0.1251,2.94,309.4,4.363
2357,2013-12-26 16:00:00,-0.2039,0.0000,27.407,11.500,-5.1,14.409,15.223,0.1251,2.35,296.9,4.363
2358,2013-12-26 16:05:00,-0.2039,0.0000,27.112,10.800,-6.1,14.409,15.175,0.1251,2.35,281.9,4.363
2359,2013-12-26 16:10:00,-0.2039,0.0000,26.965,10.900,-6.1,14.409,15.103,0.1251,2.35,269.4,4.400
2360,2013-12-26 16:15:00,-0.2039,0.0000,26.646,11.100,-6.1,14.385,15.055,0.1251,2.35,254.4,4.381
2361,2013-12-26 16:20:00,-0.2039,0.0000,26.426,12.200,-5.0,14.385,15.008,0.1251,2.35,241.9,4.369
2362,2013-12-26 16:25:00,-0.2039,0.0000,26.134,12.200,-5.3,14.361,15.008,0.1251,2.35,226.9,4.363
2363,2013-12-26 16:30:00,-0.2039,0.0000,26.061,13.400,-4.1,14.361,14.984,0.1251,2.35,203.1,4.363
2364,2013-12-26 16:35:00,-0.2039,0.0000,25.841,12.900,-4.8,14.385,14.960,0.1256,2.35,198.1,4.393
2365,2013-12-26 16:40:00,-0.2039,0.0000,25.671,12.700,-5.1,14.385,14.912,0.1256,2.35,184.4,4.369
2366,2013-12-26 16:45:00,-0.2039,0.0000,25.695,12.600,-5.2,14.385,14.864,0.1251,1.76,170.6,4.363
2367,2013-12-26 16:50:00,-0.2039,0.0000,25.258,13.300,-4.8,14.361,14.816,0.1251,1.76,156.9,4.363
2368,2013-12-26 16:55:00,-0.2039,0.0000,24.508,13.600,-5.1,14.337,14.768,0.1251,1.76,143.1,4.363
2369,2013-12-26 17:00:00,-0.2039,0.0000,23.857,14.700,-4.6,14.314,14.721,0.1251,1.18,129.4,4.363
2370,2013-12-26 17:05:00,-0.2039,0.0000,23.040,15.900,-4.2,14.290,14.649,0.1251,0.59,19.4,4.357
2371,2013-12-26 17:10:00,-0.2039,0.0000,22.417,16.100,-4.5,14.242,14.601,0.1251,0.00,16.9,4.357
2372,2013-12-26 17:15:00,-0.2039,0.0000,22.250,16.900,-4.0,14.218,14.529,0.1251,0.00,15.6,4.357
2373,2013-12-26 17:20:00,-0.2039,0.0000,22.345,16.900,-4.0,14.170,14.457,0.1251,0.00,13.1,4.357
2374,2013-12-26 17:25:00,-0.2039,0.0000,21.891,17.000,-4.2,14.146,14.385,0.1251,0.00,11.9,4.351
2375,2013-12-26 17:30:00,-0.2039,0.0000,21.437,17.700,-4.1,14.098,14.337,0.1251,0.00,10.6,4.351
2376,2013-12-26 17:35:00,-0.2039,0.0000,20.722,19.100,-3.6,14.074,14.290,0.1251,0.00,8.1,4.351
2377,2013-12-26 17:40:00,-0.2039,0.0000,19.817,20.200,-3.6,14.026,14.218,0.1251,0.00,6.9,4.351
2378,2013-12-26 17:45:00,-0.2039,0.0000,19.199,21.300,-3.4,13.978,14.146,0.1251,0.00,4.4,4.351
2379,2013-12-26 17:50:00,-0.2039,0.0000,18.533,23.200,-2.9,13.954,14.050,0.1246,0.00,1.9,4.351
2380,2013-12-26 17:55:00,-0.2039,0.0000,18.129,24.100,-2.7,13.906,14.002,0.1246,0.00,0.6,4.351
2381,2013-12-26 18:00:00,-0.2039,0.0000,17.653,24.800,-2.7,13.858,13.906,0.1246,0.00,0.6,4.351
2382,2013-12-26 18:05:00,-0.2039,0.0000,17.153,25.900,-2.5,13.810,13.834,0.1246,0.00,0.6,4.351
2383,2013-12-26 18:10:00,-0.2039,0.0000,16.701,26.000,-2.9,13.738,13.738,0.1246,0.00,0.6,4.351
2384,2013-12-26 18:15:00,-0.2039,0.0000,16.796,26.300,-2.6,13.690,13.666,0.1246,0.00,0.6,4.351
2385,2013-12-26 18:20:00,-0.2039,0.0000,16.915,25.900,-2.8,13.642,13.570,0.1242,0.00,0.6,4.351
2386,2013-12-26 18:25:00,-0.2039,0.0000,16.677,26.100,-2.9,13.570,13.522,0.1242,0.00,0.6,4.351
2387,2013-12-26 18:30:00,-0.2039,0.0000,16.582,26.900,-2.5,13.522,13.425,0.1242,0.00,0.6,4.351
2388,2013-12-26 18:35:00,-0.2039,0.0000,15.986,28.300,-2.4,13.473,13.329,0.1242,0.00,0.6,4.351
2389,2013-12-26 18:40:00,-0.2039,0.0000,15.294,29.200,-2.5,13.425,13.257,0.1237,0.00,0.6,4.351
2390,2013-12-26 18:45:00,-0.2039,0.0000,15.031,30.300,-2.3,13.353,13.185,0.1237,0.00,0.6,4.351
2391,2013-12-26 18:50:00,-0.2039,0.0000,14.960,30.700,-2.1,13.305,13.137,0.1237,0.00,0.6,4.351
2392,2013-12-26 18:55:00,-0.2039,0.0000,14.577,31.700,-2.0,13.257,13.064,0.1237,0.00,0.6,4.351
2393,2013-12-26 19:00:00,-0.2039,0.0000,14.649,32.400,-1.7,13.185,12.992,0.1237,0.00,0.6,4.351
2394,2013-12-26 19:05:00,-0.2039,0.0000,14.290,32.400,-2.0,13.137,12.920,0.1237,0.00,0.6,4.345
2395,2013-12-26 19:10:00,-0.2039,0.0000,13.810,33.900,-1.8,13.088,12.847,0.1237,0.00,0.6,4.345
2396,2013-12-26 19:15:00,-0.2039,0.0000,13.786,34.600,-1.6,13.040,12.775,0.1237,0.00,0.6,4.345
2397,2013-12-26 19:20:00,-0.2039,0.0000,13.570,35.500,-1.4,12.992,12.727,0.1229,0.00,0.6,4.351
2398,2013-12-26 19:25:00,-0.2039,0.0000,13.209,36.000,-1.5,12.944,12.654,0.1229,0.00,0.6,4.345
2399,2013-12-26 19:30:00,-0.2039,0.0000,12.775,37.100,-1.5,12.896,12.582,0.1229,0.00,0.6,4.345
2400,2013-12-26 19:35:00,-0.2039,0.0000,12.509,38.300,-1.3,12.847,12.534,0.1229,0.00,0.6,4.345
2401,2013-12-26 19:40:00,-0.2039,0.0000,12.243,39.500,-1.1,12.799,12.461,0.1229,0.00,0.6,4.345
2402,2013-12-26 19:45:00,-0.2039,0.0000,12.098,40.000,-1.1,12.751,12.389,0.1224,0.00,0.6,4.345
2403,2013-12-26 19:50:00,-0.2039,0.0000,12.025,40.100,-1.1,12.678,12.316,0.1224,0.00,0.6,4.345
2404,2013-12-26 19:55:00,-0.2039,0.0000,11.832,40.400,-1.2,12.630,12.268,0.1224,0.00,0.6,4.345
2405,2013-12-26 20:00:00,-0.2039,0.0000,11.589,41.800,-0.9,12.582,12.219,0.1224,0.00,0.6,4.345
2406,2013-12-26 20:05:00,-0.2039,0.0000,11.540,42.100,-0.9,12.534,12.147,0.1224,0.00,0.6,4.345
2407,2013-12-26 20:10:00,-0.2039,0.0000,11.370,42.500,-0.9,12.485,12.098,0.1224,0.00,0.6,4.345
2408,2013-12-26 20:15:00,-0.2039,0.0000,11.102,43.100,-1.0,12.437,12.025,0.1219,0.00,0.6,4.345
2409,2013-12-26 20:20:00,-0.2039,0.0000,10.956,44.300,-0.7,12.389,11.977,0.1219,0.00,0.6,4.345
2410,2013-12-26 20:25:00,-0.2039,0.0000,10.687,44.900,-0.8,12.340,11.904,0.1219,0.00,0.6,4.345
2411,2013-12-26 20:30:00,-0.2039,0.0000,10.663,45.200,-0.7,12.292,11.856,0.1219,0.00,0.6,4.345
2412,2013-12-26 20:35:00,-0.2039,0.0000,10.638,45.700,-0.6,12.243,11.807,0.1219,0.00,0.6,4.345
2413,2013-12-26 20:40:00,-0.2039,0.0000,10.418,46.200,-0.6,12.195,11.734,0.1219,0.00,0.6,4.345
2414,2013-12-26 20:45:00,-0.2039,0.0000,10.663,46.300,-0.4,12.171,11.686,0.1214,0.00,0.6,4.339
2415,2013-12-26 20:50:00,-0.2039,0.0000,10.687,45.900,-0.5,12.122,11.637,0.1214,0.00,0.6,4.351
2416,2013-12-26 20:55:00,-0.2039,0.0000,10.296,46.000,-0.8,12.074,11.589,0.1214,0.00,0.6,4.339
2417,2013-12-26 21:00:00,-0.2039,0.0000,10.026,47.300,-0.7,12.025,11.540,0.1214,0.00,0.6,4.339
2418,2013-12-26 21:05:00,-0.2039,0.0000,9.928,47.500,-0.7,11.977,11.467,0.1214,0.00,0.6,4.339
2419,2013-12-26 21:10:00,-0.2039,0.0000,9.756,48.600,-0.5,11.929,11.419,0.1209,0.00,0.6,4.339
2420,2013-12-26 21:15:00,-0.2039,0.0000,9.682,48.600,-0.6,11.880,11.370,0.1209,0.00,0.6,4.339
2421,2013-12-26 21:20:00,-0.2039,0.0000,9.460,49.200,-0.7,11.856,11.321,0.1209,0.00,0.6,4.339
2422,2013-12-26 21:25:00,-0.2039,0.0000,9.657,48.800,-0.6,11.807,11.273,0.1209,0.00,0.6,4.339
2423,2013-12-26 21:30:00,-0.2039,0.0000,9.608,49.200,-0.5,11.759,11.224,0.1209,0.00,0.6,4.339
2424,2013-12-26 21:35:00,-0.2039,0.0000,9.509,49.400,-0.6,11.710,11.175,0.1209,0.00,0.6,4.339
2425,2013-12-26 21:40:00,-0.2039,0.0000,9.386,49.700,-0.6,11.662,11.127,0.1209,0.00,0.6,4.339
2426,2013-12-26 21:45:00,-0.2039,0.0000,9.238,50.200,-0.6,11.637,11.078,0.1204,0.00,0.6,4.339
2427,2013-12-26 21:50:00,-0.2039,0.0000,9.238,50.800,-0.4,11.589,11.029,0.1204,0.00,0.6,4.339
2428,2013-12-26 21:55:00,-0.2039,0.0000,9.312,50.100,-0.5,11.540,10.980,0.1204,0.00,0.6,4.339
2429,2013-12-26 22:00:00,-0.2039,0.0000,9.312,49.700,-0.7,11.516,10.932,0.1204,0.00,0.6,4.339
2430,2013-12-26 22:05:00,-0.2039,0.0000,9.188,50.000,-0.7,11.467,10.883,0.1204,0.00,0.6,4.339
2431,2013-12-26 22:10:00,-0.2039,0.0000,9.040,50.400,-0.7,11.419,10.834,0.1199,0.00,0.6,4.339
2432,2013-12-26 22:15:00,-0.2039,0.0000,8.941,50.800,-0.7,11.394,10.810,0.1199,0.00,0.6,4.339
2433,2013-12-26 22:20:00,-0.2039,0.0000,8.841,51.000,-0.7,11.346,10.761,0.1199,0.00,0.6,4.339
2434,2013-12-26 22:25:00,-0.2039,0.0000,8.767,50.900,-0.8,11.297,10.712,0.1199,0.00,0.6,4.339
2435,2013-12-26 22:30:00,-0.2039,0.0000,8.469,51.800,-0.9,11.273,10.663,0.1199,0.00,0.6,4.339
2436,2013-12-26 22:35:00,-0.2039,0.0000,8.643,52.400,-0.5,11.224,10.614,0.1199,0.00,0.6,4.339
2437,2013-12-26 22:40:00,-0.2039,0.0000,8.469,52.300,-0.7,11.175,10.565,0.1199,0.00,0.6,4.339
2438,2013-12-26 22:45:00,-0.2039,0.0000,8.444,52.900,-0.6,11.151,10.516,0.1194,0.00,0.6,4.339
2439,2013-12-26 22:50:00,-0.2039,0.0000,8.195,53.100,-0.8,11.102,10.467,0.1194,0.00,0.6,4.339
2440,2013-12-26 22:55:00,-0.2039,0.0000,8.120,53.100,-0.8,11.078,10.443,0.1194,0.00,0.6,4.339
2441,2013-12-26 23:00:00,-0.2039,0.0000,7.945,53.400,-0.9,11.029,10.394,0.1194,0.00,0.6,4.339
2442,2013-12-26 23:05:00,-0.2039,0.0000,7.645,54.300,-1.0,11.005,10.369,0.1194,0.00,0.6,4.339
2443,2013-12-26 23:10:00,-0.2039,0.0000,7.393,54.900,-1.1,10.956,10.320,0.1194,0.00,0.6,4.339
2444,2013-12-26 23:15:00,-0.2039,0.0000,7.594,55.400,-0.8,10.932,10.271,0.1194,0.00,0.6,4.339
2445,2013-12-26 23:20:00,-0.2039,0.0000,7.519,55.200,-0.9,10.883,10.222,0.1194,0.00,0.6,4.339
2446,2013-12-26 23:25:00,-0.2039,0.0000,7.569,55.500,-0.8,10.858,10.173,0.1194,0.00,0.6,4.333
2447,2013-12-26 23:30:00,-0.2039,0.0000,7.268,56.300,-0.8,10.810,10.124,0.1189,0.00,0.6,4.339
2448,2013-12-26 23:35:00,-0.2039,0.0000,7.167,56.100,-1.0,10.761,10.100,0.1189,0.00,0.6,4.333
2449,2013-12-26 23:40:00,-0.2039,0.0000,7.066,56.500,-1.0,10.736,10.051,0.1189,0.00,0.6,4.333
2450,2013-12-26 23:45:00,-0.2039,0.0000,6.990,56.700,-1.0,10.687,10.001,0.1189,0.00,0.6,4.333
2451,2013-12-26 23:50:00,-0.2039,0.0000,6.864,56.700,-1.1,10.663,9.977,0.1189,0.00,0.6,4.333
2452,2013-12-26 23:55:00,-0.2039,0.0000,6.788,57.100,-1.1,10.614,9.928,0.1189,0.00,0.6,4.333
2453,2013-12-27 00:00:00,-0.2039,0.0000,6.940,56.700,-1.1,10.590,9.879,0.1189,0.00,0.6,4.333
2454,2013-12-27 00:05:00,-0.2039,0.0000,7.116,56.000,-1.1,10.541,9.829,0.1184,0.00,0.6,4.333
2455,2013-12-27 00:10:00,-0.2039,0.0000,6.965,56.000,-1.2,10.516,9.780,0.1184,0.00,0.6,4.333
2456,2013-12-27 00:15:00,-0.2039,0.0000,6.864,56.400,-1.2,10.467,9.756,0.1184,0.00,0.6,4.333
2457,2013-12-27 00:20:00,-0.2039,0.0000,6.763,56.800,-1.2,10.443,9.731,0.1184,0.00,0.6,4.333
2458,2013-12-27 00:25:00,-0.2039,0.0000,6.509,57.000,-1.4,10.394,9.682,0.1184,0.00,0.6,4.333
2459,2013-12-27 00:30:00,-0.2039,0.0000,6.204,57.900,-1.5,10.369,9.657,0.1184,0.00,0.6,4.333
2460,2013-12-27 00:35:00,-0.2039,0.0000,6.153,58.300,-1.4,10.345,9.632,0.1184,0.00,0.6,4.333
2461,2013-12-27 00:40:00,-0.2039,0.0000,6.661,57.500,-1.1,10.296,9.558,0.1184,0.00,0.6,4.333
2462,2013-12-27 00:45:00,-0.2039,0.0000,6.889,56.500,-1.2,10.271,9.534,0.1179,0.00,0.6,4.333
2463,2013-12-27 00:50:00,-0.2039,0.0000,6.560,56.300,-1.5,10.222,9.485,0.1179,0.00,0.6,4.333
2464,2013-12-27 00:55:00,-0.2039,0.0000,6.128,57.800,-1.6,10.198,9.435,0.1179,0.00,0.6,4.333
2465,2013-12-27 01:00:00,-0.2039,0.0000,6.000,58.700,-1.5,10.173,9.410,0.1179,0.00,0.6,4.333
2466,2013-12-27 01:05:00,-0.2039,0.0000,6.000,58.800,-1.4,10.124,9.386,0.1179,0.00,0.6,4.333
2467,2013-12-27 01:10:00,-0.2039,0.0000,5.924,59.300,-1.4,10.100,9.336,0.1179,0.00,0.6,4.333
2468,2013-12-27 01:15:00,-0.2039,0.0000,5.668,59.900,-1.5,10.051,9.287,0.1179,0.00,0.6,4.333
2469,2013-12-27 01:20:00,-0.2039,0.0000,5.591,60.900,-1.4,10.026,9.262,0.1174,0.00,0.6,4.333
2470,2013-12-27 01:25:00,-0.2039,0.0000,5.898,60.400,-1.2,10.001,9.213,0.1174,0.00,0.6,4.333
2471,2013-12-27 01:30:00,-0.2039,0.0000,5.770,60.300,-1.3,9.952,9.188,0.1174,0.00,0.6,4.333
2472,2013-12-27 01:35:00,-0.2039,0.0000,5.898,59.900,-1.3,9.928,9.139,0.1174,0.00,0.6,4.339
2473,2013-12-27 01:40:00,-0.2039,0.0000,5.642,60.200,-1.5,9.903,9.114,0.1174,0.00,0.6,4.327
2474,2013-12-27 01:45:00,-0.2039,0.0000,5.539,60.900,-1.4,9.854,9.064,0.1174,0.00,0.6,4.327
2475,2013-12-27 01:50:00,-0.2039,0.0000,5.360,61.200,-1.5,9.829,9.040,0.1174,0.00,0.6,4.327
2476,2013-12-27 01:55:00,-0.2039,0.0000,5.282,62.000,-1.4,9.805,9.015,0.1174,0.00,0.6,4.327
2477,2013-12-27 02:00:00,-0.2039,0.0000,5.334,62.300,-1.3,9.756,8.965,0.1174,0.00,0.6,4.327
2478,2013-12-27 02:05:00,-0.2039,0.0000,5.411,61.800,-1.3,9.731,8.941,0.1174,0.00,0.6,4.327
