Date Time	Voltage (V)  #10200842	Current (mA)  #10200842	Temp (°F)  #10213638	RH (%)  #10213638	Wetness (%)  #10314897	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374519	Solar Radiation (W/m²)  #10375646	Batt (V) c:5
05/05/15 03:55:00.0	-0.2039	0.0000	57.850	75.900	1.18	63.176	62.406	0.0695	0.6	4.273
05/05/15 04:00:00.0	-0.2039	0.0000	57.850	76.000	0.59	63.176	62.406	0.0695	0.6	4.273
05/05/15 04:05:00.0	-0.2039	0.0000	57.850	76.000	1.18	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:10:00.0	-0.2039	0.0000	57.850	76.100	0.59	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:15:00.0	-0.2039	0.0000	57.893	76.100	1.18	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:20:00.0	-0.2039	0.0000	57.936	76.100	1.18	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:25:00.0	-0.2039	0.0000	57.936	76.200	0.59	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:30:00.0	-0.2039	0.0000	57.936	76.200	1.18	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:35:00.0	-0.2039	0.0000	57.936	76.400	1.18	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:40:00.0	-0.2039	0.0000	57.893	76.400	1.18	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:45:00.0	-0.2039	0.0000	57.893	76.300	7.65	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:50:00.0	-0.2039	0.0000	57.850	76.400	1.18	63.133	62.406	0.0695	0.6	4.273
05/05/15 04:55:00.0	-0.2039	0.0000	57.807	76.500	1.18	63.133	62.406	0.0695	0.6	4.273
05/05/15 05:00:00.0	-0.2039	0.0000	57.850	76.500	1.18	63.090	62.406	0.0695	0.6	4.273
05/05/15 05:05:00.0	-0.2039	0.0000	57.893	76.500	1.18	63.133	62.406	0.0695	0.6	4.285
05/05/15 05:10:00.0	-0.2039	0.0000	57.936	76.400	1.18	63.090	62.406	0.0695	0.6	4.273
05/05/15 05:15:00.0	-0.2039	0.0000	57.979	76.300	1.18	63.090	62.406	0.0695	0.6	4.273
05/05/15 05:20:00.0	-0.2039	0.0000	57.979	76.300	1.18	63.090	62.406	0.0695	0.6	4.273
05/05/15 05:25:00.0	-0.2039	0.0000	57.936	76.400	1.18	63.090	62.406	0.0695	0.6	4.273
05/05/15 05:30:00.0	-0.2039	0.0000	58.023	76.200	1.18	63.090	62.406	0.0695	0.6	4.273
05/05/15 05:35:00.0	-0.2039	0.0000	58.023	76.300	1.18	63.090	62.406	0.0695	0.6	4.273
05/05/15 05:40:00.0	-0.2039	0.0000	58.066	76.300	1.18	63.090	62.362	0.0691	0.6	4.273
05/05/15 05:45:00.0	-0.2039	0.0000	58.109	76.200	1.18	63.090	62.362	0.0691	0.6	4.273
05/05/15 05:50:00.0	-0.2039	0.0000	58.066	76.200	1.18	63.048	62.362	0.0691	0.6	4.273
05/05/15 05:55:00.0	-0.2039	0.0000	58.023	76.200	1.18	63.048	62.362	0.0695	0.6	4.273
05/05/15 06:00:00.0	-0.2039	0.0000	58.023	76.400	1.18	63.048	62.362	0.0695	0.6	4.273
05/05/15 06:05:00.0	-0.2039	0.0000	58.023	76.300	1.18	63.048	62.362	0.0695	0.6	4.273
05/05/15 06:10:00.0	-0.2039	0.0000	58.023	76.400	1.18	63.048	62.362	0.0691	1.9	4.273
05/05/15 06:15:00.0	-0.2039	0.0000	58.023	76.400	1.18	63.048	62.362	0.0691	1.9	4.273
05/05/15 06:20:00.0	-0.2039	0.0000	58.066	76.400	1.18	63.048	62.362	0.0691	4.4	4.273
05/05/15 06:25:00.0	-0.2039	0.0000	58.066	76.400	1.18	63.048	62.362	0.0695	5.6	4.273
05/05/15 06:30:00.0	-0.2039	0.0000	58.152	76.300	1.18	63.048	62.362	0.0695	6.9	4.273
05/05/15 06:35:00.0	-0.2039	0.0000	58.195	76.300	1.18	63.048	62.362	0.0691	9.4	4.273
05/05/15 06:40:00.0	-0.2039	0.0000	58.195	76.200	1.18	63.005	62.362	0.0691	11.9	4.273
05/05/15 06:45:00.0	-0.2039	0.0000	58.325	76.000	1.18	63.005	62.362	0.0695	15.6	4.273
05/05/15 06:50:00.0	-0.2039	0.0000	58.498	75.900	1.18	63.005	62.362	0.0695	16.9	4.273
05/05/15 06:55:00.0	-0.2039	0.0000	58.669	75.600	1.18	63.005	62.319	0.0695	18.1	4.273
05/05/15 07:00:00.0	-0.2039	0.0000	58.712	75.200	1.18	63.005	62.362	0.0691	18.1	4.273
05/05/15 07:05:00.0	-0.2039	0.0000	58.669	75.100	1.18	63.005	62.362	0.0695	19.4	4.273
05/05/15 07:10:00.0	-0.2039	0.0000	58.755	75.100	1.18	63.005	62.362	0.0695	20.6	4.273
05/05/15 07:15:00.0	-0.2039	0.0000	58.842	74.800	1.18	63.005	62.362	0.0691	23.1	4.273
05/05/15 07:20:00.0	-0.2039	0.0000	58.885	74.700	1.18	63.005	62.362	0.0695	28.1	4.273
05/05/15 07:25:00.0	-0.2039	0.0000	59.014	74.300	1.18	63.005	62.362	0.0691	28.1	4.273
05/05/15 07:30:00.0	-0.2039	0.0000	59.142	74.100	1.18	63.005	62.362	0.0695	31.9	4.273
05/05/15 07:35:00.0	-0.2039	0.0000	59.229	73.900	1.18	63.005	62.362	0.0691	34.4	4.273
05/05/15 07:40:00.0	-0.2039	0.0000	59.272	73.600	1.18	63.005	62.362	0.0695	39.4	4.273
05/05/15 07:45:00.0	-0.2039	0.0000	59.315	73.600	1.18	63.005	62.362	0.0695	45.6	4.273
05/05/15 07:50:00.0	-0.2039	0.0000	59.529	73.500	0.59	63.005	62.362	0.0691	48.1	4.279
05/05/15 07:55:00.0	-0.2039	0.0000	59.486	73.200	1.18	63.005	62.362	0.0691	51.9	4.285
05/05/15 08:00:00.0	-0.2039	0.0000	59.529	72.900	1.18	63.005	62.362	0.0691	55.6	4.285
05/05/15 08:05:00.0	-0.2039	0.0000	59.616	72.800	1.18	63.005	62.362	0.0695	63.1	4.291
05/05/15 08:10:00.0	-0.2039	0.0000	59.788	72.600	0.59	63.005	62.362	0.0691	78.1	4.297
05/05/15 08:15:00.0	-0.2039	0.0000	60.003	72.200	1.18	63.005	62.406	0.0691	81.9	4.309
05/05/15 08:20:00.0	-0.2039	0.0000	60.174	72.100	1.18	63.005	62.406	0.0695	86.9	4.321
05/05/15 08:25:00.0	-0.2039	0.0000	60.303	71.700	1.18	63.005	62.406	0.0695	96.9	4.333
05/05/15 08:30:00.0	-0.2039	0.0000	60.390	71.400	1.18	63.005	62.406	0.0695	98.1	4.339
05/05/15 08:35:00.0	-0.2039	0.0000	60.604	71.100	0.59	63.005	62.406	0.0695	110.6	4.351
05/05/15 08:40:00.0	-0.2039	0.0000	60.390	70.600	1.18	63.005	62.447	0.0695	121.9	4.369
05/05/15 08:45:00.0	-0.2039	0.0000	60.647	70.600	1.18	63.005	62.447	0.0695	129.4	4.393
05/05/15 08:50:00.0	-0.2039	0.0000	60.818	70.200	1.18	63.005	62.490	0.0695	121.9	4.406
05/05/15 08:55:00.0	-0.2039	0.0000	61.119	69.700	1.18	63.048	62.490	0.0695	134.4	4.400
05/05/15 09:00:00.0	-0.2039	0.0000	61.419	69.600	1.18	63.048	62.533	0.0695	149.4	4.393
05/05/15 09:05:00.0	-0.2039	0.0000	61.677	68.600	0.59	63.048	62.533	0.0695	156.9	4.381
05/05/15 09:10:00.0	-0.2039	0.0000	61.804	68.200	1.18	63.048	62.533	0.0695	170.6	4.375
05/05/15 09:15:00.0	-0.2039	0.0000	61.848	67.500	0.59	63.048	62.577	0.0695	171.9	4.369
05/05/15 09:20:00.0	-0.2039	0.0000	62.019	67.500	1.18	63.048	62.620	0.0695	183.1	4.375
05/05/15 09:25:00.0	-0.2039	0.0000	61.891	67.000	1.18	63.090	62.620	0.0695	178.1	4.400
05/05/15 09:30:00.0	-0.2039	0.0000	62.233	66.600	1.18	63.090	62.661	0.0695	164.4	4.393
05/05/15 09:35:00.0	-0.2039	0.0000	61.891	66.500	0.59	63.090	62.661	0.0695	175.6	4.381
05/05/15 09:40:00.0	-0.2039	0.0000	62.319	66.500	0.59	63.133	62.661	0.0695	218.1	4.375
05/05/15 09:45:00.0	-0.2039	0.0000	62.748	66.200	1.18	63.133	62.704	0.0702	226.9	4.369
05/05/15 09:50:00.0	-0.2039	0.0000	62.704	65.400	0.59	63.133	62.704	0.0695	194.4	4.363
05/05/15 09:55:00.0	-0.2039	0.0000	62.447	65.500	1.18	63.176	62.748	0.0695	208.1	4.400
05/05/15 10:00:00.0	-0.2039	0.0000	62.919	65.100	1.18	63.176	62.748	0.0695	235.6	4.393
05/05/15 10:05:00.0	-0.2039	0.0000	63.048	64.500	1.18	63.176	62.791	0.0695	231.9	4.381
05/05/15 10:10:00.0	-0.2039	0.0000	63.133	64.100	0.59	63.219	62.791	0.0695	233.1	4.375
05/05/15 10:15:00.0	-0.2039	0.0000	63.433	64.000	1.18	63.219	62.834	0.0695	224.4	4.369
05/05/15 10:20:00.0	-0.2039	0.0000	63.819	63.800	1.18	63.219	62.875	0.0695	248.1	4.363
05/05/15 10:25:00.0	-0.2039	0.0000	64.418	63.300	1.18	63.219	62.875	0.0695	268.1	4.400
05/05/15 10:30:00.0	-0.2039	0.0000	64.803	62.500	1.18	63.262	62.919	0.0702	293.1	4.393
05/05/15 10:35:00.0	-0.2039	0.0000	64.717	62.000	1.18	63.262	62.962	0.0702	310.6	4.381
05/05/15 10:40:00.0	-0.2039	0.0000	64.931	62.200	1.18	63.304	63.005	0.0702	286.9	4.375
05/05/15 10:45:00.0	-0.2039	0.0000	65.574	61.300	1.18	63.304	63.048	0.0695	288.1	4.369
05/05/15 10:50:00.0	-0.2039	0.0000	64.931	60.600	1.18	63.347	63.048	0.0695	279.4	4.363
05/05/15 10:55:00.0	-0.2039	0.0000	64.503	60.700	1.18	63.347	63.090	0.0695	249.4	4.387
05/05/15 11:00:00.0	-0.2039	0.0000	64.845	60.400	1.18	63.390	63.133	0.0702	279.4	4.381
05/05/15 11:05:00.0	-0.2039	0.0000	65.273	60.300	1.18	63.390	63.176	0.0695	264.4	4.369
05/05/15 11:10:00.0	-0.2039	0.0000	65.530	59.900	1.18	63.433	63.219	0.0702	208.1	4.363
05/05/15 11:15:00.0	-0.2039	0.0000	65.102	59.300	0.59	63.433	63.219	0.0695	223.1	4.375
05/05/15 11:20:00.0	-0.2039	0.0000	65.102	59.600	1.18	63.475	63.262	0.0702	300.6	4.400
05/05/15 11:25:00.0	-0.2039	0.0000	65.403	58.900	1.18	63.475	63.304	0.0702	424.4	4.393
05/05/15 11:30:00.0	-0.2039	0.0000	66.600	59.100	1.18	63.518	63.304	0.0702	368.1	4.387
05/05/15 11:35:00.0	-0.2039	0.0000	66.515	58.300	1.18	63.561	63.347	0.0702	305.6	4.381
05/05/15 11:40:00.0	-0.2039	0.0000	66.857	58.100	1.18	63.561	63.390	0.0702	274.4	4.369
05/05/15 11:45:00.0	-0.2039	0.0000	66.600	57.200	1.18	63.604	63.475	0.0695	293.1	4.363
05/05/15 11:50:00.0	-0.2039	0.0000	66.686	56.500	1.18	63.604	63.475	0.0702	299.4	4.375
05/05/15 11:55:00.0	-0.2039	0.0000	66.385	56.200	0.59	63.648	63.518	0.0695	264.4	4.387
05/05/15 12:00:00.0	-0.2039	0.0000	66.429	56.700	1.18	63.648	63.561	0.0702	269.4	4.381
05/05/15 12:05:00.0	-0.2039	0.0000	67.199	57.600	1.18	63.689	63.561	0.0702	325.6	4.369
05/05/15 12:10:00.0	-0.2039	0.0000	67.114	58.300	1.18	63.732	63.604	0.0702	259.4	4.363
05/05/15 12:15:00.0	-0.2039	0.0000	66.985	58.600	1.18	63.732	63.648	0.0702	215.6	4.375
05/05/15 12:20:00.0	-0.2039	0.0000	66.814	58.800	1.18	63.775	63.689	0.0702	223.1	4.387
05/05/15 12:25:00.0	-0.2039	0.0000	66.772	58.300	1.18	63.775	63.689	0.0702	213.1	4.381
05/05/15 12:30:00.0	-0.2039	0.0000	66.301	58.000	1.18	63.819	63.732	0.0702	231.9	4.369
05/05/15 12:35:00.0	-0.2039	0.0000	67.285	59.000	1.18	63.819	63.775	0.0702	221.9	4.363
05/05/15 12:40:00.0	-0.2039	0.0000	66.558	58.500	1.18	63.862	63.775	0.0702	188.1	4.363
05/05/15 12:45:00.0	-0.2039	0.0000	66.729	59.100	1.18	63.862	63.819	0.0702	196.9	4.393
05/05/15 12:50:00.0	-0.2039	0.0000	66.344	58.900	1.18	63.903	63.819	0.0702	228.1	4.393
05/05/15 12:55:00.0	-0.2039	0.0000	66.643	59.700	1.18	63.903	63.862	0.0702	241.9	4.381
05/05/15 13:00:00.0	-0.2039	0.0000	67.158	59.100	1.18	63.946	63.862	0.0702	238.1	4.369
05/05/15 13:05:00.0	-0.2039	0.0000	66.472	59.600	1.18	63.946	63.903	0.0702	211.9	4.363
05/05/15 13:10:00.0	-0.2039	0.0000	65.959	59.600	0.59	63.946	63.903	0.0702	219.4	4.363
05/05/15 13:15:00.0	-0.2039	0.0000	66.130	60.400	1.18	63.990	63.903	0.0702	211.9	4.393
05/05/15 13:20:00.0	-0.2039	0.0000	66.729	60.900	1.18	63.990	63.946	0.0702	224.4	4.381
05/05/15 13:25:00.0	-0.2039	0.0000	66.087	60.700	1.18	64.033	63.946	0.0702	224.4	4.369
05/05/15 13:30:00.0	-0.2039	0.0000	66.173	60.700	0.59	64.033	63.990	0.0702	246.9	4.363
05/05/15 13:35:00.0	-0.2039	0.0000	66.043	60.900	1.18	64.074	63.990	0.0702	263.1	4.363
05/05/15 13:40:00.0	-0.2039	0.0000	66.558	61.100	1.18	64.074	63.990	0.0702	334.4	4.393
05/05/15 13:45:00.0	-0.2039	0.0000	67.842	60.600	1.18	64.074	64.033	0.0702	519.4	4.381
05/05/15 13:50:00.0	-0.2039	0.0000	69.471	58.600	1.18	64.074	64.074	0.0702	505.6	4.375
05/05/15 13:55:00.0	-0.2039	0.0000	68.614	58.400	1.18	64.117	64.117	0.0702	448.1	4.363
05/05/15 14:00:00.0	-0.2039	0.0000	69.386	57.900	1.76	64.161	64.161	0.0702	735.6	4.363
05/05/15 14:05:00.0	-0.2039	0.0000	70.286	56.400	1.76	64.161	64.247	0.0702	773.1	4.400
05/05/15 14:10:00.0	-0.2039	0.0000	71.661	55.200	1.76	64.204	64.332	0.0702	774.4	4.393
05/05/15 14:15:00.0	-0.2039	0.0000	70.673	54.300	1.76	64.247	64.418	0.0702	558.1	4.387
05/05/15 14:20:00.0	-0.2039	0.0000	71.620	54.500	1.76	64.332	64.503	0.0702	516.9	4.381
05/05/15 14:25:00.0	-0.2039	0.0000	70.286	53.600	1.76	64.375	64.589	0.0708	613.1	4.369
05/05/15 14:30:00.0	-0.2039	0.0000	69.985	53.800	1.76	64.418	64.674	0.0708	463.1	4.363
05/05/15 14:35:00.0	-0.2039	0.0000	70.803	53.700	1.76	64.459	64.717	0.0708	470.6	4.375
05/05/15 14:40:00.0	-0.2039	0.0000	70.673	53.700	1.76	64.546	64.803	0.0702	385.6	4.381
05/05/15 14:45:00.0	-0.2039	0.0000	69.942	54.000	1.18	64.589	64.845	0.0702	369.4	4.369
05/05/15 14:50:00.0	-0.2039	0.0000	69.386	54.500	1.18	64.632	64.845	0.0702	446.9	4.363
05/05/15 14:55:00.0	-0.2039	0.0000	68.828	54.000	1.18	64.632	64.888	0.0708	559.4	4.363
05/05/15 15:00:00.0	-0.2039	0.0000	69.085	55.500	1.18	64.674	64.931	0.0702	335.6	4.393
05/05/15 15:05:00.0	-0.2039	0.0000	69.771	54.100	1.18	64.717	64.931	0.0702	270.6	4.387
05/05/15 15:10:00.0	-0.2039	0.0000	68.356	54.300	1.18	64.760	64.974	0.0702	226.9	4.381
05/05/15 15:15:00.0	-0.2039	0.0000	68.099	55.500	1.18	64.760	64.974	0.0708	200.6	4.369
05/05/15 15:20:00.0	-0.2039	0.0000	67.757	55.800	1.18	64.760	64.974	0.0708	195.6	4.363
05/05/15 15:25:00.0	-0.2039	0.0000	67.842	56.300	0.59	64.803	64.974	0.0708	198.1	4.363
05/05/15 15:30:00.0	-0.2039	0.0000	67.671	56.500	0.59	64.803	64.931	0.0708	200.6	4.393
05/05/15 15:35:00.0	-0.2039	0.0000	67.285	56.600	0.59	64.803	64.931	0.0708	193.1	4.381
05/05/15 15:40:00.0	-0.2039	0.0000	67.071	57.000	0.59	64.803	64.931	0.0708	189.4	4.369
05/05/15 15:45:00.0	-0.2039	0.0000	66.643	57.000	0.59	64.803	64.931	0.0708	190.6	4.363
05/05/15 15:50:00.0	-0.2039	0.0000	66.258	57.500	0.59	64.845	64.888	0.0708	190.6	4.363
05/05/15 15:55:00.0	-0.2039	0.0000	66.729	57.500	0.59	64.803	64.888	0.0708	193.1	4.393
05/05/15 16:00:00.0	-0.2039	0.0000	66.385	57.400	0.59	64.803	64.845	0.0702	168.1	4.387
05/05/15 16:05:00.0	-0.2039	0.0000	66.087	57.600	0.59	64.803	64.845	0.0708	174.4	4.381
05/05/15 16:10:00.0	-0.2039	0.0000	65.916	57.800	0.59	64.803	64.845	0.0708	181.9	4.369
05/05/15 16:15:00.0	-0.2039	0.0000	66.385	58.000	0.59	64.803	64.803	0.0708	178.1	4.363
05/05/15 16:20:00.0	-0.2039	0.0000	66.214	57.900	0.59	64.803	64.803	0.0708	204.4	4.363
05/05/15 16:25:00.0	-0.2039	0.0000	66.600	57.900	0.59	64.803	64.803	0.0708	213.1	4.387
05/05/15 16:30:00.0	-0.2039	0.0000	66.173	57.500	0.59	64.803	64.760	0.0708	226.9	4.381
05/05/15 16:35:00.0	-0.2039	0.0000	66.943	57.600	0.59	64.803	64.760	0.0708	214.4	4.369
05/05/15 16:40:00.0	-0.2039	0.0000	66.686	57.300	0.59	64.803	64.760	0.0708	221.9	4.363
05/05/15 16:45:00.0	-0.2039	0.0000	67.071	57.100	1.18	64.803	64.760	0.0708	204.4	4.363
05/05/15 16:50:00.0	-0.2039	0.0000	66.686	56.900	0.59	64.803	64.760	0.0708	188.1	4.393
05/05/15 16:55:00.0	-0.2039	0.0000	66.301	57.700	0.59	64.803	64.760	0.0708	118.1	4.381
05/05/15 17:00:00.0	-0.2039	0.0000	65.745	57.400	0.59	64.803	64.760	0.0708	118.1	4.375
05/05/15 17:05:00.0	-0.2039	0.0000	65.872	57.800	0.59	64.803	64.760	0.0708	211.9	4.369
05/05/15 17:10:00.0	-0.2039	0.0000	66.515	57.500	0.59	64.803	64.760	0.0708	163.1	4.363
05/05/15 17:15:00.0	-0.2039	0.0000	66.258	57.200	0.59	64.803	64.717	0.0708	158.1	4.393
05/05/15 17:20:00.0	-0.2039	0.0000	65.615	57.500	0.59	64.803	64.717	0.0708	138.1	4.393
05/05/15 17:25:00.0	-0.2039	0.0000	65.872	57.300	0.59	64.803	64.717	0.0708	193.1	4.381
05/05/15 17:30:00.0	-0.2039	0.0000	66.385	57.600	0.59	64.803	64.674	0.0708	138.1	4.375
05/05/15 17:35:00.0	-0.2039	0.0000	65.745	57.500	0.59	64.760	64.674	0.0708	135.6	4.369
05/05/15 17:40:00.0	-0.2039	0.0000	65.359	57.900	0.59	64.760	64.674	0.0708	96.9	4.363
05/05/15 17:45:00.0	-0.2039	0.0000	65.273	58.200	0.59	64.760	64.674	0.0708	119.4	4.381
05/05/15 17:50:00.0	-0.2039	0.0000	65.145	58.700	0.59	64.760	64.632	0.0708	119.4	4.393
05/05/15 17:55:00.0	-0.2039	0.0000	64.760	58.600	0.59	64.760	64.632	0.0708	108.1	4.381
05/05/15 18:00:00.0	-0.2039	0.0000	64.589	58.800	0.59	64.760	64.589	0.0708	111.9	4.375
05/05/15 18:05:00.0	-0.2039	0.0000	64.459	59.500	0.59	64.760	64.589	0.0708	106.9	4.369
05/05/15 18:10:00.0	-0.2039	0.0000	64.161	59.400	0.59	64.760	64.546	0.0708	94.4	4.363
05/05/15 18:15:00.0	-0.2039	0.0000	63.990	59.400	0.59	64.717	64.546	0.0702	74.4	4.369
05/05/15 18:20:00.0	-0.2039	0.0000	63.903	59.800	0.59	64.717	64.503	0.0702	65.6	4.381
05/05/15 18:25:00.0	-0.2039	0.0000	63.475	59.900	0.59	64.674	64.459	0.0708	63.1	4.381
05/05/15 18:30:00.0	-0.2039	0.0000	63.347	60.200	0.59	64.674	64.418	0.0708	68.1	4.375
05/05/15 18:35:00.0	-0.2039	0.0000	63.347	60.300	0.59	64.674	64.418	0.0708	63.1	4.369
05/05/15 18:40:00.0	-0.2039	0.0000	63.262	60.600	0.00	64.632	64.375	0.0702	60.6	4.363
05/05/15 18:45:00.0	-0.2039	0.0000	63.176	60.800	0.00	64.632	64.332	0.0708	54.4	4.369
05/05/15 18:50:00.0	-0.2039	0.0000	63.048	61.100	0.59	64.632	64.332	0.0708	46.9	4.363
05/05/15 18:55:00.0	-0.2039	0.0000	62.834	61.600	0.00	64.589	64.288	0.0708	34.4	4.363
05/05/15 19:00:00.0	-0.2039	0.0000	62.490	61.600	0.00	64.589	64.247	0.0708	26.9	4.363
05/05/15 19:05:00.0	-0.2039	0.0000	61.977	62.200	0.00	64.589	64.247	0.0702	21.9	4.357
05/05/15 19:10:00.0	-0.2039	0.0000	61.720	63.000	0.00	64.546	64.204	0.0708	16.9	4.351
05/05/15 19:15:00.0	-0.2039	0.0000	61.419	63.300	0.59	64.546	64.161	0.0708	11.9	4.351
05/05/15 19:20:00.0	-0.2039	0.0000	61.119	64.000	0.00	64.503	64.117	0.0708	8.1	4.351
05/05/15 19:25:00.0	-0.2039	0.0000	60.690	64.700	0.00	64.459	64.074	0.0702	6.9	4.345
05/05/15 19:30:00.0	-0.2039	0.0000	60.433	65.500	0.00	64.459	64.033	0.0702	4.4	4.345
05/05/15 19:35:00.0	-0.2039	0.0000	60.174	65.900	0.00	64.418	63.990	0.0702	1.9	4.339
05/05/15 19:40:00.0	-0.2039	0.0000	59.916	66.700	0.00	64.418	63.946	0.0702	0.6	4.339
05/05/15 19:45:00.0	-0.2039	0.0000	59.788	67.300	0.00	64.375	63.903	0.0708	0.6	4.339
05/05/15 19:50:00.0	-0.2039	0.0000	59.529	67.500	0.00	64.332	63.862	0.0702	0.6	4.339
05/05/15 19:55:00.0	-0.2039	0.0000	59.445	67.900	0.00	64.332	63.819	0.0702	0.6	4.339
05/05/15 20:00:00.0	-0.2039	0.0000	59.272	68.300	0.00	64.288	63.775	0.0702	0.6	4.333
05/05/15 20:05:00.0	-0.2039	0.0000	59.099	68.600	0.00	64.247	63.732	0.0702	0.6	4.333
05/05/15 20:10:00.0	-0.2039	0.0000	58.885	69.100	0.00	64.247	63.648	0.0702	0.6	4.333
05/05/15 20:15:00.0	-0.2039	0.0000	58.755	69.500	0.00	64.204	63.648	0.0702	0.6	4.333
05/05/15 20:20:00.0	-0.2039	0.0000	58.755	69.700	0.59	64.161	63.561	0.0702	0.6	4.333
05/05/15 20:25:00.0	-0.2039	0.0000	58.626	69.900	0.59	64.117	63.561	0.0702	0.6	4.327
05/05/15 20:30:00.0	-0.2039	0.0000	58.411	70.000	0.00	64.117	63.475	0.0702	0.6	4.351
05/05/15 20:35:00.0	-0.2039	0.0000	58.239	70.300	0.00	64.074	63.475	0.0702	0.6	4.345
05/05/15 20:40:00.0	-0.2039	0.0000	57.979	70.800	0.59	64.033	63.433	0.0702	0.6	4.303
05/05/15 20:45:00.0	-0.2039	0.0000	57.679	71.200	0.00	64.033	63.390	0.0702	0.6	4.321
05/05/15 20:50:00.0	-0.2039	0.0000	57.722	71.400	0.00	63.990	63.347	0.0702	0.6	4.321
05/05/15 20:55:00.0	-0.2039	0.0000	57.765	71.700	0.59	63.946	63.304	0.0702	0.6	4.321
05/05/15 21:00:00.0	-0.2039	0.0000	57.592	71.800	0.59	63.903	63.262	0.0702	0.6	4.321
05/05/15 21:05:00.0	-0.2039	0.0000	57.592	72.400	0.59	63.903	63.219	0.0702	0.6	4.321
05/05/15 21:10:00.0	-0.2039	0.0000	57.376	72.600	0.59	63.862	63.176	0.0702	0.6	4.321
05/05/15 21:15:00.0	-0.2039	0.0000	57.204	72.900	0.59	63.862	63.133	0.0702	0.6	4.321
05/05/15 21:20:00.0	-0.2039	0.0000	57.160	73.400	0.59	63.819	63.090	0.0702	0.6	4.315
05/05/15 21:25:00.0	-0.2039	0.0000	57.160	73.700	0.59	63.775	63.048	0.0702	0.6	4.315
05/05/15 21:30:00.0	-0.1988	0.0000	56.988	74.100	0.59	63.732	63.005	0.0695	0.6	4.315
05/05/15 21:35:00.0	-0.2039	0.0000	56.901	74.100	0.59	63.732	62.962	0.0695	0.6	4.315
05/05/15 21:40:00.0	-0.2039	0.0000	56.815	74.400	0.59	63.689	62.962	0.0702	0.6	4.309
05/05/15 21:45:00.0	-0.2039	0.0000	56.728	74.600	0.59	63.648	62.919	0.0702	0.6	4.309
05/05/15 21:50:00.0	-0.2039	0.0000	56.599	74.900	0.59	63.648	62.875	0.0702	0.6	4.303
05/05/15 21:55:00.0	-0.2039	0.0000	56.685	75.100	0.59	63.604	62.834	0.0695	0.6	4.309
05/05/15 22:00:00.0	-0.2039	0.0000	56.728	75.500	0.59	63.561	62.791	0.0695	0.6	4.309
05/05/15 22:05:00.0	-0.2039	0.0000	56.772	75.400	0.59	63.561	62.748	0.0695	0.6	4.303
05/05/15 22:10:00.0	-0.2039	0.0000	56.556	75.500	0.59	63.518	62.704	0.0695	0.6	4.303
05/05/15 22:15:00.0	-0.2039	0.0000	56.165	75.900	0.59	63.475	62.704	0.0695	0.6	4.303
05/05/15 22:20:00.0	-0.2039	0.0000	55.949	76.500	1.18	63.475	62.661	0.0695	0.6	4.303
05/05/15 22:25:00.0	-0.2039	0.0000	55.733	76.900	1.18	63.433	62.620	0.0695	0.6	4.303
05/05/15 22:30:00.0	-0.2039	0.0000	55.472	77.400	1.18	63.433	62.577	0.0695	0.6	4.297
05/05/15 22:35:00.0	-0.2039	0.0000	55.168	77.800	1.18	63.390	62.533	0.0695	0.6	4.303
05/05/15 22:40:00.0	-0.2039	0.0000	54.952	78.500	1.76	63.347	62.533	0.0695	0.6	4.297
05/05/15 22:45:00.0	-0.2039	0.0000	54.995	78.900	1.76	63.304	62.490	0.0695	0.6	4.297
05/05/15 22:50:00.0	-0.2039	0.0000	54.865	79.100	1.76	63.304	62.447	0.0695	0.6	4.297
05/05/15 22:55:00.0	-0.2039	0.0000	54.734	79.500	2.35	63.262	62.406	0.0695	0.6	4.297
05/05/15 23:00:00.0	-0.2039	0.0000	54.561	79.700	2.35	63.219	62.362	0.0695	0.6	4.297
05/05/15 23:05:00.0	-0.2039	0.0000	54.430	79.900	2.94	63.219	62.319	0.0695	0.6	4.297
05/05/15 23:10:00.0	-0.2039	0.0000	54.212	80.300	2.94	63.176	62.276	0.0695	0.6	4.291
05/05/15 23:15:00.0	-0.2039	0.0000	53.994	80.700	3.53	63.133	62.233	0.0695	0.6	4.291
05/05/15 23:20:00.0	-0.2039	0.0000	53.776	80.900	6.47	63.133	62.191	0.0695	0.6	4.291
05/05/15 23:25:00.0	-0.2039	0.0000	53.865	81.600	5.88	63.090	62.148	0.0695	0.6	4.291
05/05/15 23:30:00.0	-0.2039	0.0000	53.951	81.800	4.71	63.048	62.105	0.0695	0.6	4.291
05/05/15 23:35:00.0	-0.2039	0.0000	54.212	81.800	4.12	63.005	62.062	0.0695	0.6	4.291
05/05/15 23:40:00.0	-0.2039	0.0000	54.082	81.400	4.71	62.962	62.019	0.0695	0.6	4.291
