"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214685, SEN S/N: 10200840, LBL: Collaboratory)","Current, mA (LGR S/N: 10214685, SEN S/N: 10200840, LBL: Collaboratory)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10213635, LBL: Collaboratory)","RH, % (LGR S/N: 10214685, SEN S/N: 10213635, LBL: Collaboratory)","DewPt, °C (LGR S/N: 10214685, SEN S/N: 10213635)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365534, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365547, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214685, SEN S/N: 10374524)","Wetness, % (LGR S/N: 10214685, SEN S/N: 10374913)","Solar Radiation, W/m² (LGR S/N: 10214685, SEN S/N: 10378948)","Batt, V (LGR S/N: 10214685)"
2909,2013-12-28 14:56:44,-0.1988,0.0000,21.867,25.300,1.1,20.841,20.841,0.2156,0.00,68.1,4.200
2910,2013-12-28 15:01:44,-0.1988,0.0000,21.819,26.300,1.6,20.746,20.722,0.2156,0.00,66.9,4.200
2911,2013-12-28 15:06:44,-0.1988,0.0000,21.700,25.800,1.3,20.627,20.603,0.2156,0.00,64.4,4.200
2912,2013-12-28 15:11:44,-0.1988,0.0000,21.533,25.600,1.0,20.555,20.484,0.2153,0.00,60.6,4.200
2913,2013-12-28 15:16:44,-0.1988,0.0000,21.342,25.000,0.5,20.460,20.365,0.2153,0.00,56.9,4.200
2914,2013-12-28 15:21:44,-0.1988,0.0000,21.342,24.800,0.4,20.341,20.222,0.2148,0.00,55.6,4.200
2915,2013-12-28 15:26:44,-0.1988,0.0000,21.175,23.700,-0.3,20.246,20.103,0.2148,0.00,53.1,4.200
2916,2013-12-28 15:31:44,-0.1988,0.0000,21.032,23.600,-0.5,20.150,19.960,0.2148,0.00,50.6,4.200
2917,2013-12-28 15:36:44,-0.1988,0.0000,20.865,23.300,-0.8,20.055,19.841,0.2143,0.00,48.1,4.200
2918,2013-12-28 15:41:44,-0.1988,0.0000,20.746,23.400,-0.9,19.936,19.722,0.2143,0.00,45.6,4.200
2919,2013-12-28 15:46:44,-0.1988,0.0000,20.674,23.900,-0.7,19.841,19.603,0.2143,0.00,44.4,4.200
2920,2013-12-28 15:51:44,-0.1988,0.0000,20.507,23.300,-1.1,19.746,19.460,0.2139,0.00,41.9,4.194
2921,2013-12-28 15:56:44,-0.1988,0.0000,20.269,24.700,-0.5,19.651,19.341,0.2139,0.00,39.4,4.194
2922,2013-12-28 16:01:44,-0.1988,0.0000,20.103,24.700,-0.7,19.555,19.222,0.2134,0.00,36.9,4.194
2923,2013-12-28 16:06:44,-0.1988,0.0000,19.817,24.900,-0.8,19.460,19.103,0.2134,0.00,34.4,4.194
2924,2013-12-28 16:11:44,-0.1988,0.0000,19.746,25.500,-0.6,19.365,18.985,0.2134,0.00,31.9,4.188
2925,2013-12-28 16:16:44,-0.1988,0.0000,19.579,27.000,0.1,19.270,18.866,0.2131,0.00,28.1,4.188
2926,2013-12-28 16:21:44,-0.1988,0.0000,19.365,28.300,0.6,19.175,18.747,0.2131,0.00,24.4,4.188
2927,2013-12-28 16:26:44,-0.1988,0.0000,19.175,29.500,1.0,19.080,18.628,0.2131,0.00,20.6,4.188
2928,2013-12-28 16:31:44,-0.1988,0.0000,19.008,30.200,1.1,18.985,18.509,0.2126,0.00,16.9,4.188
2929,2013-12-28 16:36:44,-0.1988,0.0000,18.580,31.100,1.2,18.866,18.390,0.2126,0.00,13.1,4.188
2930,2013-12-28 16:41:44,-0.1988,0.0000,17.962,32.800,1.4,18.771,18.271,0.2126,0.00,8.1,4.188
2931,2013-12-28 16:46:44,-0.1988,0.0000,17.463,34.700,1.7,18.675,18.152,0.2126,0.00,4.4,4.188
2932,2013-12-28 16:51:44,-0.1988,0.0000,17.130,36.600,2.2,18.580,18.010,0.2122,0.00,3.1,4.188
2933,2013-12-28 16:56:44,-0.1988,0.0000,16.892,37.600,2.4,18.485,17.867,0.2122,0.00,0.6,4.188
2934,2013-12-28 17:01:44,-0.1988,0.0000,17.011,39.500,3.2,18.366,17.724,0.2122,0.00,0.6,4.188
2935,2013-12-28 17:06:44,-0.1988,0.0000,16.749,40.600,3.3,18.271,17.582,0.2122,0.00,0.6,4.188
2936,2013-12-28 17:11:44,-0.1988,0.0000,16.558,41.900,3.6,18.152,17.463,0.2117,0.00,0.6,4.188
2937,2013-12-28 17:16:44,-0.1988,0.0000,16.153,43.100,3.6,18.057,17.344,0.2117,0.59,0.6,4.188
2938,2013-12-28 17:21:44,-0.1988,0.0000,15.533,44.500,3.5,17.962,17.201,0.2117,0.59,0.6,4.188
2939,2013-12-28 17:26:44,-0.1988,0.0000,14.936,46.500,3.6,17.843,17.058,0.2112,1.18,0.6,4.188
2940,2013-12-28 17:31:44,-0.1988,0.0000,14.529,47.900,3.6,17.748,16.939,0.2112,0.59,0.6,4.188
2941,2013-12-28 17:36:44,-0.1988,0.0063,14.242,49.300,3.8,17.629,16.796,0.2109,1.18,0.6,4.188
2942,2013-12-28 17:41:44,-0.1988,0.0000,14.050,49.900,3.8,17.534,16.677,0.2109,1.76,0.6,4.188
2943,2013-12-28 17:46:44,-0.1988,0.0000,13.810,50.800,3.8,17.415,16.534,0.2109,2.35,0.6,4.188
2944,2013-12-28 17:51:44,-0.1988,0.0000,13.666,51.800,3.9,17.320,16.415,0.2109,2.94,0.6,4.188
2945,2013-12-28 17:56:44,-0.1988,0.0000,13.377,53.400,4.1,17.201,16.296,0.2104,3.53,0.6,4.188
2946,2013-12-28 18:01:44,-0.1988,0.0000,13.257,54.300,4.2,17.106,16.153,0.2104,3.53,0.6,4.188
2947,2013-12-28 18:06:44,-0.1988,0.0000,12.968,54.900,4.1,16.987,16.034,0.2104,4.71,0.6,4.188
2948,2013-12-28 18:11:44,-0.1988,0.0000,12.703,56.300,4.2,16.892,15.915,0.2104,4.12,0.6,4.188
2949,2013-12-28 18:16:44,-0.1988,0.0000,12.534,56.900,4.2,16.796,15.819,0.2104,5.88,0.6,4.188
2950,2013-12-28 18:21:44,-0.1988,0.0000,12.268,57.800,4.2,16.677,15.676,0.2100,7.06,0.6,4.188
2951,2013-12-28 18:26:44,-0.1988,0.0000,12.147,58.400,4.2,16.582,15.557,0.2100,7.06,0.6,4.188
2952,2013-12-28 18:31:44,-0.1988,0.0000,11.880,59.700,4.3,16.487,15.438,0.2095,7.06,0.6,4.212
2953,2013-12-28 18:36:44,-0.1988,0.0000,11.832,60.200,4.4,16.368,15.318,0.2095,6.47,0.6,4.188
2954,2013-12-28 18:41:44,-0.1988,0.0000,11.807,60.800,4.5,16.272,15.199,0.2095,6.47,0.6,4.188
2955,2013-12-28 18:46:44,-0.1988,0.0000,11.686,60.800,4.4,16.177,15.079,0.2095,7.65,0.6,4.188
2956,2013-12-28 18:51:44,-0.1988,0.0000,11.492,60.700,4.2,16.082,14.984,0.2095,8.24,0.6,4.188
2957,2013-12-28 18:56:44,-0.1988,0.0000,11.297,61.200,4.1,15.986,14.864,0.2092,10.00,0.6,4.188
2958,2013-12-28 19:01:44,-0.1988,0.0000,11.053,62.200,4.1,15.867,14.745,0.2087,10.00,0.6,4.188
2959,2013-12-28 19:06:44,-0.1988,0.0000,10.736,63.100,4.0,15.772,14.649,0.2087,10.59,0.6,4.188
2960,2013-12-28 19:11:44,-0.1988,0.0000,10.761,63.200,4.1,15.676,14.529,0.2087,9.41,0.6,4.188
2961,2013-12-28 19:16:44,-0.1988,0.0000,10.467,64.000,4.0,15.581,14.409,0.2087,11.76,0.6,4.188
2962,2013-12-28 19:21:44,-0.1988,0.0000,10.418,64.400,4.0,15.485,14.314,0.2087,12.94,0.6,4.188
2963,2013-12-28 19:26:44,-0.1988,0.0000,10.271,65.000,4.0,15.390,14.194,0.2087,14.12,0.6,4.188
2964,2013-12-28 19:31:44,-0.1988,0.0000,10.100,66.200,4.1,15.294,14.098,0.2083,12.94,0.6,4.188
2965,2013-12-28 19:36:44,-0.1988,0.0000,10.149,66.400,4.2,15.199,14.002,0.2083,12.94,0.6,4.188
2966,2013-12-28 19:41:44,-0.1988,0.0000,10.026,66.200,4.0,15.103,13.906,0.2083,17.06,0.6,4.188
2967,2013-12-28 19:46:44,-0.1988,0.0000,9.829,67.500,4.1,15.008,13.810,0.2083,14.71,0.6,4.188
2968,2013-12-28 19:51:44,-0.1988,0.0000,9.829,67.100,4.0,14.936,13.714,0.2083,14.12,0.6,4.188
2969,2013-12-28 19:56:44,-0.1988,0.0000,9.829,67.100,4.0,14.840,13.618,0.2078,17.06,0.6,4.182
2970,2013-12-28 20:01:44,-0.1988,0.0000,9.558,67.500,3.8,14.745,13.522,0.2078,15.88,0.6,4.188
2971,2013-12-28 20:06:44,-0.1988,0.0000,9.534,67.900,3.9,14.673,13.425,0.2078,14.12,0.6,4.188
2972,2013-12-28 20:11:44,-0.1988,0.0000,9.485,69.000,4.1,14.577,13.329,0.2078,13.53,0.6,4.182
2973,2013-12-28 20:16:44,-0.1988,0.0000,9.460,68.000,3.9,14.481,13.233,0.2078,18.82,0.6,4.188
2974,2013-12-28 20:21:44,-0.1988,0.0000,9.238,70.000,4.1,14.409,13.137,0.2078,14.12,0.6,4.182
2975,2013-12-28 20:26:44,-0.1988,0.0000,9.312,69.000,3.9,14.314,13.064,0.2073,19.41,0.6,4.182
2976,2013-12-28 20:31:44,-0.1988,0.0000,9.064,69.200,3.7,14.242,12.968,0.2073,20.59,0.6,4.182
2977,2013-12-28 20:36:44,-0.1988,0.0000,8.941,70.000,3.8,14.146,12.871,0.2073,17.65,0.6,4.182
2978,2013-12-28 20:41:44,-0.1988,0.0000,8.866,69.600,3.6,14.074,12.799,0.2073,15.29,0.6,4.182
2979,2013-12-28 20:46:44,-0.1988,0.0000,8.965,69.500,3.7,13.978,12.703,0.2073,14.12,0.6,4.182
2980,2013-12-28 20:51:44,-0.1988,0.0000,8.841,69.200,3.5,13.906,12.606,0.2073,19.41,0.6,4.182
2981,2013-12-28 20:56:44,-0.1988,0.0000,8.817,69.400,3.5,13.834,12.534,0.2070,11.18,0.6,4.182
2982,2013-12-28 21:01:44,-0.1988,0.0000,8.717,68.800,3.3,13.738,12.437,0.2070,13.53,0.6,4.182
2983,2013-12-28 21:06:44,-0.1988,0.0000,8.519,69.000,3.2,13.666,12.364,0.2070,15.88,0.6,4.182
2984,2013-12-28 21:11:44,-0.1988,0.0000,8.469,69.100,3.1,13.594,12.268,0.2070,16.47,0.6,4.224
2985,2013-12-28 21:16:44,-0.1988,0.0000,8.344,70.000,3.2,13.522,12.195,0.2070,15.88,0.6,4.182
2986,2013-12-28 21:21:44,-0.1988,0.0000,8.369,70.100,3.2,13.425,12.122,0.2070,13.53,0.6,4.182
2987,2013-12-28 21:26:44,-0.1988,0.0000,8.195,70.400,3.1,13.353,12.025,0.2070,17.06,0.6,4.182
2988,2013-12-28 21:31:44,-0.1988,0.0000,8.444,70.100,3.3,13.281,11.953,0.2064,14.71,0.6,4.182
2989,2013-12-28 21:36:44,-0.1988,0.0000,8.220,70.200,3.1,13.209,11.880,0.2064,17.06,0.6,4.182
2990,2013-12-28 21:41:44,-0.1988,0.0000,8.170,70.400,3.1,13.137,11.807,0.2064,15.29,0.6,4.182
2991,2013-12-28 21:46:44,-0.1988,0.0000,7.945,70.500,2.9,13.064,11.710,0.2064,18.24,0.6,4.182
2992,2013-12-28 21:51:44,-0.1988,0.0000,7.945,70.700,3.0,12.992,11.637,0.2064,16.47,0.6,4.182
2993,2013-12-28 21:56:44,-0.1988,0.0000,7.720,71.000,2.8,12.920,11.589,0.2064,17.06,0.6,4.182
2994,2013-12-28 22:01:44,-0.1988,0.0000,7.895,71.000,3.0,12.847,11.492,0.2064,17.06,0.6,4.182
2995,2013-12-28 22:06:44,-0.1988,0.0000,7.569,71.500,2.8,12.775,11.419,0.2061,21.76,0.6,4.182
2996,2013-12-28 22:11:44,-0.1988,0.0000,7.343,72.300,2.7,12.703,11.346,0.2061,20.59,0.6,4.182
2997,2013-12-28 22:16:44,-0.1988,0.0000,7.268,72.000,2.6,12.630,11.273,0.2064,21.18,0.6,4.182
2998,2013-12-28 22:21:44,-0.1988,0.0000,7.268,72.700,2.7,12.558,11.200,0.2061,18.82,0.6,4.182
2999,2013-12-28 22:26:44,-0.1988,0.0000,7.192,72.800,2.6,12.485,11.127,0.2061,16.47,0.6,4.176
3000,2013-12-28 22:31:44,-0.1988,0.0000,7.293,72.400,2.7,12.437,11.053,0.2064,19.41,0.6,4.176
3001,2013-12-28 22:36:44,-0.1988,0.0000,7.015,72.600,2.4,12.364,10.980,0.2061,22.35,0.6,4.176
3002,2013-12-28 22:41:44,-0.1988,0.0000,7.066,72.800,2.5,12.292,10.907,0.2061,20.59,0.6,4.176
3003,2013-12-28 22:46:44,-0.1988,0.0000,6.813,73.100,2.3,12.219,10.834,0.2061,27.06,0.6,4.176
3004,2013-12-28 22:51:44,-0.1988,0.0000,6.763,73.300,2.3,12.147,10.736,0.2061,20.00,0.6,4.176
3005,2013-12-28 22:56:44,-0.1988,0.0000,6.839,73.800,2.5,12.098,10.663,0.2061,22.35,0.6,4.176
3006,2013-12-28 23:01:44,-0.1988,0.0000,6.788,73.600,2.4,12.025,10.614,0.2061,30.59,0.6,4.176
3007,2013-12-28 23:06:44,-0.1988,0.0000,6.839,73.700,2.5,11.953,10.541,0.2061,30.59,0.6,4.176
3008,2013-12-28 23:11:44,-0.1988,0.0000,6.839,73.900,2.5,11.880,10.467,0.2061,22.94,0.6,4.176
3009,2013-12-28 23:16:44,-0.1988,0.0000,6.965,73.300,2.5,11.832,10.418,0.2061,22.35,0.6,4.176
3010,2013-12-28 23:21:44,-0.1988,0.0000,6.712,73.800,2.4,11.759,10.345,0.2061,21.76,0.6,4.176
3011,2013-12-28 23:26:44,-0.1988,0.0000,6.737,74.200,2.5,11.710,10.271,0.2056,22.94,0.6,4.176
3012,2013-12-28 23:31:44,-0.1988,0.0000,6.535,74.400,2.3,11.637,10.222,0.2056,27.06,0.6,4.176
3013,2013-12-28 23:36:44,-0.1988,0.0000,6.306,74.200,2.1,11.565,10.149,0.2056,34.12,0.6,4.176
3014,2013-12-28 23:41:44,-0.1988,0.0000,6.128,75.200,2.1,11.516,10.075,0.2056,31.76,0.6,4.176
3015,2013-12-28 23:46:44,-0.1988,0.0000,6.331,75.400,2.3,11.443,10.026,0.2056,19.41,0.6,4.176
3016,2013-12-28 23:51:44,-0.1988,0.0000,6.281,74.800,2.1,11.394,9.952,0.2056,25.29,0.6,4.176
3017,2013-12-28 23:56:44,-0.1988,0.0000,6.026,75.600,2.0,11.321,9.879,0.2056,28.82,0.6,4.176
3018,2013-12-29 00:01:44,-0.1988,0.0000,6.026,75.700,2.1,11.273,9.829,0.2056,40.00,0.6,4.176
3019,2013-12-29 00:06:44,-0.1988,0.0000,5.924,76.100,2.0,11.200,9.756,0.2056,37.65,0.6,4.176
3020,2013-12-29 00:11:44,-0.1988,0.0000,5.719,76.400,1.9,11.151,9.706,0.2056,37.65,0.6,4.176
3021,2013-12-29 00:16:44,-0.1988,0.0000,5.539,76.900,1.8,11.078,9.632,0.2056,48.24,0.6,4.176
3022,2013-12-29 00:21:44,-0.1988,0.0000,5.693,77.000,2.0,11.029,9.583,0.2056,44.12,0.6,4.176
3023,2013-12-29 00:26:44,-0.1988,0.0000,5.488,78.100,2.0,10.956,9.509,0.2052,30.00,0.6,4.176
3024,2013-12-29 00:31:44,-0.1988,0.0000,5.642,77.200,2.0,10.907,9.460,0.2056,36.47,0.6,4.188
3025,2013-12-29 00:36:44,-0.1988,0.0000,5.616,76.600,1.8,10.858,9.386,0.2056,39.41,0.6,4.176
3026,2013-12-29 00:41:44,-0.1988,0.0000,5.385,77.000,1.7,10.785,9.336,0.2052,39.41,0.6,4.176
3027,2013-12-29 00:46:44,-0.1988,0.0000,5.205,77.200,1.5,10.736,9.262,0.2052,47.65,0.6,4.176
3028,2013-12-29 00:51:44,-0.1988,0.0000,5.179,77.900,1.6,10.687,9.213,0.2052,42.35,0.6,4.176
3029,2013-12-29 00:56:44,-0.1988,0.0000,5.437,77.500,1.8,10.614,9.139,0.2052,33.53,0.6,4.176
3030,2013-12-29 01:01:44,-0.1988,0.0000,5.257,77.900,1.7,10.565,9.089,0.2052,42.35,0.6,4.176
3031,2013-12-29 01:06:44,-0.1988,0.0000,5.231,77.900,1.7,10.516,9.040,0.2052,47.65,0.6,4.176
3032,2013-12-29 01:11:44,-0.1988,0.0000,4.921,78.000,1.4,10.467,8.990,0.2047,62.94,0.6,4.176
3033,2013-12-29 01:16:44,-0.1988,0.0000,4.714,78.500,1.3,10.418,8.916,0.2052,62.35,0.6,4.176
3034,2013-12-29 01:21:44,-0.1988,0.0000,5.231,78.200,1.7,10.345,8.866,0.2052,21.76,0.6,4.176
3035,2013-12-29 01:26:44,-0.1988,0.0000,5.411,76.600,1.6,10.296,8.817,0.2052,19.41,0.6,4.176
3036,2013-12-29 01:31:44,-0.1988,0.0000,5.308,76.000,1.4,10.247,8.767,0.2052,19.41,0.6,4.176
3037,2013-12-29 01:36:44,-0.1988,0.0000,5.257,75.900,1.4,10.198,8.717,0.2052,24.12,0.6,4.176
3038,2013-12-29 01:41:44,-0.1988,0.0000,5.282,75.500,1.3,10.124,8.668,0.2052,25.29,0.6,4.176
3039,2013-12-29 01:46:44,-0.1988,0.0000,4.895,75.900,1.0,10.075,8.618,0.2047,40.59,0.6,4.176
3040,2013-12-29 01:51:44,-0.1988,0.0000,4.740,76.800,1.0,10.051,8.543,0.2047,25.88,0.6,4.176
3041,2013-12-29 01:56:44,-0.1988,0.0000,4.558,77.000,0.9,9.977,8.494,0.2047,32.35,0.6,4.176
3042,2013-12-29 02:01:44,-0.1988,0.0000,4.662,76.800,0.9,9.928,8.444,0.2043,27.65,0.6,4.176
3043,2013-12-29 02:06:44,-0.1988,0.0000,4.688,77.300,1.1,9.879,8.394,0.2047,32.94,0.6,4.176
3044,2013-12-29 02:11:44,-0.1988,0.0000,4.532,77.400,0.9,9.829,8.344,0.2043,30.00,0.6,4.176
3045,2013-12-29 02:16:44,-0.1988,0.0000,4.480,77.100,0.8,9.780,8.295,0.2043,28.24,0.6,4.176
3046,2013-12-29 02:21:44,-0.1988,0.0000,4.818,76.500,1.0,9.731,8.245,0.2043,15.88,0.6,4.176
3047,2013-12-29 02:26:44,-0.1988,0.0000,4.688,75.900,0.8,9.682,8.195,0.2043,22.94,0.6,4.176
3048,2013-12-29 02:31:44,-0.1988,0.0000,4.506,76.100,0.7,9.632,8.145,0.2043,25.29,0.6,4.176
3049,2013-12-29 02:36:44,-0.1988,0.0000,4.428,75.800,0.5,9.583,8.095,0.2052,21.18,0.6,4.176
3050,2013-12-29 02:41:44,-0.1988,0.0000,4.168,76.400,0.4,9.558,8.070,0.2038,24.12,0.6,4.176
3051,2013-12-29 02:46:44,-0.1988,0.0000,4.037,76.700,0.3,9.509,8.020,0.2038,24.12,0.6,4.176
3052,2013-12-29 02:51:44,-0.1988,0.0000,4.246,76.100,0.4,9.460,7.970,0.2038,22.35,0.6,4.176
3053,2013-12-29 02:56:44,-0.1988,0.0000,4.063,76.200,0.3,9.410,7.895,0.2043,19.41,0.6,4.176
3054,2013-12-29 03:01:44,-0.1988,0.0000,4.376,75.100,0.4,9.361,7.845,0.2038,15.88,0.6,4.176
3055,2013-12-29 03:06:44,-0.1988,0.0000,4.063,75.700,0.2,9.312,7.795,0.2038,18.24,0.6,4.176
3056,2013-12-29 03:11:44,-0.1988,0.0000,4.141,75.800,0.3,9.262,7.745,0.2043,15.88,0.6,4.176
3057,2013-12-29 03:16:44,-0.1988,0.0000,4.194,75.300,0.2,9.213,7.695,0.2038,16.47,0.6,4.176
3058,2013-12-29 03:21:44,-0.1988,0.0000,4.194,74.900,0.1,9.163,7.645,0.2043,16.47,0.6,4.170
3059,2013-12-29 03:26:44,-0.1988,0.0000,4.272,74.800,0.2,9.114,7.594,0.2043,14.12,0.6,4.176
3060,2013-12-29 03:31:44,-0.1988,0.0063,4.194,74.500,0.1,9.064,7.569,0.2043,17.65,0.6,4.176
3061,2013-12-29 03:36:44,-0.1988,0.0000,4.011,75.400,0.1,9.040,7.519,0.2043,15.29,0.6,4.176
3062,2013-12-29 03:41:44,-0.1988,0.0000,4.792,73.900,0.5,8.990,7.469,0.2043,10.00,0.6,4.170
3063,2013-12-29 03:46:44,-0.1988,0.0000,4.792,73.600,0.5,8.941,7.444,0.2043,12.94,0.6,4.176
3064,2013-12-29 03:51:44,-0.1988,0.0000,4.584,73.700,0.3,8.891,7.419,0.2043,21.18,0.6,4.170
3065,2013-12-29 03:56:44,-0.1988,0.0000,4.272,74.700,0.2,8.866,7.393,0.2043,15.88,0.6,4.200
3066,2013-12-29 04:01:44,-0.1988,0.0000,4.506,74.000,0.3,8.817,7.343,0.2043,14.12,0.6,4.170
3067,2013-12-29 04:06:44,-0.1988,0.0000,4.532,73.700,0.2,8.792,7.318,0.2043,11.76,0.6,4.170
3068,2013-12-29 04:11:44,-0.1988,0.0000,4.506,73.000,0.1,8.742,7.293,0.2043,12.94,0.6,4.200
3069,2013-12-29 04:16:44,-0.1988,0.0000,4.220,73.100,-0.2,8.717,7.242,0.2043,14.12,0.6,4.170
3070,2013-12-29 04:21:44,-0.1988,0.0000,4.168,74.000,-0.0,8.668,7.217,0.2043,12.94,0.6,4.170
3071,2013-12-29 04:26:44,-0.1988,0.0000,4.402,73.300,0.0,8.643,7.192,0.2038,10.00,0.6,4.170
3072,2013-12-29 04:31:44,-0.1988,0.0000,4.454,73.400,0.1,8.593,7.142,0.2043,11.18,0.6,4.170
3073,2013-12-29 04:36:44,-0.1988,0.0000,4.324,73.900,0.1,8.568,7.116,0.2038,15.88,0.6,4.170
3074,2013-12-29 04:41:44,-0.1988,0.0000,4.063,74.300,-0.1,8.519,7.066,0.2038,17.65,0.6,4.170
3075,2013-12-29 04:46:44,-0.1988,0.0000,4.141,74.400,0.0,8.494,7.041,0.2038,14.71,0.6,4.170
3076,2013-12-29 04:51:44,-0.1988,0.0000,4.089,74.800,0.0,8.469,7.015,0.2038,15.29,0.6,4.170
3077,2013-12-29 04:56:44,-0.1988,0.0000,4.011,74.700,-0.1,8.419,6.965,0.2038,17.06,0.6,4.170
3078,2013-12-29 05:01:44,-0.1988,0.0000,3.775,75.200,-0.2,8.394,6.940,0.2038,16.47,0.6,4.170
3079,2013-12-29 05:06:44,-0.1988,0.0000,4.115,74.300,-0.0,8.344,6.889,0.2038,15.88,0.6,4.170
3080,2013-12-29 05:11:44,-0.1988,0.0000,4.298,73.900,0.1,8.319,6.864,0.2038,8.24,0.6,4.170
3081,2013-12-29 05:16:44,-0.1988,0.0000,4.480,72.600,-0.0,8.295,6.839,0.2038,8.24,0.6,4.170
3082,2013-12-29 05:21:44,-0.1988,0.0000,4.921,70.500,0.0,8.245,6.839,0.2038,7.06,0.6,4.170
3083,2013-12-29 05:26:44,-0.1988,0.0000,4.714,70.800,-0.1,8.220,6.788,0.2038,6.47,0.6,4.170
3084,2013-12-29 05:31:44,-0.1988,0.0000,5.024,69.400,-0.1,8.195,6.788,0.2038,5.88,0.6,4.170
3085,2013-12-29 05:36:44,-0.1988,0.0000,4.610,70.200,-0.3,8.170,6.763,0.2038,10.59,0.6,4.170
3086,2013-12-29 05:41:44,-0.1988,0.0000,4.636,70.400,-0.3,8.145,6.737,0.2035,9.41,0.6,4.170
3087,2013-12-29 05:46:44,-0.1988,0.0000,4.376,70.800,-0.5,8.120,6.712,0.2035,8.82,0.6,4.170
3088,2013-12-29 05:51:44,-0.1988,0.0000,4.141,71.600,-0.5,8.070,6.687,0.2035,12.35,0.6,4.170
3089,2013-12-29 05:56:44,-0.1988,0.0000,3.880,72.000,-0.7,8.070,6.661,0.2029,13.53,0.6,4.170
3090,2013-12-29 06:01:44,-0.1988,0.0000,4.168,72.000,-0.4,8.045,6.636,0.2029,9.41,0.6,4.170
3091,2013-12-29 06:06:44,-0.1988,0.0000,4.063,72.100,-0.5,7.995,6.585,0.2029,13.53,0.6,4.170
3092,2013-12-29 06:11:44,-0.1988,0.0000,3.827,72.200,-0.7,7.970,6.560,0.2029,18.82,0.6,4.170
3093,2013-12-29 06:16:44,-0.1988,0.0000,3.485,74.000,-0.7,7.945,6.535,0.2029,21.76,0.6,4.170
3094,2013-12-29 06:21:44,-0.1988,0.0000,3.617,74.900,-0.4,7.920,6.509,0.2029,38.24,0.6,4.170
3095,2013-12-29 06:26:44,-0.1988,0.0000,3.512,75.100,-0.5,7.870,6.458,0.2029,14.71,0.6,4.170
3096,2013-12-29 06:31:44,-0.1988,0.0000,4.115,74.300,-0.0,7.845,6.433,0.2029,10.59,0.6,4.170
3097,2013-12-29 06:36:44,-0.1988,0.0000,3.775,74.000,-0.4,7.820,6.433,0.2029,17.06,0.6,4.170
3098,2013-12-29 06:41:44,-0.1988,0.0000,3.801,74.400,-0.3,7.795,6.382,0.2026,15.29,0.6,4.170
3099,2013-12-29 06:46:44,-0.1988,0.0000,3.538,75.600,-0.4,7.770,6.357,0.2026,18.82,0.6,4.170
3100,2013-12-29 06:51:44,-0.1988,0.0000,3.538,75.400,-0.4,7.745,6.331,0.2029,17.06,0.6,4.170
3101,2013-12-29 06:56:44,-0.1988,0.0000,3.221,75.600,-0.7,7.720,6.306,0.2026,22.94,1.9,4.170
3102,2013-12-29 07:01:44,-0.1988,0.0000,3.063,76.100,-0.7,7.695,6.281,0.2026,24.71,4.4,4.170
3103,2013-12-29 07:06:44,-0.1988,0.0000,3.009,76.500,-0.7,7.670,6.255,0.2026,21.76,5.6,4.170
3104,2013-12-29 07:11:44,-0.1988,0.0000,2.930,76.400,-0.8,7.619,6.230,0.2026,17.06,6.9,4.170
3105,2013-12-29 07:16:44,-0.1988,0.0000,3.221,75.900,-0.6,7.594,6.204,0.2026,13.53,9.4,4.170
3106,2013-12-29 07:21:44,-0.1988,0.0000,3.009,76.100,-0.8,7.569,6.179,0.2029,17.65,10.6,4.170
3107,2013-12-29 07:26:44,-0.1988,0.0000,3.142,76.500,-0.6,7.544,6.153,0.2029,15.29,11.9,4.170
3108,2013-12-29 07:31:44,-0.1988,0.0000,3.248,75.900,-0.6,7.519,6.153,0.2029,10.00,13.1,4.170
3109,2013-12-29 07:36:44,-0.1988,0.0000,3.406,75.800,-0.5,7.494,6.153,0.2029,10.00,14.4,4.170
3110,2013-12-29 07:41:44,-0.1988,0.0000,3.538,74.800,-0.5,7.469,6.153,0.2029,8.24,15.6,4.170
3111,2013-12-29 07:46:44,-0.1988,0.0000,3.512,75.200,-0.5,7.469,6.153,0.2029,14.12,16.9,4.170
3112,2013-12-29 07:51:44,-0.1988,0.0000,3.406,75.900,-0.4,7.444,6.153,0.2026,11.76,20.6,4.170
3113,2013-12-29 07:56:44,-0.1988,0.0000,4.246,75.300,0.3,7.444,6.153,0.2026,5.29,23.1,4.170
3114,2013-12-29 08:01:44,-0.1988,0.0000,4.428,74.700,0.3,7.419,6.179,0.2026,5.88,53.1,4.170
3115,2013-12-29 08:06:44,-0.1988,0.0000,5.360,73.400,1.0,7.419,6.255,0.2029,0.00,101.9,4.176
3116,2013-12-29 08:11:44,-0.1988,0.0000,5.821,71.700,1.1,7.419,6.382,0.2026,0.00,31.9,4.176
3117,2013-12-29 08:16:44,-0.1988,0.0000,6.357,70.100,1.3,7.444,6.585,0.2026,0.59,39.4,4.188
3118,2013-12-29 08:21:44,-0.1988,0.0000,7.770,66.900,2.0,7.494,6.763,0.2029,0.00,123.1,4.200
3119,2013-12-29 08:26:44,-0.1988,0.0000,9.460,63.900,3.0,7.569,7.015,0.2029,0.59,224.4,4.200
