"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214685, SEN S/N: 10200840, LBL: Collaboratory)","Current, mA (LGR S/N: 10214685, SEN S/N: 10200840, LBL: Collaboratory)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10213635, LBL: Collaboratory)","RH, % (LGR S/N: 10214685, SEN S/N: 10213635, LBL: Collaboratory)","DewPt, °C (LGR S/N: 10214685, SEN S/N: 10213635)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365534, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365547, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214685, SEN S/N: 10374524)","Wetness, % (LGR S/N: 10214685, SEN S/N: 10374913)","Solar Radiation, W/m² (LGR S/N: 10214685, SEN S/N: 10378948)","Batt, V (LGR S/N: 10214685)"
1806,2014-05-01 17:31:44,-0.1988,0.0000,27.801,12.200,-4.0,35.529,37.838,0.1025,0.00,41.9,4.339
1807,2014-05-01 17:36:44,-0.1988,0.0000,27.481,12.400,-4.0,35.368,37.508,0.1020,0.00,39.4,4.333
1808,2014-05-01 17:41:44,-0.1988,0.0000,27.505,13.100,-3.2,35.208,37.206,0.1020,0.00,35.6,4.333
1809,2014-05-01 17:46:44,-0.1988,0.0000,27.259,13.300,-3.2,35.049,36.905,0.1014,0.00,31.9,4.333
1810,2014-05-01 17:51:44,-0.1988,0.0000,26.965,13.600,-3.2,34.889,36.606,0.1009,0.00,25.6,4.327
1811,2014-05-01 17:56:44,-0.1988,0.0000,26.793,13.400,-3.5,34.704,36.335,0.1009,0.00,25.6,4.327
1812,2014-05-01 18:01:44,-0.1988,0.0000,26.549,14.700,-2.5,34.545,36.039,0.1009,0.00,16.9,4.321
1813,2014-05-01 18:06:44,-0.1988,0.0000,25.939,15.800,-2.0,34.360,35.770,0.1003,0.00,10.6,4.321
1814,2014-05-01 18:11:44,-0.1988,0.0000,25.477,17.000,-1.3,34.202,35.502,0.1003,0.00,8.1,4.321
1815,2014-05-01 18:16:44,-0.1988,0.0000,24.919,17.700,-1.2,34.019,35.235,0.1003,0.00,6.9,4.321
1816,2014-05-01 18:21:44,-0.1988,0.0000,24.388,18.000,-1.4,33.861,34.995,0.0998,0.00,5.6,4.321
1817,2014-05-01 18:26:44,-0.1988,0.0000,23.905,19.000,-1.1,33.678,34.730,0.0998,0.00,4.4,4.321
1818,2014-05-01 18:31:44,-0.1988,0.0000,23.737,19.700,-0.7,33.521,34.492,0.0998,0.00,3.1,4.321
1819,2014-05-01 18:36:44,-0.1988,0.0000,23.497,20.000,-0.7,33.365,34.229,0.0992,0.00,1.9,4.321
1820,2014-05-01 18:41:44,-0.1988,0.0000,23.136,20.500,-0.7,33.183,33.992,0.0986,0.00,0.6,4.321
1821,2014-05-01 18:46:44,-0.1988,0.0000,22.872,22.300,0.2,33.027,33.757,0.0986,0.00,0.6,4.321
1822,2014-05-01 18:51:44,-0.1988,0.0000,22.585,21.300,-0.6,32.846,33.521,0.0986,0.00,0.6,4.321
1823,2014-05-01 18:56:44,-0.1988,0.0000,22.298,22.600,-0.1,32.691,33.287,0.0981,0.00,0.6,4.321
1824,2014-05-01 19:01:44,-0.1988,0.0000,22.106,23.000,0.0,32.536,33.053,0.0981,0.00,0.6,4.321
1825,2014-05-01 19:06:44,-0.1988,0.0000,21.891,22.400,-0.5,32.381,32.820,0.0981,0.00,0.6,4.321
1826,2014-05-01 19:11:44,-0.1988,0.0000,21.652,22.200,-0.8,32.201,32.587,0.0975,0.00,0.6,4.321
1827,2014-05-01 19:16:44,-0.1988,0.0000,21.342,23.100,-0.6,32.047,32.381,0.0975,0.00,0.6,4.321
1828,2014-05-01 19:21:44,-0.1988,0.0000,21.915,23.700,0.3,31.893,32.150,0.0975,0.00,0.6,4.321
1829,2014-05-01 19:26:44,-0.1988,0.0000,21.533,23.400,-0.2,31.714,31.944,0.0975,0.00,0.6,4.321
1830,2014-05-01 19:31:44,-0.1988,0.0000,21.390,24.800,0.5,31.561,31.714,0.0969,0.00,0.6,4.321
1831,2014-05-01 19:36:44,-0.1988,0.0000,21.223,24.400,0.1,31.408,31.535,0.0975,0.00,0.6,4.321
1832,2014-05-01 19:41:44,-0.1988,0.0000,21.509,23.800,-0.0,31.255,31.331,0.0969,0.00,0.6,4.321
1833,2014-05-01 19:46:44,-0.1988,0.0000,21.390,25.100,0.6,31.103,31.128,0.0969,0.00,0.6,4.321
1834,2014-05-01 19:51:44,-0.1988,0.0000,21.079,25.400,0.5,30.976,30.925,0.0963,0.00,0.6,4.315
1835,2014-05-01 19:56:44,-0.1988,0.0000,20.793,26.300,0.8,30.824,30.748,0.0963,0.00,0.6,4.315
1836,2014-05-01 20:01:44,-0.1988,0.0000,20.460,26.400,0.5,30.672,30.545,0.0963,0.00,0.6,4.315
1837,2014-05-01 20:06:44,-0.1988,0.0000,20.269,27.000,0.7,30.520,30.369,0.0963,0.00,0.6,4.315
1838,2014-05-01 20:11:44,-0.1988,0.0000,20.079,27.600,0.8,30.394,30.192,0.0961,0.00,0.6,4.315
1839,2014-05-01 20:16:44,-0.1988,0.0000,20.174,27.500,0.9,30.243,30.016,0.0961,0.00,0.6,4.315
1840,2014-05-01 20:21:44,-0.1988,0.0000,20.031,27.200,0.6,30.117,29.840,0.0963,0.00,0.6,4.315
1841,2014-05-01 20:26:44,-0.1988,0.0000,19.770,28.100,0.8,29.966,29.690,0.0961,0.00,0.6,4.315
1842,2014-05-01 20:31:44,-0.1988,0.0000,19.627,27.800,0.5,29.840,29.515,0.0961,0.00,0.6,4.339
1843,2014-05-01 20:36:44,-0.1988,0.0000,19.674,28.600,1.0,29.715,29.340,0.0961,0.00,0.6,4.315
1844,2014-05-01 20:41:44,-0.1988,0.0000,19.341,29.200,1.0,29.590,29.190,0.0955,0.00,0.6,4.315
1845,2014-05-01 20:46:44,-0.1988,0.0000,19.222,28.500,0.5,29.439,29.040,0.0955,0.00,0.6,4.315
1846,2014-05-01 20:51:44,-0.1988,0.0000,19.032,28.700,0.5,29.315,28.866,0.0955,0.00,0.6,4.315
1847,2014-05-01 20:56:44,-0.1988,0.0000,18.794,29.700,0.7,29.190,28.717,0.0955,0.00,0.6,4.315
1848,2014-05-01 21:01:44,-0.1988,0.0000,18.604,30.300,0.8,29.090,28.568,0.0955,0.00,0.6,4.309
1849,2014-05-01 21:06:44,-0.1988,0.0000,18.557,30.800,1.0,28.941,28.419,0.0955,0.00,0.6,4.309
1850,2014-05-01 21:11:44,-0.1988,0.0000,18.343,31.400,1.1,28.816,28.270,0.0949,0.00,0.6,4.309
1851,2014-05-01 21:16:44,-0.1988,0.0000,18.033,33.100,1.6,28.717,28.122,0.0949,0.00,0.6,4.309
1852,2014-05-01 21:21:44,-0.1988,0.0000,18.152,31.400,0.9,28.593,27.974,0.0949,0.00,0.6,4.309
1853,2014-05-01 21:26:44,-0.1988,0.0000,18.224,33.100,1.7,28.468,27.850,0.0949,0.00,0.6,4.309
1854,2014-05-01 21:31:44,-0.1988,0.0000,18.033,32.800,1.4,28.345,27.702,0.0949,0.00,0.6,4.309
1855,2014-05-01 21:36:44,-0.1988,0.0000,18.200,31.800,1.2,28.245,27.579,0.0949,0.00,0.6,4.309
1856,2014-05-01 21:41:44,-0.1988,0.0000,18.057,32.200,1.2,28.122,27.431,0.0949,0.00,0.6,4.309
1857,2014-05-01 21:46:44,-0.1988,0.0000,17.867,31.400,0.7,28.023,27.308,0.0949,0.00,0.6,4.309
1858,2014-05-01 21:51:44,-0.1988,0.0000,17.677,31.800,0.7,27.899,27.161,0.0943,0.00,0.6,4.309
1859,2014-05-01 21:56:44,-0.1988,0.0000,17.415,33.900,1.4,27.801,27.038,0.0943,0.00,0.6,4.309
1860,2014-05-01 22:01:44,-0.1988,0.0000,17.344,33.000,0.9,27.702,26.916,0.0943,0.00,0.6,4.309
1861,2014-05-01 22:06:44,-0.1988,0.0000,17.272,33.900,1.2,27.579,26.793,0.0943,0.00,0.6,4.309
1862,2014-05-01 22:11:44,-0.1988,0.0000,17.177,33.100,0.8,27.481,26.671,0.0943,0.00,0.6,4.303
1863,2014-05-01 22:16:44,-0.1988,0.0000,16.987,34.800,1.4,27.382,26.549,0.0943,0.00,0.6,4.303
1864,2014-05-01 22:21:44,-0.1988,0.0000,17.344,33.000,0.9,27.284,26.426,0.0943,0.00,0.6,4.303
1865,2014-05-01 22:26:44,-0.1988,0.0000,17.582,32.600,1.0,27.161,26.304,0.0937,0.00,0.6,4.303
1866,2014-05-01 22:31:44,-0.1988,0.0000,17.368,33.500,1.2,27.063,26.182,0.0937,0.00,0.6,4.303
1867,2014-05-01 22:36:44,-0.1988,0.0000,16.963,34.300,1.1,26.965,26.061,0.0943,0.00,0.6,4.303
1868,2014-05-01 22:41:44,-0.1988,0.0000,17.011,33.000,0.6,26.867,25.963,0.0937,0.00,0.6,4.303
1869,2014-05-01 22:46:44,-0.1988,0.0000,16.892,34.100,1.0,26.769,25.841,0.0937,0.00,0.6,4.303
1870,2014-05-01 22:51:44,-0.1988,0.0000,16.630,35.100,1.2,26.671,25.744,0.0937,0.00,0.6,4.303
1871,2014-05-01 22:56:44,-0.1988,0.0000,16.487,35.800,1.3,26.598,25.647,0.0937,0.00,0.6,4.303
1872,2014-05-01 23:01:44,-0.1988,0.0000,16.606,35.600,1.3,26.500,25.525,0.0937,0.00,0.6,4.303
1873,2014-05-01 23:06:44,-0.1988,0.0000,16.582,34.400,0.8,26.402,25.428,0.0937,0.00,0.6,4.303
1874,2014-05-01 23:11:44,-0.1988,0.0000,16.463,35.800,1.3,26.304,25.331,0.0932,0.00,0.6,4.303
1875,2014-05-01 23:16:44,-0.1988,0.0000,16.320,35.700,1.1,26.231,25.234,0.0932,0.00,0.6,4.303
1876,2014-05-01 23:21:44,-0.1988,0.0000,16.010,35.900,0.9,26.134,25.137,0.0932,0.00,0.6,4.303
1877,2014-05-01 23:26:44,-0.1988,0.0000,15.986,36.700,1.2,26.036,25.040,0.0932,0.00,0.6,4.303
1878,2014-05-01 23:31:44,-0.1988,0.0000,15.700,37.000,1.1,25.963,24.944,0.0932,0.00,0.6,4.303
1879,2014-05-01 23:36:44,-0.1988,0.0000,15.796,37.400,1.3,25.866,24.847,0.0932,0.00,0.6,4.303
1880,2014-05-01 23:41:44,-0.1988,0.0000,15.796,37.300,1.3,25.793,24.726,0.0932,0.00,0.6,4.303
1881,2014-05-01 23:46:44,-0.1988,0.0000,15.509,38.000,1.3,25.695,24.629,0.0932,0.00,0.6,4.303
1882,2014-05-01 23:51:44,-0.1988,0.0000,15.557,37.400,1.1,25.623,24.557,0.0932,0.00,0.6,4.303
1883,2014-05-01 23:56:44,-0.1988,0.0000,15.318,38.900,1.4,25.550,24.460,0.0932,0.00,0.6,4.303
1884,2014-05-02 00:01:44,-0.1988,0.0000,15.055,38.000,0.9,25.453,24.363,0.0932,0.00,0.6,4.303
1885,2014-05-02 00:06:44,-0.1988,0.0000,15.031,38.900,1.2,25.380,24.267,0.0932,0.00,0.6,4.303
1886,2014-05-02 00:11:44,-0.1988,0.0000,14.912,38.400,0.9,25.307,24.171,0.0932,0.00,0.6,4.333
1887,2014-05-02 00:16:44,-0.1988,0.0000,15.103,38.700,1.2,25.210,24.074,0.0932,0.00,0.6,4.303
1888,2014-05-02 00:21:44,-0.1988,0.0000,15.031,39.600,1.4,25.137,24.002,0.0932,0.00,0.6,4.303
1889,2014-05-02 00:26:44,-0.1988,0.0000,15.079,39.200,1.3,25.065,23.905,0.0932,0.00,0.6,4.303
1890,2014-05-02 00:31:44,-0.1988,0.0000,15.127,38.700,1.2,24.992,23.833,0.0932,0.00,0.6,4.303
1891,2014-05-02 00:36:44,-0.1988,0.0000,14.960,39.600,1.3,24.919,23.737,0.0926,0.00,0.6,4.303
1892,2014-05-02 00:41:44,-0.1988,0.0000,14.721,40.600,1.5,24.823,23.641,0.0926,0.00,0.6,4.297
1893,2014-05-02 00:46:44,-0.1988,0.0000,14.505,40.700,1.3,24.750,23.569,0.0926,0.00,0.6,4.297
1894,2014-05-02 00:51:44,-0.1988,0.0000,14.433,41.300,1.5,24.677,23.472,0.0926,0.00,0.6,4.297
1895,2014-05-02 00:56:44,-0.1988,0.0000,14.601,41.400,1.6,24.605,23.400,0.0926,0.00,0.6,4.297
1896,2014-05-02 01:01:44,-0.1988,0.0000,14.625,40.600,1.4,24.532,23.304,0.0926,0.00,0.6,4.297
1897,2014-05-02 01:06:44,-0.1988,0.0000,14.745,40.000,1.3,24.460,23.232,0.0926,0.00,0.6,4.297
1898,2014-05-02 01:11:44,-0.1988,0.0000,14.481,40.800,1.3,24.388,23.160,0.0926,0.00,0.6,4.297
1899,2014-05-02 01:16:44,-0.1988,0.0000,14.625,39.500,1.0,24.315,23.088,0.0926,0.00,0.6,4.297
1900,2014-05-02 01:21:44,-0.1988,0.0000,14.529,40.800,1.4,24.243,22.992,0.0926,0.00,0.6,4.297
1901,2014-05-02 01:26:44,-0.1988,0.0000,14.385,41.200,1.4,24.171,22.920,0.0926,0.00,0.6,4.297
1902,2014-05-02 01:31:44,-0.1988,0.0000,14.385,41.400,1.5,24.122,22.848,0.0926,0.00,0.6,4.297
1903,2014-05-02 01:36:44,-0.1988,0.0000,14.218,42.600,1.7,24.050,22.776,0.0926,0.00,0.6,4.297
1904,2014-05-02 01:41:44,-0.1988,0.0000,13.954,42.200,1.3,23.978,22.705,0.0926,0.00,0.6,4.297
1905,2014-05-02 01:46:44,-0.1988,0.0000,14.170,42.900,1.8,23.905,22.633,0.0926,0.00,0.6,4.297
1906,2014-05-02 01:51:44,-0.1988,0.0000,14.314,41.600,1.5,23.833,22.561,0.0926,0.00,0.6,4.297
1907,2014-05-02 01:56:44,-0.1988,0.0000,14.337,42.000,1.6,23.785,22.489,0.0926,0.00,0.6,4.297
1908,2014-05-02 02:01:44,-0.1988,0.0000,14.194,42.300,1.6,23.713,22.417,0.0926,0.00,0.6,4.297
1909,2014-05-02 02:06:44,-0.1988,0.0000,13.906,41.600,1.1,23.641,22.369,0.0926,0.00,0.6,4.297
1910,2014-05-02 02:11:44,-0.1988,0.0000,13.834,42.700,1.4,23.593,22.298,0.0926,0.00,0.6,4.297
1911,2014-05-02 02:16:44,-0.1988,0.0000,13.978,42.900,1.6,23.521,22.226,0.0926,0.00,0.6,4.297
1912,2014-05-02 02:21:44,-0.1988,0.0000,13.930,42.600,1.4,23.472,22.154,0.0926,0.00,0.6,4.297
1913,2014-05-02 02:26:44,-0.1988,0.0000,13.690,43.500,1.5,23.400,22.106,0.0926,0.00,0.6,4.297
1914,2014-05-02 02:31:44,-0.1988,0.0000,13.497,43.600,1.4,23.352,22.034,0.0926,0.00,0.6,4.297
1915,2014-05-02 02:36:44,-0.1988,0.0000,13.594,44.200,1.6,23.280,21.963,0.0926,0.00,0.6,4.321
1916,2014-05-02 02:41:44,-0.1988,0.0000,13.714,43.300,1.5,23.232,21.915,0.0920,0.00,0.6,4.315
1917,2014-05-02 02:46:44,-0.1988,0.0000,13.882,42.500,1.4,23.160,21.843,0.0920,0.00,0.6,4.297
1918,2014-05-02 02:51:44,-0.1988,0.0000,13.642,43.900,1.6,23.112,21.772,0.0926,0.00,0.6,4.297
1919,2014-05-02 02:56:44,-0.1988,0.0000,13.401,44.400,1.5,23.040,21.724,0.0926,0.00,0.6,4.297
1920,2014-05-02 03:01:44,-0.1988,0.0000,13.329,43.400,1.2,22.992,21.652,0.0926,0.00,0.6,4.297
1921,2014-05-02 03:06:44,-0.1988,0.0000,13.185,44.900,1.5,22.944,21.581,0.0920,0.00,0.6,4.297
1922,2014-05-02 03:11:44,-0.1988,0.0000,13.161,45.000,1.5,22.872,21.533,0.0920,0.00,0.6,4.297
1923,2014-05-02 03:16:44,-0.1988,0.0000,13.064,45.500,1.6,22.824,21.485,0.0926,0.00,0.6,4.297
1924,2014-05-02 03:21:44,-0.1988,0.0000,13.088,46.200,1.8,22.776,21.413,0.0926,0.00,0.6,4.291
1925,2014-05-02 03:26:44,-0.1988,0.0000,13.257,44.800,1.5,22.705,21.366,0.0926,0.00,0.6,4.291
1926,2014-05-02 03:31:44,-0.1988,0.0000,13.137,45.900,1.8,22.657,21.294,0.0926,0.00,0.6,4.291
1927,2014-05-02 03:36:44,-0.1988,0.0000,12.992,45.500,1.5,22.609,21.246,0.0920,0.00,0.6,4.291
1928,2014-05-02 03:41:44,-0.1988,0.0000,12.968,45.900,1.6,22.561,21.175,0.0926,0.00,0.6,4.291
1929,2014-05-02 03:46:44,-0.1988,0.0000,12.896,46.500,1.7,22.489,21.127,0.0920,0.00,0.6,4.291
1930,2014-05-02 03:51:44,-0.1988,0.0000,12.944,46.300,1.7,22.441,21.079,0.0920,0.00,0.6,4.291
1931,2014-05-02 03:56:44,-0.1988,0.0000,12.799,46.900,1.8,22.393,21.008,0.0926,0.00,0.6,4.291
1932,2014-05-02 04:01:44,-0.1988,0.0000,12.727,46.600,1.6,22.345,20.960,0.0926,0.00,0.6,4.291
1933,2014-05-02 04:06:44,-0.1988,0.0000,12.558,47.100,1.6,22.298,20.913,0.0920,0.00,0.6,4.291
1934,2014-05-02 04:11:44,-0.1988,0.0000,12.413,47.800,1.7,22.250,20.841,0.0926,0.00,0.6,4.291
1935,2014-05-02 04:16:44,-0.1988,0.0000,12.437,48.600,1.9,22.202,20.793,0.0926,0.00,0.6,4.291
1936,2014-05-02 04:21:44,-0.1988,0.0000,12.437,48.400,1.9,22.130,20.746,0.0920,0.00,0.6,4.291
1937,2014-05-02 04:26:44,-0.1988,0.0000,12.389,49.100,2.0,22.082,20.698,0.0920,0.00,0.6,4.291
1938,2014-05-02 04:31:44,-0.1988,0.0000,12.268,49.200,1.9,22.034,20.627,0.0926,0.00,0.6,4.291
1939,2014-05-02 04:36:44,-0.1988,0.0000,12.268,48.800,1.8,21.987,20.579,0.0920,0.00,0.6,4.291
1940,2014-05-02 04:41:44,-0.1988,0.0000,12.340,49.100,2.0,21.939,20.531,0.0920,0.00,0.6,4.291
1941,2014-05-02 04:46:44,-0.1988,0.0000,12.268,49.100,1.9,21.891,20.484,0.0926,0.00,0.6,4.291
1942,2014-05-02 04:51:44,-0.1988,0.0000,12.219,49.700,2.0,21.843,20.436,0.0926,0.00,0.6,4.291
1943,2014-05-02 04:56:44,-0.1988,0.0000,12.122,49.000,1.7,21.795,20.388,0.0926,0.00,0.6,4.291
1944,2014-05-02 05:01:44,-0.1988,0.0000,12.001,50.500,2.1,21.748,20.317,0.0920,0.00,1.9,4.297
1945,2014-05-02 05:06:44,-0.1988,0.0000,12.025,53.500,2.9,21.700,20.269,0.0920,0.00,3.1,4.309
1946,2014-05-02 05:11:44,-0.1988,0.0000,11.929,57.900,3.9,21.652,20.222,0.0920,0.00,4.4,4.291
1947,2014-05-02 05:16:44,-0.1988,0.0000,11.856,57.200,3.7,21.604,20.174,0.0920,0.00,5.6,4.291
1948,2014-05-02 05:21:44,-0.1988,0.0000,11.783,58.800,4.0,21.557,20.126,0.0926,0.00,8.1,4.291
1949,2014-05-02 05:26:44,-0.1988,0.0000,11.807,55.200,3.1,21.533,20.103,0.0926,0.00,9.4,4.291
1950,2014-05-02 05:31:44,-0.1988,0.0000,11.880,54.900,3.1,21.485,20.055,0.0926,0.00,10.6,4.291
1951,2014-05-02 05:36:44,-0.1988,0.0000,11.953,54.200,3.0,21.437,20.007,0.0926,0.00,11.9,4.291
1952,2014-05-02 05:41:44,-0.1988,0.0000,11.977,54.300,3.0,21.390,19.960,0.0926,0.00,13.1,4.291
1953,2014-05-02 05:46:44,-0.1988,0.0000,12.001,54.900,3.2,21.342,19.912,0.0920,0.00,15.6,4.291
1954,2014-05-02 05:51:44,-0.1988,0.0000,12.340,54.200,3.4,21.318,19.888,0.0920,0.00,16.9,4.291
1955,2014-05-02 05:56:44,-0.1988,0.0000,12.413,54.300,3.5,21.270,19.841,0.0920,0.00,18.1,4.291
1956,2014-05-02 06:01:44,-0.1988,0.0000,12.558,53.700,3.4,21.223,19.817,0.0926,0.00,21.9,4.291
1957,2014-05-02 06:06:44,-0.1988,0.0000,13.137,55.700,4.5,21.199,19.770,0.0926,0.00,95.6,4.291
1958,2014-05-02 06:11:44,-0.1988,0.0000,14.840,52.400,5.2,21.151,19.746,0.0926,0.00,166.9,4.291
1959,2014-05-02 06:16:44,-0.1988,0.0000,16.153,50.300,5.8,21.103,19.722,0.0926,0.00,139.4,4.303
1960,2014-05-02 06:21:44,-0.1988,0.0000,16.439,47.300,5.2,21.079,19.698,0.0920,0.00,50.6,4.303
1961,2014-05-02 06:26:44,-0.1988,0.0000,15.843,50.400,5.6,21.056,19.674,0.0926,0.00,71.9,4.297
1962,2014-05-02 06:31:44,-0.1988,0.0000,15.891,52.500,6.2,21.008,19.674,0.0926,0.00,234.4,4.297
1963,2014-05-02 06:36:44,-0.1988,0.0000,16.654,49.200,6.0,20.984,19.674,0.0926,0.00,250.6,4.297
1964,2014-05-02 06:41:44,-0.1988,0.0000,18.985,47.200,7.5,20.960,19.651,0.0926,0.59,268.1,4.321
1965,2014-05-02 06:46:44,-0.1988,0.0000,20.150,42.100,6.9,20.936,19.674,0.0926,0.59,285.6,4.363
1966,2014-05-02 06:51:44,-0.1988,0.0000,21.032,39.200,6.6,20.913,19.674,0.0926,0.59,303.1,4.400
1967,2014-05-02 06:56:44,-0.1988,0.0000,21.604,35.100,5.5,20.889,19.674,0.0926,1.18,320.6,4.393
1968,2014-05-02 07:01:44,-0.1988,0.0000,23.016,38.800,8.3,20.889,19.674,0.0926,1.18,336.9,4.381
1969,2014-05-02 07:06:44,-0.1988,0.0000,23.304,35.600,7.2,20.889,19.698,0.0926,1.18,355.6,4.369
1970,2014-05-02 07:11:44,-0.1988,0.0000,24.146,35.100,7.8,20.865,19.722,0.0932,1.18,371.9,4.363
1971,2014-05-02 07:16:44,-0.1988,0.0000,24.146,32.500,6.7,20.841,19.746,0.0932,1.18,389.4,4.351
1972,2014-05-02 07:21:44,-0.1988,0.0000,23.809,30.600,5.5,20.841,19.793,0.0932,1.18,44.4,4.351
1973,2014-05-02 07:26:44,-0.1988,0.0000,23.040,29.200,4.2,20.841,19.888,0.0932,0.00,53.1,4.345
1974,2014-05-02 07:31:44,-0.1988,0.0000,23.136,29.100,4.2,20.865,20.007,0.0932,0.00,36.9,4.351
1975,2014-05-02 07:36:44,-0.1988,0.0000,23.160,29.800,4.6,20.889,20.126,0.0932,0.00,40.6,4.357
1976,2014-05-02 07:41:44,-0.1988,0.0000,23.280,29.500,4.5,20.913,20.222,0.0932,0.00,80.6,4.357
1977,2014-05-02 07:46:44,-0.1988,0.0000,23.809,28.500,4.5,20.936,20.341,0.0932,0.00,65.6,4.363
1978,2014-05-02 07:51:44,-0.1988,0.0000,23.761,27.200,3.8,20.984,20.460,0.0932,0.00,39.4,4.357
1979,2014-05-02 07:56:44,-0.1988,0.0000,23.881,28.400,4.5,21.032,20.555,0.0932,0.00,44.4,4.351
1980,2014-05-02 08:01:44,-0.1988,0.0000,24.484,27.200,4.4,21.079,20.650,0.0932,0.00,48.1,4.351
1981,2014-05-02 08:06:44,-0.1988,0.0000,24.581,26.000,3.8,21.127,20.722,0.0932,0.00,50.6,4.357
1982,2014-05-02 08:11:44,-0.1988,0.0000,25.089,25.100,3.8,21.175,20.793,0.0932,0.00,55.6,4.393
1983,2014-05-02 08:16:44,-0.1988,0.0000,25.671,24.300,3.8,21.223,20.865,0.0932,0.00,46.9,4.363
1984,2014-05-02 08:21:44,-0.1988,0.0000,26.109,24.300,4.2,21.246,20.936,0.0932,0.00,55.6,4.357
1985,2014-05-02 08:26:44,-0.1988,0.0000,26.720,20.700,2.4,21.294,21.008,0.0937,0.00,624.4,4.351
1986,2014-05-02 08:31:44,-0.1988,0.0000,27.727,19.900,2.7,21.342,21.056,0.0937,0.59,640.6,4.345
1987,2014-05-02 08:36:44,-0.1988,0.0000,28.493,19.800,3.2,21.366,21.127,0.0932,1.18,656.9,4.351
1988,2014-05-02 08:41:44,-0.1988,0.0000,29.414,18.400,2.9,21.413,21.246,0.0937,1.76,674.4,4.369
1989,2014-05-02 08:46:44,-0.1988,0.0000,30.117,17.500,2.8,21.461,21.366,0.0937,2.35,690.6,4.363
1990,2014-05-02 08:51:44,-0.1988,0.0000,30.419,17.300,2.9,21.509,21.461,0.0937,2.35,708.1,4.351
1991,2014-05-02 08:56:44,-0.1988,0.0000,31.128,17.000,3.2,21.581,21.557,0.0937,2.35,724.4,4.345
1992,2014-05-02 09:01:44,-0.1988,0.0000,31.408,16.200,2.8,21.628,21.676,0.0937,2.94,738.1,4.400
1993,2014-05-02 09:06:44,-0.1988,0.0000,32.227,16.900,4.0,21.700,21.795,0.0937,2.94,754.4,4.369
1994,2014-05-02 09:11:44,-0.1988,0.0000,32.278,16.600,3.8,21.748,21.939,0.0937,2.94,770.6,4.357
1995,2014-05-02 09:16:44,-0.1988,0.0000,32.898,15.500,3.3,21.819,22.202,0.0937,2.94,785.6,4.363
1996,2014-05-02 09:21:44,-0.1988,0.0000,33.287,15.200,3.4,21.915,22.657,0.0937,2.94,800.6,4.345
1997,2014-05-02 09:26:44,-0.1988,0.0000,33.940,15.500,4.1,22.058,23.256,0.0943,2.94,813.1,4.393
1998,2014-05-02 09:31:44,-0.1988,0.0000,33.626,14.800,3.2,22.274,23.978,0.0943,2.94,825.6,4.363
1999,2014-05-02 09:36:44,-0.1988,0.0000,34.334,14.200,3.2,22.513,24.774,0.0943,2.94,843.1,4.351
2000,2014-05-02 09:41:44,-0.1988,0.0000,35.022,13.700,3.2,22.824,25.574,0.0943,3.53,853.1,4.345
2001,2014-05-02 09:46:44,-0.1988,0.0000,34.995,13.000,2.5,23.160,26.426,0.0949,3.53,864.4,4.339
2002,2014-05-02 09:51:44,-0.1988,0.0000,35.128,13.000,2.6,23.545,27.284,0.0949,3.53,876.9,4.387
2003,2014-05-02 09:56:44,-0.1988,0.0000,35.262,13.700,3.4,23.954,28.122,0.0955,3.53,889.4,4.363
2004,2014-05-02 10:01:44,-0.1988,0.0000,35.931,13.800,4.1,24.388,28.965,0.0955,3.53,903.1,4.351
2005,2014-05-02 10:06:44,-0.1988,0.0000,36.715,13.000,3.8,24.847,29.790,0.0961,3.53,915.6,4.339
2006,2014-05-02 10:11:44,-0.1988,0.0000,36.444,12.900,3.5,25.307,30.571,0.0963,3.53,928.1,4.339
2007,2014-05-02 10:16:44,-0.1988,0.0000,36.579,13.000,3.7,25.793,31.281,0.0961,3.53,943.1,4.369
2008,2014-05-02 10:21:44,-0.1988,0.0000,36.633,12.300,3.0,26.256,31.919,0.0963,3.53,953.1,4.351
2009,2014-05-02 10:26:44,-0.1988,0.0000,36.308,12.900,3.4,26.695,32.562,0.0963,3.53,969.4,4.339
2010,2014-05-02 10:31:44,-0.1988,0.0000,36.933,12.200,3.1,27.161,33.235,0.0969,3.53,975.6,4.339
2011,2014-05-02 10:36:44,-0.1988,0.0000,37.645,12.500,4.0,27.604,33.914,0.0969,4.12,986.9,4.430
2012,2014-05-02 10:41:44,-0.1988,0.0000,37.069,11.400,2.2,28.048,34.598,0.0975,3.53,993.1,4.357
2013,2014-05-02 10:46:44,-0.1988,0.0000,37.453,12.500,3.8,28.493,35.288,0.0975,3.53,1001.9,4.345
2014,2014-05-02 10:51:44,-0.1988,0.0000,37.728,12.100,3.6,28.990,35.958,0.0975,3.53,1014.4,4.339
2015,2014-05-02 10:56:44,-0.1988,0.0000,37.755,12.200,3.7,29.439,36.633,0.0981,3.53,1016.9,4.393
2016,2014-05-02 11:01:44,-0.1988,0.0000,38.115,10.800,2.3,29.890,37.288,0.0981,3.53,1020.6,4.357
