Date Time	Solar Radiation (W/m²)  #10200132	Voltage (V)  #10200844	Current (mA)  #10200844	Wetness (%)  #10205907	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Temp (°F)  #10359305	RH (%)  #10359305	Water Content (m³/m³)  #10465840	Batt (V) c:5
06/18/15 02:10:00.0	0.6	-0.1988	0.0000	22.94	72.783	71.404	62.919	90.300	0.1872	4.255
06/18/15 02:15:00.0	0.6	-0.1988	0.0000	24.12	72.739	71.404	62.704	90.300	0.1872	4.255
06/18/15 02:20:00.0	0.6	-0.2039	0.0000	22.35	72.696	71.361	62.791	90.400	0.1872	4.255
06/18/15 02:25:00.0	0.6	-0.1988	0.0000	22.94	72.653	71.317	62.875	90.300	0.1872	4.255
06/18/15 02:30:00.0	0.6	-0.1988	0.0000	21.18	72.610	71.274	62.919	90.200	0.1872	4.255
06/18/15 02:35:00.0	0.6	-0.1988	0.0000	22.35	72.610	71.231	62.875	90.100	0.1872	4.255
06/18/15 02:40:00.0	0.6	-0.1988	0.0000	25.88	72.567	71.231	62.362	90.200	0.1872	4.255
06/18/15 02:45:00.0	0.6	-0.1988	0.0000	22.94	72.523	71.190	62.620	90.200	0.1872	4.249
06/18/15 02:50:00.0	0.6	-0.1988	0.0000	22.94	72.523	71.146	62.748	90.300	0.1872	4.249
06/18/15 02:55:00.0	0.6	-0.1988	0.0000	24.12	72.480	71.103	62.704	90.100	0.1872	4.249
06/18/15 03:00:00.0	0.6	-0.1988	0.0000	23.53	72.437	71.060	62.661	90.200	0.1872	4.249
06/18/15 03:05:00.0	0.6	-0.1988	0.0000	24.71	72.394	71.017	62.661	90.100	0.1872	4.249
06/18/15 03:10:00.0	0.6	-0.1988	0.0000	24.71	72.351	70.974	62.704	90.200	0.1872	4.249
06/18/15 03:15:00.0	0.6	-0.2039	0.0000	24.12	72.351	70.974	62.748	90.300	0.1872	4.249
06/18/15 03:20:00.0	0.6	-0.1988	0.0000	23.53	72.307	70.930	62.791	90.300	0.1872	4.249
06/18/15 03:25:00.0	0.6	-0.2039	0.0000	23.53	72.264	70.887	62.834	90.200	0.1872	4.249
06/18/15 03:30:00.0	0.6	-0.1988	0.0000	22.35	72.264	70.887	62.962	90.200	0.1872	4.249
06/18/15 03:35:00.0	0.6	-0.2039	0.0000	22.94	72.221	70.846	63.048	90.100	0.1872	4.249
06/18/15 03:40:00.0	0.6	-0.1988	0.0000	23.53	72.178	70.803	63.005	90.000	0.1872	4.249
06/18/15 03:45:00.0	0.6	-0.1988	0.0000	27.06	72.178	70.803	62.748	90.000	0.1866	4.249
06/18/15 03:50:00.0	0.6	-0.1988	0.0000	30.00	72.093	70.759	62.533	90.100	0.1872	4.249
06/18/15 03:55:00.0	0.6	-0.2039	0.0000	29.41	72.093	70.716	62.447	90.300	0.1872	4.249
06/18/15 04:00:00.0	0.6	-0.2039	0.0000	28.82	72.093	70.673	62.533	90.500	0.1872	4.249
06/18/15 04:05:00.0	0.6	-0.1988	0.0000	28.82	72.050	70.630	62.490	90.500	0.1872	4.249
06/18/15 04:10:00.0	0.6	-0.1988	0.0000	28.82	72.007	70.630	62.490	90.500	0.1872	4.249
06/18/15 04:15:00.0	0.6	-0.1988	0.0000	27.65	72.007	70.587	62.620	90.500	0.1872	4.249
06/18/15 04:20:00.0	0.6	-0.2039	0.0000	25.88	71.964	70.543	62.704	90.500	0.1872	4.249
06/18/15 04:25:00.0	0.6	-0.1988	0.0000	25.88	71.920	70.502	62.704	90.500	0.1872	4.249
06/18/15 04:30:00.0	0.6	-0.1988	0.0000	25.88	71.920	70.502	62.748	90.500	0.1866	4.249
06/18/15 04:35:00.0	0.6	-0.2039	0.0000	26.47	71.877	70.459	62.748	90.400	0.1872	4.249
06/18/15 04:40:00.0	0.6	-0.1988	0.0000	26.47	71.834	70.459	62.620	90.300	0.1866	4.267
06/18/15 04:45:00.0	0.6	-0.1988	0.0000	26.47	71.834	70.416	62.577	90.500	0.1866	4.249
06/18/15 04:50:00.0	0.6	-0.2039	0.0000	25.29	71.791	70.372	62.577	90.400	0.1866	4.249
06/18/15 04:55:00.0	0.6	-0.1988	0.0000	26.47	71.748	70.372	62.447	90.600	0.1866	4.249
06/18/15 05:00:00.0	0.6	-0.1988	0.0000	25.88	71.748	70.329	62.533	90.700	0.1866	4.249
06/18/15 05:05:00.0	0.6	-0.1988	0.0000	26.47	71.704	70.329	62.577	90.700	0.1866	4.249
06/18/15 05:10:00.0	0.6	-0.1988	0.0000	27.06	71.704	70.286	62.490	90.700	0.1866	4.249
06/18/15 05:15:00.0	0.6	-0.1988	0.0000	27.06	71.661	70.286	62.490	90.700	0.1866	4.249
06/18/15 05:20:00.0	0.6	-0.1988	0.0000	25.88	71.661	70.243	62.577	90.700	0.1866	4.249
06/18/15 05:25:00.0	0.6	-0.1988	0.0000	25.29	71.620	70.201	62.661	90.700	0.1866	4.249
06/18/15 05:30:00.0	0.6	-0.2039	0.0000	25.29	71.577	70.201	62.704	90.700	0.1866	4.243
06/18/15 05:35:00.0	0.6	-0.1988	0.0000	25.88	71.577	70.201	62.620	90.500	0.1866	4.243
06/18/15 05:40:00.0	0.6	-0.1988	0.0000	25.29	71.577	70.158	62.661	90.500	0.1866	4.243
06/18/15 05:45:00.0	0.6	-0.1988	0.0000	24.71	71.533	70.115	62.704	90.600	0.1866	4.237
06/18/15 05:50:00.0	1.9	-0.1988	0.0000	24.71	71.490	70.115	62.791	90.600	0.1866	4.237
06/18/15 05:55:00.0	3.1	-0.2039	0.0000	24.71	71.490	70.115	62.748	90.600	0.1866	4.237
06/18/15 06:00:00.0	5.6	-0.1988	0.0000	23.53	71.447	70.072	62.834	90.500	0.1862	4.237
06/18/15 06:05:00.0	8.1	-0.1988	0.0000	22.35	71.404	70.029	62.834	90.500	0.1866	4.237
06/18/15 06:10:00.0	11.9	-0.2039	0.0000	20.00	71.404	70.029	62.919	90.400	0.1866	4.237
06/18/15 06:15:00.0	15.6	-0.1988	0.0000	20.00	71.404	70.029	63.005	90.300	0.1866	4.249
06/18/15 06:20:00.0	19.4	-0.1988	0.0000	19.41	71.361	70.029	62.962	90.300	0.1866	4.249
06/18/15 06:25:00.0	21.9	-0.1988	0.0000	19.41	71.361	69.985	62.919	90.200	0.1866	4.255
06/18/15 06:30:00.0	26.9	-0.1988	0.0000	17.65	71.317	69.985	63.048	90.200	0.1866	4.267
06/18/15 06:35:00.0	33.1	-0.1988	0.0000	17.65	71.317	69.942	63.090	90.100	0.1866	4.285
06/18/15 06:40:00.0	38.1	-0.1988	0.0000	16.47	71.317	69.942	63.048	90.100	0.1862	4.303
06/18/15 06:45:00.0	38.1	-0.1988	0.0000	15.88	71.274	69.942	63.133	90.100	0.1862	4.321
06/18/15 06:50:00.0	40.6	-0.2039	0.0000	15.88	71.231	69.942	63.005	90.000	0.1866	4.339
06/18/15 06:55:00.0	44.4	-0.1988	0.0000	14.71	71.231	69.901	63.090	90.000	0.1862	4.363
06/18/15 07:00:00.0	50.6	-0.1988	0.0000	14.12	71.231	69.901	63.133	90.000	0.1862	4.375
06/18/15 07:05:00.0	65.6	-0.2039	0.0000	11.76	71.231	69.858	63.304	90.100	0.1866	4.369
06/18/15 07:10:00.0	60.6	-0.1988	0.0000	10.00	71.190	69.858	63.862	89.900	0.1862	4.363
06/18/15 07:15:00.0	64.4	-0.1988	0.0000	10.59	71.146	69.858	63.689	89.500	0.1862	4.363
06/18/15 07:20:00.0	50.6	-0.1988	0.0000	10.00	71.146	69.858	63.689	89.200	0.1866	4.357
06/18/15 07:25:00.0	39.4	-0.1988	0.0000	10.59	71.146	69.858	63.648	89.300	0.1862	4.351
06/18/15 07:30:00.0	39.4	-0.1988	0.0000	10.59	71.146	69.858	63.775	89.000	0.1862	4.351
06/18/15 07:35:00.0	41.9	-0.1988	0.0000	10.00	71.103	69.858	63.990	89.000	0.1862	4.345
06/18/15 07:40:00.0	40.6	-0.1988	0.0000	9.41	71.103	69.858	64.247	88.800	0.1862	4.345
06/18/15 07:45:00.0	40.6	-0.1988	0.0000	9.41	71.103	69.858	64.503	88.300	0.1862	4.339
06/18/15 07:50:00.0	41.9	-0.1988	0.0000	8.82	71.060	69.858	64.546	88.200	0.1862	4.339
06/18/15 07:55:00.0	44.4	-0.2039	0.0000	7.65	71.060	69.814	64.803	87.900	0.1862	4.339
06/18/15 08:00:00.0	44.4	-0.1988	0.0000	7.65	71.060	69.814	64.845	87.600	0.1862	4.333
06/18/15 08:05:00.0	46.9	-0.2039	0.0000	7.06	71.060	69.771	65.273	87.300	0.1862	4.351
06/18/15 08:10:00.0	49.4	-0.1988	0.0000	6.47	71.060	69.771	65.916	86.600	0.1859	4.345
06/18/15 08:15:00.0	51.9	-0.1988	0.0000	5.88	71.017	69.771	66.558	86.100	0.1859	4.339
06/18/15 08:20:00.0	53.1	-0.1988	0.0000	5.88	71.017	69.771	66.814	85.100	0.1862	4.339
06/18/15 08:25:00.0	55.6	-0.2039	0.0000	5.29	71.017	69.771	67.071	84.700	0.1862	4.339
06/18/15 08:30:00.0	59.4	-0.1988	0.0000	5.29	70.974	69.771	67.456	84.300	0.1859	4.333
06/18/15 08:35:00.0	60.6	-0.1988	0.0000	4.71	70.974	69.814	68.185	83.300	0.1862	4.345
06/18/15 08:40:00.0	61.9	-0.1988	0.0000	4.71	70.974	69.814	68.742	82.400	0.1862	4.339
06/18/15 08:45:00.0	64.4	-0.2039	0.0000	4.12	70.974	69.858	68.742	81.600	0.1862	4.339
06/18/15 08:50:00.0	64.4	-0.1988	0.0000	4.12	70.974	69.858	68.999	81.000	0.1862	4.333
06/18/15 08:55:00.0	66.9	-0.1988	0.0000	4.12	70.974	69.901	69.042	79.800	0.1859	4.333
06/18/15 09:00:00.0	69.4	-0.1988	0.0000	4.12	70.974	69.942	70.201	79.500	0.1862	4.339
06/18/15 09:05:00.0	70.6	-0.1988	0.0000	3.53	70.974	69.942	70.158	77.800	0.1862	4.339
06/18/15 09:10:00.0	70.6	-0.1988	0.0000	3.53	70.974	69.985	70.372	77.000	0.1859	4.339
06/18/15 09:15:00.0	73.1	-0.1988	0.0000	2.94	70.974	70.029	70.459	76.100	0.1862	4.333
06/18/15 09:20:00.0	74.4	-0.1988	0.0000	2.94	70.974	70.072	71.317	75.800	0.1862	4.345
06/18/15 09:25:00.0	76.9	-0.1988	0.0000	2.94	70.974	70.115	72.136	74.500	0.1859	4.339
06/18/15 09:30:00.0	78.1	-0.1988	0.0000	2.94	71.017	70.201	72.351	73.900	0.1859	4.339
06/18/15 09:35:00.0	578.1	-0.1988	0.0000	2.94	71.017	70.243	73.083	73.000	0.1859	4.339
06/18/15 09:40:00.0	593.1	-0.1988	0.0000	2.94	71.017	70.286	72.869	71.900	0.1859	4.333
06/18/15 09:45:00.0	609.4	-0.1988	0.0000	2.94	71.060	70.372	73.342	71.700	0.1859	4.351
06/18/15 09:50:00.0	628.1	-0.1988	0.0000	2.35	71.060	70.416	73.731	71.000	0.1862	4.339
06/18/15 09:55:00.0	638.1	-0.1988	0.0000	2.94	71.060	70.502	73.774	70.800	0.1859	4.339
06/18/15 10:00:00.0	650.6	-0.1988	0.0000	2.94	71.103	70.543	73.947	71.000	0.1859	4.339
06/18/15 10:05:00.0	666.9	-0.1988	0.0000	2.35	71.146	70.630	75.117	69.100	0.1859	4.339
06/18/15 10:10:00.0	679.4	-0.1988	0.0000	2.35	71.146	70.716	74.597	69.300	0.1853	4.339
06/18/15 10:15:00.0	690.6	-0.1988	0.0000	2.35	71.190	70.759	75.160	67.300	0.1859	4.345
06/18/15 10:20:00.0	700.6	-0.1988	0.0000	2.35	71.231	70.846	75.767	67.800	0.1859	4.339
06/18/15 10:25:00.0	718.1	-0.1988	0.0000	2.35	71.274	70.930	76.419	66.000	0.1859	4.339
06/18/15 10:30:00.0	734.4	-0.1988	0.0000	2.35	71.274	71.017	76.419	66.400	0.1859	4.339
06/18/15 10:35:00.0	738.1	-0.1988	0.0000	2.94	71.317	71.103	76.725	65.700	0.1859	4.333
06/18/15 10:40:00.0	748.1	-0.1988	0.0000	2.94	71.361	71.190	78.076	64.900	0.1853	4.351
06/18/15 10:45:00.0	765.6	-0.1988	0.0000	2.94	71.404	71.274	77.553	64.600	0.1853	4.345
06/18/15 10:50:00.0	779.4	-0.1988	0.0000	2.94	71.404	71.361	76.899	62.700	0.1859	4.369
06/18/15 10:55:00.0	786.9	-0.1988	0.0000	2.94	71.490	71.490	77.727	62.500	0.1859	4.339
06/18/15 11:00:00.0	813.1	-0.1988	0.0000	2.94	71.533	71.577	78.076	63.800	0.1859	4.333
06/18/15 11:05:00.0	830.6	-0.1988	0.0000	2.94	71.577	71.704	78.165	62.800	0.1853	4.333
06/18/15 11:10:00.0	845.6	-0.1988	0.0000	2.94	71.620	71.834	78.033	61.800	0.1853	4.345
06/18/15 11:15:00.0	858.1	-0.1988	0.0000	2.94	71.661	71.920	78.910	60.800	0.1853	4.339
06/18/15 11:20:00.0	866.9	-0.1988	0.0000	2.94	71.748	72.093	78.733	62.400	0.1859	4.339
06/18/15 11:25:00.0	881.9	-0.1988	0.0000	2.94	71.791	72.221	78.645	61.600	0.1853	4.333
06/18/15 11:30:00.0	895.6	-0.1988	0.0000	2.35	71.877	72.437	77.117	61.400	0.1853	4.333
06/18/15 11:35:00.0	903.1	-0.1988	0.0000	2.94	71.964	72.696	78.382	62.300	0.1853	4.375
06/18/15 11:40:00.0	918.1	-0.1988	0.0000	2.35	72.093	73.170	78.076	60.100	0.1853	4.339
06/18/15 11:45:00.0	924.4	-0.1988	0.0000	2.94	72.307	73.990	78.822	60.200	0.1853	4.339
06/18/15 11:50:00.0	933.1	-0.1988	0.0000	2.35	72.610	75.117	77.421	61.400	0.1853	4.333
06/18/15 11:55:00.0	935.6	-0.1988	0.0000	2.35	72.955	76.464	77.639	62.400	0.1853	4.333
06/18/15 12:00:00.0	941.9	-0.1988	0.0000	2.35	73.386	77.859	77.727	60.600	0.1853	4.387
06/18/15 12:05:00.0	945.6	-0.1988	0.0000	2.94	73.904	79.304	78.427	61.400	0.1853	4.369
06/18/15 12:10:00.0	950.6	-0.1988	0.0000	2.94	74.467	80.802	79.347	59.400	0.1853	4.363
06/18/15 12:15:00.0	951.9	-0.1988	0.0000	2.35	75.074	82.263	77.421	59.500	0.1853	4.363
06/18/15 12:20:00.0	963.1	-0.1988	0.0000	2.94	75.681	83.646	78.339	60.400	0.1859	4.351
06/18/15 12:25:00.0	965.6	-0.1988	0.0000	2.94	76.332	84.945	77.684	60.000	0.1859	4.345
06/18/15 12:30:00.0	965.6	-0.1988	0.0000	2.94	76.942	86.164	79.524	59.600	0.1862	4.339
06/18/15 12:35:00.0	963.1	-0.1988	0.0000	2.94	77.639	87.391	78.953	58.500	0.1862	4.339
06/18/15 12:40:00.0	966.9	-0.1988	0.0000	2.94	78.296	88.488	79.041	58.900	0.1866	4.339
06/18/15 12:45:00.0	971.9	-0.1988	0.0000	2.94	78.953	89.546	80.361	57.700	0.1866	4.333
06/18/15 12:50:00.0	969.4	-0.1988	0.0000	2.94	79.567	90.565	79.612	57.600	0.1866	4.327
06/18/15 12:55:00.0	974.4	-0.1988	0.0000	2.35	80.184	91.495	80.184	57.400	0.1872	4.393
06/18/15 13:00:00.0	968.1	-0.1988	0.0000	2.94	80.802	92.433	79.304	57.300	0.1872	4.381
06/18/15 13:05:00.0	974.4	-0.1988	0.0000	2.94	81.421	93.328	79.788	57.000	0.1876	4.369
06/18/15 13:10:00.0	971.9	-0.1988	0.0000	2.94	81.952	94.134	80.935	56.700	0.1876	4.363
06/18/15 13:15:00.0	966.9	-0.1988	0.0000	2.94	82.530	94.944	79.435	56.500	0.1881	4.357
06/18/15 13:20:00.0	965.6	-0.1988	0.0000	2.94	83.064	95.711	80.404	56.800	0.1885	4.351
06/18/15 13:25:00.0	971.9	-0.1988	0.0000	2.94	83.601	96.435	79.655	56.500	0.1885	4.345
06/18/15 13:30:00.0	966.9	-0.1988	0.0000	2.35	84.094	97.063	79.655	56.100	0.1891	4.339
06/18/15 13:35:00.0	964.4	-0.1988	0.0000	2.35	84.497	97.648	78.996	56.700	0.1895	4.339
06/18/15 13:40:00.0	961.9	-0.1988	0.0000	2.35	84.857	98.038	80.404	56.900	0.1895	4.333
06/18/15 13:45:00.0	956.9	-0.1988	0.0000	2.35	85.172	98.184	80.096	56.200	0.1895	4.333
06/18/15 13:50:00.0	959.4	-0.1988	0.0000	2.35	85.352	97.990	80.580	57.100	0.1898	4.321
06/18/15 13:55:00.0	956.9	-0.1988	0.0000	2.35	85.487	97.648	80.449	55.000	0.1904	4.393
06/18/15 14:00:00.0	945.6	-0.1988	0.0000	2.35	85.532	97.209	80.713	55.500	0.1904	4.381
06/18/15 14:05:00.0	944.4	-0.1988	0.0000	2.35	85.532	96.627	79.128	55.500	0.1904	4.363
06/18/15 14:10:00.0	945.6	-0.1988	0.0000	2.35	85.442	95.952	78.910	57.300	0.1904	4.363
06/18/15 14:15:00.0	934.4	-0.1988	0.0000	2.35	85.307	95.184	78.602	58.000	0.1904	4.351
06/18/15 14:20:00.0	930.6	-0.1988	0.0000	2.35	85.172	94.419	78.471	57.000	0.1908	4.345
06/18/15 14:25:00.0	918.1	-0.1988	0.0000	2.35	84.990	93.706	78.208	57.600	0.1908	4.339
06/18/15 14:30:00.0	911.9	-0.1988	0.0000	2.35	84.812	92.997	78.953	58.000	0.1904	4.339
06/18/15 14:35:00.0	896.9	-0.1988	0.0000	2.35	84.632	92.338	79.347	57.800	0.1904	4.333
06/18/15 14:40:00.0	884.4	-0.1988	0.0000	2.35	84.452	91.729	78.910	58.700	0.1908	4.333
06/18/15 14:45:00.0	858.1	-0.1988	0.0000	2.35	84.317	91.216	77.335	57.900	0.1904	4.327
06/18/15 14:50:00.0	853.1	-0.1988	0.0000	2.35	84.182	90.936	77.335	60.100	0.1898	4.418
06/18/15 14:55:00.0	838.1	-0.1988	0.0000	2.35	84.137	90.750	77.464	60.500	0.1898	4.393
06/18/15 15:00:00.0	821.9	-0.1988	0.0000	1.76	84.094	90.750	77.727	60.400	0.1898	4.387
06/18/15 15:05:00.0	806.9	-0.1988	0.0000	1.76	84.094	90.844	76.419	60.500	0.1895	4.369
06/18/15 15:10:00.0	794.4	-0.1988	0.0000	1.76	84.094	91.076	77.203	60.000	0.1895	4.363
06/18/15 15:15:00.0	781.9	-0.1988	0.0000	1.76	84.137	91.355	78.471	59.400	0.1891	4.357
06/18/15 15:20:00.0	769.4	-0.1988	0.0000	1.76	84.182	91.636	77.203	60.300	0.1895	4.351
06/18/15 15:25:00.0	758.1	-0.1988	0.0000	1.76	84.227	91.917	78.251	59.500	0.1891	4.345
06/18/15 15:30:00.0	749.4	-0.1988	0.0000	1.76	84.272	92.104	78.471	58.900	0.1891	4.339
06/18/15 15:35:00.0	729.4	-0.1988	0.0000	2.35	84.362	92.244	79.304	59.200	0.1891	4.339
06/18/15 15:40:00.0	721.9	-0.1988	0.0000	1.76	84.407	92.338	78.953	57.000	0.1891	4.333
06/18/15 15:45:00.0	714.4	-0.1988	0.0000	1.76	84.452	92.386	79.261	57.300	0.1891	4.327
06/18/15 15:50:00.0	698.1	-0.1988	0.0000	1.76	84.452	92.291	78.251	57.800	0.1891	4.321
06/18/15 15:55:00.0	684.4	-0.1988	0.0000	1.76	84.452	92.197	77.815	58.800	0.1891	4.418
06/18/15 16:00:00.0	675.6	-0.1988	0.0000	1.76	84.452	92.151	78.121	58.200	0.1885	4.400
06/18/15 16:05:00.0	660.6	-0.1988	0.0000	1.76	84.452	92.291	77.335	58.200	0.1885	4.393
06/18/15 16:10:00.0	646.9	-0.1988	0.0000	1.76	84.497	92.386	77.247	59.200	0.1885	4.381
06/18/15 16:15:00.0	633.1	-0.1988	0.0000	1.76	84.497	92.527	76.854	58.800	0.1881	4.363
06/18/15 16:20:00.0	619.4	-0.1988	0.0000	1.76	84.542	92.527	75.985	61.400	0.1881	4.363
06/18/15 16:25:00.0	608.1	-0.1988	0.0000	1.76	84.632	92.433	77.815	60.300	0.1881	4.351
06/18/15 16:30:00.0	593.1	-0.1988	0.0000	1.76	84.677	92.291	76.811	59.900	0.1876	4.345
06/18/15 16:35:00.0	578.1	-0.1988	0.0000	1.76	84.677	92.010	75.942	62.200	0.1872	4.339
06/18/15 16:40:00.0	571.9	-0.1988	0.0000	1.76	84.722	91.589	76.332	61.100	0.1876	4.339
06/18/15 16:45:00.0	550.6	-0.1988	0.0000	1.76	84.677	91.123	75.551	62.100	0.1866	4.333
06/18/15 16:50:00.0	539.4	-0.1988	0.0000	1.76	84.542	90.565	76.203	62.300	0.1872	4.327
06/18/15 16:55:00.0	525.6	-0.1988	0.0000	1.18	84.452	89.962	76.725	60.600	0.1862	4.321
06/18/15 17:00:00.0	509.4	-0.1988	0.0000	1.76	84.272	89.362	76.246	61.600	0.1866	4.418
06/18/15 17:05:00.0	496.9	-0.1988	0.0000	1.76	84.094	88.810	75.898	62.600	0.1862	4.400
06/18/15 17:10:00.0	484.4	-0.1988	0.0000	1.76	83.914	88.259	76.507	61.400	0.1859	4.393
06/18/15 17:15:00.0	465.6	-0.1988	0.0000	1.76	83.691	87.710	74.986	63.000	0.1859	4.381
06/18/15 17:20:00.0	59.4	-0.1988	0.0000	1.18	83.467	87.210	74.206	64.200	0.1859	4.369
06/18/15 17:25:00.0	38.1	-0.1988	0.0000	1.18	83.242	86.709	73.861	64.800	0.1853	4.363
06/18/15 17:30:00.0	36.9	-0.1988	0.0000	1.18	83.021	86.256	72.912	66.200	0.1859	4.363
06/18/15 17:35:00.0	53.1	-0.1988	0.0000	1.18	82.798	85.802	73.558	65.300	0.1853	4.357
06/18/15 17:40:00.0	389.4	-0.1988	0.0000	1.18	82.575	85.352	72.567	66.600	0.1849	4.351
06/18/15 17:45:00.0	33.1	-0.1988	0.0000	1.18	82.396	84.945	71.920	67.800	0.1849	4.345
06/18/15 17:50:00.0	30.6	-0.1988	0.0000	1.18	82.175	84.542	71.920	68.100	0.1849	4.345
06/18/15 17:55:00.0	29.4	-0.1988	0.0000	1.18	81.952	84.182	71.361	68.800	0.1843	4.339
06/18/15 18:00:00.0	28.1	-0.1988	0.0000	1.18	81.775	83.824	71.490	69.100	0.1849	4.339
06/18/15 18:05:00.0	28.1	-0.1988	0.0000	1.18	81.597	83.467	70.759	69.600	0.1843	4.333
06/18/15 18:10:00.0	26.9	-0.1988	0.0000	1.18	81.376	83.154	70.887	70.100	0.1840	4.333
06/18/15 18:15:00.0	25.6	-0.1988	0.0000	1.18	81.199	82.798	70.416	70.800	0.1840	4.339
06/18/15 18:20:00.0	24.4	-0.1988	0.0000	1.18	81.023	82.530	70.072	71.200	0.1840	4.339
06/18/15 18:25:00.0	24.4	-0.1988	0.0000	1.18	80.845	82.218	69.942	72.100	0.1836	4.339
06/18/15 18:30:00.0	23.1	-0.1988	0.0000	1.18	80.668	81.909	69.728	72.300	0.1840	4.339
06/18/15 18:35:00.0	23.1	-0.1988	0.0000	1.18	80.492	81.642	69.901	72.200	0.1836	4.333
06/18/15 18:40:00.0	23.1	-0.1988	0.0000	1.18	80.361	81.333	69.427	72.800	0.1836	4.339
06/18/15 18:45:00.0	21.9	-0.1988	0.0000	1.18	80.184	81.066	69.685	72.600	0.1830	4.351
06/18/15 18:50:00.0	19.4	-0.1988	0.0000	1.18	80.008	80.845	69.170	72.800	0.1830	4.345
06/18/15 18:55:00.0	18.1	-0.1988	0.0000	1.18	79.876	80.580	68.313	74.500	0.1830	4.351
06/18/15 19:00:00.0	16.9	-0.1988	0.0000	1.18	79.700	80.361	68.527	74.900	0.1830	4.339
06/18/15 19:05:00.0	16.9	-0.1988	0.0000	1.18	79.567	80.096	68.356	74.700	0.1830	4.339
06/18/15 19:10:00.0	15.6	-0.1988	0.0000	1.18	79.392	79.876	68.270	74.800	0.1830	4.333
06/18/15 19:15:00.0	14.4	-0.1988	0.0000	1.18	79.304	79.655	68.013	75.000	0.1830	4.333
06/18/15 19:20:00.0	13.1	-0.1988	0.0000	1.18	79.128	79.435	67.885	75.500	0.1830	4.339
06/18/15 19:25:00.0	13.1	-0.1988	0.0000	1.18	78.996	79.216	67.627	75.900	0.1826	4.339
06/18/15 19:30:00.0	11.9	-0.1988	0.0000	1.18	78.865	79.041	67.329	76.700	0.1826	4.339
06/18/15 19:35:00.0	10.6	-0.1988	0.0000	1.76	78.733	78.822	67.372	77.000	0.1826	4.339
06/18/15 19:40:00.0	9.4	-0.1988	0.0000	1.18	78.602	78.602	67.028	77.200	0.1820	4.339
06/18/15 19:45:00.0	8.1	-0.1988	0.0000	1.76	78.471	78.427	66.943	77.400	0.1820	4.333
06/18/15 19:50:00.0	6.9	-0.1988	0.0000	1.76	78.339	78.251	66.643	77.800	0.1820	4.333
06/18/15 19:55:00.0	4.4	-0.1988	0.0000	1.76	78.251	78.033	66.686	78.400	0.1820	4.333
06/18/15 20:00:00.0	3.1	-0.1988	0.0000	1.76	78.121	77.859	66.344	78.700	0.1820	4.327
06/18/15 20:05:00.0	1.9	-0.1988	0.0000	1.76	77.990	77.684	65.829	79.400	0.1820	4.321
06/18/15 20:10:00.0	0.6	-0.1988	0.0000	1.76	77.859	77.509	65.487	80.100	0.1820	4.321
06/18/15 20:15:00.0	0.6	-0.1988	0.0000	1.76	77.770	77.335	65.188	80.700	0.1820	4.321
06/18/15 20:20:00.0	0.6	-0.1988	0.0000	1.76	77.639	77.160	65.444	80.700	0.1820	4.321
06/18/15 20:25:00.0	0.6	-0.1988	0.0000	2.35	77.553	76.986	65.059	81.000	0.1820	4.321
06/18/15 20:30:00.0	0.6	-0.1988	0.0000	2.35	77.421	76.854	64.717	81.600	0.1816	4.327
06/18/15 20:35:00.0	0.6	-0.1988	0.0000	2.94	77.292	76.681	64.375	82.000	0.1816	4.315
06/18/15 20:40:00.0	0.6	-0.1988	0.0000	2.94	77.203	76.507	64.074	82.500	0.1816	4.315
06/18/15 20:45:00.0	0.6	-0.1988	0.0000	3.53	77.117	76.332	64.074	83.000	0.1816	4.309
06/18/15 20:50:00.0	0.6	-0.1988	0.0000	3.53	76.942	76.203	64.204	83.000	0.1816	4.303
06/18/15 20:55:00.0	0.6	-0.1988	0.0000	4.12	76.854	76.028	64.117	83.500	0.1816	4.303
06/18/15 21:00:00.0	0.6	-0.1988	0.0000	4.12	76.768	75.898	64.204	83.500	0.1813	4.303
06/18/15 21:05:00.0	0.6	-0.1988	0.0000	4.71	76.681	75.724	64.117	83.500	0.1816	4.303
06/18/15 21:10:00.0	0.6	-0.1988	0.0000	5.29	76.550	75.594	63.819	84.100	0.1813	4.303
06/18/15 21:15:00.0	0.6	-0.1988	0.0000	5.88	76.464	75.463	63.775	84.200	0.1816	4.297
06/18/15 21:20:00.0	0.6	-0.1988	0.0000	5.29	76.375	75.333	64.033	84.100	0.1813	4.297
06/18/15 21:25:00.0	0.6	-0.1988	0.0000	6.47	76.246	75.204	63.819	84.300	0.1813	4.297
06/18/15 21:30:00.0	0.6	-0.1988	0.0000	8.24	76.158	75.074	63.561	84.700	0.1816	4.297
06/18/15 21:35:00.0	0.6	-0.1988	0.0000	9.41	76.071	74.943	63.433	85.200	0.1813	4.291
06/18/15 21:40:00.0	0.6	-0.1988	0.0000	10.00	75.985	74.813	63.433	85.700	0.1813	4.291
06/18/15 21:45:00.0	0.6	-0.2039	0.0000	10.59	75.898	74.727	63.433	85.700	0.1816	4.291
06/18/15 21:50:00.0	0.6	-0.1988	0.0000	9.41	75.810	74.597	63.648	85.400	0.1816	4.291
06/18/15 21:55:00.0	0.6	-0.1988	0.0000	12.94	75.724	74.467	63.390	85.700	0.1813	4.291
