"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10221050, SEN S/N: 10200857)","Current, mA (LGR S/N: 10221050, SEN S/N: 10200857)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10213636)","RH, % (LGR S/N: 10221050, SEN S/N: 10213636)","DewPt, °C (LGR S/N: 10221050, SEN S/N: 10213636)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365531, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365588, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221050, SEN S/N: 10374515)","Wetness, % (LGR S/N: 10221050, SEN S/N: 10374901)","Solar Radiation, W/m² (LGR S/N: 10221050, SEN S/N: 10375649)"
1453,2015-01-08 11:45:00,-0.2039,0.0000,22.968,33.800,6.2,34.360,28.692,0.0844,0.00,310.6
1454,2015-01-08 11:50:00,-0.2039,0.0000,23.497,33.100,6.4,34.387,28.568,0.0844,0.00,461.9
1455,2015-01-08 11:55:00,-0.2039,0.0000,23.593,32.400,6.1,34.572,28.394,0.0844,0.00,485.6
1456,2015-01-08 12:00:00,-0.2039,0.0000,22.705,32.400,5.4,34.783,28.072,0.0850,0.00,114.4
1457,2015-01-08 12:05:00,-0.2039,0.0000,22.585,32.500,5.3,34.969,27.801,0.0850,0.00,344.4
1458,2015-01-08 12:10:00,-0.2039,0.0000,23.016,32.800,5.8,34.995,27.653,0.0844,0.00,81.9
1459,2015-01-08 12:15:00,-0.2039,0.0000,23.713,31.800,6.0,35.075,27.677,0.0850,0.00,131.9
1460,2015-01-08 12:20:00,-0.2039,0.0000,22.753,32.100,5.3,35.075,27.702,0.0850,0.00,63.1
1461,2015-01-08 12:25:00,-0.2039,0.0000,22.705,31.700,5.0,34.969,27.727,0.0850,0.00,49.4
1462,2015-01-08 12:30:00,-0.2039,0.0000,22.609,32.900,5.5,34.572,27.407,0.0850,0.00,76.9
1463,2015-01-08 12:35:00,-0.2039,0.0000,22.729,32.700,5.5,33.704,26.965,0.0850,0.00,56.9
1464,2015-01-08 12:40:00,-0.2039,0.0000,22.441,32.000,4.9,32.510,26.353,0.0844,0.00,221.9
1465,2015-01-08 12:45:00,-0.2039,0.0000,23.136,32.700,5.9,31.868,26.329,0.0841,0.00,420.6
1466,2015-01-08 12:50:00,-0.2039,0.0000,23.280,31.300,5.4,31.765,26.378,0.0841,0.00,398.1
1467,2015-01-08 12:55:00,-0.2039,0.0000,23.064,31.400,5.2,31.612,26.182,0.0835,0.00,68.1
1468,2015-01-08 13:00:00,-0.2039,0.0000,22.705,30.700,4.6,31.103,25.768,0.0829,0.00,31.9
1469,2015-01-08 13:05:00,-0.2039,0.0000,22.465,31.400,4.7,30.268,25.283,0.0822,0.00,29.4
1470,2015-01-08 13:10:00,-0.2039,0.0000,22.561,33.100,5.5,29.414,24.871,0.0816,0.00,29.4
1471,2015-01-08 13:15:00,-0.2039,0.0000,22.633,32.300,5.3,28.692,24.508,0.0816,0.00,28.1
1472,2015-01-08 13:20:00,-0.2039,0.0000,22.681,32.200,5.2,27.998,24.171,0.0810,0.00,29.4
1473,2015-01-08 13:25:00,-0.2039,0.0000,22.489,31.800,4.9,27.382,23.833,0.0803,0.00,29.4
1474,2015-01-08 13:30:00,-0.2039,0.0000,22.154,31.800,4.6,26.842,23.545,0.0803,0.00,30.6
1475,2015-01-08 13:35:00,-0.2039,0.0000,22.082,31.100,4.2,26.353,23.304,0.0797,0.00,31.9
1476,2015-01-08 13:40:00,-0.1988,0.0000,22.226,31.700,4.6,25.914,23.064,0.0794,0.00,34.4
1477,2015-01-08 13:45:00,-0.1988,0.0000,22.250,32.400,5.0,25.550,22.872,0.0794,0.00,35.6
1478,2015-01-08 13:50:00,-0.1988,0.0000,22.250,32.100,4.8,25.258,22.753,0.0794,0.00,35.6
1479,2015-01-08 13:55:00,-0.1988,0.0000,22.321,32.800,5.2,25.040,22.633,0.0787,0.00,35.6
1480,2015-01-08 14:00:00,-0.1988,0.0000,22.250,32.900,5.2,24.798,22.513,0.0781,0.00,35.6
1481,2015-01-08 14:05:00,-0.1988,0.0000,22.441,32.900,5.3,24.557,22.441,0.0781,0.00,35.6
1482,2015-01-08 14:10:00,-0.1988,0.0000,22.345,33.100,5.4,24.363,22.321,0.0781,0.00,34.4
1483,2015-01-08 14:15:00,-0.1988,0.0000,22.393,32.700,5.2,24.171,22.202,0.0781,0.00,33.1
1484,2015-01-08 14:20:00,-0.1988,0.0000,22.393,33.400,5.5,23.978,22.106,0.0775,0.00,31.9
1485,2015-01-08 14:25:00,-0.1988,0.0000,22.345,32.800,5.2,23.785,21.987,0.0775,0.00,29.4
1486,2015-01-08 14:30:00,-0.1988,0.0000,22.154,32.900,5.1,23.617,21.843,0.0775,0.00,28.1
1487,2015-01-08 14:35:00,-0.1988,0.0000,22.130,33.600,5.4,23.424,21.724,0.0768,0.00,28.1
1488,2015-01-08 14:40:00,-0.1988,0.0000,21.891,34.000,5.3,23.232,21.604,0.0762,0.00,28.1
1489,2015-01-08 14:45:00,-0.1988,0.0000,21.795,34.600,5.5,23.064,21.509,0.0768,0.00,29.4
1490,2015-01-08 14:50:00,-0.1988,0.0000,21.628,41.200,7.9,22.920,21.461,0.0768,0.00,21.9
1491,2015-01-08 14:55:00,-0.1988,0.0000,21.151,45.600,9.0,22.800,21.413,0.0762,0.00,18.1
1492,2015-01-08 15:00:00,-0.1988,0.0000,20.793,47.600,9.3,22.681,21.342,0.0762,0.00,33.1
1493,2015-01-08 15:05:00,-0.1988,0.0000,20.555,48.900,9.5,22.585,21.318,0.0762,0.00,43.1
1494,2015-01-08 15:10:00,-0.1988,0.0000,20.531,49.500,9.6,22.513,21.318,0.0762,0.00,36.9
1495,2015-01-08 15:15:00,-0.1988,0.0000,20.460,50.100,9.7,22.465,21.318,0.0758,0.00,39.4
1496,2015-01-08 15:20:00,-0.1988,0.0000,20.269,51.200,9.9,22.441,21.270,0.0758,0.00,33.1
1497,2015-01-08 15:25:00,-0.1988,0.0000,19.984,52.200,9.9,22.369,21.175,0.0758,0.00,34.4
1498,2015-01-08 15:30:00,-0.1988,0.0000,19.888,52.400,9.9,22.274,21.079,0.0758,0.00,34.4
1499,2015-01-08 15:35:00,-0.1988,0.0000,19.674,52.700,9.8,22.154,20.984,0.0752,0.00,30.6
1500,2015-01-08 15:40:00,-0.1988,0.0000,19.603,53.200,9.8,22.058,20.889,0.0752,0.00,28.1
1501,2015-01-08 15:45:00,-0.1988,0.0000,19.603,53.200,9.8,21.939,20.817,0.0752,0.00,26.9
1502,2015-01-08 15:50:00,-0.1988,0.0000,19.532,53.300,9.8,21.843,20.698,0.0752,0.00,24.4
1503,2015-01-08 15:55:00,-0.1988,0.0000,19.389,52.100,9.3,21.724,20.603,0.0752,0.00,19.4
1504,2015-01-08 16:00:00,-0.1988,0.0000,19.270,52.200,9.2,21.604,20.460,0.0752,0.00,15.6
1505,2015-01-08 16:05:00,-0.1988,0.0000,19.103,51.600,8.9,21.461,20.341,0.0745,0.00,13.1
1506,2015-01-08 16:10:00,-0.1988,0.0000,18.985,52.000,8.9,21.342,20.198,0.0745,0.00,10.6
1507,2015-01-08 16:15:00,-0.1988,0.0000,18.866,52.300,8.9,21.199,20.103,0.0745,0.00,9.4
1508,2015-01-08 16:20:00,-0.1988,0.0000,18.794,52.400,8.9,21.056,20.007,0.0745,0.00,8.1
1509,2015-01-08 16:25:00,-0.1988,0.0000,18.652,52.800,8.8,20.936,19.912,0.0738,0.00,9.4
1510,2015-01-08 16:30:00,-0.1988,0.0000,18.533,53.000,8.8,20.817,19.817,0.0745,0.00,6.9
1511,2015-01-08 16:35:00,-0.1988,0.0000,18.485,53.300,8.8,20.722,19.722,0.0745,0.00,4.4
1512,2015-01-08 16:40:00,-0.1988,0.0000,18.414,53.400,8.8,20.627,19.651,0.0738,0.00,3.1
1513,2015-01-08 16:45:00,-0.1988,0.0000,18.366,53.800,8.9,20.507,19.555,0.0738,0.00,1.9
1514,2015-01-08 16:50:00,-0.1988,0.0000,18.295,54.800,9.1,20.412,19.484,0.0738,0.00,0.6
1515,2015-01-08 16:55:00,-0.1988,0.0000,18.366,55.100,9.2,20.317,19.413,0.0738,0.00,0.6
1516,2015-01-08 17:00:00,-0.1988,0.0000,18.343,55.700,9.3,20.222,19.341,0.0738,0.00,0.6
1517,2015-01-08 17:05:00,-0.1988,0.0000,18.366,55.800,9.4,20.150,19.294,0.0738,0.00,0.6
1518,2015-01-08 17:10:00,-0.1988,0.0000,18.366,56.800,9.7,20.055,19.222,0.0732,0.00,0.6
1519,2015-01-08 17:15:00,-0.1988,0.0000,18.319,56.400,9.5,19.984,19.175,0.0732,0.00,0.6
1520,2015-01-08 17:20:00,-0.1988,0.0000,18.224,56.700,9.5,19.912,19.127,0.0732,0.00,0.6
1521,2015-01-08 17:25:00,-0.1988,0.0000,18.081,57.700,9.6,19.865,19.080,0.0732,0.00,0.6
1522,2015-01-08 17:30:00,-0.1988,0.0000,17.867,57.800,9.5,19.793,19.008,0.0732,0.00,0.6
1523,2015-01-08 17:35:00,-0.1988,0.0000,17.701,58.300,9.4,19.722,18.961,0.0732,0.00,0.6
1524,2015-01-08 17:40:00,-0.1988,0.0000,17.534,59.500,9.6,19.651,18.889,0.0732,0.00,0.6
1525,2015-01-08 17:45:00,-0.1988,0.0000,17.439,60.000,9.6,19.579,18.842,0.0732,0.00,0.6
1526,2015-01-08 17:50:00,-0.1988,0.0000,17.344,60.200,9.6,19.508,18.771,0.0725,0.00,0.6
1527,2015-01-08 17:55:00,-0.1988,0.0000,17.249,60.500,9.6,19.436,18.699,0.0725,0.00,0.6
1528,2015-01-08 18:00:00,-0.1988,0.0000,17.201,60.500,9.5,19.365,18.628,0.0725,0.00,0.6
1529,2015-01-08 18:05:00,-0.1988,0.0000,17.201,60.600,9.5,19.294,18.580,0.0725,0.00,0.6
1530,2015-01-08 18:10:00,-0.1988,0.0000,17.153,60.700,9.5,19.222,18.485,0.0725,0.00,0.6
1531,2015-01-08 18:15:00,-0.1988,0.0000,17.082,61.100,9.5,19.151,18.438,0.0725,0.00,0.6
1532,2015-01-08 18:20:00,-0.1988,0.0000,17.082,61.500,9.6,19.056,18.366,0.0725,0.00,0.6
1533,2015-01-08 18:25:00,-0.1988,0.0000,17.058,61.200,9.5,18.985,18.295,0.0725,0.00,0.6
1534,2015-01-08 18:30:00,-0.1988,0.0000,17.034,61.600,9.6,18.913,18.224,0.0722,0.00,0.6
1535,2015-01-08 18:35:00,-0.1988,0.0000,17.058,62.000,9.7,18.842,18.152,0.0722,0.00,0.6
1536,2015-01-08 18:40:00,-0.1988,0.0000,16.963,62.000,9.6,18.747,18.081,0.0722,0.00,0.6
1537,2015-01-08 18:45:00,-0.1988,0.0000,16.773,62.500,9.6,18.675,18.010,0.0722,0.00,0.6
1538,2015-01-08 18:50:00,-0.1988,0.0000,16.606,62.800,9.5,18.604,17.938,0.0722,0.00,0.6
1539,2015-01-08 18:55:00,-0.1988,0.0000,16.511,63.200,9.5,18.509,17.867,0.0722,0.00,0.6
1540,2015-01-08 19:00:00,-0.1988,0.0000,16.415,63.700,9.5,18.438,17.796,0.0722,0.00,0.6
1541,2015-01-08 19:05:00,-0.1988,0.0000,16.392,64.400,9.7,18.366,17.748,0.0722,0.00,0.6
1542,2015-01-08 19:10:00,-0.1988,0.0000,16.296,65.000,9.7,18.319,17.701,0.0722,0.00,0.6
1543,2015-01-08 19:15:00,-0.1988,0.0000,16.034,65.800,9.7,18.247,17.653,0.0715,0.00,0.6
1544,2015-01-08 19:20:00,-0.1988,0.0000,16.058,66.100,9.7,18.176,17.605,0.0715,0.00,0.6
1545,2015-01-08 19:25:00,-0.1988,0.0000,16.320,65.600,9.9,18.129,17.582,0.0715,0.00,0.6
1546,2015-01-08 19:30:00,-0.1988,0.0000,16.415,65.300,9.9,18.105,17.582,0.0715,0.00,0.6
1547,2015-01-08 19:35:00,-0.1988,0.0000,16.392,65.500,9.9,18.081,17.582,0.0715,0.00,0.6
1548,2015-01-08 19:40:00,-0.1988,0.0000,16.439,65.400,9.9,18.057,17.582,0.0715,0.00,0.6
1549,2015-01-08 19:45:00,-0.1988,0.0000,16.463,66.000,10.1,18.057,17.582,0.0715,0.00,0.6
1550,2015-01-08 19:50:00,-0.1988,0.0000,16.463,65.500,10.0,18.033,17.582,0.0715,0.00,0.6
1551,2015-01-08 19:55:00,-0.1988,0.0000,16.487,65.300,10.0,18.033,17.582,0.0715,0.00,0.6
1552,2015-01-08 20:00:00,-0.1988,0.0000,16.511,64.900,9.9,18.033,17.582,0.0715,0.00,0.6
1553,2015-01-08 20:05:00,-0.1988,0.0000,16.511,64.500,9.8,18.010,17.558,0.0715,0.00,0.6
1554,2015-01-08 20:10:00,-0.1988,0.0000,16.487,64.500,9.8,18.010,17.558,0.0708,0.00,0.6
1555,2015-01-08 20:15:00,-0.1988,0.0000,16.392,65.500,9.9,17.986,17.510,0.0708,0.00,0.6
1556,2015-01-08 20:20:00,-0.1988,0.0000,16.272,65.800,9.9,17.962,17.486,0.0715,0.00,0.6
1557,2015-01-08 20:25:00,-0.1988,0.0000,16.534,64.800,9.9,17.915,17.463,0.0715,0.00,0.6
1558,2015-01-08 20:30:00,-0.1988,0.0000,16.415,64.700,9.8,17.891,17.415,0.0708,0.00,0.6
1559,2015-01-08 20:35:00,-0.1988,0.0000,16.225,65.400,9.7,17.843,17.368,0.0708,0.00,0.6
1560,2015-01-08 20:40:00,-0.1988,0.0000,16.153,65.700,9.7,17.819,17.344,0.0708,0.00,0.6
1561,2015-01-08 20:45:00,-0.1988,0.0000,16.129,65.600,9.7,17.796,17.344,0.0708,0.00,0.6
1562,2015-01-08 20:50:00,-0.1988,0.0000,16.129,65.200,9.6,17.772,17.296,0.0708,0.00,0.6
1563,2015-01-08 20:55:00,-0.1988,0.0000,16.082,65.000,9.5,17.748,17.296,0.0708,0.00,0.6
1564,2015-01-08 21:00:00,-0.1988,0.0000,16.010,65.100,9.5,17.724,17.272,0.0708,0.00,0.6
1565,2015-01-08 21:05:00,-0.1988,0.0000,15.986,65.000,9.4,17.701,17.249,0.0708,0.00,0.6
1566,2015-01-08 21:10:00,-0.1988,0.0000,16.010,65.100,9.5,17.677,17.225,0.0708,0.00,0.6
1567,2015-01-08 21:15:00,-0.1988,0.0000,15.867,65.300,9.4,17.653,17.201,0.0708,0.00,0.6
1568,2015-01-08 21:20:00,-0.1988,0.0000,15.796,66.000,9.5,17.605,17.177,0.0708,0.00,0.6
1569,2015-01-08 21:25:00,-0.1988,0.0000,15.819,66.200,9.5,17.582,17.153,0.0708,0.00,0.6
1570,2015-01-08 21:30:00,-0.1988,0.0000,15.819,66.400,9.6,17.558,17.130,0.0708,0.00,0.6
1571,2015-01-08 21:35:00,-0.1988,0.0000,15.700,66.600,9.5,17.534,17.106,0.0708,0.00,0.6
1572,2015-01-08 21:40:00,-0.1988,0.0000,15.652,66.800,9.5,17.510,17.082,0.0708,0.00,0.6
1573,2015-01-08 21:45:00,-0.1988,0.0000,15.748,66.900,9.6,17.486,17.058,0.0708,0.00,0.6
1574,2015-01-08 21:50:00,-0.1988,0.0000,15.796,67.300,9.8,17.463,17.034,0.0708,0.00,0.6
1575,2015-01-08 21:55:00,-0.1988,0.0000,15.843,67.900,9.9,17.439,17.034,0.0708,0.00,0.6
1576,2015-01-08 22:00:00,-0.1988,0.0000,15.891,68.300,10.1,17.415,17.011,0.0708,0.00,0.6
1577,2015-01-08 22:05:00,-0.1988,0.0000,15.772,68.000,9.9,17.415,17.011,0.0708,0.00,0.6
1578,2015-01-08 22:10:00,-0.1988,0.0000,15.533,69.100,9.9,17.391,16.987,0.0708,0.00,0.6
1579,2015-01-08 22:15:00,-0.1988,0.0000,15.557,69.300,10.0,17.368,16.963,0.0708,0.00,0.6
1580,2015-01-08 22:20:00,-0.1988,0.0000,15.557,69.700,10.1,17.344,16.939,0.0708,0.00,0.6
1581,2015-01-08 22:25:00,-0.1988,0.0000,15.414,69.600,9.9,17.320,16.915,0.0708,0.00,0.6
1582,2015-01-08 22:30:00,-0.1988,0.0000,15.342,69.700,9.9,17.296,16.892,0.0708,0.00,0.6
1583,2015-01-08 22:35:00,-0.1988,0.0000,15.342,69.800,9.9,17.272,16.868,0.0702,0.00,0.6
1584,2015-01-08 22:40:00,-0.1988,0.0000,15.318,69.700,9.8,17.249,16.820,0.0702,0.00,0.6
1585,2015-01-08 22:45:00,-0.1988,0.0000,15.294,69.800,9.8,17.225,16.796,0.0702,0.00,0.6
1586,2015-01-08 22:50:00,-0.1988,0.0000,15.318,70.100,9.9,17.177,16.773,0.0702,0.00,0.6
1587,2015-01-08 22:55:00,-0.1988,0.0000,15.342,70.100,9.9,17.177,16.773,0.0702,0.00,0.6
1588,2015-01-08 23:00:00,-0.1988,0.0000,15.294,70.100,9.9,17.130,16.749,0.0702,0.00,0.6
1589,2015-01-08 23:05:00,-0.1988,0.0000,15.270,70.100,9.9,17.106,16.725,0.0702,0.00,0.6
1590,2015-01-08 23:10:00,-0.1988,0.0000,15.270,70.500,10.0,17.106,16.701,0.0702,0.00,0.6
1591,2015-01-08 23:15:00,-0.1988,0.0000,15.318,70.100,9.9,17.082,16.677,0.0702,0.00,0.6
1592,2015-01-08 23:20:00,-0.1988,0.0000,15.390,69.500,9.9,17.058,16.654,0.0702,0.00,0.6
1593,2015-01-08 23:25:00,-0.1988,0.0000,15.127,70.800,9.9,17.034,16.630,0.0702,0.00,0.6
1594,2015-01-08 23:30:00,-0.1988,0.0000,14.912,71.800,9.9,17.011,16.606,0.0702,0.00,0.6
1595,2015-01-08 23:35:00,-0.1988,0.0000,14.768,72.000,9.8,16.987,16.582,0.0702,0.00,0.6
1596,2015-01-08 23:40:00,-0.1988,0.0000,14.673,72.300,9.8,16.939,16.534,0.0702,0.00,0.6
1597,2015-01-08 23:45:00,-0.1988,0.0000,14.601,72.700,9.8,16.892,16.487,0.0702,0.00,0.6
1598,2015-01-08 23:50:00,-0.1988,0.0000,14.529,73.000,9.8,16.868,16.439,0.0702,0.00,0.6
1599,2015-01-08 23:55:00,-0.1988,0.0000,14.529,73.200,9.8,16.820,16.415,0.0702,0.00,0.6
1600,2015-01-09 00:00:00,-0.1988,0.0000,14.577,72.900,9.8,16.796,16.392,0.0702,0.00,0.6
1601,2015-01-09 00:05:00,-0.1988,0.0000,14.433,73.100,9.7,16.749,16.320,0.0702,0.00,0.6
1602,2015-01-09 00:10:00,-0.1988,0.0000,14.457,73.200,9.7,16.677,16.272,0.0702,0.00,0.6
1603,2015-01-09 00:15:00,-0.1988,0.0000,14.314,73.400,9.6,16.630,16.201,0.0702,0.00,0.6
1604,2015-01-09 00:20:00,-0.1988,0.0000,14.218,74.000,9.7,16.582,16.153,0.0702,0.00,0.6
1605,2015-01-09 00:25:00,-0.1988,0.0000,14.170,74.800,9.8,16.511,16.106,0.0695,0.00,0.6
1606,2015-01-09 00:30:00,-0.1988,0.0000,14.074,75.300,9.8,16.463,16.082,0.0702,0.00,0.6
1607,2015-01-09 00:35:00,-0.1988,0.0000,14.026,75.200,9.7,16.439,16.034,0.0702,0.00,0.6
1608,2015-01-09 00:40:00,-0.1988,0.0000,13.978,75.700,9.8,16.392,15.986,0.0695,0.00,0.6
1609,2015-01-09 00:45:00,-0.1988,0.0000,14.266,75.100,9.9,16.320,15.939,0.0695,0.00,0.6
1610,2015-01-09 00:50:00,-0.1988,0.0000,14.337,72.800,9.5,16.296,15.915,0.0695,0.00,0.6
1611,2015-01-09 00:55:00,-0.1988,0.0000,14.314,71.600,9.3,16.249,15.867,0.0695,0.00,0.6
1612,2015-01-09 01:00:00,-0.1988,0.0000,14.170,71.300,9.1,16.177,15.819,0.0695,0.00,0.6
1613,2015-01-09 01:05:00,-0.1988,0.0000,14.194,70.800,9.0,16.153,15.772,0.0695,0.00,0.6
1614,2015-01-09 01:10:00,-0.1988,0.0000,13.978,71.700,9.0,16.106,15.724,0.0695,0.00,0.6
1615,2015-01-09 01:15:00,-0.1988,0.0000,13.906,73.300,9.2,16.058,15.700,0.0695,0.00,0.6
1616,2015-01-09 01:20:00,-0.1988,0.0000,14.194,73.100,9.5,16.034,15.700,0.0695,0.00,0.6
1617,2015-01-09 01:25:00,-0.1988,0.0000,14.050,73.000,9.3,16.010,15.676,0.0695,0.00,0.6
1618,2015-01-09 01:30:00,-0.1988,0.0000,13.642,73.700,9.0,15.986,15.676,0.0695,0.00,0.6
1619,2015-01-09 01:35:00,-0.1988,0.0000,13.594,73.700,9.0,15.963,15.652,0.0695,0.00,0.6
1620,2015-01-09 01:40:00,-0.1988,0.0000,13.786,73.300,9.1,15.939,15.629,0.0695,0.00,0.6
1621,2015-01-09 01:45:00,-0.1988,0.0000,13.930,73.300,9.2,15.939,15.629,0.0695,0.00,0.6
1622,2015-01-09 01:50:00,-0.1988,0.0000,13.978,73.100,9.3,15.915,15.652,0.0695,0.00,0.6
1623,2015-01-09 01:55:00,-0.1988,0.0000,13.882,73.500,9.2,15.915,15.652,0.0695,0.00,0.6
1624,2015-01-09 02:00:00,-0.1988,0.0000,13.882,73.500,9.2,15.939,15.676,0.0695,0.00,0.6
1625,2015-01-09 02:05:00,-0.1988,0.0000,14.026,73.300,9.3,15.939,15.676,0.0695,0.00,0.6
1626,2015-01-09 02:10:00,-0.1988,0.0000,14.098,72.900,9.3,15.939,15.652,0.0695,0.00,0.6
1627,2015-01-09 02:15:00,-0.1988,0.0000,14.122,72.500,9.3,15.915,15.652,0.0695,0.00,0.6
1628,2015-01-09 02:20:00,-0.1988,0.0000,14.002,72.800,9.2,15.915,15.629,0.0695,0.00,0.6
1629,2015-01-09 02:25:00,-0.1988,0.0000,13.954,72.700,9.1,15.891,15.605,0.0691,0.00,0.6
1630,2015-01-09 02:30:00,-0.1988,0.0000,14.002,72.800,9.2,15.867,15.581,0.0695,0.00,0.6
1631,2015-01-09 02:35:00,-0.1988,0.0000,13.954,72.700,9.1,15.843,15.557,0.0695,0.00,0.6
1632,2015-01-09 02:40:00,-0.1988,0.0000,13.978,72.600,9.1,15.819,15.533,0.0691,0.00,0.6
1633,2015-01-09 02:45:00,-0.1988,0.0000,13.978,72.400,9.1,15.796,15.509,0.0695,0.00,0.6
1634,2015-01-09 02:50:00,-0.1988,0.0000,13.594,73.600,9.0,15.772,15.461,0.0695,0.00,0.6
1635,2015-01-09 02:55:00,-0.1988,0.0000,13.546,74.100,9.0,15.748,15.438,0.0691,0.00,0.6
1636,2015-01-09 03:00:00,-0.1988,0.0000,13.666,73.900,9.1,15.724,15.438,0.0691,0.00,0.6
1637,2015-01-09 03:05:00,-0.1988,0.0000,13.786,73.700,9.2,15.700,15.438,0.0691,0.00,0.6
1638,2015-01-09 03:10:00,-0.1988,0.0000,13.762,74.100,9.2,15.700,15.438,0.0691,0.00,0.6
1639,2015-01-09 03:15:00,-0.1988,0.0000,13.522,74.800,9.2,15.676,15.414,0.0691,0.00,0.6
1640,2015-01-09 03:20:00,-0.1988,0.0000,13.401,75.100,9.1,15.676,15.414,0.0691,0.00,0.6
1641,2015-01-09 03:25:00,-0.1988,0.0000,13.401,75.400,9.2,15.676,15.414,0.0691,0.00,0.6
1642,2015-01-09 03:30:00,-0.1988,0.0000,13.522,75.500,9.3,15.676,15.414,0.0691,0.00,0.6
1643,2015-01-09 03:35:00,-0.1988,0.0000,13.786,74.700,9.4,15.676,15.438,0.0691,0.00,0.6
1644,2015-01-09 03:40:00,-0.1988,0.0000,13.954,74.100,9.4,15.676,15.438,0.0691,0.00,0.6
1645,2015-01-09 03:45:00,-0.1988,0.0000,14.553,70.600,9.3,15.676,15.461,0.0691,0.00,0.6
1646,2015-01-09 03:50:00,-0.1988,0.0000,14.936,68.700,9.2,15.700,15.461,0.0691,0.00,0.6
1647,2015-01-09 03:55:00,-0.1988,0.0000,14.840,68.700,9.2,15.700,15.485,0.0691,0.00,0.6
1648,2015-01-09 04:00:00,-0.1988,0.0000,13.978,72.400,9.1,15.724,15.461,0.0691,0.00,0.6
1649,2015-01-09 04:05:00,-0.1988,0.0000,13.281,74.300,8.8,15.700,15.438,0.0691,0.00,0.6
1650,2015-01-09 04:10:00,-0.1988,0.0000,13.040,75.700,8.9,15.700,15.414,0.0691,0.00,0.6
1651,2015-01-09 04:15:00,-0.1988,0.0000,13.016,76.200,8.9,15.652,15.366,0.0691,0.00,0.6
1652,2015-01-09 04:20:00,-0.1988,0.0000,13.040,76.100,8.9,15.652,15.342,0.0691,0.00,0.6
1653,2015-01-09 04:25:00,-0.1988,0.0000,13.064,75.600,8.9,15.605,15.318,0.0691,0.00,0.6
1654,2015-01-09 04:30:00,-0.1988,0.0000,13.161,74.800,8.8,15.581,15.294,0.0691,0.00,0.6
1655,2015-01-09 04:35:00,-0.1988,0.0000,13.329,73.100,8.6,15.557,15.270,0.0691,0.00,0.6
1656,2015-01-09 04:40:00,-0.1988,0.0000,13.305,74.000,8.8,15.533,15.247,0.0691,0.00,0.6
1657,2015-01-09 04:45:00,-0.1988,0.0000,13.233,73.300,8.6,15.509,15.223,0.0691,0.00,0.6
1658,2015-01-09 04:50:00,-0.1988,0.0000,13.305,72.900,8.6,15.485,15.223,0.0691,0.00,0.6
1659,2015-01-09 04:55:00,-0.1988,0.0000,13.112,73.800,8.6,15.485,15.199,0.0691,0.00,0.6
1660,2015-01-09 05:00:00,-0.1988,0.0000,12.992,74.200,8.5,15.461,15.151,0.0691,0.00,0.6
1661,2015-01-09 05:05:00,-0.1988,0.0000,13.281,72.700,8.5,15.438,15.151,0.0691,0.00,0.6
1662,2015-01-09 05:10:00,-0.1988,0.0000,13.353,72.400,8.5,15.414,15.079,0.0691,0.00,0.6
1663,2015-01-09 05:15:00,-0.1988,0.0000,13.185,73.200,8.5,15.366,15.055,0.0691,0.00,0.6
1664,2015-01-09 05:20:00,-0.1988,0.0000,13.281,72.300,8.4,15.342,15.031,0.0691,0.00,0.6
1665,2015-01-09 05:25:00,-0.1988,0.0000,13.425,71.500,8.4,15.318,15.008,0.0691,0.00,0.6
1666,2015-01-09 05:30:00,-0.1988,0.0000,13.497,70.900,8.3,15.270,14.984,0.0691,0.00,0.6
1667,2015-01-09 05:35:00,-0.1988,0.0000,13.594,70.800,8.4,15.247,14.960,0.0691,0.00,0.6
1668,2015-01-09 05:40:00,-0.1988,0.0000,13.594,70.900,8.4,15.223,14.936,0.0691,0.00,0.6
1669,2015-01-09 05:45:00,-0.1988,0.0000,13.329,71.600,8.3,15.199,14.912,0.0684,0.00,0.6
1670,2015-01-09 05:50:00,-0.1988,0.0000,13.449,70.400,8.2,15.175,14.888,0.0691,0.00,0.6
1671,2015-01-09 05:55:00,-0.1988,0.0000,13.497,70.100,8.2,15.175,14.888,0.0684,0.00,0.6
1672,2015-01-09 06:00:00,-0.1988,0.0000,13.161,70.500,7.9,15.151,14.888,0.0691,0.00,0.6
1673,2015-01-09 06:05:00,-0.1988,0.0000,12.823,72.700,8.1,15.127,14.864,0.0684,0.00,0.6
1674,2015-01-09 06:10:00,-0.1988,0.0000,12.751,73.300,8.1,15.103,14.840,0.0684,0.00,0.6
1675,2015-01-09 06:15:00,-0.1988,0.0000,12.582,73.800,8.0,15.103,14.840,0.0684,0.00,0.6
1676,2015-01-09 06:20:00,-0.1988,0.0000,12.437,74.600,8.1,15.079,14.816,0.0684,0.00,0.6
1677,2015-01-09 06:25:00,-0.1988,0.0000,12.461,75.100,8.2,15.055,14.792,0.0684,0.00,0.6
1678,2015-01-09 06:30:00,-0.1988,0.0000,12.485,75.100,8.2,15.031,14.792,0.0684,0.00,0.6
1679,2015-01-09 06:35:00,-0.1988,0.0000,12.437,75.000,8.1,15.031,14.792,0.0684,0.00,0.6
