"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10314897)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
579,2015-02-06 12:05:00,-0.2039,0.0000,25.525,46.400,13.2,3.53,14.290,15.223,0.2639,648.1,4.387
580,2015-02-06 12:10:00,-0.2039,0.0000,26.304,44.500,13.3,3.53,14.385,15.318,0.2639,654.4,4.375
581,2015-02-06 12:15:00,-0.2039,0.0000,25.890,43.000,12.4,4.12,14.481,15.390,0.2635,650.6,4.363
582,2015-02-06 12:20:00,-0.2039,0.0000,26.573,43.900,13.3,4.12,14.553,15.509,0.2635,648.1,4.357
583,2015-02-06 12:25:00,-0.2039,0.0000,26.573,44.400,13.5,3.53,14.625,15.676,0.2639,660.6,4.393
584,2015-02-06 12:30:00,-0.2039,0.0000,26.426,45.000,13.6,3.53,14.721,15.867,0.2635,630.6,4.393
585,2015-02-06 12:35:00,-0.2039,0.0000,26.256,43.900,13.0,3.53,14.816,16.058,0.2635,651.9,4.375
586,2015-02-06 12:40:00,-0.2039,0.0000,26.304,43.700,13.0,3.53,14.888,16.225,0.2635,648.1,4.363
587,2015-02-06 12:45:00,-0.2039,0.0000,26.598,44.000,13.4,3.53,15.008,16.368,0.2635,654.4,4.357
588,2015-02-06 12:50:00,-0.2039,0.0000,26.475,43.700,13.1,3.53,15.103,16.463,0.2635,644.4,4.418
589,2015-02-06 12:55:00,-0.2039,0.0000,26.402,42.500,12.7,3.53,15.199,16.511,0.2635,686.9,4.381
590,2015-02-06 13:00:00,-0.2039,0.0000,27.259,42.500,13.4,4.12,15.270,16.558,0.2635,654.4,4.369
591,2015-02-06 13:05:00,-0.2039,0.0000,27.186,41.400,13.0,4.12,15.342,16.606,0.2635,660.6,4.363
592,2015-02-06 13:10:00,-0.2039,0.0000,27.112,41.600,13.0,3.53,15.414,16.630,0.2635,654.4,4.351
593,2015-02-06 13:15:00,-0.2039,0.0000,27.358,40.300,12.7,4.12,15.485,16.654,0.2635,666.9,4.406
594,2015-02-06 13:20:00,-0.2039,0.0000,26.744,40.100,12.1,4.12,15.557,16.677,0.2635,684.4,4.381
595,2015-02-06 13:25:00,-0.2039,0.0000,26.720,38.900,11.6,4.12,15.629,16.701,0.2635,684.4,4.363
596,2015-02-06 13:30:00,-0.2039,0.0000,26.916,37.100,11.1,4.12,15.676,16.725,0.2635,670.6,4.363
597,2015-02-06 13:35:00,-0.2039,0.0000,27.014,36.800,11.0,3.53,15.748,16.749,0.2635,664.4,4.351
598,2015-02-06 13:40:00,-0.2039,0.0000,26.989,38.600,11.7,3.53,15.819,16.773,0.2635,640.6,4.393
599,2015-02-06 13:45:00,-0.2039,0.0000,27.235,38.600,11.9,4.12,15.867,16.796,0.2635,649.4,4.369
600,2015-02-06 13:50:00,-0.2039,0.0000,26.989,39.100,11.9,4.12,15.915,16.820,0.2635,648.1,4.363
601,2015-02-06 13:55:00,-0.2039,0.0000,27.530,38.000,12.0,4.12,15.963,16.844,0.2632,649.4,4.351
602,2015-02-06 14:00:00,-0.2039,0.0000,27.505,38.000,11.9,4.12,15.986,16.844,0.2635,640.6,4.363
603,2015-02-06 14:05:00,-0.2039,0.0000,27.358,37.800,11.7,4.12,16.010,16.892,0.2635,649.4,4.381
604,2015-02-06 14:10:00,-0.2039,0.0000,27.702,36.800,11.6,4.12,16.058,16.915,0.2632,641.9,4.363
605,2015-02-06 14:15:00,-0.2039,0.0000,27.186,37.800,11.6,4.12,16.058,16.915,0.2635,621.9,4.357
606,2015-02-06 14:20:00,-0.2039,0.0000,27.382,36.100,11.1,4.12,16.106,16.915,0.2632,615.6,4.351
607,2015-02-06 14:25:00,-0.2039,0.0000,27.702,36.600,11.5,4.12,16.106,16.915,0.2632,631.9,4.381
608,2015-02-06 14:30:00,-0.2039,0.0000,27.850,35.100,11.0,4.12,16.129,16.915,0.2632,588.1,4.363
609,2015-02-06 14:35:00,-0.2039,0.0000,27.358,38.300,11.9,4.12,16.129,16.915,0.2632,598.1,4.357
610,2015-02-06 14:40:00,-0.2039,0.0000,27.210,38.700,12.0,4.12,16.153,16.915,0.2632,563.1,4.351
611,2015-02-06 14:45:00,-0.2039,0.0000,26.891,39.000,11.8,3.53,16.153,16.915,0.2635,334.4,4.442
612,2015-02-06 14:50:00,-0.2039,0.0000,26.891,36.900,10.9,3.53,16.177,16.915,0.2632,323.1,4.393
613,2015-02-06 14:55:00,-0.2039,0.0000,26.646,36.500,10.6,3.53,16.201,16.915,0.2632,409.4,4.369
614,2015-02-06 15:00:00,-0.2039,0.0000,27.038,35.900,10.7,4.12,16.201,16.892,0.2632,559.4,4.363
615,2015-02-06 15:05:00,-0.2039,0.0000,26.671,35.300,10.1,3.53,16.201,16.868,0.2632,548.1,4.357
616,2015-02-06 15:10:00,-0.2039,0.0000,26.256,36.800,10.3,4.12,16.201,16.868,0.2628,538.1,4.351
617,2015-02-06 15:15:00,-0.2039,0.0000,26.451,37.300,10.7,3.53,16.201,16.844,0.2632,531.9,4.400
618,2015-02-06 15:20:00,-0.2039,0.0000,25.768,36.400,9.8,3.53,16.201,16.820,0.2632,530.6,4.381
619,2015-02-06 15:25:00,-0.2039,0.0000,25.695,36.900,9.9,3.53,16.201,16.796,0.2628,510.6,4.363
620,2015-02-06 15:30:00,-0.2039,0.0000,25.963,37.100,10.2,3.53,16.201,16.773,0.2628,509.4,4.363
621,2015-02-06 15:35:00,-0.2039,0.0000,25.525,35.100,9.0,3.53,16.201,16.773,0.2628,493.1,4.351
622,2015-02-06 15:40:00,-0.2039,0.0000,25.647,33.300,8.3,3.53,16.201,16.749,0.2628,498.1,4.381
623,2015-02-06 15:45:00,-0.2039,0.0000,25.162,32.600,7.6,3.53,16.201,16.701,0.2632,475.6,4.363
624,2015-02-06 15:50:00,-0.2039,0.0000,25.331,33.700,8.2,3.53,16.201,16.677,0.2628,468.1,4.363
625,2015-02-06 15:55:00,-0.2039,0.0000,25.574,30.500,7.0,3.53,16.177,16.654,0.2628,456.9,4.351
626,2015-02-06 16:00:00,-0.2039,0.0000,25.186,30.600,6.7,3.53,16.177,16.606,0.2628,443.1,4.412
627,2015-02-06 16:05:00,-0.2039,0.0000,24.871,30.400,6.3,2.94,16.153,16.558,0.2632,426.9,4.381
628,2015-02-06 16:10:00,-0.2039,0.0000,24.968,30.300,6.4,3.53,16.153,16.534,0.2628,400.6,4.369
629,2015-02-06 16:15:00,-0.2039,0.0000,24.919,32.200,7.2,2.94,16.129,16.487,0.2628,400.6,4.363
630,2015-02-06 16:20:00,-0.2039,0.0000,24.532,31.600,6.6,2.94,16.106,16.439,0.2628,294.4,4.363
631,2015-02-06 16:25:00,-0.2039,0.0000,24.484,32.800,7.1,2.94,16.082,16.415,0.2628,50.6,4.363
632,2015-02-06 16:30:00,-0.2039,0.0000,24.195,33.400,7.1,2.35,16.058,16.392,0.2624,48.1,4.363
633,2015-02-06 16:35:00,-0.2039,0.0000,23.785,35.800,7.8,2.35,16.058,16.344,0.2628,43.1,4.363
634,2015-02-06 16:40:00,-0.2039,0.0000,23.328,37.600,8.1,1.76,16.034,16.320,0.2628,45.6,4.369
635,2015-02-06 16:45:00,-0.2039,0.0000,23.352,39.500,8.8,1.76,16.010,16.296,0.2628,289.4,4.369
636,2015-02-06 16:50:00,-0.2039,0.0000,23.184,39.500,8.7,1.76,16.010,16.272,0.2624,273.1,4.369
637,2015-02-06 16:55:00,-0.2039,0.0000,22.776,41.700,9.1,1.76,15.986,16.249,0.2628,259.4,4.369
638,2015-02-06 17:00:00,-0.2039,0.0000,22.561,43.600,9.6,1.76,15.986,16.225,0.2628,244.4,4.369
639,2015-02-06 17:05:00,-0.2039,0.0000,21.939,45.300,9.6,1.76,15.963,16.201,0.2628,221.9,4.369
640,2015-02-06 17:10:00,-0.2039,0.0000,21.485,46.000,9.4,1.76,15.963,16.201,0.2624,199.4,4.369
641,2015-02-06 17:15:00,-0.2039,0.0000,21.032,47.500,9.5,1.76,15.939,16.177,0.2624,103.1,4.369
642,2015-02-06 17:20:00,-0.2039,0.0000,20.555,48.600,9.4,1.18,15.939,16.153,0.2628,140.6,4.363
643,2015-02-06 17:25:00,-0.2039,0.0000,20.365,50.000,9.6,1.76,15.915,16.129,0.2628,136.9,4.363
644,2015-02-06 17:30:00,-0.2039,0.0000,20.103,51.900,9.9,1.76,15.915,16.106,0.2624,130.6,4.363
645,2015-02-06 17:35:00,-0.2039,0.0000,19.770,53.500,10.1,1.76,15.891,16.082,0.2624,28.1,4.357
646,2015-02-06 17:40:00,-0.2039,0.0000,19.555,55.400,10.4,1.18,15.891,16.058,0.2624,26.9,4.357
647,2015-02-06 17:45:00,-0.2039,0.0000,19.222,57.100,10.5,1.18,15.867,16.058,0.2624,25.6,4.351
648,2015-02-06 17:50:00,-0.2039,0.0000,18.961,59.200,10.8,1.18,15.867,16.034,0.2624,24.4,4.351
649,2015-02-06 17:55:00,-0.2039,0.0000,18.723,61.000,11.1,1.18,15.843,16.010,0.2621,21.9,4.351
650,2015-02-06 18:00:00,-0.2039,0.0000,18.461,62.100,11.1,1.18,15.843,15.986,0.2624,15.6,4.345
651,2015-02-06 18:05:00,-0.2039,0.0000,18.081,63.300,11.0,1.18,15.819,15.963,0.2624,13.1,4.345
652,2015-02-06 18:10:00,-0.2039,0.0000,17.867,64.600,11.1,1.18,15.819,15.939,0.2624,9.4,4.345
653,2015-02-06 18:15:00,-0.2039,0.0000,17.582,65.800,11.1,1.18,15.819,15.915,0.2624,8.1,4.345
654,2015-02-06 18:20:00,-0.2039,0.0000,17.486,66.400,11.2,1.18,15.796,15.891,0.2621,5.6,4.339
655,2015-02-06 18:25:00,-0.2039,0.0000,17.177,67.600,11.1,1.76,15.772,15.867,0.2624,4.4,4.339
656,2015-02-06 18:30:00,-0.2039,0.0000,16.939,68.700,11.2,1.76,15.772,15.843,0.2624,1.9,4.339
657,2015-02-06 18:35:00,-0.2039,0.0000,16.820,69.900,11.3,2.35,15.748,15.819,0.2624,0.6,4.339
658,2015-02-06 18:40:00,-0.2039,0.0000,16.630,70.800,11.3,2.94,15.724,15.796,0.2624,0.6,4.339
659,2015-02-06 18:45:00,-0.2039,0.0000,16.463,72.100,11.4,4.12,15.724,15.772,0.2624,0.6,4.339
660,2015-02-06 18:50:00,-0.2039,0.0000,16.249,73.100,11.4,8.24,15.700,15.748,0.2624,0.6,4.339
661,2015-02-06 18:55:00,-0.2039,0.0000,16.034,74.200,11.5,10.59,15.676,15.724,0.2624,0.6,4.339
662,2015-02-06 19:00:00,-0.2039,0.0000,15.939,75.500,11.6,12.94,15.676,15.700,0.2624,0.6,4.339
663,2015-02-06 19:05:00,-0.2039,0.0000,15.700,76.400,11.6,26.47,15.652,15.652,0.2624,0.6,4.339
664,2015-02-06 19:10:00,-0.2039,0.0000,15.533,77.300,11.6,34.12,15.629,15.629,0.2621,0.6,4.339
665,2015-02-06 19:15:00,-0.2039,0.0000,15.438,78.200,11.7,38.82,15.629,15.605,0.2621,0.6,4.339
666,2015-02-06 19:20:00,-0.2039,0.0000,15.342,79.000,11.7,46.47,15.605,15.581,0.2624,0.6,4.339
667,2015-02-06 19:25:00,-0.2039,0.0000,15.175,79.500,11.7,69.41,15.581,15.557,0.2624,0.6,4.333
668,2015-02-06 19:30:00,-0.2039,0.0000,14.936,80.200,11.6,92.35,15.557,15.533,0.2624,0.6,4.333
669,2015-02-06 19:35:00,-0.2039,0.0000,14.745,81.100,11.6,100.00,15.557,15.509,0.2621,0.6,4.333
670,2015-02-06 19:40:00,-0.2039,0.0000,14.577,81.500,11.5,100.00,15.533,15.461,0.2621,0.6,4.333
671,2015-02-06 19:45:00,-0.2039,0.0000,14.361,82.300,11.4,100.00,15.509,15.438,0.2621,0.6,4.333
672,2015-02-06 19:50:00,-0.2039,0.0000,14.505,83.000,11.7,100.00,15.485,15.414,0.2624,0.6,4.333
673,2015-02-06 19:55:00,-0.2039,0.0000,14.505,83.400,11.7,100.00,15.461,15.390,0.2624,0.6,4.333
674,2015-02-06 20:00:00,-0.2039,0.0000,14.433,83.800,11.7,100.00,15.438,15.342,0.2624,0.6,4.333
675,2015-02-06 20:05:00,-0.2039,0.0000,14.290,84.100,11.7,100.00,15.438,15.318,0.2621,0.6,4.333
676,2015-02-06 20:10:00,-0.2039,0.0000,14.266,84.600,11.7,100.00,15.414,15.294,0.2621,0.6,4.333
677,2015-02-06 20:15:00,-0.2039,0.0000,14.146,84.900,11.7,100.00,15.390,15.270,0.2621,0.6,4.327
678,2015-02-06 20:20:00,-0.2039,0.0000,14.170,85.500,11.8,100.00,15.366,15.247,0.2621,0.6,4.327
679,2015-02-06 20:25:00,-0.2039,0.0000,14.002,85.600,11.6,100.00,15.342,15.223,0.2624,0.6,4.327
680,2015-02-06 20:30:00,-0.2039,0.0000,13.714,85.900,11.4,100.00,15.342,15.199,0.2624,0.6,4.327
681,2015-02-06 20:35:00,-0.2039,0.0000,13.618,86.300,11.4,100.00,15.318,15.175,0.2621,0.6,4.321
682,2015-02-06 20:40:00,-0.2039,0.0000,13.425,86.700,11.3,100.00,15.294,15.151,0.2618,0.6,4.321
683,2015-02-06 20:45:00,-0.2039,0.0000,13.257,87.200,11.2,100.00,15.294,15.127,0.2621,0.6,4.321
684,2015-02-06 20:50:00,-0.2039,0.0000,13.642,87.800,11.7,100.00,15.247,15.079,0.2621,0.6,4.321
685,2015-02-06 20:55:00,-0.2039,0.0000,13.401,87.900,11.5,100.00,15.247,15.055,0.2621,0.6,4.321
686,2015-02-06 21:00:00,-0.2039,0.0000,13.185,88.100,11.3,100.00,15.223,15.055,0.2624,0.6,4.321
687,2015-02-06 21:05:00,-0.2039,0.0000,13.064,88.500,11.2,100.00,15.199,15.008,0.2621,0.6,4.321
688,2015-02-06 21:10:00,-0.2039,0.0000,13.112,88.900,11.3,100.00,15.175,14.984,0.2621,0.6,4.321
689,2015-02-06 21:15:00,-0.2039,0.0000,12.896,88.900,11.1,100.00,15.175,14.960,0.2621,0.6,4.321
690,2015-02-06 21:20:00,-0.2039,0.0000,12.630,89.100,10.9,100.00,15.151,14.936,0.2621,0.6,4.321
691,2015-02-06 21:25:00,-0.2039,0.0000,12.678,89.600,11.0,100.00,15.127,14.912,0.2621,0.6,4.321
692,2015-02-06 21:30:00,-0.2039,0.0000,12.606,89.800,11.0,100.00,15.103,14.888,0.2621,0.6,4.321
693,2015-02-06 21:35:00,-0.2039,0.0000,12.534,90.100,11.0,100.00,15.103,14.864,0.2621,0.6,4.321
694,2015-02-06 21:40:00,-0.2039,0.0000,12.316,90.200,10.8,100.00,15.079,14.840,0.2621,0.6,4.321
695,2015-02-06 21:45:00,-0.2039,0.0000,12.461,90.600,11.0,100.00,15.055,14.816,0.2621,0.6,4.321
696,2015-02-06 21:50:00,-0.2039,0.0000,12.751,90.800,11.3,100.00,15.031,14.792,0.2621,0.6,4.321
697,2015-02-06 21:55:00,-0.2039,0.0000,12.485,90.800,11.0,100.00,15.008,14.768,0.2621,0.6,4.321
698,2015-02-06 22:00:00,-0.2039,0.0000,12.703,91.300,11.3,100.00,14.984,14.745,0.2621,0.6,4.321
699,2015-02-06 22:05:00,-0.2039,0.0000,12.630,91.400,11.3,100.00,14.984,14.721,0.2621,0.6,4.321
700,2015-02-06 22:10:00,-0.2039,0.0000,12.461,91.300,11.1,100.00,14.960,14.697,0.2618,0.6,4.315
701,2015-02-06 22:15:00,-0.2039,0.0000,12.582,91.700,11.3,100.00,14.936,14.673,0.2621,0.6,4.315
702,2015-02-06 22:20:00,-0.2039,0.0000,12.243,91.600,10.9,100.00,14.912,14.673,0.2621,0.6,4.315
703,2015-02-06 22:25:00,-0.2039,0.0000,12.025,91.700,10.7,100.00,14.912,14.649,0.2621,0.6,4.315
704,2015-02-06 22:30:00,-0.2039,0.0000,11.832,91.700,10.5,100.00,14.888,14.625,0.2621,0.6,4.315
705,2015-02-06 22:35:00,-0.2039,0.0000,11.613,91.600,10.3,100.00,14.864,14.601,0.2621,0.6,4.315
706,2015-02-06 22:40:00,-0.2039,0.0000,11.540,91.800,10.3,100.00,14.864,14.577,0.2621,0.6,4.315
707,2015-02-06 22:45:00,-0.2039,0.0000,11.443,92.100,10.2,100.00,14.840,14.553,0.2618,0.6,4.315
708,2015-02-06 22:50:00,-0.2039,0.0000,11.321,92.300,10.1,100.00,14.816,14.529,0.2621,0.6,4.315
709,2015-02-06 22:55:00,-0.2039,0.0000,11.321,92.400,10.1,100.00,14.816,14.505,0.2621,0.6,4.315
710,2015-02-06 23:00:00,-0.2039,0.0000,11.102,92.600,10.0,100.00,14.768,14.481,0.2621,0.6,4.315
711,2015-02-06 23:05:00,-0.2039,0.0000,10.956,92.600,9.8,100.00,14.768,14.433,0.2618,0.6,4.309
712,2015-02-06 23:10:00,-0.2039,0.0000,10.785,92.700,9.7,100.00,14.745,14.409,0.2621,0.6,4.309
713,2015-02-06 23:15:00,-0.2039,0.0000,10.883,93.000,9.8,100.00,14.721,14.385,0.2618,0.6,4.309
714,2015-02-06 23:20:00,-0.2039,0.0000,10.980,93.500,10.0,100.00,14.697,14.361,0.2621,0.6,4.309
715,2015-02-06 23:25:00,-0.2039,0.0000,10.883,93.500,9.9,100.00,14.673,14.337,0.2621,0.6,4.309
716,2015-02-06 23:30:00,-0.2039,0.0000,10.712,93.400,9.7,100.00,14.649,14.314,0.2621,0.6,4.309
717,2015-02-06 23:35:00,-0.2039,0.0000,10.712,93.200,9.7,100.00,14.649,14.290,0.2621,0.6,4.309
718,2015-02-06 23:40:00,-0.2039,0.0000,10.736,93.600,9.8,100.00,14.625,14.266,0.2621,0.6,4.303
719,2015-02-06 23:45:00,-0.2039,0.0000,10.541,93.600,9.6,100.00,14.601,14.242,0.2621,0.6,4.303
720,2015-02-06 23:50:00,-0.2039,0.0000,10.369,93.700,9.4,100.00,14.577,14.194,0.2621,0.6,4.303
721,2015-02-06 23:55:00,-0.2039,0.0000,10.173,93.600,9.2,100.00,14.553,14.194,0.2621,0.6,4.315
722,2015-02-07 00:00:00,-0.2039,0.0000,10.173,93.900,9.2,100.00,14.529,14.146,0.2621,0.6,4.309
723,2015-02-07 00:05:00,-0.2039,0.0000,10.051,94.100,9.2,100.00,14.529,14.122,0.2621,0.6,4.333
724,2015-02-07 00:10:00,-0.2039,0.0000,10.075,94.100,9.2,100.00,14.505,14.098,0.2621,0.6,4.303
725,2015-02-07 00:15:00,-0.2039,0.0000,10.026,94.100,9.1,100.00,14.481,14.074,0.2621,0.6,4.303
726,2015-02-07 00:20:00,-0.2039,0.0000,9.903,93.900,9.0,100.00,14.457,14.050,0.2621,0.6,4.303
727,2015-02-07 00:25:00,-0.2039,0.0000,9.657,93.900,8.7,100.00,14.433,14.026,0.2621,0.6,4.303
728,2015-02-07 00:30:00,-0.2039,0.0000,9.682,94.000,8.8,100.00,14.409,14.002,0.2621,0.6,4.303
729,2015-02-07 00:35:00,-0.2039,0.0000,9.632,94.100,8.7,100.00,14.385,13.978,0.2621,0.6,4.303
730,2015-02-07 00:40:00,-0.2039,0.0000,9.534,94.200,8.7,100.00,14.385,13.954,0.2621,0.6,4.303
731,2015-02-07 00:45:00,-0.2039,0.0000,9.485,94.400,8.6,100.00,14.337,13.906,0.2621,0.6,4.303
732,2015-02-07 00:50:00,-0.2039,0.0000,9.386,94.700,8.6,100.00,14.337,13.906,0.2621,0.6,4.303
733,2015-02-07 00:55:00,-0.2039,0.0000,9.361,94.700,8.6,100.00,14.314,13.882,0.2621,0.6,4.303
734,2015-02-07 01:00:00,-0.2039,0.0000,9.213,94.700,8.4,100.00,14.290,13.834,0.2621,0.6,4.297
735,2015-02-07 01:05:00,-0.2039,0.0000,9.361,94.900,8.6,100.00,14.266,13.810,0.2621,0.6,4.297
736,2015-02-07 01:10:00,-0.2039,0.0000,9.114,94.700,8.3,100.00,14.242,13.786,0.2621,0.6,4.297
737,2015-02-07 01:15:00,-0.2039,0.0000,9.188,94.900,8.4,100.00,14.218,13.762,0.2621,0.6,4.297
738,2015-02-07 01:20:00,-0.2039,0.0000,9.312,95.100,8.6,100.00,14.194,13.738,0.2621,0.6,4.297
739,2015-02-07 01:25:00,-0.2039,0.0000,9.213,94.900,8.4,100.00,14.194,13.714,0.2621,0.6,4.297
740,2015-02-07 01:30:00,-0.2039,0.0000,9.139,94.900,8.4,100.00,14.170,13.690,0.2621,0.6,4.297
741,2015-02-07 01:35:00,-0.2039,0.0000,9.015,94.700,8.2,100.00,14.146,13.666,0.2618,0.6,4.297
742,2015-02-07 01:40:00,-0.2039,0.0000,9.262,95.100,8.5,100.00,14.122,13.642,0.2621,0.6,4.297
743,2015-02-07 01:45:00,-0.2039,0.0000,9.287,95.100,8.6,100.00,14.098,13.618,0.2618,0.6,4.297
744,2015-02-07 01:50:00,-0.2039,0.0000,9.213,95.000,8.5,100.00,14.074,13.594,0.2618,0.6,4.297
745,2015-02-07 01:55:00,-0.2039,0.0000,9.460,95.100,8.7,100.00,14.050,13.570,0.2618,0.6,4.297
746,2015-02-07 02:00:00,-0.2039,0.0000,9.410,95.100,8.7,100.00,14.050,13.546,0.2621,0.6,4.297
747,2015-02-07 02:05:00,-0.2039,0.0000,9.213,95.000,8.5,100.00,14.026,13.522,0.2621,0.6,4.291
748,2015-02-07 02:10:00,-0.2039,0.0000,8.891,95.000,8.1,100.00,14.002,13.522,0.2618,0.6,4.297
749,2015-02-07 02:15:00,-0.2039,0.0000,8.668,94.900,7.9,100.00,13.978,13.497,0.2618,0.6,4.291
750,2015-02-07 02:20:00,-0.2039,0.0000,8.593,95.100,7.9,100.00,13.954,13.473,0.2621,0.6,4.291
751,2015-02-07 02:25:00,-0.2039,0.0000,8.618,95.200,7.9,100.00,13.954,13.449,0.2618,0.6,4.291
752,2015-02-07 02:30:00,-0.2039,0.0000,9.089,95.500,8.4,100.00,13.930,13.425,0.2618,0.6,4.291
753,2015-02-07 02:35:00,-0.2039,0.0000,9.706,95.800,9.1,100.00,13.906,13.425,0.2618,0.6,4.291
754,2015-02-07 02:40:00,-0.2039,0.0000,10.418,96.000,9.8,100.00,13.882,13.401,0.2618,0.6,4.291
755,2015-02-07 02:45:00,-0.2039,0.0000,11.005,96.000,10.4,100.00,13.882,13.401,0.2618,0.6,4.291
756,2015-02-07 02:50:00,-0.2039,0.0000,11.346,96.100,10.8,100.00,13.858,13.401,0.2621,0.6,4.291
757,2015-02-07 02:55:00,-0.2039,0.0000,11.613,96.100,11.0,100.00,13.858,13.401,0.2621,0.6,4.291
758,2015-02-07 03:00:00,-0.2039,0.0000,11.589,96.000,11.0,100.00,13.834,13.425,0.2621,0.6,4.291
759,2015-02-07 03:05:00,-0.2039,0.0000,11.565,96.100,11.0,100.00,13.834,13.425,0.2618,0.6,4.291
760,2015-02-07 03:10:00,-0.2039,0.0000,11.613,96.100,11.0,100.00,13.834,13.425,0.2621,0.6,4.291
761,2015-02-07 03:15:00,-0.2039,0.0000,11.637,96.100,11.0,100.00,13.834,13.449,0.2618,0.6,4.291
762,2015-02-07 03:20:00,-0.2039,0.0000,11.589,96.100,11.0,100.00,13.834,13.473,0.2621,0.6,4.291
763,2015-02-07 03:25:00,-0.2039,0.0000,11.273,96.100,10.7,100.00,13.834,13.473,0.2618,0.6,4.291
764,2015-02-07 03:30:00,-0.2039,0.0000,10.638,95.900,10.0,100.00,13.858,13.497,0.2618,0.6,4.291
765,2015-02-07 03:35:00,-0.2039,0.0000,10.100,95.900,9.5,100.00,13.858,13.522,0.2618,0.6,4.291
766,2015-02-07 03:40:00,-0.2039,0.0000,9.903,95.800,9.3,100.00,13.858,13.497,0.2618,0.6,4.291
767,2015-02-07 03:45:00,-0.2039,0.0000,9.657,95.700,9.0,100.00,13.858,13.497,0.2618,0.6,4.291
768,2015-02-07 03:50:00,-0.2039,0.0000,9.509,95.600,8.9,100.00,13.834,13.473,0.2618,0.6,4.291
769,2015-02-07 03:55:00,-0.2039,0.0000,9.608,95.900,9.0,100.00,13.834,13.449,0.2618,0.6,4.291
770,2015-02-07 04:00:00,-0.2039,0.0000,9.952,96.000,9.4,100.00,13.834,13.425,0.2618,0.6,4.291
771,2015-02-07 04:05:00,-0.2039,0.0000,10.785,96.200,10.2,100.00,13.810,13.425,0.2618,0.6,4.291
772,2015-02-07 04:10:00,-0.2039,0.0000,11.005,96.100,10.4,100.00,13.786,13.401,0.2618,0.6,4.291
773,2015-02-07 04:15:00,-0.2039,0.0000,11.029,96.100,10.4,100.00,13.786,13.401,0.2618,0.6,4.291
774,2015-02-07 04:20:00,-0.2039,0.0000,11.053,96.100,10.5,100.00,13.786,13.401,0.2618,0.6,4.291
775,2015-02-07 04:25:00,-0.2039,0.0000,11.078,96.300,10.5,100.00,13.786,13.401,0.2618,0.6,4.291
776,2015-02-07 04:30:00,-0.2039,0.0000,11.127,96.300,10.6,100.00,13.762,13.401,0.2618,0.6,4.291
777,2015-02-07 04:35:00,-0.2039,0.0000,11.053,96.300,10.5,100.00,13.762,13.401,0.2618,0.6,4.291
778,2015-02-07 04:40:00,-0.2039,0.0000,10.834,96.300,10.3,100.00,13.762,13.401,0.2618,0.6,4.291
779,2015-02-07 04:45:00,-0.2039,0.0000,10.712,96.200,10.1,100.00,13.762,13.401,0.2618,0.6,4.291
780,2015-02-07 04:50:00,-0.2039,0.0000,10.590,96.300,10.0,100.00,13.762,13.425,0.2618,0.6,4.285
781,2015-02-07 04:55:00,-0.2039,0.0000,10.565,96.400,10.0,100.00,13.762,13.425,0.2618,0.6,4.285
782,2015-02-07 05:00:00,-0.2039,0.0000,10.394,96.300,9.8,100.00,13.762,13.401,0.2618,0.6,4.285
783,2015-02-07 05:05:00,-0.2039,0.0000,10.222,96.300,9.7,100.00,13.762,13.401,0.2618,0.6,4.285
784,2015-02-07 05:10:00,-0.2039,0.0000,9.952,96.300,9.4,100.00,13.738,13.401,0.2618,0.6,4.291
785,2015-02-07 05:15:00,-0.2039,0.0000,9.829,96.200,9.3,100.00,13.738,13.377,0.2618,0.6,4.285
786,2015-02-07 05:20:00,-0.2039,0.0000,9.805,96.100,9.2,100.00,13.738,13.377,0.2618,0.6,4.285
787,2015-02-07 05:25:00,-0.2039,0.0000,9.706,95.900,9.1,100.00,13.714,13.353,0.2615,0.6,4.285
788,2015-02-07 05:30:00,-0.2039,0.0000,9.657,95.600,9.0,100.00,13.714,13.353,0.2615,0.6,4.285
789,2015-02-07 05:35:00,-0.2039,0.0000,9.632,95.400,8.9,100.00,13.714,13.329,0.2615,0.6,4.285
790,2015-02-07 05:40:00,-0.2039,0.0000,9.608,95.100,8.9,100.00,13.714,13.329,0.2615,0.6,4.285
791,2015-02-07 05:45:00,-0.2039,0.0000,9.657,95.000,8.9,100.00,13.690,13.305,0.2615,0.6,4.285
792,2015-02-07 05:50:00,-0.2039,0.0000,9.682,94.900,8.9,100.00,13.666,13.281,0.2615,0.6,4.285
793,2015-02-07 05:55:00,-0.2039,0.0000,9.583,94.700,8.8,100.00,13.666,13.281,0.2615,0.6,4.285
794,2015-02-07 06:00:00,-0.2039,0.0000,9.534,94.500,8.7,100.00,13.666,13.257,0.2615,0.6,4.285
